symbol,episode_id,event_id,control_timestamp,calendar_month,utc_hour,chronological_third,available_history_status,source_excluded,non_overlapping,control_status,tie_break
SOLUSDT,SOLUSDT|OI|OI_CONTRACTION_SHOCK|8H|00176,SOLUSDT-O018916,,1,1,2,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
SOLUSDT,SOLUSDT|OI|OI_CONTRACTION_SHOCK|8H|00177,SOLUSDT-O019135,,1,7,2,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
SOLUSDT,SOLUSDT|OI|OI_CONTRACTION_SHOCK|8H|00178,SOLUSDT-O019171,2024-01-06T16:45:00Z,1,16,2,AVAILABLE,1,1,MATCHED,SHA256(episode_id|timestamp)
SOLUSDT,SOLUSDT|OI|OI_CONTRACTION_SHOCK|8H|00179,SOLUSDT-O019269,2024-01-06T17:45:00Z,1,17,2,AVAILABLE,1,1,MATCHED,SHA256(episode_id|timestamp)
SOLUSDT,SOLUSDT|OI|OI_CONTRACTION_SHOCK|8H|00180,SOLUSDT-O019339,2024-01-06T10:45:00Z,1,10,2,AVAILABLE,1,1,MATCHED,SHA256(episode_id|timestamp)
SOLUSDT,SOLUSDT|OI|OI_CONTRACTION_SHOCK|8H|00181,SOLUSDT-O019468,2024-01-06T19:00:00Z,1,19,2,AVAILABLE,1,1,MATCHED,SHA256(episode_id|timestamp)
SOLUSDT,SOLUSDT|OI|OI_CONTRACTION_SHOCK|8H|00182,SOLUSDT-O019722,2024-01-06T10:30:00Z,1,10,2,AVAILABLE,1,1,MATCHED,SHA256(episode_id|timestamp)
SOLUSDT,SOLUSDT|OI|OI_CONTRACTION_SHOCK|8H|00183,SOLUSDT-O019759,2024-01-06T19:45:00Z,1,19,2,AVAILABLE,1,1,MATCHED,SHA256(episode_id|timestamp)
SOLUSDT,SOLUSDT|OI|OI_CONTRACTION_SHOCK|8H|00184,SOLUSDT-O019839,2024-01-06T15:00:00Z,1,15,2,AVAILABLE,1,1,MATCHED,SHA256(episode_id|timestamp)
SOLUSDT,SOLUSDT|OI|OI_CONTRACTION_SHOCK|8H|00185,SOLUSDT-O019933,2024-01-06T15:30:00Z,1,15,2,AVAILABLE,1,1,MATCHED,SHA256(episode_id|timestamp)
SOLUSDT,SOLUSDT|OI|OI_CONTRACTION_SHOCK|8H|00186,SOLUSDT-O020032,2024-01-06T16:00:00Z,1,16,2,AVAILABLE,1,1,MATCHED,SHA256(episode_id|timestamp)
SOLUSDT,SOLUSDT|OI|OI_CONTRACTION_SHOCK|8H|00187,SOLUSDT-O020104,2024-01-06T10:45:00Z,1,10,2,AVAILABLE,1,1,MATCHED,SHA256(episode_id|timestamp)
SOLUSDT,SOLUSDT|OI|OI_CONTRACTION_SHOCK|8H|00188,SOLUSDT-O020339,2024-01-06T20:45:00Z,1,20,2,AVAILABLE,1,1,MATCHED,SHA256(episode_id|timestamp)
SOLUSDT,SOLUSDT|OI|OI_CONTRACTION_SHOCK|8H|00189,SOLUSDT-O020498,2024-01-06T12:00:00Z,1,12,2,AVAILABLE,1,1,MATCHED,SHA256(episode_id|timestamp)
SOLUSDT,SOLUSDT|OI|OI_CONTRACTION_SHOCK|8H|00190,SOLUSDT-O020546,,1,0,2,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
SOLUSDT,SOLUSDT|OI|OI_CONTRACTION_SHOCK|8H|00191,SOLUSDT-O020581,2024-01-06T09:30:00Z,1,9,2,AVAILABLE,1,1,MATCHED,SHA256(episode_id|timestamp)
SOLUSDT,SOLUSDT|OI|OI_CONTRACTION_SHOCK|8H|00192,SOLUSDT-O020622,2024-01-06T19:15:00Z,1,19,2,AVAILABLE,1,1,MATCHED,SHA256(episode_id|timestamp)
SOLUSDT,SOLUSDT|OI|OI_CONTRACTION_SHOCK|8H|00193,SOLUSDT-O020791,,2,13,2,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
SOLUSDT,SOLUSDT|OI|OI_CONTRACTION_SHOCK|8H|00194,SOLUSDT-O020893,,2,15,2,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
SOLUSDT,SOLUSDT|OI|OI_CONTRACTION_SHOCK|8H|00195,SOLUSDT-O021019,,2,22,2,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
SOLUSDT,SOLUSDT|OI|OI_CONTRACTION_SHOCK|8H|00196,SOLUSDT-O021168,,2,12,2,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
SOLUSDT,SOLUSDT|OI|OI_CONTRACTION_SHOCK|8H|00197,SOLUSDT-O021424,,2,4,2,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
SOLUSDT,SOLUSDT|OI|OI_CONTRACTION_SHOCK|8H|00198,SOLUSDT-O021497,,2,22,2,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
SOLUSDT,SOLUSDT|OI|OI_CONTRACTION_SHOCK|8H|00199,SOLUSDT-O021588,,2,21,2,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
SOLUSDT,SOLUSDT|OI|OI_CONTRACTION_SHOCK|8H|00200,SOLUSDT-O021620,,2,5,2,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
SOLUSDT,SOLUSDT|OI|OI_CONTRACTION_SHOCK|8H|00201,SOLUSDT-O021707,,2,2,2,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
SOLUSDT,SOLUSDT|OI|OI_CONTRACTION_SHOCK|8H|00202,SOLUSDT-O021767,,2,17,2,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
SOLUSDT,SOLUSDT|OI|OI_CONTRACTION_SHOCK|8H|00203,SOLUSDT-O021949,,2,15,2,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
SOLUSDT,SOLUSDT|OI|OI_CONTRACTION_SHOCK|8H|00204,SOLUSDT-O022068,,2,21,2,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
SOLUSDT,SOLUSDT|OI|OI_CONTRACTION_SHOCK|8H|00205,SOLUSDT-O022230,,2,13,2,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
SOLUSDT,SOLUSDT|OI|OI_CONTRACTION_SHOCK|8H|00206,SOLUSDT-O022313,,2,10,2,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
SOLUSDT,SOLUSDT|OI|OI_CONTRACTION_SHOCK|8H|00207,SOLUSDT-O022523,,2,14,2,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
SOLUSDT,SOLUSDT|OI|OI_CONTRACTION_SHOCK|8H|00208,SOLUSDT-O022623,,2,15,2,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
SOLUSDT,SOLUSDT|OI|OI_CONTRACTION_SHOCK|8H|00209,SOLUSDT-O022802,,2,12,2,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
SOLUSDT,SOLUSDT|OI|OI_CONTRACTION_SHOCK|8H|00210,SOLUSDT-O022887,,2,9,2,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
SOLUSDT,SOLUSDT|OI|OI_CONTRACTION_SHOCK|8H|00211,SOLUSDT-O022919,,2,17,2,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
SOLUSDT,SOLUSDT|OI|OI_CONTRACTION_SHOCK|8H|00212,SOLUSDT-O022962,,2,4,2,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
SOLUSDT,SOLUSDT|OI|OI_CONTRACTION_SHOCK|8H|00213,SOLUSDT-O023078,,2,9,2,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
SOLUSDT,SOLUSDT|OI|OI_CONTRACTION_SHOCK|8H|00214,SOLUSDT-O023144,,2,2,2,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
SOLUSDT,SOLUSDT|OI|OI_CONTRACTION_SHOCK|8H|00215,SOLUSDT-O023277,,2,11,2,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
SOLUSDT,SOLUSDT|OI|OI_CONTRACTION_SHOCK|8H|00216,SOLUSDT-O023646,,3,7,2,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
SOLUSDT,SOLUSDT|OI|OI_CONTRACTION_SHOCK|8H|00217,SOLUSDT-O023716,,3,1,2,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
SOLUSDT,SOLUSDT|OI|OI_CONTRACTION_SHOCK|8H|00218,SOLUSDT-O023754,,3,10,2,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
SOLUSDT,SOLUSDT|OI|OI_CONTRACTION_SHOCK|8H|00219,SOLUSDT-O023851,,3,10,2,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
SOLUSDT,SOLUSDT|OI|OI_CONTRACTION_SHOCK|8H|00220,SOLUSDT-O023995,,3,22,2,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
SOLUSDT,SOLUSDT|OI|OI_CONTRACTION_SHOCK|8H|00221,SOLUSDT-O024061,,3,15,2,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
SOLUSDT,SOLUSDT|OI|OI_CONTRACTION_SHOCK|8H|00222,SOLUSDT-O024119,,3,5,2,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
SOLUSDT,SOLUSDT|OI|OI_CONTRACTION_SHOCK|8H|00223,SOLUSDT-O024159,,3,15,2,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
SOLUSDT,SOLUSDT|OI|OI_CONTRACTION_SHOCK|8H|00224,SOLUSDT-O024388,,3,1,2,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
SOLUSDT,SOLUSDT|OI|OI_CONTRACTION_SHOCK|8H|00225,SOLUSDT-O024546,2024-03-23T16:30:00Z,3,16,2,AVAILABLE,1,1,MATCHED,SHA256(episode_id|timestamp)
SOLUSDT,SOLUSDT|OI|OI_CONTRACTION_SHOCK|8H|00226,SOLUSDT-O024717,,3,11,2,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
SOLUSDT,SOLUSDT|OI|OI_CONTRACTION_SHOCK|8H|00227,SOLUSDT-O024864,,3,0,2,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
SOLUSDT,SOLUSDT|OI|OI_CONTRACTION_SHOCK|8H|00228,SOLUSDT-O024944,2024-03-23T20:45:00Z,3,20,2,AVAILABLE,1,1,MATCHED,SHA256(episode_id|timestamp)
SOLUSDT,SOLUSDT|OI|OI_CONTRACTION_SHOCK|8H|00229,SOLUSDT-O025112,,3,14,2,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
SOLUSDT,SOLUSDT|OI|OI_CONTRACTION_SHOCK|8H|00230,SOLUSDT-O025158,,3,1,2,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
SOLUSDT,SOLUSDT|OI|OI_CONTRACTION_SHOCK|8H|00231,SOLUSDT-O025250,,3,0,2,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
SOLUSDT,SOLUSDT|OI|OI_CONTRACTION_SHOCK|8H|00232,SOLUSDT-O025504,2024-03-23T16:30:00Z,3,16,2,AVAILABLE,1,1,MATCHED,SHA256(episode_id|timestamp)
SOLUSDT,SOLUSDT|OI|OI_CONTRACTION_SHOCK|8H|00233,SOLUSDT-O025719,2024-03-23T21:30:00Z,3,21,2,AVAILABLE,1,1,MATCHED,SHA256(episode_id|timestamp)
SOLUSDT,SOLUSDT|OI|OI_CONTRACTION_SHOCK|8H|00234,SOLUSDT-O025814,2024-03-23T21:30:00Z,3,21,2,AVAILABLE,1,1,MATCHED,SHA256(episode_id|timestamp)
SOLUSDT,SOLUSDT|OI|OI_CONTRACTION_SHOCK|8H|00235,SOLUSDT-O025857,,3,8,2,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
SOLUSDT,SOLUSDT|OI|OI_CONTRACTION_SHOCK|8H|00236,SOLUSDT-O026285,2024-03-23T19:45:00Z,3,19,2,AVAILABLE,1,1,MATCHED,SHA256(episode_id|timestamp)
SOLUSDT,SOLUSDT|OI|OI_CONTRACTION_SHOCK|8H|00237,SOLUSDT-O026424,,4,6,2,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
SOLUSDT,SOLUSDT|OI|OI_CONTRACTION_SHOCK|8H|00238,SOLUSDT-O026461,,4,15,2,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
SOLUSDT,SOLUSDT|OI|OI_CONTRACTION_SHOCK|8H|00239,SOLUSDT-O026499,,4,0,2,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
SOLUSDT,SOLUSDT|OI|OI_CONTRACTION_SHOCK|8H|00240,SOLUSDT-O026595,,4,0,2,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
SOLUSDT,SOLUSDT|OI|OI_CONTRACTION_SHOCK|8H|00241,SOLUSDT-O026666,,4,18,2,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
SOLUSDT,SOLUSDT|OI|OI_CONTRACTION_SHOCK|8H|00242,SOLUSDT-O026742,,4,13,2,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
SOLUSDT,SOLUSDT|OI|OI_CONTRACTION_SHOCK|8H|00243,SOLUSDT-O026844,,4,15,2,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
SOLUSDT,SOLUSDT|OI|OI_CONTRACTION_SHOCK|8H|00244,SOLUSDT-O026983,,4,1,2,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
SOLUSDT,SOLUSDT|OI|OI_CONTRACTION_SHOCK|8H|00245,SOLUSDT-O027015,,4,9,2,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
SOLUSDT,SOLUSDT|OI|OI_CONTRACTION_SHOCK|8H|00246,SOLUSDT-O027227,,4,14,2,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
SOLUSDT,SOLUSDT|OI|OI_CONTRACTION_SHOCK|8H|00247,SOLUSDT-O027322,,4,14,2,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
SOLUSDT,SOLUSDT|OI|OI_CONTRACTION_SHOCK|8H|00248,SOLUSDT-O027415,,4,13,2,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
SOLUSDT,SOLUSDT|OI|OI_CONTRACTION_SHOCK|8H|00249,SOLUSDT-O027526,,4,17,2,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
SOLUSDT,SOLUSDT|OI|OI_CONTRACTION_SHOCK|8H|00250,SOLUSDT-O027632,,4,20,2,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
SOLUSDT,SOLUSDT|OI|OI_CONTRACTION_SHOCK|8H|00251,SOLUSDT-O027761,,4,4,2,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
SOLUSDT,SOLUSDT|OI|OI_CONTRACTION_SHOCK|8H|00252,SOLUSDT-O027857,,4,4,2,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
SOLUSDT,SOLUSDT|OI|OI_CONTRACTION_SHOCK|8H|00253,SOLUSDT-O027986,,4,12,2,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
SOLUSDT,SOLUSDT|OI|OI_CONTRACTION_SHOCK|8H|00254,SOLUSDT-O028051,,4,4,2,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
SOLUSDT,SOLUSDT|OI|OI_CONTRACTION_SHOCK|8H|00255,SOLUSDT-O028150,,4,5,2,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
SOLUSDT,SOLUSDT|OI|OI_CONTRACTION_SHOCK|8H|00256,SOLUSDT-O028261,,4,9,2,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
SOLUSDT,SOLUSDT|OI|OI_CONTRACTION_SHOCK|8H|00257,SOLUSDT-O028385,,4,16,2,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
SOLUSDT,SOLUSDT|OI|OI_CONTRACTION_SHOCK|8H|00258,SOLUSDT-O028432,,4,4,2,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
SOLUSDT,SOLUSDT|OI|OI_CONTRACTION_SHOCK|8H|00259,SOLUSDT-O028527,,4,3,2,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
SOLUSDT,SOLUSDT|OI|OI_CONTRACTION_SHOCK|8H|00260,SOLUSDT-O028593,,4,20,2,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
SOLUSDT,SOLUSDT|OI|OI_CONTRACTION_SHOCK|8H|00261,SOLUSDT-O028667,,4,14,2,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
SOLUSDT,SOLUSDT|OI|OI_CONTRACTION_SHOCK|8H|00262,SOLUSDT-O028732,,4,7,2,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
SOLUSDT,SOLUSDT|OI|OI_CONTRACTION_SHOCK|8H|00263,SOLUSDT-O028899,,4,0,2,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
SOLUSDT,SOLUSDT|OI|OI_CONTRACTION_SHOCK|8H|00264,SOLUSDT-O028967,,4,17,2,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
SOLUSDT,SOLUSDT|OI|OI_CONTRACTION_SHOCK|8H|00265,SOLUSDT-O029104,,4,4,2,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
SOLUSDT,SOLUSDT|OI|OI_CONTRACTION_SHOCK|8H|00266,SOLUSDT-O029192,,4,2,2,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
SOLUSDT,SOLUSDT|OI|OI_CONTRACTION_SHOCK|8H|00267,SOLUSDT-O029309,,5,7,2,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
SOLUSDT,SOLUSDT|OI|OI_CONTRACTION_SHOCK|8H|00268,SOLUSDT-O029346,,5,16,2,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
SOLUSDT,SOLUSDT|OI|OI_CONTRACTION_SHOCK|8H|00269,SOLUSDT-O029425,,5,12,2,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
SOLUSDT,SOLUSDT|OI|OI_CONTRACTION_SHOCK|8H|00270,SOLUSDT-O029459,,5,20,2,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
SOLUSDT,SOLUSDT|OI|OI_CONTRACTION_SHOCK|8H|00271,SOLUSDT-O029528,,5,14,2,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
SOLUSDT,SOLUSDT|OI|OI_CONTRACTION_SHOCK|8H|00272,SOLUSDT-O029768,,5,2,2,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
SOLUSDT,SOLUSDT|OI|OI_CONTRACTION_SHOCK|8H|00273,SOLUSDT-O029917,,5,15,2,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
SOLUSDT,SOLUSDT|OI|OI_CONTRACTION_SHOCK|8H|00274,SOLUSDT-O030030,,5,19,2,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
SOLUSDT,SOLUSDT|OI|OI_CONTRACTION_SHOCK|8H|00275,SOLUSDT-O030222,,5,19,2,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
SOLUSDT,SOLUSDT|OI|OI_CONTRACTION_SHOCK|8H|00276,SOLUSDT-O030379,,5,10,2,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
SOLUSDT,SOLUSDT|OI|OI_CONTRACTION_SHOCK|8H|00277,SOLUSDT-O030474,,5,10,2,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
SOLUSDT,SOLUSDT|OI|OI_CONTRACTION_SHOCK|8H|00278,SOLUSDT-O030553,,5,6,2,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
SOLUSDT,SOLUSDT|OI|OI_CONTRACTION_SHOCK|8H|00279,SOLUSDT-O030680,,5,14,2,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
SOLUSDT,SOLUSDT|OI|OI_CONTRACTION_SHOCK|8H|00280,SOLUSDT-O030780,,5,15,2,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
SOLUSDT,SOLUSDT|OI|OI_CONTRACTION_SHOCK|8H|00281,SOLUSDT-O030847,,5,7,2,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
SOLUSDT,SOLUSDT|OI|OI_CONTRACTION_SHOCK|8H|00282,SOLUSDT-O031178,,5,18,2,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
SOLUSDT,SOLUSDT|OI|OI_CONTRACTION_SHOCK|8H|00283,SOLUSDT-O031250,,5,12,2,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
SOLUSDT,SOLUSDT|OI|OI_CONTRACTION_SHOCK|8H|00284,SOLUSDT-O031434,,5,10,2,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
SOLUSDT,SOLUSDT|OI|OI_CONTRACTION_SHOCK|8H|00285,SOLUSDT-O031473,,5,20,2,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
SOLUSDT,SOLUSDT|OI|OI_CONTRACTION_SHOCK|8H|00286,SOLUSDT-O031524,,5,9,2,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
SOLUSDT,SOLUSDT|OI|OI_CONTRACTION_SHOCK|8H|00287,SOLUSDT-O031632,,5,12,2,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
SOLUSDT,SOLUSDT|OI|OI_CONTRACTION_SHOCK|8H|00288,SOLUSDT-O031744,,5,16,2,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
SOLUSDT,SOLUSDT|OI|OI_CONTRACTION_SHOCK|8H|00289,SOLUSDT-O031843,,5,16,2,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
SOLUSDT,SOLUSDT|OI|OI_CONTRACTION_SHOCK|8H|00290,SOLUSDT-O031880,,5,2,2,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
SOLUSDT,SOLUSDT|OI|OI_CONTRACTION_SHOCK|8H|00291,SOLUSDT-O031933,,5,15,2,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
SOLUSDT,SOLUSDT|OI|OI_CONTRACTION_SHOCK|8H|00292,SOLUSDT-O031989,,5,5,2,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
SOLUSDT,SOLUSDT|OI|OI_CONTRACTION_SHOCK|8H|00293,SOLUSDT-O032031,,5,15,2,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
SOLUSDT,SOLUSDT|OI|OI_CONTRACTION_SHOCK|8H|00294,SOLUSDT-O032096,,5,8,2,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
SOLUSDT,SOLUSDT|OI|OI_CONTRACTION_SHOCK|8H|00295,SOLUSDT-O032137,,5,18,2,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
SOLUSDT,SOLUSDT|OI|OI_CONTRACTION_SHOCK|8H|00296,SOLUSDT-O032217,,5,14,2,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
SOLUSDT,SOLUSDT|OI|OI_CONTRACTION_SHOCK|8H|00297,SOLUSDT-O032486,,6,9,2,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
SOLUSDT,SOLUSDT|OI|OI_CONTRACTION_SHOCK|8H|00298,SOLUSDT-O032649,,6,2,2,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
SOLUSDT,SOLUSDT|OI|OI_CONTRACTION_SHOCK|8H|00299,SOLUSDT-O032717,,6,19,2,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
SOLUSDT,SOLUSDT|OI|OI_CONTRACTION_SHOCK|8H|00300,SOLUSDT-O032758,,6,5,2,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
SOLUSDT,SOLUSDT|OI|OI_CONTRACTION_SHOCK|8H|00301,SOLUSDT-O032803,2024-06-01T16:45:00Z,6,16,2,AVAILABLE,1,1,MATCHED,SHA256(episode_id|timestamp)
