trade_id,direction,entry_time,entry_price,exit_variant,exit_time,exit_price,mfe_price,mfe_delta,realized_delta,capture,stored_capture,original_exp006b_capture,manual_check_status
EA_0006,SHORT,2023-09-07 08:00:00,0.2564717,EXIT_R5,2023-09-07 16:00:00,0.2549274,0.2529,0.003571700000000011,0.0015442999999999985,0.43237113979337394,0.43237113979337394,0.43237113979337394,OK
EA_0009,SHORT,2023-09-26 12:00:00,0.24537725000000002,EXIT_R0,2023-09-27 08:00:00,0.24792389999999997,0.2429,0.002477250000000014,-0.002546649999999956,-1.0280149359168196,-1.0280149359168196,-1.0280149359168196,OK
EA_0009,SHORT,2023-09-26 12:00:00,0.24537725000000002,EXIT_R2,2023-09-27 08:00:00,0.24792389999999997,0.2429,0.002477250000000014,-0.002546649999999956,-1.0280149359168196,-1.0280149359168196,-1.0280149359168196,OK
EA_0009,SHORT,2023-09-26 12:00:00,0.24537725000000002,EXIT_R5,2023-09-27 00:00:00,0.24532259999999997,0.2429,0.002477250000000014,5.465000000004494e-05,0.022060752850961603,0.022060752850961603,0.022060752850961603,OK
EA_0013,LONG,2023-11-17 04:00:00,0.37538759999999993,EXIT_R0,2023-11-17 12:00:00,0.37271355,0.376,0.0006124000000000684,-0.002674049999999928,-4.36650881776556,-4.36650881776556,-4.36650881776556,OK
EA_0013,LONG,2023-11-17 04:00:00,0.37538759999999993,EXIT_R2,2023-11-17 12:00:00,0.35812085000000005,0.376,0.0006124000000000684,-0.017266749999999886,-28.19521554539183,-28.19521554539183,-28.19521554539183,OK
EA_0013,LONG,2023-11-17 04:00:00,0.37538759999999993,EXIT_R5,2023-11-17 12:00:00,0.37271355,0.376,0.0006124000000000684,-0.002674049999999928,-4.36650881776556,-4.36650881776556,-4.36650881776556,OK
EA_0014,LONG,2023-11-27 00:00:00,0.3875937,EXIT_R0,2023-11-27 08:00:00,0.38310835,0.3923,0.004706299999999997,-0.004485349999999999,-0.9530522916091202,-0.9530522916091202,-0.9530522916091202,OK
EA_0014,LONG,2023-11-27 00:00:00,0.3875937,EXIT_R2,2023-11-27 12:00:00,0.3780109,0.3923,0.004706299999999997,-0.009582800000000002,-2.036164290419227,-2.036164290419227,-2.036164290419227,OK
EA_0014,LONG,2023-11-27 00:00:00,0.3875937,EXIT_R5,2023-11-27 08:00:00,0.38310835,0.3923,0.004706299999999997,-0.004485349999999999,-0.9530522916091202,-0.9530522916091202,-0.9530522916091202,OK
EA_0015,LONG,2023-12-12 00:00:00,0.5516757,EXIT_R0,2023-12-17 00:00:00,0.6082957000000001,0.6819,0.13022429999999996,0.056620000000000115,0.43478828452139984,0.43478828452139984,0.43478828452139984,OK
EA_0015,LONG,2023-12-12 00:00:00,0.5516757,EXIT_R2,2023-12-12 20:00:00,0.5730133500000001,0.6072,0.05552429999999997,0.021337650000000097,0.38429390375025185,0.38429390375025185,0.38429390375025185,OK
EA_0015,LONG,2023-12-12 00:00:00,0.5516757,EXIT_R5,2023-12-12 20:00:00,0.5730133500000001,0.6072,0.05552429999999997,0.021337650000000097,0.38429390375025185,0.38429390375025185,0.38429390375025185,OK
EA_0016,LONG,2023-12-13 08:00:00,0.55857915,EXIT_R0,2023-12-17 00:00:00,0.6082957000000001,0.6819,0.12332084999999993,0.04971655000000008,0.4031479672739858,0.4031479672739858,0.4031479672739858,OK
EA_0016,LONG,2023-12-13 08:00:00,0.55857915,EXIT_R2,2023-12-14 16:00:00,0.63578195,0.6819,0.12332084999999993,0.07720280000000002,0.6260320132402596,0.6260320132402596,0.6260320132402596,OK
EA_0016,LONG,2023-12-13 08:00:00,0.55857915,EXIT_R5,2023-12-15 20:00:00,0.6155920500000001,0.6819,0.12332084999999993,0.05701290000000003,0.46231355038503275,0.46231355038503275,0.46231355038503275,OK
EA_0017,LONG,2023-12-16 04:00:00,0.6165080999999999,EXIT_R0,2023-12-17 00:00:00,0.6082957000000001,0.6266,0.010091900000000154,-0.008212399999999787,-0.8137615315252491,-0.8137615315252491,-0.8137615315252491,OK
EA_0017,LONG,2023-12-16 04:00:00,0.6165080999999999,EXIT_R2,2023-12-17 12:00:00,0.5852072500000001,0.6266,0.010091900000000154,-0.031300849999999825,-3.1015814663244137,-3.1015814663244137,-3.1015814663244137,OK
EA_0017,LONG,2023-12-16 04:00:00,0.6165080999999999,EXIT_R5,2023-12-17 00:00:00,0.6082957000000001,0.6266,0.010091900000000154,-0.008212399999999787,-0.8137615315252491,-0.8137615315252491,-0.8137615315252491,OK
EA_0022,SHORT,2024-01-09 04:00:00,0.5265366,EXIT_R0,2024-01-10 20:00:00,0.5446721999999999,0.4873,0.03923660000000001,-0.01813559999999992,-0.46221130271226135,-0.46221130271226135,-0.46221130271226135,OK
EA_0022,SHORT,2024-01-09 04:00:00,0.5265366,EXIT_R2,2024-01-10 16:00:00,0.5064531,0.4873,0.03923660000000001,0.020083500000000032,0.5118562770474513,0.5118562770474513,0.5118562770474513,OK
EA_0022,SHORT,2024-01-09 04:00:00,0.5265366,EXIT_R5,2024-01-10 00:00:00,0.5126561999999999,0.4964,0.030136600000000013,0.013880400000000126,0.46058281292515146,0.46058281292515146,0.46058281292515146,OK
EA_0023,SHORT,2024-01-16 20:00:00,0.5395301,EXIT_R0,2024-01-21 04:00:00,0.5180589,0.4708,0.06873010000000002,0.021471200000000024,0.3123987888858014,0.3123987888858014,0.3123987888858014,OK
EA_0023,SHORT,2024-01-16 20:00:00,0.5395301,EXIT_R2,2024-01-19 08:00:00,0.4996497,0.4865,0.053030100000000024,0.03988040000000004,0.7520332792131265,0.7520332792131265,0.7520332792131265,OK
EA_0023,SHORT,2024-01-16 20:00:00,0.5395301,EXIT_R5,2024-01-20 04:00:00,0.5061529499999999,0.4708,0.06873010000000002,0.03337715000000008,0.4856263849463346,0.4856263849463346,0.4856263849463346,OK
EA_0024,SHORT,2024-02-07 00:00:00,0.49795090000000003,EXIT_R0,2024-02-08 00:00:00,0.50415195,0.474,0.023950900000000053,-0.006201049999999986,-0.2589067634201626,-0.2589067634201626,-0.2589067634201626,OK
EA_0024,SHORT,2024-02-07 00:00:00,0.49795090000000003,EXIT_R2,2024-02-07 16:00:00,0.4826412,0.474,0.023950900000000053,0.015309700000000037,0.6392118876534912,0.6392118876534912,0.6392118876534912,OK
EA_0024,SHORT,2024-02-07 00:00:00,0.49795090000000003,EXIT_R5,2024-02-07 20:00:00,0.49164569999999996,0.474,0.023950900000000053,0.006305200000000066,0.26325524301800984,0.26325524301800984,0.26325524301800984,OK
EA_0025,LONG,2024-02-14 00:00:00,0.54537255,EXIT_R0,2024-02-21 08:00:00,0.5945026,0.6426,0.09722744999999999,0.049130050000000036,0.5053104858761599,0.5053104858761599,0.5053104858761599,OK
EA_0025,LONG,2024-02-14 00:00:00,0.54537255,EXIT_R2,2024-02-16 08:00:00,0.5982007500000001,0.6132,0.06782745000000001,0.0528282000000001,0.7788616555686539,0.7788616555686539,0.7788616555686539,OK
EA_0025,LONG,2024-02-14 00:00:00,0.54537255,EXIT_R5,2024-02-17 16:00:00,0.57921025,0.6145,0.06912745000000009,0.03383770000000008,0.48949729810661374,0.48949729810661374,0.48949729810661374,OK
EA_0026,LONG,2024-02-17 20:00:00,0.5878938,EXIT_R0,2024-02-21 08:00:00,0.5945026,0.6426,0.05470619999999993,0.00660879999999997,0.12080532005513048,0.12080532005513048,0.12080532005513048,OK
EA_0026,LONG,2024-02-17 20:00:00,0.5878938,EXIT_R2,2024-02-18 16:00:00,0.6213891500000001,0.6395,0.051606199999999935,0.033495350000000035,0.6490567024892373,0.6490567024892373,0.6490567024892373,OK
EA_0026,LONG,2024-02-17 20:00:00,0.5878938,EXIT_R5,2024-02-20 16:00:00,0.6090953000000001,0.6426,0.05470619999999993,0.021201500000000095,0.3875520507730408,0.3875520507730408,0.3875520507730408,OK
