instrument,child_scale,parent_direction,parent_start,counter_start,balance_start,reassertion_time,end_time,parent_invalidation_boundary,parent_intact,child_counter_motion,counter_progress_decay,balance_or_overlap,failed_counter_extension,parent_reassertion,reassertion_atr,counter_displacement_atr,counter_efficiency,overlap_ratio,alternation_rate,parent_elapsed_bars,child_elapsed_bars,child_parent_amplitude_ratio,child_parent_duration_ratio,parameter_factor,diagnostic_flag,diagnostic_reason,interval_id,parent_magnitude_atr,parent_duration_bars,counter_magnitude_atr,counter_duration_bars,balance_range_atr,balance_duration_bars,reassertion_magnitude_atr,reassertion_duration_bars,balance_end_time,counter_parent_ratio,balance_counter_ratio,reassertion_counter_ratio,reassertion_parent_ratio,counter_speed_ratio,reassertion_counter_speed_ratio,balance_time_ratio,transition_symmetry,invalid_ratio_flags,mechanical_redundancy
ADAUSDT,1H_FALLBACK,DOWN,2024-09-28 08:00:00,2024-09-29 16:00:00,2024-09-30 04:00:00,2024-09-30 08:00:00,2024-09-30 08:00:00,0.4043,1,1,0,1,0,1,0.763103,-2.045153,0.891892,0.509554,0.666667,8,4,1.867769,0.5,1.0,0,,ADA_2744,0.06999125109361332,8,2.1691013722886248,3,0.7489082969432337,1,0.7631027253668815,1,2024-09-30 04:00:00,30.991035856573717,0.3452620087336253,0.3518059299191396,10.902830188679317,82.64276228419658,1.0554177897574188,0.3333333333333333,2.3890224058693352,NONE,balance_duration_bars=1 and reassertion_duration_bars=1 under committed detector
ADAUSDT,1H_FALLBACK,DOWN,2024-09-28 20:00:00,2024-09-30 04:00:00,2024-09-30 16:00:00,2024-09-30 20:00:00,2024-09-30 20:00:00,0.4042,1,1,0,1,0,1,0.855072,-1.692341,0.875969,0.546784,0.666667,8,4,1.222222,0.5,1.0,0,,ADA_2747,1.6446180789438256,8,1.812152332049636,3,0.7078651685393268,1,0.8550724637681101,1,2024-09-30 16:00:00,1.1018681815862081,0.3906212275977348,0.47185462758584973,0.5199216004710576,2.938315150896555,1.4155638827575492,0.3333333333333333,0.6540772470982394,NONE,balance_duration_bars=1 and reassertion_duration_bars=1 under committed detector
ADAUSDT,1H_FALLBACK,DOWN,2024-09-29 12:00:00,2024-09-30 20:00:00,2024-10-01 08:00:00,2024-10-01 12:00:00,2024-10-01 12:00:00,0.4042,1,1,1,1,1,1,2.006405,1.450914,1.0,0.591185,0.333333,8,4,1.175573,0.5,1.0,0,,ADA_2751,3.266474067959829,8,1.4245336348219304,3,0.507843137254907,1,2.006405124099277,1,2024-10-01 08:00:00,0.4361074373113466,0.3564978213507668,1.408464549417313,0.6142418651902648,1.162953166163591,4.225393648251939,0.3333333333333333,0.4873665111520366,NONE,balance_duration_bars=1 and reassertion_duration_bars=1 under committed detector
ADAUSDT,1H_FALLBACK,DOWN,2024-09-29 16:00:00,2024-10-01 00:00:00,2024-10-01 12:00:00,2024-10-01 16:00:00,2024-10-01 16:00:00,0.4042,1,1,1,1,0,1,1.261433,-1.880813,0.772277,0.466185,0.333333,8,4,1.301493,0.5,1.0,0,,ADA_2752,4.650095602294452,8,0.2772993455046467,3,3.3738991192954333,1,1.2614334470989754,1,2024-10-01 12:00:00,0.05963304181699437,12.166992724614625,4.548995399911024,0.2712704329082091,0.15902144484531833,13.646986199733071,0.3333333333333333,1.304639048270673,NONE,balance_duration_bars=1 and reassertion_duration_bars=1 under committed detector
ADAUSDT,1H_FALLBACK,DOWN,2024-09-30 08:00:00,2024-10-01 16:00:00,2024-10-02 04:00:00,2024-10-02 08:00:00,2024-10-02 08:00:00,0.3904,1,1,1,1,0,1,0.781311,0.555262,0.434783,0.668993,0.666667,8,4,0.727273,0.5,1.0,0,,ADA_2756,2.6136560069144306,8,0.8051295610787932,3,0.6895657809462084,1,0.7813108371187539,1,2024-10-02 04:00:00,0.30804725600799104,0.8564656103574921,0.9704162843951171,0.2989340735933861,0.8214593493546428,2.911248853185351,0.3333333333333333,1.2075322195570952,NONE,balance_duration_bars=1 and reassertion_duration_bars=1 under committed detector
ADAUSDT,1H_FALLBACK,DOWN,2024-09-30 16:00:00,2024-10-02 00:00:00,2024-10-02 12:00:00,2024-10-02 16:00:00,2024-10-02 16:00:00,0.386,1,1,0,1,0,1,1.050207,-0.885403,0.793651,0.57541,0.666667,8,4,0.630734,0.5,1.0,0,,ADA_2758,3.336326798817217,8,1.0005059448520093,3,0.804801010739103,1,1.0502067336089778,1,2024-10-02 12:00:00,0.2998824771022746,0.8043940317197674,1.04967565561474,0.3147793357597024,0.7996866056060656,3.1490269668442203,0.3333333333333333,1.155883407034038,NONE,balance_duration_bars=1 and reassertion_duration_bars=1 under committed detector
ADAUSDT,1H_FALLBACK,DOWN,2024-10-01 04:00:00,2024-10-02 12:00:00,2024-10-03 00:00:00,2024-10-03 04:00:00,2024-10-03 04:00:00,0.386,1,1,0,1,0,1,0.547069,-0.225107,0.118943,0.755988,0.666667,8,4,0.456422,0.5,1.0,0,,ADA_2761,3.452654826539062,8,0.7253454025726527,3,0.724971231300346,1,0.5470692717584369,1,2024-10-03 00:00:00,0.2100833819231615,0.9994841474544686,0.75421898287091,0.1584488746321678,0.5602223517950973,2.2626569486127304,0.3333333333333333,1.842323295223425,NONE,balance_duration_bars=1 and reassertion_duration_bars=1 under committed detector
ADAUSDT,1H_FALLBACK,UP,2024-10-03 04:00:00,2024-10-04 12:00:00,2024-10-05 00:00:00,2024-10-05 04:00:00,2024-10-05 04:00:00,0.3318,1,1,1,1,1,1,0.798427,0.404129,0.804878,0.796527,0.666667,8,4,0.385321,0.5,1.0,0,,ADA_2773,0.9562719438238104,8,0.15920223932819763,3,0.8571428571428534,1,0.7984267453293967,1,2024-10-05 00:00:00,0.16648218151376618,5.383987441130407,5.015172831102136,0.8349369135904544,0.44395248403670984,15.045518493306407,0.3333333333333333,0.18039910957180405,NONE,balance_duration_bars=1 and reassertion_duration_bars=1 under committed detector
ADAUSDT,1H_FALLBACK,UP,2024-10-03 20:00:00,2024-10-05 04:00:00,2024-10-05 16:00:00,2024-10-05 20:00:00,2024-10-05 20:00:00,0.3389,1,1,1,1,1,1,0.508475,1.13661,1.0,0.67241,0.333333,8,4,0.604651,0.5,1.0,0,,ADA_2777,0.47849305757840743,8,0.37886988525654935,3,0.9078498293515416,1,0.5084745762711869,1,2024-10-05 16:00:00,0.7917980820327085,2.3962047781570095,1.3420823244552058,1.062658210433631,2.111461552087223,4.026246973365617,0.3333333333333333,0.060773514668879175,NONE,balance_duration_bars=1 and reassertion_duration_bars=1 under committed detector
ADAUSDT,1H_FALLBACK,UP,2024-10-06 00:00:00,2024-10-07 08:00:00,2024-10-07 20:00:00,2024-10-08 00:00:00,2024-10-08 00:00:00,0.3479,1,1,0,1,0,1,0.665962,1.035642,0.868421,0.866303,0.666667,8,4,0.737864,0.5,1.0,0,,ADA_2790,2.668508287292812,8,0.09414929388029418,3,1.0655391120507367,1,0.6659619450317129,1,2024-10-07 20:00:00,0.03528161944582461,11.31754756871053,7.073467230444108,0.24956337898703995,0.09408431852219895,21.220401691332324,0.3333333333333333,1.388042372053044,NONE,balance_duration_bars=1 and reassertion_duration_bars=1 under committed detector
ADAUSDT,1H_FALLBACK,DOWN,2024-10-07 16:00:00,2024-10-09 00:00:00,2024-10-09 12:00:00,2024-10-09 16:00:00,2024-10-09 16:00:00,0.3613,1,1,1,1,1,1,0.587097,-0.21131,0.454545,0.660714,0.666667,8,4,0.517073,0.5,1.0,0,,ADA_2800,1.7577521832679432,8,0.33809619641779215,3,0.9929078014184411,1,0.5870967741935508,1,2024-10-09 12:00:00,0.19234576957783497,2.936761229314409,1.7364784946236536,0.33400429240374696,0.5129220522075599,5.20943548387096,0.3333333333333333,1.0966014345797919,NONE,balance_duration_bars=1 and reassertion_duration_bars=1 under committed detector
ADAUSDT,1H_FALLBACK,UP,2024-10-11 04:00:00,2024-10-12 12:00:00,2024-10-13 00:00:00,2024-10-13 04:00:00,2024-10-13 04:00:00,0.3401,1,1,1,1,0,1,0.895623,-0.112685,0.111111,0.620185,0.333333,8,4,0.49697,0.5,1.0,0,,ADA_2821,1.8544325629527412,8,0.2929813264648994,3,1.0017035775127718,1,0.8956228956229024,1,2024-10-13 00:00:00,0.15798974431208032,3.4190014414887324,3.0569282569283556,0.48296331369248435,0.4213059848322142,9.170784770785067,0.3333333333333333,0.7278145833023224,NONE,balance_duration_bars=1 and reassertion_duration_bars=1 under committed detector
ADAUSDT,1H_FALLBACK,DOWN,2024-10-14 12:00:00,2024-10-15 20:00:00,2024-10-16 08:00:00,2024-10-16 12:00:00,2024-10-16 12:00:00,0.3711,1,1,0,1,0,1,0.621961,0.0,0.0,0.671866,0.666667,8,4,0.440678,0.5,1.0,0,,ADA_2841,0.8350687749068045,8,0.8068827263615059,3,1.2091447925486862,1,0.6219614417435007,1,2024-10-16 08:00:00,0.9662470333075929,1.4985384530427481,0.7708201222104792,0.7448026562996717,2.5766587554869145,2.3124603666314374,0.3333333333333333,0.29463598656528545,NONE,balance_duration_bars=1 and reassertion_duration_bars=1 under committed detector
ADAUSDT,1H_FALLBACK,DOWN,2024-10-15 04:00:00,2024-10-16 12:00:00,2024-10-17 00:00:00,2024-10-17 04:00:00,2024-10-17 04:00:00,0.3711,1,1,1,1,1,1,0.552316,-0.096022,0.307692,0.667007,0.666667,8,4,0.605932,0.5,1.0,0,,ADA_2845,0.049312052834343735,8,0.20404663923182198,3,0.5664028144239285,1,0.5523156089193815,1,2024-10-17 00:00:00,4.137865440671986,2.7758497594288993,2.7068106144687993,11.200418096054547,11.03430784179196,8.120431843406399,0.3333333333333333,2.415951107609172,NONE,balance_duration_bars=1 and reassertion_duration_bars=1 under committed detector
ADAUSDT,1H_FALLBACK,DOWN,2024-10-15 08:00:00,2024-10-16 16:00:00,2024-10-17 04:00:00,2024-10-17 08:00:00,2024-10-17 08:00:00,0.3711,1,1,1,1,0,1,0.584327,-0.602099,0.735294,0.600392,0.666667,8,4,0.597458,0.5,1.0,0,,ADA_2846,0.15538954108858338,8,0.04816789953552521,3,0.7924528301886783,1,0.584327086882448,1,2024-10-17 04:00:00,0.30998160621419163,16.45188679245234,12.131047700169903,3.7604016511596425,0.8266176165711778,36.39314310050971,0.3333333333333333,1.3245257738136529,NONE,balance_duration_bars=1 and reassertion_duration_bars=1 under committed detector
ADAUSDT,1H_FALLBACK,DOWN,2024-10-15 16:00:00,2024-10-17 00:00:00,2024-10-17 12:00:00,2024-10-17 16:00:00,2024-10-17 16:00:00,0.364,1,1,0,1,0,1,0.695872,-0.475624,0.266667,0.504783,0.666667,8,4,1.18797,0.5,1.0,0,,ADA_2848,0.6351606805292961,8,1.1296076099881032,3,1.1905151267375265,1,0.6958719460825563,1,2024-10-17 12:00:00,1.7784596002491393,1.0539191806171213,0.6160297964794033,1.0955841055883182,4.742558933997705,1.8480893894382098,0.3333333333333333,0.09128765080640538,NONE,balance_duration_bars=1 and reassertion_duration_bars=1 under committed detector
ADAUSDT,1H_FALLBACK,UP,2024-10-18 08:00:00,2024-10-19 16:00:00,2024-10-20 04:00:00,2024-10-20 08:00:00,2024-10-20 08:00:00,0.3439,1,1,1,1,0,1,0.521036,-0.204798,0.25,0.80212,0.666667,8,4,0.427481,0.5,1.0,0,,ADA_2864,0.8983957219251362,8,0.020479812755995395,3,0.5376344086021506,1,0.5210355987054943,1,2024-10-20 04:00:00,0.022795982055780525,26.251920122890773,25.44142394822252,0.5799622437971855,0.0607892854820814,76.32427184466756,0.3333333333333333,0.5447922744619715,NONE,balance_duration_bars=1 and reassertion_duration_bars=1 under committed detector
ADAUSDT,1H_FALLBACK,UP,2024-10-18 12:00:00,2024-10-19 20:00:00,2024-10-20 08:00:00,2024-10-20 12:00:00,2024-10-20 12:00:00,0.3439,1,1,1,1,0,1,1.423369,-0.361044,0.361702,0.617596,0.333333,8,4,0.900763,0.5,1.0,0,,ADA_2865,0.050755287009067236,8,0.1274271844660171,3,0.9514563106796071,1,1.4233687405159412,1,2024-10-20 08:00:00,2.510618932038602,7.466666666666766,11.170055639858635,28.04375316135365,6.694983818769606,33.51016691957591,0.3333333333333333,3.333765903471498,NONE,balance_duration_bars=1 and reassertion_duration_bars=1 under committed detector
ADAUSDT,1H_FALLBACK,UP,2024-10-20 00:00:00,2024-10-21 08:00:00,2024-10-21 20:00:00,2024-10-22 00:00:00,2024-10-22 00:00:00,0.3482,1,1,1,1,0,1,0.525597,0.197183,0.15942,0.512542,0.333333,8,4,0.607287,0.5,1.0,0,,ADA_2874,3.47615442846329,8,0.44814340588988566,3,1.3615960099750692,1,0.5255972696245782,1,2024-10-21 20:00:00,0.12891930295743428,3.0383042394015054,1.172832764505128,0.15120078248564175,0.3437848078864914,3.5184982935153837,0.3333333333333333,1.889146640080507,NONE,balance_duration_bars=1 and reassertion_duration_bars=1 under committed detector
ADAUSDT,1H_FALLBACK,DOWN,2024-10-22 04:00:00,2024-10-23 12:00:00,2024-10-24 00:00:00,2024-10-24 04:00:00,2024-10-24 04:00:00,0.3692,1,1,1,1,1,1,0.726115,0.150322,0.5,0.53197,0.666667,8,4,0.928571,0.5,1.0,0,,ADA_2887,1.5996060083723236,8,0.06263421617752338,3,0.9163636363636416,1,0.7261146496815265,1,2024-10-24 00:00:00,0.039156027077728174,14.630400000000057,11.59293903548675,0.45393343478397113,0.10441607220727511,34.77881710646025,0.3333333333333333,0.7898047111090323,NONE,balance_duration_bars=1 and reassertion_duration_bars=1 under committed detector
ADAUSDT,1H_FALLBACK,DOWN,2024-10-23 04:00:00,2024-10-24 12:00:00,2024-10-25 00:00:00,2024-10-25 04:00:00,2024-10-25 04:00:00,0.3692,1,1,1,1,0,1,0.739044,0.151784,0.120879,0.47435,0.333333,8,4,0.462838,0.5,1.0,0,,ADA_2893,2.8019017432646627,8,0.42775478020894825,3,0.7323076923076915,1,0.7390438247011913,1,2024-10-25 00:00:00,0.15266587461077263,1.7119801488833772,1.7277277984834807,0.2637650754448253,0.4071089989620604,5.183183395450442,0.3333333333333333,1.3326964377406763,NONE,balance_duration_bars=1 and reassertion_duration_bars=1 under committed detector
ADAUSDT,1H_FALLBACK,DOWN,2024-10-23 16:00:00,2024-10-25 00:00:00,2024-10-25 12:00:00,2024-10-25 16:00:00,2024-10-25 16:00:00,0.3551,1,1,1,1,0,1,0.77547,-0.34626,0.242718,0.587905,0.666667,8,4,1.0,0.5,1.0,0,,ADA_2896,0.40320520264778237,8,0.19390581717450922,3,0.9922330097087414,1,0.77546983184966,1,2024-10-25 12:00:00,0.4809109999106201,5.117087378640954,3.9992087042533706,1.9232634568137439,1.282429333094987,11.997626112760113,0.3333333333333333,0.6540234602458533,NONE,balance_duration_bars=1 and reassertion_duration_bars=1 under committed detector
ADAUSDT,1H_FALLBACK,DOWN,2024-10-23 20:00:00,2024-10-25 04:00:00,2024-10-25 16:00:00,2024-10-25 20:00:00,2024-10-25 20:00:00,0.3551,1,1,1,1,0,1,1.147176,-0.367316,0.264151,0.591775,0.333333,8,4,2.135484,0.5,1.0,0,,ADA_2897,0.6904564315352748,8,0.3673163418290886,3,1.7171117705242351,1,1.1471758154335685,1,2024-10-25 16:00:00,0.531990615269289,4.674749187508795,3.123127628139525,1.6614745884584614,1.4186416407181042,9.369382884418574,0.3333333333333333,0.5077055143581833,NONE,balance_duration_bars=1 and reassertion_duration_bars=1 under committed detector
ADAUSDT,1H_FALLBACK,DOWN,2024-10-24 12:00:00,2024-10-25 20:00:00,2024-10-26 08:00:00,2024-10-26 12:00:00,2024-10-26 12:00:00,0.351,1,1,1,1,0,1,0.574417,0.50893,0.605263,0.628668,0.333333,8,4,1.673575,0.5,1.0,0,,ADA_2901,0.9621993127147773,8,0.6748854117275159,3,0.3932584269662923,1,0.5744167337087682,1,2024-10-26 08:00:00,0.7013987671882392,0.5827039970528655,0.8511322421956399,0.5969831053901837,1.8703967125019714,2.5533967265869197,0.3333333333333333,0.5158664651688861,NONE,balance_duration_bars=1 and reassertion_duration_bars=1 under committed detector
ADAUSDT,1H_FALLBACK,UP,2024-10-26 04:00:00,2024-10-27 12:00:00,2024-10-28 00:00:00,2024-10-28 04:00:00,2024-10-28 04:00:00,0.3237,1,1,0,1,0,1,0.583333,0.905966,0.888889,0.572188,1.0,8,4,1.070796,0.5,1.0,0,,ADA_2911,0.17342830597708275,8,0.014155712841252216,3,1.256048387096776,1,0.5833333333333416,1,2024-10-28 00:00:00,0.08162285136500605,88.73084677420356,41.2083333333385,3.363541666666713,0.21766093697334946,123.62500000001552,0.3333333333333333,1.2129944862964073,NONE,balance_duration_bars=1 and reassertion_duration_bars=1 under committed detector
ADAUSDT,1H_FALLBACK,UP,2024-10-26 08:00:00,2024-10-27 16:00:00,2024-10-28 04:00:00,2024-10-28 08:00:00,2024-10-28 08:00:00,0.3237,1,1,1,1,0,1,0.518519,0.466149,0.3,0.606911,0.666667,8,4,0.742331,0.5,1.0,0,,ADA_2912,1.070700703855446,8,0.9478357380688193,3,1.4112903225806448,1,0.518518518518518,1,2024-10-28 04:00:00,0.8852480760083496,1.4889608672659858,0.5470552519732803,0.48427960927960934,2.360661536022266,1.641165755919841,0.3333333333333333,0.7250928339497097,NONE,balance_duration_bars=1 and reassertion_duration_bars=1 under committed detector
ADAUSDT,1H_FALLBACK,UP,2024-10-26 16:00:00,2024-10-28 00:00:00,2024-10-28 12:00:00,2024-10-28 16:00:00,2024-10-28 16:00:00,0.3251,1,1,0,1,0,1,1.520988,-0.017766,0.009009,0.64148,0.666667,8,4,0.774566,0.5,1.0,0,,ADA_2914,0.9697501096010469,8,0.9949238578680276,3,1.4408901251738535,1,1.5209876543209808,1,2024-10-28 12:00:00,1.025959005333175,1.4482416054043217,1.528747795414444,1.5684325675886872,2.735890680888467,4.586243386243332,0.3333333333333333,0.45007675606914416,NONE,balance_duration_bars=1 and reassertion_duration_bars=1 under committed detector
ADAUSDT,1H_FALLBACK,UP,2024-10-27 00:00:00,2024-10-28 08:00:00,2024-10-28 20:00:00,2024-10-29 00:00:00,2024-10-29 00:00:00,0.3303,1,1,1,1,0,1,0.925337,-0.860356,0.299363,0.575437,0.333333,8,4,1.652893,0.5,1.0,0,,ADA_2916,0.3597430406852292,8,0.6040794979079434,3,1.1681195516811913,1,0.9253365973072231,1,2024-10-28 20:00:00,1.6791971757321793,1.9337182535190143,1.5318126182263458,2.5722154222765945,4.4778591352858115,4.595437854679037,0.3333333333333333,0.9447675595851581,NONE,balance_duration_bars=1 and reassertion_duration_bars=1 under committed detector
ADAUSDT,1H_FALLBACK,UP,2024-10-29 08:00:00,2024-10-30 16:00:00,2024-10-31 04:00:00,2024-10-31 08:00:00,2024-10-31 08:00:00,0.3454,1,1,0,1,0,1,0.541063,-0.097065,0.125,0.773121,1.0,8,4,0.473118,0.5,1.0,0,,ADA_2930,1.0126027397260347,8,0.4206147446267609,3,0.8675577156743611,1,0.541062801932364,1,2024-10-31 04:00:00,0.41537982085705255,2.062594635012622,1.2863619472315089,0.5343287951983535,1.1076795222854736,3.8590858416945264,0.3333333333333333,0.6267439081553251,NONE,balance_duration_bars=1 and reassertion_duration_bars=1 under committed detector
ADAUSDT,1H_FALLBACK,DOWN,2024-10-31 04:00:00,2024-11-01 12:00:00,2024-11-02 00:00:00,2024-11-02 04:00:00,2024-11-02 04:00:00,0.3613,1,1,1,1,1,1,0.523598,1.127569,1.0,0.701123,0.333333,8,4,0.613971,0.5,1.0,0,,ADA_2941,1.2407901761879379,8,0.660988705795222,3,0.8438356164383551,1,0.5235975066785373,1,2024-11-02 00:00:00,0.53271594060002,1.2766263765780292,0.7921428945576429,0.42198714716389724,1.4205758416000536,2.3764286836729287,0.3333333333333333,0.8627804223675374,NONE,balance_duration_bars=1 and reassertion_duration_bars=1 under committed detector
ADAUSDT,1H_FALLBACK,DOWN,2024-11-02 12:00:00,2024-11-03 20:00:00,2024-11-04 08:00:00,2024-11-04 12:00:00,2024-11-04 12:00:00,0.3589,1,1,0,1,0,1,0.659319,-0.167966,0.193548,0.740872,0.666667,8,4,0.375796,0.5,1.0,0,,ADA_2955,2.587707492148947,8,0.5178964207158542,3,0.7300613496932506,1,0.6593186372745465,1,2024-11-04 08:00:00,0.20013715703461138,1.409666721936666,1.2730704652548355,0.2547887036208328,0.5336990854256304,3.8192113957645066,0.3333333333333333,1.3673206905650672,NONE,balance_duration_bars=1 and reassertion_duration_bars=1 under committed detector
ADAUSDT,1H_FALLBACK,DOWN,2024-11-03 16:00:00,2024-11-05 00:00:00,2024-11-05 12:00:00,2024-11-05 16:00:00,2024-11-05 16:00:00,0.3368,1,1,1,1,1,1,0.646396,0.579159,1.0,0.555557,0.333333,8,4,0.730539,0.5,1.0,0,,ADA_2962,1.0352477199901413,8,0.20348837209302706,3,1.0832356389214537,1,0.6463963963963957,1,2024-11-05 12:00:00,0.19656007751938337,5.323329425556759,3.1765765765765135,0.624388138138137,0.5241602067183557,9.52972972972954,0.3333333333333333,0.470983087737618,NONE,balance_duration_bars=1 and reassertion_duration_bars=1 under committed detector
ADAUSDT,1H_FALLBACK,UP,2024-11-04 20:00:00,2024-11-06 04:00:00,2024-11-06 16:00:00,2024-11-06 20:00:00,2024-11-06 20:00:00,0.3201,1,1,1,1,0,1,0.668942,0.253099,0.203883,0.648239,0.333333,8,4,0.35109,0.5,1.0,0,,ADA_2969,4.85051268213708,8,0.7472451790633595,3,0.7424242424242398,1,0.668941979522184,1,2024-11-06 16:00:00,0.1540548861598135,0.9935483870967724,0.8952108334250811,0.13791160303233263,0.4108130297595026,2.6856325002752435,0.3333333333333333,1.9811423568064115,NONE,balance_duration_bars=1 and reassertion_duration_bars=1 under committed detector
ADAUSDT,1H_FALLBACK,UP,2024-11-05 00:00:00,2024-11-06 08:00:00,2024-11-06 20:00:00,2024-11-07 00:00:00,2024-11-07 00:00:00,0.326,1,1,1,1,0,1,1.118697,-0.562814,0.328767,0.550611,0.333333,8,4,0.676692,0.5,1.0,0,,ADA_2970,4.347065836534643,8,0.09380234505862922,3,1.0153583617747455,1,1.118696664080687,1,2024-11-06 20:00:00,0.021578312495355665,10.824445392491166,11.926105508145545,0.25734523150734706,0.05754216665428177,35.77831652443664,0.3333333333333333,1.3573367822668265,NONE,balance_duration_bars=1 and reassertion_duration_bars=1 under committed detector
ADAUSDT,1H_FALLBACK,UP,2024-11-05 12:00:00,2024-11-06 20:00:00,2024-11-07 08:00:00,2024-11-07 12:00:00,2024-11-07 12:00:00,0.3287,1,1,1,1,0,1,1.80959,-0.737984,0.43038,0.608078,0.666667,8,4,0.844086,0.5,1.0,0,,ADA_2973,3.160802209679362,8,0.6294573643410888,3,0.5160784313725477,1,1.809589993050731,1,2024-11-07 08:00:00,0.19914481279894516,0.819878296146038,2.874841245117525,0.5725097215856159,0.5310528341305204,8.624523735352573,0.3333333333333333,0.5577255627623432,NONE,balance_duration_bars=1 and reassertion_duration_bars=1 under committed detector
ADAUSDT,1H_FALLBACK,UP,2024-11-07 20:00:00,2024-11-09 04:00:00,2024-11-09 16:00:00,2024-11-09 20:00:00,2024-11-09 20:00:00,0.3931,1,1,1,1,0,1,3.173999,-0.291047,0.365854,0.584621,0.666667,8,4,1.088415,0.5,1.0,0,,ADA_2987,1.7618493947062461,8,0.16816039914995787,3,0.6739027843322348,1,3.173999207292904,1,2024-11-09 16:00:00,0.09544538804237312,4.007499909246045,18.874831549742424,1.8015156214995927,0.25452103477966165,56.62449464922727,0.3333333333333333,0.5886283225531455,NONE,balance_duration_bars=1 and reassertion_duration_bars=1 under committed detector
ADAUSDT,1H_FALLBACK,UP,2024-11-08 00:00:00,2024-11-09 08:00:00,2024-11-09 20:00:00,2024-11-10 00:00:00,2024-11-10 00:00:00,0.4038,1,1,1,1,0,1,1.71264,-3.311905,0.87619,0.455757,0.333333,8,4,1.994536,0.5,1.0,0,,ADA_2988,0.975906000396065,8,0.11999657152652793,3,3.2849782005548938,1,1.7126397831243687,1,2024-11-09 20:00:00,0.12295914921911343,27.37560047562422,14.272405964079994,1.7549228946530764,0.32789106458430245,42.81721789223998,0.3333333333333333,0.5624249212820618,NONE,balance_duration_bars=1 and reassertion_duration_bars=1 under committed detector
ADAUSDT,1H_FALLBACK,UP,2024-11-09 08:00:00,2024-11-10 16:00:00,2024-11-11 04:00:00,2024-11-11 08:00:00,2024-11-11 08:00:00,0.4313,1,1,1,1,1,1,0.624833,1.132761,0.707581,0.656596,1.0,8,4,0.391076,0.5,1.0,0,,ADA_2996,7.783612054891233,8,0.4161162483487475,3,1.1344733773804894,1,0.6248331108144188,1,2024-11-11 04:00:00,0.05346055859596181,2.7263376084984934,1.501583063131785,0.08027546933326062,0.1425614895892315,4.504749189395355,0.3333333333333333,2.5222911924554707,NONE,balance_duration_bars=1 and reassertion_duration_bars=1 under committed detector
ADAUSDT,1H_FALLBACK,DOWN,2024-11-11 16:00:00,2024-11-13 00:00:00,2024-11-13 12:00:00,2024-11-13 16:00:00,2024-11-13 16:00:00,0.6541,1,1,0,1,0,1,0.639928,1.572033,0.961538,0.65155,0.666667,8,4,0.914228,0.5,1.0,0,,ADA_3010,0.6164277492937112,8,0.06812142081820394,3,2.08450184501845,1,0.6399277326106589,1,2024-11-13 12:00:00,0.1105099841729317,30.59979988646116,9.393928149538132,1.0381228511271166,0.29469329112781784,28.1817844486144,0.3333333333333333,0.03741413142746186,NONE,balance_duration_bars=1 and reassertion_duration_bars=1 under committed detector
ADAUSDT,1H_FALLBACK,DOWN,2024-11-12 12:00:00,2024-11-13 20:00:00,2024-11-14 08:00:00,2024-11-14 12:00:00,2024-11-14 12:00:00,0.6098,1,1,1,1,0,1,0.53595,-0.275705,0.385185,0.671408,0.666667,8,4,0.610375,0.5,1.0,0,,ADA_3015,0.022663399060188712,8,0.07157735277409379,3,0.7165144596651453,1,0.535950252623395,1,2024-11-14 08:00:00,3.1582796818783008,10.010351485427883,7.4877071008048395,23.6482732003278,8.422079151675469,22.463121302414518,0.3333333333333333,3.163290097486939,NONE,balance_duration_bars=1 and reassertion_duration_bars=1 under committed detector
ADAUSDT,1H_FALLBACK,UP,2024-11-12 16:00:00,2024-11-14 00:00:00,2024-11-14 12:00:00,2024-11-14 16:00:00,2024-11-14 16:00:00,0.5192,1,1,1,1,1,1,0.535275,0.673791,0.596107,0.684777,0.666667,8,4,0.610375,0.5,1.0,0,,ADA_3016,0.046092642553386666,8,0.13200801477232613,3,0.8624174115818125,1,0.5352753755120593,1,2024-11-14 12:00:00,2.863971503031709,6.533068564580882,4.054870277651302,11.613032923683605,7.63725734141789,12.164610832953908,0.3333333333333333,2.452127995330953,NONE,balance_duration_bars=1 and reassertion_duration_bars=1 under committed detector
ADAUSDT,1H_FALLBACK,UP,2024-11-13 08:00:00,2024-11-14 16:00:00,2024-11-15 04:00:00,2024-11-15 08:00:00,2024-11-15 08:00:00,0.5265,1,1,0,1,0,1,0.685174,-0.752361,0.728614,0.652022,0.666667,8,4,1.003601,0.5,1.0,0,,ADA_3020,0.27478178815758625,8,0.8924763935424944,3,1.5146198830409336,1,0.685173761052849,1,2024-11-15 04:00:00,3.247945941128612,1.6970979781649727,0.7677219991592137,2.493519551084312,8.661189176342965,2.3031659974776413,0.3333333333333333,0.9136951867931575,NONE,balance_duration_bars=1 and reassertion_duration_bars=1 under committed detector
