source_row_id,status,reason,tolerance,absolute_difference,key_section,key_episode_view,key_symbol,key_event_family,key_side,key_scale,key_representation,key_field,key_metric,committed_value,reconstructed_value,committed_event_n,reconstructed_event_n,committed_control_n,reconstructed_control_n
EXP027_TRANSFER_14423,MATCH,NUMERIC_AND_SUPPORT_WITHIN_FIXED_TOLERANCE,1e-09,0,transfer_criterion,BOTH,POOLED_EQUAL_SYMBOL,JOINT,FUNDING_LOW|OI_CONTRACTION_SHOCK,15m,FIXED_8,range_atr,no_symbol_concentration,1,1,3,3,,
EXP027_TRANSFER_14424,MATCH,NUMERIC_AND_SUPPORT_WITHIN_FIXED_TOLERANCE,1e-09,0,transfer_criterion,BOTH,POOLED_EQUAL_SYMBOL,JOINT,FUNDING_LOW|OI_CONTRACTION_SHOCK,15m,FIXED_8,range_atr,leave_one_symbol_out,0,0,3,3,,
EXP027_TRANSFER_14425,MATCH,NUMERIC_AND_SUPPORT_WITHIN_FIXED_TOLERANCE,1e-09,0,transfer_criterion,BOTH,POOLED_EQUAL_SYMBOL,JOINT,FUNDING_LOW|OI_CONTRACTION_SHOCK,15m,FIXED_8,range_atr,merge_view_sign,1,1,3,3,,
EXP027_TRANSFER_14426,MATCH,NUMERIC_AND_SUPPORT_WITHIN_FIXED_TOLERANCE,1e-09,0,transfer_criterion,BOTH,POOLED_EQUAL_SYMBOL,JOINT,FUNDING_LOW|OI_CONTRACTION_SHOCK,15m,FIXED_8,range_atr,history_validity_exclusions,0,0,3,3,,
EXP027_TRANSFER_14427,MATCH,NUMERIC_AND_SUPPORT_WITHIN_FIXED_TOLERANCE,1e-09,0,transfer_decision,BOTH,POOLED_EQUAL_SYMBOL,JOINT,FUNDING_LOW|OI_CONTRACTION_SHOCK,15m,FIXED_8,range_atr,transferable,0,0,3,3,,
EXP027_TRANSFER_14428,MATCH,NUMERIC_AND_SUPPORT_WITHIN_FIXED_TOLERANCE,1e-09,0,transfer_criterion,BOTH,POOLED_EQUAL_SYMBOL,JOINT,FUNDING_LOW|OI_CONTRACTION_SHOCK,15m,FIXED_8,recent_slope_atr,sufficient_support,1,1,3,3,,
EXP027_TRANSFER_14429,MATCH,NUMERIC_AND_SUPPORT_WITHIN_FIXED_TOLERANCE,1e-09,0,transfer_criterion,BOTH,POOLED_EQUAL_SYMBOL,JOINT,FUNDING_LOW|OI_CONTRACTION_SHOCK,15m,FIXED_8,recent_slope_atr,sign_consistency,1,1,3,3,,
EXP027_TRANSFER_14430,MATCH,NUMERIC_AND_SUPPORT_WITHIN_FIXED_TOLERANCE,1e-09,0,transfer_criterion,BOTH,POOLED_EQUAL_SYMBOL,JOINT,FUNDING_LOW|OI_CONTRACTION_SHOCK,15m,FIXED_8,recent_slope_atr,no_symbol_concentration,0,0,3,3,,
EXP027_TRANSFER_14431,MATCH,NUMERIC_AND_SUPPORT_WITHIN_FIXED_TOLERANCE,1e-09,0,transfer_criterion,BOTH,POOLED_EQUAL_SYMBOL,JOINT,FUNDING_LOW|OI_CONTRACTION_SHOCK,15m,FIXED_8,recent_slope_atr,leave_one_symbol_out,1,1,3,3,,
EXP027_TRANSFER_14432,MATCH,NUMERIC_AND_SUPPORT_WITHIN_FIXED_TOLERANCE,1e-09,0,transfer_criterion,BOTH,POOLED_EQUAL_SYMBOL,JOINT,FUNDING_LOW|OI_CONTRACTION_SHOCK,15m,FIXED_8,recent_slope_atr,merge_view_sign,1,1,3,3,,
EXP027_TRANSFER_14433,MATCH,NUMERIC_AND_SUPPORT_WITHIN_FIXED_TOLERANCE,1e-09,0,transfer_criterion,BOTH,POOLED_EQUAL_SYMBOL,JOINT,FUNDING_LOW|OI_CONTRACTION_SHOCK,15m,FIXED_8,recent_slope_atr,history_validity_exclusions,0,0,3,3,,
EXP027_TRANSFER_14434,MATCH,NUMERIC_AND_SUPPORT_WITHIN_FIXED_TOLERANCE,1e-09,0,transfer_decision,BOTH,POOLED_EQUAL_SYMBOL,JOINT,FUNDING_LOW|OI_CONTRACTION_SHOCK,15m,FIXED_8,recent_slope_atr,transferable,0,0,3,3,,
EXP027_TRANSFER_14435,MATCH,NUMERIC_AND_SUPPORT_WITHIN_FIXED_TOLERANCE,1e-09,0,transfer_criterion,BOTH,POOLED_EQUAL_SYMBOL,JOINT,FUNDING_LOW|OI_CONTRACTION_SHOCK,15m,FIXED_8,w32_displacement_atr,sufficient_support,1,1,3,3,,
EXP027_TRANSFER_14436,MATCH,NUMERIC_AND_SUPPORT_WITHIN_FIXED_TOLERANCE,1e-09,0,transfer_criterion,BOTH,POOLED_EQUAL_SYMBOL,JOINT,FUNDING_LOW|OI_CONTRACTION_SHOCK,15m,FIXED_8,w32_displacement_atr,sign_consistency,0,0,3,3,,
EXP027_TRANSFER_14437,MATCH,NUMERIC_AND_SUPPORT_WITHIN_FIXED_TOLERANCE,1e-09,0,transfer_criterion,BOTH,POOLED_EQUAL_SYMBOL,JOINT,FUNDING_LOW|OI_CONTRACTION_SHOCK,15m,FIXED_8,w32_displacement_atr,no_symbol_concentration,0,0,3,3,,
EXP027_TRANSFER_14438,MATCH,NUMERIC_AND_SUPPORT_WITHIN_FIXED_TOLERANCE,1e-09,0,transfer_criterion,BOTH,POOLED_EQUAL_SYMBOL,JOINT,FUNDING_LOW|OI_CONTRACTION_SHOCK,15m,FIXED_8,w32_displacement_atr,leave_one_symbol_out,1,1,3,3,,
EXP027_TRANSFER_14439,MATCH,NUMERIC_AND_SUPPORT_WITHIN_FIXED_TOLERANCE,1e-09,0,transfer_criterion,BOTH,POOLED_EQUAL_SYMBOL,JOINT,FUNDING_LOW|OI_CONTRACTION_SHOCK,15m,FIXED_8,w32_displacement_atr,merge_view_sign,1,1,3,3,,
EXP027_TRANSFER_14440,MATCH,NUMERIC_AND_SUPPORT_WITHIN_FIXED_TOLERANCE,1e-09,0,transfer_criterion,BOTH,POOLED_EQUAL_SYMBOL,JOINT,FUNDING_LOW|OI_CONTRACTION_SHOCK,15m,FIXED_8,w32_displacement_atr,history_validity_exclusions,0,0,3,3,,
EXP027_TRANSFER_14441,MATCH,NUMERIC_AND_SUPPORT_WITHIN_FIXED_TOLERANCE,1e-09,0,transfer_decision,BOTH,POOLED_EQUAL_SYMBOL,JOINT,FUNDING_LOW|OI_CONTRACTION_SHOCK,15m,FIXED_8,w32_displacement_atr,transferable,0,0,3,3,,
EXP027_TRANSFER_14442,MATCH,NUMERIC_AND_SUPPORT_WITHIN_FIXED_TOLERANCE,1e-09,0,transfer_criterion,BOTH,POOLED_EQUAL_SYMBOL,JOINT,FUNDING_LOW|OI_CONTRACTION_SHOCK,15m,FIXED_8,w32_range_atr,sufficient_support,1,1,3,3,,
EXP027_TRANSFER_14443,MATCH,NUMERIC_AND_SUPPORT_WITHIN_FIXED_TOLERANCE,1e-09,0,transfer_criterion,BOTH,POOLED_EQUAL_SYMBOL,JOINT,FUNDING_LOW|OI_CONTRACTION_SHOCK,15m,FIXED_8,w32_range_atr,sign_consistency,0,0,3,3,,
EXP027_TRANSFER_14444,MATCH,NUMERIC_AND_SUPPORT_WITHIN_FIXED_TOLERANCE,1e-09,0,transfer_criterion,BOTH,POOLED_EQUAL_SYMBOL,JOINT,FUNDING_LOW|OI_CONTRACTION_SHOCK,15m,FIXED_8,w32_range_atr,no_symbol_concentration,1,1,3,3,,
EXP027_TRANSFER_14445,MATCH,NUMERIC_AND_SUPPORT_WITHIN_FIXED_TOLERANCE,1e-09,0,transfer_criterion,BOTH,POOLED_EQUAL_SYMBOL,JOINT,FUNDING_LOW|OI_CONTRACTION_SHOCK,15m,FIXED_8,w32_range_atr,leave_one_symbol_out,1,1,3,3,,
EXP027_TRANSFER_14446,MATCH,NUMERIC_AND_SUPPORT_WITHIN_FIXED_TOLERANCE,1e-09,0,transfer_criterion,BOTH,POOLED_EQUAL_SYMBOL,JOINT,FUNDING_LOW|OI_CONTRACTION_SHOCK,15m,FIXED_8,w32_range_atr,merge_view_sign,1,1,3,3,,
EXP027_TRANSFER_14447,MATCH,NUMERIC_AND_SUPPORT_WITHIN_FIXED_TOLERANCE,1e-09,0,transfer_criterion,BOTH,POOLED_EQUAL_SYMBOL,JOINT,FUNDING_LOW|OI_CONTRACTION_SHOCK,15m,FIXED_8,w32_range_atr,history_validity_exclusions,0,0,3,3,,
EXP027_TRANSFER_14448,MATCH,NUMERIC_AND_SUPPORT_WITHIN_FIXED_TOLERANCE,1e-09,0,transfer_decision,BOTH,POOLED_EQUAL_SYMBOL,JOINT,FUNDING_LOW|OI_CONTRACTION_SHOCK,15m,FIXED_8,w32_range_atr,transferable,0,0,3,3,,
EXP027_TRANSFER_14449,MATCH,NUMERIC_AND_SUPPORT_WITHIN_FIXED_TOLERANCE,1e-09,0,transfer_criterion,BOTH,POOLED_EQUAL_SYMBOL,JOINT,FUNDING_LOW|OI_CONTRACTION_SHOCK,15m,FIXED_8,w4_displacement_atr,sufficient_support,1,1,3,3,,
EXP027_TRANSFER_14450,MATCH,NUMERIC_AND_SUPPORT_WITHIN_FIXED_TOLERANCE,1e-09,0,transfer_criterion,BOTH,POOLED_EQUAL_SYMBOL,JOINT,FUNDING_LOW|OI_CONTRACTION_SHOCK,15m,FIXED_8,w4_displacement_atr,sign_consistency,1,1,3,3,,
EXP027_TRANSFER_14451,MATCH,NUMERIC_AND_SUPPORT_WITHIN_FIXED_TOLERANCE,1e-09,0,transfer_criterion,BOTH,POOLED_EQUAL_SYMBOL,JOINT,FUNDING_LOW|OI_CONTRACTION_SHOCK,15m,FIXED_8,w4_displacement_atr,no_symbol_concentration,0,0,3,3,,
EXP027_TRANSFER_14452,MATCH,NUMERIC_AND_SUPPORT_WITHIN_FIXED_TOLERANCE,1e-09,0,transfer_criterion,BOTH,POOLED_EQUAL_SYMBOL,JOINT,FUNDING_LOW|OI_CONTRACTION_SHOCK,15m,FIXED_8,w4_displacement_atr,leave_one_symbol_out,1,1,3,3,,
EXP027_TRANSFER_14453,MATCH,NUMERIC_AND_SUPPORT_WITHIN_FIXED_TOLERANCE,1e-09,0,transfer_criterion,BOTH,POOLED_EQUAL_SYMBOL,JOINT,FUNDING_LOW|OI_CONTRACTION_SHOCK,15m,FIXED_8,w4_displacement_atr,merge_view_sign,1,1,3,3,,
EXP027_TRANSFER_14454,MATCH,NUMERIC_AND_SUPPORT_WITHIN_FIXED_TOLERANCE,1e-09,0,transfer_criterion,BOTH,POOLED_EQUAL_SYMBOL,JOINT,FUNDING_LOW|OI_CONTRACTION_SHOCK,15m,FIXED_8,w4_displacement_atr,history_validity_exclusions,0,0,3,3,,
EXP027_TRANSFER_14455,MATCH,NUMERIC_AND_SUPPORT_WITHIN_FIXED_TOLERANCE,1e-09,0,transfer_decision,BOTH,POOLED_EQUAL_SYMBOL,JOINT,FUNDING_LOW|OI_CONTRACTION_SHOCK,15m,FIXED_8,w4_displacement_atr,transferable,0,0,3,3,,
EXP027_TRANSFER_14456,MATCH,NUMERIC_AND_SUPPORT_WITHIN_FIXED_TOLERANCE,1e-09,0,transfer_criterion,BOTH,POOLED_EQUAL_SYMBOL,JOINT,FUNDING_LOW|OI_CONTRACTION_SHOCK,15m,FIXED_8,w4_range_atr,sufficient_support,1,1,3,3,,
EXP027_TRANSFER_14457,MATCH,NUMERIC_AND_SUPPORT_WITHIN_FIXED_TOLERANCE,1e-09,0,transfer_criterion,BOTH,POOLED_EQUAL_SYMBOL,JOINT,FUNDING_LOW|OI_CONTRACTION_SHOCK,15m,FIXED_8,w4_range_atr,sign_consistency,0,0,3,3,,
EXP027_TRANSFER_14458,MATCH,NUMERIC_AND_SUPPORT_WITHIN_FIXED_TOLERANCE,1e-09,0,transfer_criterion,BOTH,POOLED_EQUAL_SYMBOL,JOINT,FUNDING_LOW|OI_CONTRACTION_SHOCK,15m,FIXED_8,w4_range_atr,no_symbol_concentration,1,1,3,3,,
EXP027_TRANSFER_14459,MATCH,NUMERIC_AND_SUPPORT_WITHIN_FIXED_TOLERANCE,1e-09,0,transfer_criterion,BOTH,POOLED_EQUAL_SYMBOL,JOINT,FUNDING_LOW|OI_CONTRACTION_SHOCK,15m,FIXED_8,w4_range_atr,leave_one_symbol_out,0,0,3,3,,
EXP027_TRANSFER_14460,MATCH,NUMERIC_AND_SUPPORT_WITHIN_FIXED_TOLERANCE,1e-09,0,transfer_criterion,BOTH,POOLED_EQUAL_SYMBOL,JOINT,FUNDING_LOW|OI_CONTRACTION_SHOCK,15m,FIXED_8,w4_range_atr,merge_view_sign,1,1,3,3,,
EXP027_TRANSFER_14461,MATCH,NUMERIC_AND_SUPPORT_WITHIN_FIXED_TOLERANCE,1e-09,0,transfer_criterion,BOTH,POOLED_EQUAL_SYMBOL,JOINT,FUNDING_LOW|OI_CONTRACTION_SHOCK,15m,FIXED_8,w4_range_atr,history_validity_exclusions,0,0,3,3,,
EXP027_TRANSFER_14462,MATCH,NUMERIC_AND_SUPPORT_WITHIN_FIXED_TOLERANCE,1e-09,0,transfer_decision,BOTH,POOLED_EQUAL_SYMBOL,JOINT,FUNDING_LOW|OI_CONTRACTION_SHOCK,15m,FIXED_8,w4_range_atr,transferable,0,0,3,3,,
EXP027_TRANSFER_14463,MATCH,NUMERIC_AND_SUPPORT_WITHIN_FIXED_TOLERANCE,1e-09,0,transfer_criterion,BOTH,POOLED_EQUAL_SYMBOL,JOINT,FUNDING_LOW|OI_CONTRACTION_SHOCK,15m,FIXED_8,w8_displacement_atr,sufficient_support,1,1,3,3,,
EXP027_TRANSFER_14464,MATCH,NUMERIC_AND_SUPPORT_WITHIN_FIXED_TOLERANCE,1e-09,0,transfer_criterion,BOTH,POOLED_EQUAL_SYMBOL,JOINT,FUNDING_LOW|OI_CONTRACTION_SHOCK,15m,FIXED_8,w8_displacement_atr,sign_consistency,0,0,3,3,,
EXP027_TRANSFER_14465,MATCH,NUMERIC_AND_SUPPORT_WITHIN_FIXED_TOLERANCE,1e-09,0,transfer_criterion,BOTH,POOLED_EQUAL_SYMBOL,JOINT,FUNDING_LOW|OI_CONTRACTION_SHOCK,15m,FIXED_8,w8_displacement_atr,no_symbol_concentration,1,1,3,3,,
EXP027_TRANSFER_14466,MATCH,NUMERIC_AND_SUPPORT_WITHIN_FIXED_TOLERANCE,1e-09,0,transfer_criterion,BOTH,POOLED_EQUAL_SYMBOL,JOINT,FUNDING_LOW|OI_CONTRACTION_SHOCK,15m,FIXED_8,w8_displacement_atr,leave_one_symbol_out,0,0,3,3,,
EXP027_TRANSFER_14467,MATCH,NUMERIC_AND_SUPPORT_WITHIN_FIXED_TOLERANCE,1e-09,0,transfer_criterion,BOTH,POOLED_EQUAL_SYMBOL,JOINT,FUNDING_LOW|OI_CONTRACTION_SHOCK,15m,FIXED_8,w8_displacement_atr,merge_view_sign,1,1,3,3,,
EXP027_TRANSFER_14468,MATCH,NUMERIC_AND_SUPPORT_WITHIN_FIXED_TOLERANCE,1e-09,0,transfer_criterion,BOTH,POOLED_EQUAL_SYMBOL,JOINT,FUNDING_LOW|OI_CONTRACTION_SHOCK,15m,FIXED_8,w8_displacement_atr,history_validity_exclusions,0,0,3,3,,
EXP027_TRANSFER_14469,MATCH,NUMERIC_AND_SUPPORT_WITHIN_FIXED_TOLERANCE,1e-09,0,transfer_decision,BOTH,POOLED_EQUAL_SYMBOL,JOINT,FUNDING_LOW|OI_CONTRACTION_SHOCK,15m,FIXED_8,w8_displacement_atr,transferable,0,0,3,3,,
EXP027_TRANSFER_14470,MATCH,NUMERIC_AND_SUPPORT_WITHIN_FIXED_TOLERANCE,1e-09,0,transfer_criterion,BOTH,POOLED_EQUAL_SYMBOL,JOINT,FUNDING_LOW|OI_CONTRACTION_SHOCK,15m,FIXED_8,w8_range_atr,sufficient_support,1,1,3,3,,
EXP027_TRANSFER_14471,MATCH,NUMERIC_AND_SUPPORT_WITHIN_FIXED_TOLERANCE,1e-09,0,transfer_criterion,BOTH,POOLED_EQUAL_SYMBOL,JOINT,FUNDING_LOW|OI_CONTRACTION_SHOCK,15m,FIXED_8,w8_range_atr,sign_consistency,0,0,3,3,,
EXP027_TRANSFER_14472,MATCH,NUMERIC_AND_SUPPORT_WITHIN_FIXED_TOLERANCE,1e-09,0,transfer_criterion,BOTH,POOLED_EQUAL_SYMBOL,JOINT,FUNDING_LOW|OI_CONTRACTION_SHOCK,15m,FIXED_8,w8_range_atr,no_symbol_concentration,1,1,3,3,,
EXP027_TRANSFER_14473,MATCH,NUMERIC_AND_SUPPORT_WITHIN_FIXED_TOLERANCE,1e-09,0,transfer_criterion,BOTH,POOLED_EQUAL_SYMBOL,JOINT,FUNDING_LOW|OI_CONTRACTION_SHOCK,15m,FIXED_8,w8_range_atr,leave_one_symbol_out,0,0,3,3,,
EXP027_TRANSFER_14474,MATCH,NUMERIC_AND_SUPPORT_WITHIN_FIXED_TOLERANCE,1e-09,0,transfer_criterion,BOTH,POOLED_EQUAL_SYMBOL,JOINT,FUNDING_LOW|OI_CONTRACTION_SHOCK,15m,FIXED_8,w8_range_atr,merge_view_sign,1,1,3,3,,
EXP027_TRANSFER_14475,MATCH,NUMERIC_AND_SUPPORT_WITHIN_FIXED_TOLERANCE,1e-09,0,transfer_criterion,BOTH,POOLED_EQUAL_SYMBOL,JOINT,FUNDING_LOW|OI_CONTRACTION_SHOCK,15m,FIXED_8,w8_range_atr,history_validity_exclusions,0,0,3,3,,
EXP027_TRANSFER_14476,MATCH,NUMERIC_AND_SUPPORT_WITHIN_FIXED_TOLERANCE,1e-09,0,transfer_decision,BOTH,POOLED_EQUAL_SYMBOL,JOINT,FUNDING_LOW|OI_CONTRACTION_SHOCK,15m,FIXED_8,w8_range_atr,transferable,0,0,3,3,,
EXP027_TRANSFER_14477,MATCH,NUMERIC_AND_SUPPORT_WITHIN_FIXED_TOLERANCE,1e-09,0,transfer_criterion,BOTH,POOLED_EQUAL_SYMBOL,JOINT,FUNDING_LOW|OI_CONTRACTION_SHOCK,15m,HYBRID_ORIGIN,age_bars,sufficient_support,1,1,3,3,,
EXP027_TRANSFER_14478,MATCH,NUMERIC_AND_SUPPORT_WITHIN_FIXED_TOLERANCE,1e-09,0,transfer_criterion,BOTH,POOLED_EQUAL_SYMBOL,JOINT,FUNDING_LOW|OI_CONTRACTION_SHOCK,15m,HYBRID_ORIGIN,age_bars,sign_consistency,0,0,3,3,,
EXP027_TRANSFER_14479,MATCH,NUMERIC_AND_SUPPORT_WITHIN_FIXED_TOLERANCE,1e-09,0,transfer_criterion,BOTH,POOLED_EQUAL_SYMBOL,JOINT,FUNDING_LOW|OI_CONTRACTION_SHOCK,15m,HYBRID_ORIGIN,age_bars,no_symbol_concentration,0,0,3,3,,
EXP027_TRANSFER_14480,MATCH,NUMERIC_AND_SUPPORT_WITHIN_FIXED_TOLERANCE,1e-09,0,transfer_criterion,BOTH,POOLED_EQUAL_SYMBOL,JOINT,FUNDING_LOW|OI_CONTRACTION_SHOCK,15m,HYBRID_ORIGIN,age_bars,leave_one_symbol_out,0,0,3,3,,
EXP027_TRANSFER_14481,MATCH,NUMERIC_AND_SUPPORT_WITHIN_FIXED_TOLERANCE,1e-09,0,transfer_criterion,BOTH,POOLED_EQUAL_SYMBOL,JOINT,FUNDING_LOW|OI_CONTRACTION_SHOCK,15m,HYBRID_ORIGIN,age_bars,merge_view_sign,1,1,3,3,,
EXP027_TRANSFER_14482,MATCH,NUMERIC_AND_SUPPORT_WITHIN_FIXED_TOLERANCE,1e-09,0,transfer_criterion,BOTH,POOLED_EQUAL_SYMBOL,JOINT,FUNDING_LOW|OI_CONTRACTION_SHOCK,15m,HYBRID_ORIGIN,age_bars,history_validity_exclusions,0,0,3,3,,
EXP027_TRANSFER_14483,MATCH,NUMERIC_AND_SUPPORT_WITHIN_FIXED_TOLERANCE,1e-09,0,transfer_decision,BOTH,POOLED_EQUAL_SYMBOL,JOINT,FUNDING_LOW|OI_CONTRACTION_SHOCK,15m,HYBRID_ORIGIN,age_bars,transferable,0,0,3,3,,
EXP027_TRANSFER_14484,MATCH,NUMERIC_AND_SUPPORT_WITHIN_FIXED_TOLERANCE,1e-09,0,transfer_criterion,BOTH,POOLED_EQUAL_SYMBOL,JOINT,FUNDING_LOW|OI_CONTRACTION_SHOCK,15m,HYBRID_ORIGIN,close_location,sufficient_support,1,1,3,3,,
EXP027_TRANSFER_14485,MATCH,NUMERIC_AND_SUPPORT_WITHIN_FIXED_TOLERANCE,1e-09,0,transfer_criterion,BOTH,POOLED_EQUAL_SYMBOL,JOINT,FUNDING_LOW|OI_CONTRACTION_SHOCK,15m,HYBRID_ORIGIN,close_location,sign_consistency,0,0,3,3,,
EXP027_TRANSFER_14486,MATCH,NUMERIC_AND_SUPPORT_WITHIN_FIXED_TOLERANCE,1e-09,0,transfer_criterion,BOTH,POOLED_EQUAL_SYMBOL,JOINT,FUNDING_LOW|OI_CONTRACTION_SHOCK,15m,HYBRID_ORIGIN,close_location,no_symbol_concentration,0,0,3,3,,
EXP027_TRANSFER_14487,MATCH,NUMERIC_AND_SUPPORT_WITHIN_FIXED_TOLERANCE,1e-09,0,transfer_criterion,BOTH,POOLED_EQUAL_SYMBOL,JOINT,FUNDING_LOW|OI_CONTRACTION_SHOCK,15m,HYBRID_ORIGIN,close_location,leave_one_symbol_out,0,0,3,3,,
EXP027_TRANSFER_14488,MATCH,NUMERIC_AND_SUPPORT_WITHIN_FIXED_TOLERANCE,1e-09,0,transfer_criterion,BOTH,POOLED_EQUAL_SYMBOL,JOINT,FUNDING_LOW|OI_CONTRACTION_SHOCK,15m,HYBRID_ORIGIN,close_location,merge_view_sign,1,1,3,3,,
EXP027_TRANSFER_14489,MATCH,NUMERIC_AND_SUPPORT_WITHIN_FIXED_TOLERANCE,1e-09,0,transfer_criterion,BOTH,POOLED_EQUAL_SYMBOL,JOINT,FUNDING_LOW|OI_CONTRACTION_SHOCK,15m,HYBRID_ORIGIN,close_location,history_validity_exclusions,0,0,3,3,,
EXP027_TRANSFER_14490,MATCH,NUMERIC_AND_SUPPORT_WITHIN_FIXED_TOLERANCE,1e-09,0,transfer_decision,BOTH,POOLED_EQUAL_SYMBOL,JOINT,FUNDING_LOW|OI_CONTRACTION_SHOCK,15m,HYBRID_ORIGIN,close_location,transferable,0,0,3,3,,
EXP027_TRANSFER_14491,MATCH,NUMERIC_AND_SUPPORT_WITHIN_FIXED_TOLERANCE,1e-09,0,transfer_criterion,BOTH,POOLED_EQUAL_SYMBOL,JOINT,FUNDING_LOW|OI_CONTRACTION_SHOCK,15m,HYBRID_ORIGIN,displacement_atr,sufficient_support,1,1,3,3,,
EXP027_TRANSFER_14492,MATCH,NUMERIC_AND_SUPPORT_WITHIN_FIXED_TOLERANCE,1e-09,0,transfer_criterion,BOTH,POOLED_EQUAL_SYMBOL,JOINT,FUNDING_LOW|OI_CONTRACTION_SHOCK,15m,HYBRID_ORIGIN,displacement_atr,sign_consistency,0,0,3,3,,
EXP027_TRANSFER_14493,MATCH,NUMERIC_AND_SUPPORT_WITHIN_FIXED_TOLERANCE,1e-09,0,transfer_criterion,BOTH,POOLED_EQUAL_SYMBOL,JOINT,FUNDING_LOW|OI_CONTRACTION_SHOCK,15m,HYBRID_ORIGIN,displacement_atr,no_symbol_concentration,0,0,3,3,,
EXP027_TRANSFER_14494,MATCH,NUMERIC_AND_SUPPORT_WITHIN_FIXED_TOLERANCE,1e-09,0,transfer_criterion,BOTH,POOLED_EQUAL_SYMBOL,JOINT,FUNDING_LOW|OI_CONTRACTION_SHOCK,15m,HYBRID_ORIGIN,displacement_atr,leave_one_symbol_out,0,0,3,3,,
EXP027_TRANSFER_14495,MATCH,NUMERIC_AND_SUPPORT_WITHIN_FIXED_TOLERANCE,1e-09,0,transfer_criterion,BOTH,POOLED_EQUAL_SYMBOL,JOINT,FUNDING_LOW|OI_CONTRACTION_SHOCK,15m,HYBRID_ORIGIN,displacement_atr,merge_view_sign,1,1,3,3,,
EXP027_TRANSFER_14496,MATCH,NUMERIC_AND_SUPPORT_WITHIN_FIXED_TOLERANCE,1e-09,0,transfer_criterion,BOTH,POOLED_EQUAL_SYMBOL,JOINT,FUNDING_LOW|OI_CONTRACTION_SHOCK,15m,HYBRID_ORIGIN,displacement_atr,history_validity_exclusions,0,0,3,3,,
EXP027_TRANSFER_14497,MATCH,NUMERIC_AND_SUPPORT_WITHIN_FIXED_TOLERANCE,1e-09,0,transfer_decision,BOTH,POOLED_EQUAL_SYMBOL,JOINT,FUNDING_LOW|OI_CONTRACTION_SHOCK,15m,HYBRID_ORIGIN,displacement_atr,transferable,0,0,3,3,,
EXP027_TRANSFER_14498,MATCH,NUMERIC_AND_SUPPORT_WITHIN_FIXED_TOLERANCE,1e-09,0,transfer_criterion,BOTH,POOLED_EQUAL_SYMBOL,JOINT,FUNDING_LOW|OI_CONTRACTION_SHOCK,15m,HYBRID_ORIGIN,efficiency,sufficient_support,1,1,3,3,,
EXP027_TRANSFER_14499,MATCH,NUMERIC_AND_SUPPORT_WITHIN_FIXED_TOLERANCE,1e-09,0,transfer_criterion,BOTH,POOLED_EQUAL_SYMBOL,JOINT,FUNDING_LOW|OI_CONTRACTION_SHOCK,15m,HYBRID_ORIGIN,efficiency,sign_consistency,0,0,3,3,,
EXP027_TRANSFER_14500,MATCH,NUMERIC_AND_SUPPORT_WITHIN_FIXED_TOLERANCE,1e-09,0,transfer_criterion,BOTH,POOLED_EQUAL_SYMBOL,JOINT,FUNDING_LOW|OI_CONTRACTION_SHOCK,15m,HYBRID_ORIGIN,efficiency,no_symbol_concentration,0,0,3,3,,
EXP027_TRANSFER_14501,MATCH,NUMERIC_AND_SUPPORT_WITHIN_FIXED_TOLERANCE,1e-09,0,transfer_criterion,BOTH,POOLED_EQUAL_SYMBOL,JOINT,FUNDING_LOW|OI_CONTRACTION_SHOCK,15m,HYBRID_ORIGIN,efficiency,leave_one_symbol_out,0,0,3,3,,
EXP027_TRANSFER_14502,MATCH,NUMERIC_AND_SUPPORT_WITHIN_FIXED_TOLERANCE,1e-09,0,transfer_criterion,BOTH,POOLED_EQUAL_SYMBOL,JOINT,FUNDING_LOW|OI_CONTRACTION_SHOCK,15m,HYBRID_ORIGIN,efficiency,merge_view_sign,1,1,3,3,,
EXP027_TRANSFER_14503,MATCH,NUMERIC_AND_SUPPORT_WITHIN_FIXED_TOLERANCE,1e-09,0,transfer_criterion,BOTH,POOLED_EQUAL_SYMBOL,JOINT,FUNDING_LOW|OI_CONTRACTION_SHOCK,15m,HYBRID_ORIGIN,efficiency,history_validity_exclusions,0,0,3,3,,
EXP027_TRANSFER_14504,MATCH,NUMERIC_AND_SUPPORT_WITHIN_FIXED_TOLERANCE,1e-09,0,transfer_decision,BOTH,POOLED_EQUAL_SYMBOL,JOINT,FUNDING_LOW|OI_CONTRACTION_SHOCK,15m,HYBRID_ORIGIN,efficiency,transferable,0,0,3,3,,
EXP027_TRANSFER_14505,MATCH,NUMERIC_AND_SUPPORT_WITHIN_FIXED_TOLERANCE,1e-09,0,transfer_criterion,BOTH,POOLED_EQUAL_SYMBOL,JOINT,FUNDING_LOW|OI_CONTRACTION_SHOCK,15m,HYBRID_ORIGIN,origin_disagreement_bars,sufficient_support,1,1,3,3,,
EXP027_TRANSFER_14506,MATCH,NUMERIC_AND_SUPPORT_WITHIN_FIXED_TOLERANCE,1e-09,0,transfer_criterion,BOTH,POOLED_EQUAL_SYMBOL,JOINT,FUNDING_LOW|OI_CONTRACTION_SHOCK,15m,HYBRID_ORIGIN,origin_disagreement_bars,sign_consistency,0,0,3,3,,
