trade_id,combo_id,scope,ref_time,ref_idx,ref_open,ref_close,ref_mid,ref_body_low,ref_body_high
ENTRY_A_STOP_B_EXIT_C_TRAIN_0021,ENTRY_A_STOP_B_EXIT_C,TRAIN,2024-02-18 00:00:00,1392,0.6102,0.6216,0.6159,0.6102,0.6216
ENTRY_A_STOP_B_EXIT_C_TRAIN_0021,ENTRY_A_STOP_B_EXIT_C,TRAIN,2024-02-18 00:00:00,1392,0.6102,0.6216,0.6159,0.6102,0.6216
ENTRY_A_STOP_B_EXIT_C_TRAIN_0021,ENTRY_A_STOP_B_EXIT_C,TRAIN,2024-02-18 00:00:00,1392,0.6102,0.6216,0.6159,0.6102,0.6216
ENTRY_A_STOP_B_EXIT_C_TRAIN_0021,ENTRY_A_STOP_B_EXIT_C,TRAIN,2024-02-18 00:00:00,1392,0.6102,0.6216,0.6159,0.6102,0.6216
ENTRY_A_STOP_B_EXIT_C_TRAIN_0021,ENTRY_A_STOP_B_EXIT_C,TRAIN,2024-02-18 00:00:00,1392,0.6102,0.6216,0.6159,0.6102,0.6216
ENTRY_A_STOP_B_EXIT_C_TRAIN_0021,ENTRY_A_STOP_B_EXIT_C,TRAIN,2024-02-18 00:00:00,1392,0.6102,0.6216,0.6159,0.6102,0.6216
ENTRY_A_STOP_B_EXIT_C_TRAIN_0021,ENTRY_A_STOP_B_EXIT_C,TRAIN,2024-02-18 00:00:00,1392,0.6102,0.6216,0.6159,0.6102,0.6216
ENTRY_A_STOP_B_EXIT_C_TRAIN_0021,ENTRY_A_STOP_B_EXIT_C,TRAIN,2024-02-19 04:00:00,1399,0.6198,0.6299,0.62485,0.6198,0.6299
ENTRY_A_STOP_B_EXIT_C_TRAIN_0021,ENTRY_A_STOP_B_EXIT_C,TRAIN,2024-02-19 04:00:00,1399,0.6198,0.6299,0.62485,0.6198,0.6299
ENTRY_A_STOP_B_EXIT_C_TRAIN_0021,ENTRY_A_STOP_B_EXIT_C,TRAIN,2024-02-19 04:00:00,1399,0.6198,0.6299,0.62485,0.6198,0.6299
ENTRY_A_STOP_B_EXIT_C_TRAIN_0021,ENTRY_A_STOP_B_EXIT_C,TRAIN,2024-02-19 04:00:00,1399,0.6198,0.6299,0.62485,0.6198,0.6299
ENTRY_A_STOP_B_EXIT_C_TRAIN_0021,ENTRY_A_STOP_B_EXIT_C,TRAIN,2024-02-19 20:00:00,1403,0.6222,0.6316,0.6269,0.6222,0.6316
ENTRY_A_STOP_B_EXIT_C_TRAIN_0021,ENTRY_A_STOP_B_EXIT_C,TRAIN,2024-02-19 20:00:00,1403,0.6222,0.6316,0.6269,0.6222,0.6316
ENTRY_A_STOP_B_EXIT_C_TRAIN_0021,ENTRY_A_STOP_B_EXIT_C,TRAIN,2024-02-19 20:00:00,1403,0.6222,0.6316,0.6269,0.6222,0.6316
ENTRY_A_STOP_B_EXIT_C_TRAIN_0021,ENTRY_A_STOP_B_EXIT_C,TRAIN,2024-02-19 20:00:00,1403,0.6222,0.6316,0.6269,0.6222,0.6316
ENTRY_A_STOP_B_EXIT_C_TRAIN_0021,ENTRY_A_STOP_B_EXIT_C,TRAIN,2024-02-19 20:00:00,1403,0.6222,0.6316,0.6269,0.6222,0.6316
ENTRY_A_STOP_B_EXIT_C_TRAIN_0021,ENTRY_A_STOP_B_EXIT_C,TRAIN,2024-02-20 16:00:00,1408,0.6094,0.6181,0.61375,0.6094,0.6181
ENTRY_A_STOP_B_EXIT_C_TRAIN_0024,ENTRY_A_STOP_B_EXIT_C,TRAIN,2024-04-01 12:00:00,1653,0.6279,0.6094,0.61865,0.6094,0.6279
ENTRY_A_STOP_B_EXIT_C_TRAIN_0024,ENTRY_A_STOP_B_EXIT_C,TRAIN,2024-04-01 12:00:00,1653,0.6279,0.6094,0.61865,0.6094,0.6279
ENTRY_A_STOP_B_EXIT_C_TRAIN_0024,ENTRY_A_STOP_B_EXIT_C,TRAIN,2024-04-02 00:00:00,1656,0.6218,0.5962,0.609,0.5962,0.6218
ENTRY_A_STOP_B_EXIT_C_TRAIN_0024,ENTRY_A_STOP_B_EXIT_C,TRAIN,2024-04-02 00:00:00,1656,0.6218,0.5962,0.609,0.5962,0.6218
ENTRY_A_STOP_B_EXIT_C_TRAIN_0024,ENTRY_A_STOP_B_EXIT_C,TRAIN,2024-04-02 00:00:00,1656,0.6218,0.5962,0.609,0.5962,0.6218
ENTRY_A_STOP_B_EXIT_C_TRAIN_0024,ENTRY_A_STOP_B_EXIT_C,TRAIN,2024-04-02 00:00:00,1656,0.6218,0.5962,0.609,0.5962,0.6218
ENTRY_A_STOP_B_EXIT_C_TRAIN_0024,ENTRY_A_STOP_B_EXIT_C,TRAIN,2024-04-02 00:00:00,1656,0.6218,0.5962,0.609,0.5962,0.6218
ENTRY_A_STOP_B_EXIT_C_TRAIN_0024,ENTRY_A_STOP_B_EXIT_C,TRAIN,2024-04-02 00:00:00,1656,0.6218,0.5962,0.609,0.5962,0.6218
ENTRY_A_STOP_B_EXIT_C_TRAIN_0024,ENTRY_A_STOP_B_EXIT_C,TRAIN,2024-04-02 00:00:00,1656,0.6218,0.5962,0.609,0.5962,0.6218
ENTRY_A_STOP_B_EXIT_C_TRAIN_0024,ENTRY_A_STOP_B_EXIT_C,TRAIN,2024-04-02 00:00:00,1656,0.6218,0.5962,0.609,0.5962,0.6218
ENTRY_A_STOP_B_EXIT_C_TRAIN_0024,ENTRY_A_STOP_B_EXIT_C,TRAIN,2024-04-02 00:00:00,1656,0.6218,0.5962,0.609,0.5962,0.6218
ENTRY_A_STOP_B_EXIT_C_TRAIN_0024,ENTRY_A_STOP_B_EXIT_C,TRAIN,2024-04-02 00:00:00,1656,0.6218,0.5962,0.609,0.5962,0.6218
ENTRY_A_STOP_B_EXIT_C_TRAIN_0024,ENTRY_A_STOP_B_EXIT_C,TRAIN,2024-04-03 20:00:00,1667,0.5773,0.5698,0.57355,0.5698,0.5773
ENTRY_A_STOP_B_EXIT_C_TRAIN_0024,ENTRY_A_STOP_B_EXIT_C,TRAIN,2024-04-03 20:00:00,1667,0.5773,0.5698,0.57355,0.5698,0.5773
ENTRY_A_STOP_B_EXIT_C_TRAIN_0024,ENTRY_A_STOP_B_EXIT_C,TRAIN,2024-04-03 20:00:00,1667,0.5773,0.5698,0.57355,0.5698,0.5773
ENTRY_A_STOP_B_EXIT_C_TRAIN_0024,ENTRY_A_STOP_B_EXIT_C,TRAIN,2024-04-03 20:00:00,1667,0.5773,0.5698,0.57355,0.5698,0.5773
ENTRY_A_STOP_B_EXIT_C_TRAIN_0025,ENTRY_A_STOP_B_EXIT_C,TRAIN,2024-04-12 04:00:00,1717,0.5915,0.5821,0.5868,0.5821,0.5915
ENTRY_A_STOP_B_EXIT_C_TRAIN_0025,ENTRY_A_STOP_B_EXIT_C,TRAIN,2024-04-12 04:00:00,1717,0.5915,0.5821,0.5868,0.5821,0.5915
ENTRY_A_STOP_B_EXIT_C_TRAIN_0025,ENTRY_A_STOP_B_EXIT_C,TRAIN,2024-04-12 12:00:00,1719,0.5857,0.5646,0.57515,0.5646,0.5857
ENTRY_A_STOP_B_EXIT_C_TRAIN_0025,ENTRY_A_STOP_B_EXIT_C,TRAIN,2024-04-12 12:00:00,1719,0.5857,0.5646,0.57515,0.5646,0.5857
ENTRY_A_STOP_B_EXIT_C_TRAIN_0025,ENTRY_A_STOP_B_EXIT_C,TRAIN,2024-04-12 12:00:00,1719,0.5857,0.5646,0.57515,0.5646,0.5857
ENTRY_A_STOP_B_EXIT_C_TRAIN_0025,ENTRY_A_STOP_B_EXIT_C,TRAIN,2024-04-12 12:00:00,1719,0.5857,0.5646,0.57515,0.5646,0.5857
ENTRY_A_STOP_B_EXIT_C_TRAIN_0025,ENTRY_A_STOP_B_EXIT_C,TRAIN,2024-04-12 12:00:00,1719,0.5857,0.5646,0.57515,0.5646,0.5857
ENTRY_A_STOP_B_EXIT_C_TRAIN_0025,ENTRY_A_STOP_B_EXIT_C,TRAIN,2024-04-12 12:00:00,1719,0.5857,0.5646,0.57515,0.5646,0.5857
ENTRY_A_STOP_B_EXIT_C_TRAIN_0025,ENTRY_A_STOP_B_EXIT_C,TRAIN,2024-04-13 12:00:00,1725,0.5096,0.5026,0.5061,0.5026,0.5096
ENTRY_A_STOP_B_EXIT_C_TRAIN_0025,ENTRY_A_STOP_B_EXIT_C,TRAIN,2024-04-13 16:00:00,1726,0.5026,0.4502,0.47640000000000005,0.4502,0.5026
ENTRY_A_STOP_B_EXIT_C_TRAIN_0025,ENTRY_A_STOP_B_EXIT_C,TRAIN,2024-04-13 16:00:00,1726,0.5026,0.4502,0.47640000000000005,0.4502,0.5026
ENTRY_A_STOP_B_EXIT_C_TRAIN_0025,ENTRY_A_STOP_B_EXIT_C,TRAIN,2024-04-13 16:00:00,1726,0.5026,0.4502,0.47640000000000005,0.4502,0.5026
ENTRY_A_STOP_B_EXIT_C_TRAIN_0025,ENTRY_A_STOP_B_EXIT_C,TRAIN,2024-04-13 16:00:00,1726,0.5026,0.4502,0.47640000000000005,0.4502,0.5026
ENTRY_A_STOP_B_EXIT_C_TRAIN_0025,ENTRY_A_STOP_B_EXIT_C,TRAIN,2024-04-14 08:00:00,1730,0.4721,0.457,0.46455,0.457,0.4721
ENTRY_A_STOP_B_EXIT_C_TRAIN_0025,ENTRY_A_STOP_B_EXIT_C,TRAIN,2024-04-14 08:00:00,1730,0.4721,0.457,0.46455,0.457,0.4721
ENTRY_A_STOP_B_EXIT_C_TRAIN_0025,ENTRY_A_STOP_B_EXIT_C,TRAIN,2024-04-14 08:00:00,1730,0.4721,0.457,0.46455,0.457,0.4721
ENTRY_A_STOP_B_EXIT_C_TRAIN_0025,ENTRY_A_STOP_B_EXIT_C,TRAIN,2024-04-14 08:00:00,1730,0.4721,0.457,0.46455,0.457,0.4721
ENTRY_A_STOP_B_EXIT_C_TRAIN_0025,ENTRY_A_STOP_B_EXIT_C,TRAIN,2024-04-14 08:00:00,1730,0.4721,0.457,0.46455,0.457,0.4721
ENTRY_A_STOP_B_EXIT_C_TRAIN_0026,ENTRY_A_STOP_B_EXIT_C,TRAIN,2024-04-28 20:00:00,1817,0.4689,0.4599,0.4644,0.4599,0.4689
ENTRY_A_STOP_B_EXIT_C_TRAIN_0026,ENTRY_A_STOP_B_EXIT_C,TRAIN,2024-04-29 00:00:00,1818,0.4599,0.4517,0.4558,0.4517,0.4599
ENTRY_A_STOP_B_EXIT_C_TRAIN_0026,ENTRY_A_STOP_B_EXIT_C,TRAIN,2024-04-29 00:00:00,1818,0.4599,0.4517,0.4558,0.4517,0.4599
ENTRY_A_STOP_B_EXIT_C_TRAIN_0026,ENTRY_A_STOP_B_EXIT_C,TRAIN,2024-04-29 00:00:00,1818,0.4599,0.4517,0.4558,0.4517,0.4599
ENTRY_A_STOP_B_EXIT_C_TRAIN_0026,ENTRY_A_STOP_B_EXIT_C,TRAIN,2024-04-29 00:00:00,1818,0.4599,0.4517,0.4558,0.4517,0.4599
ENTRY_A_STOP_B_EXIT_C_TRAIN_0026,ENTRY_A_STOP_B_EXIT_C,TRAIN,2024-04-29 00:00:00,1818,0.4599,0.4517,0.4558,0.4517,0.4599
ENTRY_A_STOP_B_EXIT_C_TRAIN_0027,ENTRY_A_STOP_B_EXIT_C,TRAIN,2024-05-09 04:00:00,1879,0.4631,0.4532,0.45815,0.4532,0.4631
ENTRY_A_STOP_B_EXIT_C_TRAIN_0027,ENTRY_A_STOP_B_EXIT_C,TRAIN,2024-05-09 04:00:00,1879,0.4631,0.4532,0.45815,0.4532,0.4631
ENTRY_A_STOP_B_EXIT_C_TRAIN_0027,ENTRY_A_STOP_B_EXIT_C,TRAIN,2024-05-09 04:00:00,1879,0.4631,0.4532,0.45815,0.4532,0.4631
ENTRY_A_STOP_B_EXIT_C_TRAIN_0027,ENTRY_A_STOP_B_EXIT_C,TRAIN,2024-05-09 04:00:00,1879,0.4631,0.4532,0.45815,0.4532,0.4631
ENTRY_A_STOP_B_EXIT_C_TRAIN_0027,ENTRY_A_STOP_B_EXIT_C,TRAIN,2024-05-09 04:00:00,1879,0.4631,0.4532,0.45815,0.4532,0.4631
ENTRY_A_STOP_B_EXIT_C_TRAIN_0028,ENTRY_A_STOP_B_EXIT_C,TRAIN,2024-05-13 20:00:00,1907,0.4414,0.4366,0.439,0.4366,0.4414
ENTRY_A_STOP_B_EXIT_C_TRAIN_0028,ENTRY_A_STOP_B_EXIT_C,TRAIN,2024-05-13 20:00:00,1907,0.4414,0.4366,0.439,0.4366,0.4414
ENTRY_A_STOP_B_EXIT_C_TRAIN_0028,ENTRY_A_STOP_B_EXIT_C,TRAIN,2024-05-13 20:00:00,1907,0.4414,0.4366,0.439,0.4366,0.4414
ENTRY_A_STOP_B_EXIT_C_TRAIN_0028,ENTRY_A_STOP_B_EXIT_C,TRAIN,2024-05-14 08:00:00,1910,0.4371,0.4329,0.435,0.4329,0.4371
ENTRY_A_STOP_B_EXIT_C_TRAIN_0028,ENTRY_A_STOP_B_EXIT_C,TRAIN,2024-05-14 08:00:00,1910,0.4371,0.4329,0.435,0.4329,0.4371
ENTRY_A_STOP_B_EXIT_C_TRAIN_0028,ENTRY_A_STOP_B_EXIT_C,TRAIN,2024-05-14 08:00:00,1910,0.4371,0.4329,0.435,0.4329,0.4371
ENTRY_A_STOP_B_EXIT_C_TRAIN_0028,ENTRY_A_STOP_B_EXIT_C,TRAIN,2024-05-14 08:00:00,1910,0.4371,0.4329,0.435,0.4329,0.4371
ENTRY_A_STOP_B_EXIT_C_TRAIN_0028,ENTRY_A_STOP_B_EXIT_C,TRAIN,2024-05-14 08:00:00,1910,0.4371,0.4329,0.435,0.4329,0.4371
ENTRY_A_STOP_B_EXIT_C_TRAIN_0028,ENTRY_A_STOP_B_EXIT_C,TRAIN,2024-05-14 08:00:00,1910,0.4371,0.4329,0.435,0.4329,0.4371
ENTRY_A_STOP_B_EXIT_C_TRAIN_0028,ENTRY_A_STOP_B_EXIT_C,TRAIN,2024-05-14 08:00:00,1910,0.4371,0.4329,0.435,0.4329,0.4371
ENTRY_A_STOP_B_EXIT_C_TRAIN_0028,ENTRY_A_STOP_B_EXIT_C,TRAIN,2024-05-14 08:00:00,1910,0.4371,0.4329,0.435,0.4329,0.4371
ENTRY_A_STOP_B_EXIT_C_TRAIN_0028,ENTRY_A_STOP_B_EXIT_C,TRAIN,2024-05-14 08:00:00,1910,0.4371,0.4329,0.435,0.4329,0.4371
ENTRY_A_STOP_B_EXIT_C_TRAIN_0029,ENTRY_A_STOP_B_EXIT_C,TRAIN,2024-05-23 00:00:00,1962,0.4839,0.4872,0.48555000000000004,0.4839,0.4872
ENTRY_A_STOP_B_EXIT_C_TRAIN_0029,ENTRY_A_STOP_B_EXIT_C,TRAIN,2024-05-23 00:00:00,1962,0.4839,0.4872,0.48555000000000004,0.4839,0.4872
ENTRY_A_STOP_B_EXIT_C_TRAIN_0029,ENTRY_A_STOP_B_EXIT_C,TRAIN,2024-05-23 00:00:00,1962,0.4839,0.4872,0.48555000000000004,0.4839,0.4872
ENTRY_A_STOP_B_EXIT_C_TRAIN_0030,ENTRY_A_STOP_B_EXIT_C,TRAIN,2024-05-28 00:00:00,1992,0.4688,0.4613,0.46504999999999996,0.4613,0.4688
ENTRY_A_STOP_B_EXIT_C_TRAIN_0030,ENTRY_A_STOP_B_EXIT_C,TRAIN,2024-05-28 00:00:00,1992,0.4688,0.4613,0.46504999999999996,0.4613,0.4688
ENTRY_A_STOP_B_EXIT_C_TRAIN_0030,ENTRY_A_STOP_B_EXIT_C,TRAIN,2024-05-28 04:00:00,1993,0.4613,0.4558,0.45855,0.4558,0.4613
ENTRY_A_STOP_B_EXIT_C_TRAIN_0030,ENTRY_A_STOP_B_EXIT_C,TRAIN,2024-05-28 04:00:00,1993,0.4613,0.4558,0.45855,0.4558,0.4613
ENTRY_A_STOP_B_EXIT_C_TRAIN_0030,ENTRY_A_STOP_B_EXIT_C,TRAIN,2024-05-28 04:00:00,1993,0.4613,0.4558,0.45855,0.4558,0.4613
ENTRY_A_STOP_B_EXIT_C_TRAIN_0030,ENTRY_A_STOP_B_EXIT_C,TRAIN,2024-05-28 04:00:00,1993,0.4613,0.4558,0.45855,0.4558,0.4613
ENTRY_A_STOP_B_EXIT_C_TRAIN_0030,ENTRY_A_STOP_B_EXIT_C,TRAIN,2024-05-28 04:00:00,1993,0.4613,0.4558,0.45855,0.4558,0.4613
ENTRY_A_STOP_B_EXIT_C_TRAIN_0030,ENTRY_A_STOP_B_EXIT_C,TRAIN,2024-05-28 04:00:00,1993,0.4613,0.4558,0.45855,0.4558,0.4613
ENTRY_A_STOP_B_EXIT_C_TRAIN_0032,ENTRY_A_STOP_B_EXIT_C,TRAIN,2024-06-12 16:00:00,2086,0.4402,0.4331,0.43665,0.4331,0.4402
ENTRY_A_STOP_B_EXIT_C_TRAIN_0032,ENTRY_A_STOP_B_EXIT_C,TRAIN,2024-06-12 16:00:00,2086,0.4402,0.4331,0.43665,0.4331,0.4402
ENTRY_A_STOP_B_EXIT_C_TRAIN_0032,ENTRY_A_STOP_B_EXIT_C,TRAIN,2024-06-12 16:00:00,2086,0.4402,0.4331,0.43665,0.4331,0.4402
ENTRY_A_STOP_B_EXIT_C_TRAIN_0032,ENTRY_A_STOP_B_EXIT_C,TRAIN,2024-06-12 16:00:00,2086,0.4402,0.4331,0.43665,0.4331,0.4402
ENTRY_A_STOP_B_EXIT_C_TRAIN_0032,ENTRY_A_STOP_B_EXIT_C,TRAIN,2024-06-13 12:00:00,2091,0.4293,0.4206,0.42495,0.4206,0.4293
ENTRY_A_STOP_B_EXIT_C_TRAIN_0032,ENTRY_A_STOP_B_EXIT_C,TRAIN,2024-06-13 12:00:00,2091,0.4293,0.4206,0.42495,0.4206,0.4293
ENTRY_A_STOP_B_EXIT_C_TRAIN_0032,ENTRY_A_STOP_B_EXIT_C,TRAIN,2024-06-13 12:00:00,2091,0.4293,0.4206,0.42495,0.4206,0.4293
ENTRY_A_STOP_B_EXIT_C_TRAIN_0032,ENTRY_A_STOP_B_EXIT_C,TRAIN,2024-06-13 12:00:00,2091,0.4293,0.4206,0.42495,0.4206,0.4293
ENTRY_A_STOP_B_EXIT_C_TRAIN_0032,ENTRY_A_STOP_B_EXIT_C,TRAIN,2024-06-13 12:00:00,2091,0.4293,0.4206,0.42495,0.4206,0.4293
ENTRY_A_STOP_B_EXIT_C_TRAIN_0032,ENTRY_A_STOP_B_EXIT_C,TRAIN,2024-06-13 12:00:00,2091,0.4293,0.4206,0.42495,0.4206,0.4293
ENTRY_A_STOP_B_EXIT_C_TRAIN_0032,ENTRY_A_STOP_B_EXIT_C,TRAIN,2024-06-14 12:00:00,2097,0.4225,0.4135,0.418,0.4135,0.4225
ENTRY_A_STOP_B_EXIT_C_TRAIN_0032,ENTRY_A_STOP_B_EXIT_C,TRAIN,2024-06-14 12:00:00,2097,0.4225,0.4135,0.418,0.4135,0.4225
ENTRY_A_STOP_B_EXIT_C_TRAIN_0032,ENTRY_A_STOP_B_EXIT_C,TRAIN,2024-06-14 12:00:00,2097,0.4225,0.4135,0.418,0.4135,0.4225
ENTRY_A_STOP_B_EXIT_C_TRAIN_0032,ENTRY_A_STOP_B_EXIT_C,TRAIN,2024-06-14 12:00:00,2097,0.4225,0.4135,0.418,0.4135,0.4225
ENTRY_A_STOP_B_EXIT_C_TRAIN_0032,ENTRY_A_STOP_B_EXIT_C,TRAIN,2024-06-14 12:00:00,2097,0.4225,0.4135,0.418,0.4135,0.4225
ENTRY_A_STOP_B_EXIT_C_TRAIN_0032,ENTRY_A_STOP_B_EXIT_C,TRAIN,2024-06-14 12:00:00,2097,0.4225,0.4135,0.418,0.4135,0.4225
ENTRY_A_STOP_B_EXIT_C_TRAIN_0032,ENTRY_A_STOP_B_EXIT_C,TRAIN,2024-06-14 12:00:00,2097,0.4225,0.4135,0.418,0.4135,0.4225
ENTRY_A_STOP_B_EXIT_C_TRAIN_0032,ENTRY_A_STOP_B_EXIT_C,TRAIN,2024-06-14 12:00:00,2097,0.4225,0.4135,0.418,0.4135,0.4225
ENTRY_A_STOP_B_EXIT_C_TRAIN_0032,ENTRY_A_STOP_B_EXIT_C,TRAIN,2024-06-14 12:00:00,2097,0.4225,0.4135,0.418,0.4135,0.4225
ENTRY_A_STOP_B_EXIT_C_TRAIN_0032,ENTRY_A_STOP_B_EXIT_C,TRAIN,2024-06-16 00:00:00,2106,0.4137,0.4106,0.41215,0.4106,0.4137
ENTRY_A_STOP_B_EXIT_C_TRAIN_0032,ENTRY_A_STOP_B_EXIT_C,TRAIN,2024-06-16 00:00:00,2106,0.4137,0.4106,0.41215,0.4106,0.4137
ENTRY_A_STOP_B_EXIT_C_TRAIN_0032,ENTRY_A_STOP_B_EXIT_C,TRAIN,2024-06-16 00:00:00,2106,0.4137,0.4106,0.41215,0.4106,0.4137
ENTRY_A_STOP_B_EXIT_C_TRAIN_0033,ENTRY_A_STOP_B_EXIT_C,TRAIN,2024-07-07 04:00:00,2233,0.3701,0.3648,0.36745,0.3648,0.3701
ENTRY_A_STOP_B_EXIT_C_TRAIN_0033,ENTRY_A_STOP_B_EXIT_C,TRAIN,2024-07-07 04:00:00,2233,0.3701,0.3648,0.36745,0.3648,0.3701
ENTRY_A_STOP_B_EXIT_C_TRAIN_0033,ENTRY_A_STOP_B_EXIT_C,TRAIN,2024-07-07 12:00:00,2235,0.3657,0.356,0.36085,0.356,0.3657
ENTRY_A_STOP_B_EXIT_C_TRAIN_0033,ENTRY_A_STOP_B_EXIT_C,TRAIN,2024-07-07 20:00:00,2237,0.3558,0.3464,0.35109999999999997,0.3464,0.3558
ENTRY_A_STOP_B_EXIT_C_TRAIN_0033,ENTRY_A_STOP_B_EXIT_C,TRAIN,2024-07-07 20:00:00,2237,0.3558,0.3464,0.35109999999999997,0.3464,0.3558
ENTRY_A_STOP_B_EXIT_C_TRAIN_0033,ENTRY_A_STOP_B_EXIT_C,TRAIN,2024-07-07 20:00:00,2237,0.3558,0.3464,0.35109999999999997,0.3464,0.3558
ENTRY_A_STOP_B_EXIT_C_TRAIN_0033,ENTRY_A_STOP_B_EXIT_C,TRAIN,2024-07-07 20:00:00,2237,0.3558,0.3464,0.35109999999999997,0.3464,0.3558
ENTRY_A_STOP_B_EXIT_C_TRAIN_0033,ENTRY_A_STOP_B_EXIT_C,TRAIN,2024-07-07 20:00:00,2237,0.3558,0.3464,0.35109999999999997,0.3464,0.3558
ENTRY_A_STOP_B_EXIT_C_TRAIN_0035,ENTRY_A_STOP_B_EXIT_C,TRAIN,2024-08-12 16:00:00,2452,0.3406,0.3357,0.33815,0.3357,0.3406
ENTRY_A_STOP_B_EXIT_C_TRAIN_0035,ENTRY_A_STOP_B_EXIT_C,TRAIN,2024-08-12 16:00:00,2452,0.3406,0.3357,0.33815,0.3357,0.3406
ENTRY_A_STOP_B_EXIT_C_TRAIN_0035,ENTRY_A_STOP_B_EXIT_C,TRAIN,2024-08-12 16:00:00,2452,0.3406,0.3357,0.33815,0.3357,0.3406
ENTRY_A_STOP_B_EXIT_C_TRAIN_0035,ENTRY_A_STOP_B_EXIT_C,TRAIN,2024-08-12 16:00:00,2452,0.3406,0.3357,0.33815,0.3357,0.3406
ENTRY_A_STOP_B_EXIT_C_TRAIN_0035,ENTRY_A_STOP_B_EXIT_C,TRAIN,2024-08-12 16:00:00,2452,0.3406,0.3357,0.33815,0.3357,0.3406
ENTRY_A_STOP_B_EXIT_C_TRAIN_0035,ENTRY_A_STOP_B_EXIT_C,TRAIN,2024-08-12 16:00:00,2452,0.3406,0.3357,0.33815,0.3357,0.3406
ENTRY_A_STOP_B_EXIT_C_TRAIN_0035,ENTRY_A_STOP_B_EXIT_C,TRAIN,2024-08-12 16:00:00,2452,0.3406,0.3357,0.33815,0.3357,0.3406
ENTRY_A_STOP_B_EXIT_C_TRAIN_0036,ENTRY_A_STOP_B_EXIT_C,TRAIN,2024-08-15 16:00:00,2470,0.3381,0.3234,0.33075,0.3234,0.3381
ENTRY_A_STOP_B_EXIT_C_TRAIN_0036,ENTRY_A_STOP_B_EXIT_C,TRAIN,2024-08-15 16:00:00,2470,0.3381,0.3234,0.33075,0.3234,0.3381
ENTRY_A_STOP_B_EXIT_C_TRAIN_0036,ENTRY_A_STOP_B_EXIT_C,TRAIN,2024-08-15 16:00:00,2470,0.3381,0.3234,0.33075,0.3234,0.3381
ENTRY_A_STOP_B_EXIT_C_TRAIN_0036,ENTRY_A_STOP_B_EXIT_C,TRAIN,2024-08-15 16:00:00,2470,0.3381,0.3234,0.33075,0.3234,0.3381
ENTRY_A_STOP_B_EXIT_C_TRAIN_0036,ENTRY_A_STOP_B_EXIT_C,TRAIN,2024-08-15 16:00:00,2470,0.3381,0.3234,0.33075,0.3234,0.3381
ENTRY_A_STOP_B_EXIT_C_TRAIN_0037,ENTRY_A_STOP_B_EXIT_C,TRAIN,2024-08-30 08:00:00,2558,0.3554,0.3511,0.35325,0.3511,0.3554
ENTRY_A_STOP_B_EXIT_C_TRAIN_0037,ENTRY_A_STOP_B_EXIT_C,TRAIN,2024-08-30 12:00:00,2559,0.3511,0.3396,0.34535000000000005,0.3396,0.3511
ENTRY_A_STOP_B_EXIT_C_TRAIN_0037,ENTRY_A_STOP_B_EXIT_C,TRAIN,2024-08-30 12:00:00,2559,0.3511,0.3396,0.34535000000000005,0.3396,0.3511
ENTRY_A_STOP_B_EXIT_C_TRAIN_0037,ENTRY_A_STOP_B_EXIT_C,TRAIN,2024-08-30 12:00:00,2559,0.3511,0.3396,0.34535000000000005,0.3396,0.3511
ENTRY_A_STOP_B_EXIT_C_TRAIN_0038,ENTRY_A_STOP_B_EXIT_C,TRAIN,2024-09-23 12:00:00,2703,0.3536,0.3565,0.35505,0.3536,0.3565
ENTRY_A_STOP_B_EXIT_C_TRAIN_0038,ENTRY_A_STOP_B_EXIT_C,TRAIN,2024-09-23 16:00:00,2704,0.3565,0.361,0.35875,0.3565,0.361
ENTRY_A_STOP_B_EXIT_C_TRAIN_0038,ENTRY_A_STOP_B_EXIT_C,TRAIN,2024-09-23 16:00:00,2704,0.3565,0.361,0.35875,0.3565,0.361
ENTRY_A_STOP_B_EXIT_C_TRAIN_0038,ENTRY_A_STOP_B_EXIT_C,TRAIN,2024-09-23 16:00:00,2704,0.3565,0.361,0.35875,0.3565,0.361
ENTRY_A_STOP_B_EXIT_C_TRAIN_0038,ENTRY_A_STOP_B_EXIT_C,TRAIN,2024-09-24 04:00:00,2707,0.3621,0.3681,0.3651,0.3621,0.3681
ENTRY_A_STOP_B_EXIT_C_TRAIN_0038,ENTRY_A_STOP_B_EXIT_C,TRAIN,2024-09-24 04:00:00,2707,0.3621,0.3681,0.3651,0.3621,0.3681
ENTRY_A_STOP_B_EXIT_C_TRAIN_0038,ENTRY_A_STOP_B_EXIT_C,TRAIN,2024-09-24 04:00:00,2707,0.3621,0.3681,0.3651,0.3621,0.3681
ENTRY_A_STOP_B_EXIT_C_TRAIN_0038,ENTRY_A_STOP_B_EXIT_C,TRAIN,2024-09-24 16:00:00,2710,0.3717,0.3881,0.3799,0.3717,0.3881
ENTRY_A_STOP_B_EXIT_C_TRAIN_0038,ENTRY_A_STOP_B_EXIT_C,TRAIN,2024-09-24 16:00:00,2710,0.3717,0.3881,0.3799,0.3717,0.3881
ENTRY_A_STOP_B_EXIT_C_TRAIN_0038,ENTRY_A_STOP_B_EXIT_C,TRAIN,2024-09-24 16:00:00,2710,0.3717,0.3881,0.3799,0.3717,0.3881
ENTRY_A_STOP_B_EXIT_C_TRAIN_0038,ENTRY_A_STOP_B_EXIT_C,TRAIN,2024-09-24 16:00:00,2710,0.3717,0.3881,0.3799,0.3717,0.3881
