trade_id,mfe_3b_atr,mae_3b_atr,mfe_6b_atr,mae_6b_atr,mfe_12b_atr,mae_12b_atr,mfe_24b_atr,mae_24b_atr,plus1_before_minus1,plus2_before_minus1
ENTRY_T2_DEVELOPMENT_0048,0.02695160468670308,-1.2995894039735119,0.02695160468670308,-1.3352491085073888,0.02695160468670308,-2.0912348446255753,0.02695160468670308,-2.2624014263881844,False,False
ENTRY_T2_DEVELOPMENT_0049,0.6785950413223152,-0.15703397612488315,0.8585766758494054,-0.15703397612488315,2.324141414141409,-1.3012029384756638,2.324141414141409,-1.3012029384756638,True,True
ENTRY_T2_DEVELOPMENT_0050,1.7864757462686616,-0.09412126865671143,1.7995354477611976,-0.09412126865671143,2.047669776119408,-1.4262108208955133,2.047669776119408,-6.428076492537296,True,True
ENTRY_T2_DEVELOPMENT_0051,0.8305670016750468,-0.38886348408709837,0.8422922948073738,-0.4005887772194254,0.8422922948073738,-3.4843408710217663,0.8422922948073738,-6.767422948073692,False,False
ENTRY_T2_DEVELOPMENT_0052,0.3850259099321405,-0.7377378161628606,0.4195724861196801,-3.5101005552128357,0.4195724861196801,-3.5101005552128357,0.4195724861196801,-3.5101005552128357,False,False
ENTRY_T2_DEVELOPMENT_0053,2.494992025518354,-0.4300478468899354,2.494992025518354,-1.0105901116427236,2.494992025518354,-2.662902711323746,2.494992025518354,-3.131802232854844,True,True
ENTRY_T2_DEVELOPMENT_0054,2.36293326157159,-0.22910118406889143,4.20146932185146,-0.22910118406889143,4.20146932185146,-0.6058503767491848,6.371544671689991,-0.6058503767491848,True,True
ENTRY_T2_DEVELOPMENT_0055,-0.00138773885350287,-2.186101114649674,-0.00138773885350287,-2.186101114649674,0.7342810509554132,-2.186101114649674,2.9747269108280237,-2.186101114649674,False,False
ENTRY_T2_DEVELOPMENT_0056,0.824142610198794,-0.3979835782195281,0.824142610198794,-1.52330769230769,0.824142610198794,-1.8379144338807225,2.0946698357821996,-2.334025064822813,False,False
ENTRY_T2_DEVELOPMENT_0057,2.571242873432161,-0.06273660205244781,4.023922462941853,-0.06273660205244781,4.023922462941853,-1.8187229190421872,4.023922462941853,-1.8187229190421872,True,True
ENTRY_T3_DEVELOPMENT_0001,1.69089244851259,-0.10315789473683873,1.69089244851259,-0.8399999999999966,1.69089244851259,-2.9864530892448458,1.69089244851259,-6.254187643020608,True,False
ENTRY_T4_DEVELOPMENT_0001,2.4790444049733598,-0.15683481349910788,2.901779751332161,-0.15683481349910788,2.901779751332161,-2.4943126110124196,2.901779751332161,-2.4943126110124196,True,True
ENTRY_T4_DEVELOPMENT_0002,0.22652416356877242,-0.7623234200743432,0.22652416356877242,-1.3608364312267662,0.40868029739777767,-1.6470817843866152,0.40868029739777767,-5.498382899628263,False,False
ENTRY_T4_DEVELOPMENT_0003,0.10247849462365798,-1.3276290322580637,0.10247849462365798,-1.5534354838709856,1.3067795698924785,-2.1555860215053957,1.3067795698924785,-2.1555860215053957,False,False
ENTRY_T4_DEVELOPMENT_0004,5.299945337620563,-0.05696784565916523,5.299945337620563,-0.05696784565916523,7.415700964630209,-0.05696784565916523,7.415700964630209,-0.05696784565916523,True,True
ENTRY_T4_DEVELOPMENT_0005,0.718858938547486,-0.4934315642458129,0.718858938547486,-0.5911969273743046,0.718858938547486,-1.1191298882681557,0.718858938547486,-1.5884036312849183,False,False
ENTRY_T4_DEVELOPMENT_0006,0.10826136363636689,-1.255374999999992,0.10826136363636689,-1.8008295454545404,0.4946250000000049,-1.8008295454545404,0.7673522727272791,-1.8008295454545404,False,False
