correction_id,direction,start_i,end_i,start_time,end_time,duration_bars,max_depth_pct,min_abs_distance_to_ema27_pct,min_abs_distance_to_ema200_pct,changed_ema27_slope,changed_ema200_slope,bars_to_update_extreme,updated_extreme
477,DOWN_TREND_PULLBACK,2402,2402,2024-08-04 08:00:00+00:00,2024-08-04 08:00:00+00:00,1,0.08389261744967072,4.808095344251412,11.499067510183753,False,False,1.0,True
478,DOWN_TREND_PULLBACK,2404,2404,2024-08-04 16:00:00+00:00,2024-08-04 16:00:00+00:00,1,0.9208633093525284,5.79747651271843,13.044039871043328,False,False,1.0,True
479,DOWN_TREND_PULLBACK,2409,2409,2024-08-05 12:00:00+00:00,2024-08-05 12:00:00+00:00,1,7.9756674552213624,9.819608439624,19.923970365792236,False,False,,False
480,DOWN_TREND_PULLBACK,2411,2413,2024-08-05 20:00:00+00:00,2024-08-06 04:00:00+00:00,3,7.6104482425024225,3.4930818427121952,15.714273997952255,False,False,,False
481,DOWN_TREND_PULLBACK,2415,2415,2024-08-06 12:00:00+00:00,2024-08-06 12:00:00+00:00,1,2.8103767757875224,3.0578546319106827,15.63133167158327,False,False,7.0,True
482,DOWN_TREND_PULLBACK,2418,2418,2024-08-07 00:00:00+00:00,2024-08-07 00:00:00+00:00,1,1.7522658610271815,1.3380329367518258,14.247962872289701,False,False,3.0,True
483,DOWN_TREND_PULLBACK,2423,2424,2024-08-07 20:00:00+00:00,2024-08-08 00:00:00+00:00,2,4.396632366697848,0.5549536375138794,13.935608114549671,False,False,,False
484,DOWN_TREND_PULLBACK,2427,2427,2024-08-08 12:00:00+00:00,2024-08-08 12:00:00+00:00,1,2.226903400541685,0.9680273103602465,12.318997697222944,True,False,20.0,True
485,DOWN_TREND_PULLBACK,2448,2450,2024-08-12 00:00:00+00:00,2024-08-12 08:00:00+00:00,3,4.609279609279611,0.4737545730454285,9.44733422462437,True,False,20.0,True
486,DOWN_TREND_PULLBACK,2453,2453,2024-08-12 20:00:00+00:00,2024-08-12 20:00:00+00:00,1,0.9529481834425362,0.46199141467119276,10.145061638351379,False,False,3.0,True
487,DOWN_TREND_PULLBACK,2455,2455,2024-08-13 04:00:00+00:00,2024-08-13 04:00:00+00:00,1,0.5964807634953778,0.791152060844625,10.402999217793287,False,False,1.0,True
488,DOWN_TREND_PULLBACK,2457,2458,2024-08-13 12:00:00+00:00,2024-08-13 16:00:00+00:00,2,2.4872640095894605,0.728119396134754,8.875760092560652,True,False,12.0,True
489,DOWN_TREND_PULLBACK,2462,2462,2024-08-14 08:00:00+00:00,2024-08-14 08:00:00+00:00,1,0.8849557522123901,0.6749896103700288,8.540080690580828,True,False,1.0,True
490,DOWN_TREND_PULLBACK,2465,2466,2024-08-14 20:00:00+00:00,2024-08-15 00:00:00+00:00,2,1.28358208955223,0.0960763839781432,8.907486718032866,True,False,4.0,True
491,DOWN_TREND_PULLBACK,2469,2469,2024-08-15 12:00:00+00:00,2024-08-15 12:00:00+00:00,1,0.8045292014302682,0.07383289316000552,8.918154238917616,False,False,1.0,True
492,DOWN_TREND_PULLBACK,2471,2471,2024-08-15 20:00:00+00:00,2024-08-15 20:00:00+00:00,1,0.37082818294189707,3.498833431953633,12.332111180148587,False,False,1.0,True
493,DOWN_TREND_PULLBACK,2473,2473,2024-08-16 04:00:00+00:00,2024-08-16 04:00:00+00:00,1,3.844961240310067,0.1856452231357026,9.403788892250317,False,False,,False
494,DOWN_TREND_PULLBACK,2476,2476,2024-08-16 16:00:00+00:00,2024-08-16 16:00:00+00:00,1,2.3750771128932713,0.7569925663849341,9.930393565236765,False,False,,False
495,DOWN_TREND_PULLBACK,2479,2481,2024-08-17 04:00:00+00:00,2024-08-17 12:00:00+00:00,3,2.0693852708460048,0.4608545725938465,8.528947188087683,True,False,,False
496,DOWN_TREND_PULLBACK,2485,2485,2024-08-18 04:00:00+00:00,2024-08-18 04:00:00+00:00,1,0.38968824940047,0.29176925386001173,8.357303475896499,True,False,5.0,True
497,DOWN_TREND_PULLBACK,2492,2494,2024-08-19 08:00:00+00:00,2024-08-19 16:00:00+00:00,3,1.3905683192261165,0.35950015494378085,7.553180214363346,True,False,,False
498,UP_TREND_PULLBACK,2520,2521,2024-08-24 00:00:00+00:00,2024-08-24 04:00:00+00:00,2,0.5623721881390541,5.460241916877495,6.953402984134603,False,False,1.0,True
499,UP_TREND_PULLBACK,2525,2527,2024-08-24 20:00:00+00:00,2024-08-25 04:00:00+00:00,3,4.893350062735261,0.6517610896183557,3.75361305265689,False,False,,False
500,UP_TREND_PULLBACK,2530,2533,2024-08-25 16:00:00+00:00,2024-08-26 04:00:00+00:00,4,2.6831785345717285,0.46615195102133516,2.96187520898463,True,False,,False
501,DOWN_TREND_PULLBACK,2550,2553,2024-08-29 00:00:00+00:00,2024-08-29 12:00:00+00:00,4,4.111936036550533,0.3656638094810758,0.17036126033128626,True,False,6.0,True
502,DOWN_TREND_PULLBACK,2555,2555,2024-08-29 20:00:00+00:00,2024-08-29 20:00:00+00:00,1,1.0163749294184055,1.236373820073075,1.9832804143600473,False,False,4.0,True
503,DOWN_TREND_PULLBACK,2560,2565,2024-08-30 16:00:00+00:00,2024-08-31 12:00:00+00:00,6,2.705882352941172,1.642454300070891,3.9301801358579893,False,False,6.0,True
504,DOWN_TREND_PULLBACK,2574,2574,2024-09-02 00:00:00+00:00,2024-09-02 00:00:00+00:00,1,0.1510117789187558,4.60873661988758,8.27639920489092,False,False,1.0,True
505,DOWN_TREND_PULLBACK,2576,2576,2024-09-02 08:00:00+00:00,2024-09-02 08:00:00+00:00,1,2.454740718011645,3.27351858187358,7.480058254950722,False,False,7.0,True
506,DOWN_TREND_PULLBACK,2579,2579,2024-09-02 20:00:00+00:00,2024-09-02 20:00:00+00:00,1,1.601692354185546,1.9329443275804412,6.631084758114741,False,False,3.0,True
507,DOWN_TREND_PULLBACK,2584,2584,2024-09-03 16:00:00+00:00,2024-09-03 16:00:00+00:00,1,1.4044943820224731,3.969951674272703,9.384605164660153,False,False,1.0,True
508,DOWN_TREND_PULLBACK,2587,2587,2024-09-04 04:00:00+00:00,2024-09-04 04:00:00+00:00,1,1.7421602787456463,3.9431839671525775,10.119656832887232,False,False,16.0,True
509,DOWN_TREND_PULLBACK,2589,2589,2024-09-04 12:00:00+00:00,2024-09-04 12:00:00+00:00,1,2.677165354330711,2.0039651401251417,8.596222955056568,False,False,12.0,True
510,DOWN_TREND_PULLBACK,2593,2594,2024-09-05 04:00:00+00:00,2024-09-05 08:00:00+00:00,2,2.3125000000000053,0.7518695336225906,7.786057283574255,False,False,5.0,True
511,DOWN_TREND_PULLBACK,2597,2598,2024-09-05 20:00:00+00:00,2024-09-06 00:00:00+00:00,2,1.8328673501087172,0.2707033736875806,7.367690810968853,False,False,1.0,True
512,DOWN_TREND_PULLBACK,2600,2600,2024-09-06 08:00:00+00:00,2024-09-06 08:00:00+00:00,1,0.5626758361988022,1.8032277371332517,8.922951860869755,False,False,1.0,True
513,DOWN_TREND_PULLBACK,2603,2605,2024-09-06 20:00:00+00:00,2024-09-07 04:00:00+00:00,3,3.2886334610472643,0.3230902085924611,7.959367595741221,False,False,,False
514,DOWN_TREND_PULLBACK,2607,2608,2024-09-07 12:00:00+00:00,2024-09-07 16:00:00+00:00,2,1.1128284389489929,0.04970690627544306,6.727298936447375,True,False,,False
515,DOWN_TREND_PULLBACK,2631,2631,2024-09-11 12:00:00+00:00,2024-09-11 12:00:00+00:00,1,0.26730026730027084,0.11641251018428568,3.0879765720587184,True,False,,False
516,UP_TREND_PULLBACK,2646,2646,2024-09-14 00:00:00+00:00,2024-09-14 00:00:00+00:00,1,0.44370493621741275,2.4418103327790157,2.73044001783471,False,False,,False
517,UP_TREND_PULLBACK,2648,2648,2024-09-14 08:00:00+00:00,2024-09-14 08:00:00+00:00,1,1.558586139716113,0.6937913719741546,1.1735178631364167,False,False,,False
518,UP_TREND_PULLBACK,2650,2650,2024-09-14 16:00:00+00:00,2024-09-14 16:00:00+00:00,1,0.5076142131979762,0.3429836910647777,0.8926597690402274,False,False,2.0,True
519,UP_TREND_PULLBACK,2654,2654,2024-09-15 08:00:00+00:00,2024-09-15 08:00:00+00:00,1,1.827382625808267,0.7937473123460689,0.17693549577467682,True,True,,False
520,DOWN_TREND_PULLBACK,2659,2659,2024-09-16 04:00:00+00:00,2024-09-16 04:00:00+00:00,1,0.6276150627615035,3.2944471725189115,3.618774866258205,False,False,2.0,True
521,DOWN_TREND_PULLBACK,2663,2665,2024-09-16 20:00:00+00:00,2024-09-17 04:00:00+00:00,3,1.2746585735963525,2.497506901371123,4.194312574160562,False,False,,False
522,DOWN_TREND_PULLBACK,2667,2667,2024-09-17 12:00:00+00:00,2024-09-17 12:00:00+00:00,1,2.837307576214917,0.20825094116837922,2.1162374269849793,False,False,3.0,True
523,DOWN_TREND_PULLBACK,2669,2670,2024-09-17 20:00:00+00:00,2024-09-18 00:00:00+00:00,2,0.8992805755395692,1.0237159203240505,3.1841057421157886,False,False,2.0,True
524,DOWN_TREND_PULLBACK,2674,2675,2024-09-18 16:00:00+00:00,2024-09-18 20:00:00+00:00,2,4.748858447488585,1.1131118168303318,0.8413019804107287,True,False,,False
525,UP_TREND_PULLBACK,2690,2690,2024-09-21 08:00:00+00:00,2024-09-21 08:00:00+00:00,1,0.14116318464144564,1.4612271868153974,1.670670464366813,False,False,1.0,True
526,UP_TREND_PULLBACK,2694,2697,2024-09-22 00:00:00+00:00,2024-09-22 12:00:00+00:00,4,2.9854910714285676,0.39056716559131743,0.17515434249693418,True,True,3.0,True
527,UP_TREND_PULLBACK,2701,2701,2024-09-23 04:00:00+00:00,2024-09-23 04:00:00+00:00,1,1.092131055726676,0.5258948388042816,1.348771766996216,False,False,3.0,True
528,UP_TREND_PULLBACK,2706,2706,2024-09-24 00:00:00+00:00,2024-09-24 00:00:00+00:00,1,0.3849326367885654,2.350887307328605,3.79975593186142,False,False,1.0,True
529,UP_TREND_PULLBACK,2711,2711,2024-09-24 20:00:00+00:00,2024-09-24 20:00:00+00:00,1,0.15447991761072216,7.294530003880276,10.668276812946745,False,False,1.0,True
530,UP_TREND_PULLBACK,2713,2713,2024-09-25 04:00:00+00:00,2024-09-25 04:00:00+00:00,1,2.3559539052496903,4.528263725028315,8.595736349649851,False,False,6.0,True
531,UP_TREND_PULLBACK,2716,2717,2024-09-25 16:00:00+00:00,2024-09-25 20:00:00+00:00,2,0.6520605112154413,3.1303485214074263,8.101855511672953,False,False,2.0,True
532,UP_TREND_PULLBACK,2722,2722,2024-09-26 16:00:00+00:00,2024-09-26 16:00:00+00:00,1,0.9708737864077706,5.358379176593808,12.227304869316036,False,False,2.0,True
533,UP_TREND_PULLBACK,2725,2726,2024-09-27 04:00:00+00:00,2024-09-27 08:00:00+00:00,2,1.6845703125000042,4.675962351910072,12.97303917845044,False,False,,False
534,UP_TREND_PULLBACK,2728,2728,2024-09-27 16:00:00+00:00,2024-09-27 16:00:00+00:00,1,0.8899876390605804,3.543587236964251,12.179951100353277,False,False,,False
535,UP_TREND_PULLBACK,2731,2731,2024-09-28 04:00:00+00:00,2024-09-28 04:00:00+00:00,1,1.7083436494181634,1.8249931729324882,10.690642471803843,False,False,,False
536,UP_TREND_PULLBACK,2734,2737,2024-09-28 16:00:00+00:00,2024-09-29 04:00:00+00:00,4,1.8426294820717175,0.2174564399005601,9.18172366573113,False,False,3.0,True
537,UP_TREND_PULLBACK,2741,2742,2024-09-29 20:00:00+00:00,2024-09-30 00:00:00+00:00,2,3.4679217240525175,0.6371635088132395,7.40414448107473,True,False,,False
538,DOWN_TREND_PULLBACK,2765,2768,2024-10-03 20:00:00+00:00,2024-10-04 08:00:00+00:00,4,3.093084330318062,1.4896676358046523,2.3438280425536586,False,False,,False
539,DOWN_TREND_PULLBACK,2770,2770,2024-10-04 16:00:00+00:00,2024-10-04 16:00:00+00:00,1,0.11331444759207124,1.2556402589602211,2.270299722676061,False,False,6.0,True
540,DOWN_TREND_PULLBACK,2773,2773,2024-10-05 04:00:00+00:00,2024-10-05 04:00:00+00:00,1,1.658564483843286,0.36377062448006814,1.6148053903827473,False,False,3.0,True
541,DOWN_TREND_PULLBACK,2777,2777,2024-10-05 20:00:00+00:00,2024-10-05 20:00:00+00:00,1,0.8620689655172422,1.2254958532746627,2.7538789967519635,False,False,16.0,True
542,DOWN_TREND_PULLBACK,2779,2782,2024-10-06 04:00:00+00:00,2024-10-06 16:00:00+00:00,4,1.6915137614678948,0.16196140405207568,1.598639600968571,True,False,11.0,True
543,DOWN_TREND_PULLBACK,2790,2790,2024-10-08 00:00:00+00:00,2024-10-08 00:00:00+00:00,1,1.2813211845102517,0.011454202747812435,1.2725272142860893,False,False,1.0,True
544,DOWN_TREND_PULLBACK,2795,2796,2024-10-08 20:00:00+00:00,2024-10-09 00:00:00+00:00,2,0.26147588611272865,2.1107282677546255,4.010378286558305,False,False,3.0,True
545,DOWN_TREND_PULLBACK,2799,2799,2024-10-09 12:00:00+00:00,2024-10-09 12:00:00+00:00,1,0.2626203676685182,2.0397598642913555,4.302353426674718,False,False,1.0,True
546,DOWN_TREND_PULLBACK,2802,2802,2024-10-10 00:00:00+00:00,2024-10-10 00:00:00+00:00,1,0.08833922261483125,2.4841006331652298,5.1821187129926845,False,False,3.0,True
547,DOWN_TREND_PULLBACK,2804,2804,2024-10-10 08:00:00+00:00,2024-10-10 08:00:00+00:00,1,0.4739336492890966,2.2938014287290374,5.272358018436864,False,False,1.0,True
548,DOWN_TREND_PULLBACK,2807,2810,2024-10-10 20:00:00+00:00,2024-10-11 08:00:00+00:00,4,2.852897473997027,0.029757743726963895,3.076044558172291,True,False,,False
549,DOWN_TREND_PULLBACK,2824,2826,2024-10-13 16:00:00+00:00,2024-10-14 00:00:00+00:00,3,3.0101302460202666,0.2739476845925443,0.13552613480786727,True,False,20.0,True
550,DOWN_TREND_PULLBACK,2840,2840,2024-10-16 08:00:00+00:00,2024-10-16 08:00:00+00:00,1,1.9591141396933451,1.125139011029936,0.6930710433348779,True,True,4.0,True
551,DOWN_TREND_PULLBACK,2844,2844,2024-10-17 00:00:00+00:00,2024-10-17 00:00:00+00:00,1,0.25560920193125714,0.4442997662605442,0.978657164904573,False,False,1.0,True
552,DOWN_TREND_PULLBACK,2847,2847,2024-10-17 12:00:00+00:00,2024-10-17 12:00:00+00:00,1,1.6011644832605383,1.1505649682307801,2.023382794800639,False,False,1.0,True
553,DOWN_TREND_PULLBACK,2849,2851,2024-10-17 20:00:00+00:00,2024-10-18 04:00:00+00:00,3,1.369863013698625,0.9288095597518562,2.240967363985887,False,False,,False
554,DOWN_TREND_PULLBACK,2853,2853,2024-10-18 12:00:00+00:00,2024-10-18 12:00:00+00:00,1,0.8951775916835091,0.3497470332784591,1.7479590442638222,False,False,,False
555,DOWN_TREND_PULLBACK,2855,2855,2024-10-18 20:00:00+00:00,2024-10-18 20:00:00+00:00,1,0.6890611541774371,0.06354954857274876,1.3488331504083262,True,False,,False
556,DOWN_TREND_PULLBACK,2859,2859,2024-10-19 12:00:00+00:00,2024-10-19 12:00:00+00:00,1,0.6294706723891375,0.22215406674846966,1.0327501439980553,True,False,1.0,True
557,DOWN_TREND_PULLBACK,2861,2861,2024-10-19 20:00:00+00:00,2024-10-19 20:00:00+00:00,1,0.45753503002573354,0.12352752177952596,1.118497936131809,True,False,1.0,True
558,DOWN_TREND_PULLBACK,2863,2864,2024-10-20 04:00:00+00:00,2024-10-20 08:00:00+00:00,2,0.9148084619782677,0.023929727417295255,0.6061229429644726,True,False,20.0,True
559,UP_TREND_PULLBACK,2876,2876,2024-10-22 08:00:00+00:00,2024-10-22 08:00:00+00:00,1,1.0664479081214149,1.1294650922516416,1.634781514800758,False,False,5.0,True
560,UP_TREND_PULLBACK,2880,2880,2024-10-23 00:00:00+00:00,2024-10-23 00:00:00+00:00,1,0.3840877914952023,1.0674992630494677,1.914148125278808,False,False,1.0,True
561,UP_TREND_PULLBACK,2882,2882,2024-10-23 08:00:00+00:00,2024-10-23 08:00:00+00:00,1,2.9331140350877156,1.4371251420077618,0.6293113046724561,True,True,,False
562,DOWN_TREND_PULLBACK,2889,2890,2024-10-24 12:00:00+00:00,2024-10-24 16:00:00+00:00,2,1.692442369419309,1.5340378969647888,2.016148656987956,False,False,3.0,True
563,DOWN_TREND_PULLBACK,2894,2894,2024-10-25 08:00:00+00:00,2024-10-25 08:00:00+00:00,1,1.1497641509434005,2.2989498486208464,3.4027254443317285,False,False,2.0,True
564,DOWN_TREND_PULLBACK,2898,2899,2024-10-26 00:00:00+00:00,2024-10-26 04:00:00+00:00,2,1.8705918429929451,3.889431502910696,6.193646175784519,False,False,,False
565,DOWN_TREND_PULLBACK,2902,2904,2024-10-26 16:00:00+00:00,2024-10-27 00:00:00+00:00,3,2.518427518427514,2.1760615715412097,5.443041166917202,False,False,,False
566,DOWN_TREND_PULLBACK,2907,2907,2024-10-27 12:00:00+00:00,2024-10-27 12:00:00+00:00,1,1.8279892118669447,0.10608754141437249,3.604092776445085,False,False,4.0,True
567,DOWN_TREND_PULLBACK,2909,2909,2024-10-27 20:00:00+00:00,2024-10-27 20:00:00+00:00,1,0.11782032400587804,0.058336572357715256,3.5063236612946476,False,False,1.0,True
568,DOWN_TREND_PULLBACK,2911,2912,2024-10-28 04:00:00+00:00,2024-10-28 08:00:00+00:00,2,1.6796640671865777,0.10865103657559448,3.6330030717371904,False,False,2.0,True
569,DOWN_TREND_PULLBACK,2914,2914,2024-10-28 16:00:00+00:00,2024-10-28 16:00:00+00:00,1,2.638680659670157,0.9172318278191264,2.6189533546045314,True,False,,False
570,DOWN_TREND_PULLBACK,2933,2933,2024-10-31 20:00:00+00:00,2024-10-31 20:00:00+00:00,1,0.26400704018774185,1.857312739453645,2.7630821901914757,False,False,1.0,True
571,DOWN_TREND_PULLBACK,2935,2936,2024-11-01 04:00:00+00:00,2024-11-01 08:00:00+00:00,2,2.1464275213172517,0.01709684886506841,1.1029895263028746,True,False,13.0,True
572,DOWN_TREND_PULLBACK,2947,2947,2024-11-03 04:00:00+00:00,2024-11-03 04:00:00+00:00,1,0.08810572687223699,2.476403953473481,3.006655670206727,False,False,2.0,True
573,DOWN_TREND_PULLBACK,2950,2951,2024-11-03 16:00:00+00:00,2024-11-03 20:00:00+00:00,2,0.2400240024002469,3.306841117813371,4.730708258381954,False,False,2.0,True
574,DOWN_TREND_PULLBACK,2954,2954,2024-11-04 08:00:00+00:00,2024-11-04 08:00:00+00:00,1,0.7566585956416303,2.9089564656382314,4.924992019105137,False,False,1.0,True
575,DOWN_TREND_PULLBACK,2956,2956,2024-11-04 16:00:00+00:00,2024-11-04 16:00:00+00:00,1,0.03046922608165417,3.684733327891649,6.122498128345845,False,False,1.0,True
576,DOWN_TREND_PULLBACK,2958,2961,2024-11-05 00:00:00+00:00,2024-11-05 12:00:00+00:00,4,2.329144958627029,1.1458224246538848,4.2669986011079715,False,False,,False
577,DOWN_TREND_PULLBACK,2963,2964,2024-11-05 20:00:00+00:00,2024-11-06 00:00:00+00:00,2,8.671922377198307,0.992371501053515,2.827900807707918,True,True,,False
578,UP_TREND_PULLBACK,2980,2980,2024-11-08 16:00:00+00:00,2024-11-08 16:00:00+00:00,1,1.3996889580093375,15.835356392571423,24.955405322190646,False,False,7.0,True
579,UP_TREND_PULLBACK,2982,2982,2024-11-09 00:00:00+00:00,2024-11-09 00:00:00+00:00,1,3.4180346300876976,9.979910855326581,20.37948867367514,False,False,5.0,True
580,UP_TREND_PULLBACK,2985,2985,2024-11-09 12:00:00+00:00,2024-11-09 12:00:00+00:00,1,0.8833522083805242,9.397714666914956,21.82974584284259,False,False,1.0,True
581,UP_TREND_PULLBACK,2993,2993,2024-11-10 20:00:00+00:00,2024-11-10 20:00:00+00:00,1,3.672869735553391,24.730278945694096,57.63099476541396,False,False,9.0,True
582,UP_TREND_PULLBACK,2995,2995,2024-11-11 04:00:00+00:00,2024-11-11 04:00:00+00:00,1,4.145770645269129,17.364727349208117,51.47632509445839,False,False,2.0,True
583,UP_TREND_PULLBACK,2998,2998,2024-11-11 16:00:00+00:00,2024-11-11 16:00:00+00:00,1,0.6488105140575636,16.994179854058608,55.101604847591645,False,False,4.0,True
584,UP_TREND_PULLBACK,3000,3000,2024-11-12 00:00:00+00:00,2024-11-12 00:00:00+00:00,1,3.2778864970645802,13.366378154070835,52.32850983496656,False,False,1.0,True
585,UP_TREND_PULLBACK,3002,3003,2024-11-12 08:00:00+00:00,2024-11-12 12:00:00+00:00,2,6.625224930476032,6.469694047142986,44.41300355272425,False,False,16.0,True
586,UP_TREND_PULLBACK,3005,3006,2024-11-12 20:00:00+00:00,2024-11-13 00:00:00+00:00,2,7.163920208152645,1.0435687182247186,33.751251593091034,True,False,3.0,True
587,UP_TREND_PULLBACK,3010,3010,2024-11-13 16:00:00+00:00,2024-11-13 16:00:00+00:00,1,4.250672043010751,4.387642183906617,40.23423157884671,False,False,9.0,True
588,UP_TREND_PULLBACK,3012,3012,2024-11-14 00:00:00+00:00,2024-11-14 00:00:00+00:00,1,0.9683555248141188,4.126742837416287,39.77162215080473,False,False,1.0,True
589,UP_TREND_PULLBACK,3014,3015,2024-11-14 08:00:00+00:00,2024-11-14 12:00:00+00:00,2,5.645438898450936,0.8626452616169347,32.30490118237737,True,False,2.0,True
590,UP_TREND_PULLBACK,3019,3019,2024-11-15 04:00:00+00:00,2024-11-15 04:00:00+00:00,1,0.7740198552919482,5.183653854478483,40.095838410775386,False,False,1.0,True
591,UP_TREND_PULLBACK,3025,3025,2024-11-16 04:00:00+00:00,2024-11-16 04:00:00+00:00,1,2.7483576886982117,19.382850986867535,66.21773406430547,False,False,1.0,True
592,UP_TREND_PULLBACK,3027,3027,2024-11-16 12:00:00+00:00,2024-11-16 12:00:00+00:00,1,0.9303561935140892,18.870593490223495,68.41283764454317,False,False,,False
593,UP_TREND_PULLBACK,3029,3030,2024-11-16 20:00:00+00:00,2024-11-17 00:00:00+00:00,2,5.78545071164998,10.14528777693912,58.394406193554616,False,False,7.0,True
594,UP_TREND_PULLBACK,3032,3032,2024-11-17 08:00:00+00:00,2024-11-17 08:00:00+00:00,1,1.365282808581782,7.627860646848136,55.08615036312161,False,False,1.0,True
595,UP_TREND_PULLBACK,3034,3035,2024-11-17 16:00:00+00:00,2024-11-17 20:00:00+00:00,2,3.143093465674116,5.0138376637526445,51.37360393385742,False,False,1.0,True
596,UP_TREND_PULLBACK,3038,3038,2024-11-18 08:00:00+00:00,2024-11-18 08:00:00+00:00,1,3.4944823962164944,7.392503101110435,55.494545082796684,False,False,11.0,True
597,UP_TREND_PULLBACK,3040,3041,2024-11-18 16:00:00+00:00,2024-11-18 20:00:00+00:00,2,4.235847823244867,5.252019525825102,52.45523050818902,False,False,7.0,True
598,UP_TREND_PULLBACK,3044,3045,2024-11-19 08:00:00+00:00,2024-11-19 12:00:00+00:00,2,3.3642384105960237,3.048329271923578,48.658248028390005,False,False,3.0,True
599,UP_TREND_PULLBACK,3047,3047,2024-11-19 20:00:00+00:00,2024-11-19 20:00:00+00:00,1,1.005092468507096,3.642071249706913,48.99964497595245,False,False,1.0,True
600,UP_TREND_PULLBACK,3052,3052,2024-11-20 16:00:00+00:00,2024-11-20 16:00:00+00:00,1,4.335848604623309,7.734524411135302,56.362006010539254,False,False,8.0,True
601,UP_TREND_PULLBACK,3054,3054,2024-11-21 00:00:00+00:00,2024-11-21 00:00:00+00:00,1,3.0363613644883154,3.778967321045296,50.30238432136338,False,False,5.0,True
602,UP_TREND_PULLBACK,3057,3057,2024-11-21 12:00:00+00:00,2024-11-21 12:00:00+00:00,1,0.8526342580809415,3.2191741940079606,48.63121728431074,False,False,1.0,True
603,UP_TREND_PULLBACK,3061,3061,2024-11-22 04:00:00+00:00,2024-11-22 04:00:00+00:00,1,1.7346352670878806,10.211567787477836,59.46517685392463,False,False,1.0,True
604,UP_TREND_PULLBACK,3068,3068,2024-11-23 08:00:00+00:00,2024-11-23 08:00:00+00:00,1,0.8589966188431029,23.786050494255004,90.74015461646687,False,False,1.0,True
605,UP_TREND_PULLBACK,3070,3071,2024-11-23 16:00:00+00:00,2024-11-23 20:00:00+00:00,2,3.390137781000714,16.283792956543877,82.54749706062779,False,False,,False
606,UP_TREND_PULLBACK,3073,3075,2024-11-24 04:00:00+00:00,2024-11-24 12:00:00+00:00,3,12.313950263474169,0.5092737423735028,57.77025155893596,False,False,,False
607,UP_TREND_PULLBACK,3078,3078,2024-11-25 00:00:00+00:00,2024-11-25 00:00:00+00:00,1,0.9583414824956026,5.913993947413233,65.17827677536488,False,False,1.0,True
608,UP_TREND_PULLBACK,3081,3083,2024-11-25 12:00:00+00:00,2024-11-25 20:00:00+00:00,3,10.005723006486074,2.850447212545798,49.19576949082052,True,False,20.0,True
609,UP_TREND_PULLBACK,3085,3085,2024-11-26 04:00:00+00:00,2024-11-26 04:00:00+00:00,1,1.214991762767702,1.1276983563654628,50.14505014888041,True,False,6.0,True
610,UP_TREND_PULLBACK,3090,3090,2024-11-27 00:00:00+00:00,2024-11-27 00:00:00+00:00,1,1.2496094970321785,1.1347416473143492,45.15554582321993,True,False,1.0,True
611,UP_TREND_PULLBACK,3094,3097,2024-11-27 16:00:00+00:00,2024-11-28 04:00:00+00:00,4,3.626341746446183,1.8001534713331453,47.14681557421739,False,False,4.0,True
612,UP_TREND_PULLBACK,3099,3099,2024-11-28 12:00:00+00:00,2024-11-28 12:00:00+00:00,1,2.0254687656673016,0.3018346066082636,42.97240917584789,True,False,1.0,True
613,UP_TREND_PULLBACK,3103,3103,2024-11-29 04:00:00+00:00,2024-11-29 04:00:00+00:00,1,0.3431512725192857,5.204620371334973,49.97809519049341,False,False,1.0,True
614,UP_TREND_PULLBACK,3106,3106,2024-11-29 16:00:00+00:00,2024-11-29 16:00:00+00:00,1,2.260044642857142,4.296529613766241,48.44703640916161,False,False,3.0,True
615,UP_TREND_PULLBACK,3108,3108,2024-11-30 00:00:00+00:00,2024-11-30 00:00:00+00:00,1,0.5578800557880061,5.210683041885042,49.54946332797452,False,False,1.0,True
616,UP_TREND_PULLBACK,3110,3114,2024-11-30 08:00:00+00:00,2024-12-01 00:00:00+00:00,5,6.966451270248738,0.914257258998618,42.627357839398655,False,False,5.0,True
617,UP_TREND_PULLBACK,3120,3120,2024-12-02 00:00:00+00:00,2024-12-02 00:00:00+00:00,1,0.8872651356993725,7.185269298480754,50.33468937899125,False,False,1.0,True
618,UP_TREND_PULLBACK,3122,3122,2024-12-02 08:00:00+00:00,2024-12-02 08:00:00+00:00,1,6.0024535576586056,0.35586682456296004,40.25576461701188,False,False,1.0,True
619,UP_TREND_PULLBACK,3125,3125,2024-12-02 20:00:00+00:00,2024-12-02 20:00:00+00:00,1,1.3539016985312184,9.609367859805754,54.5354738784138,False,False,1.0,True
620,UP_TREND_PULLBACK,3127,3127,2024-12-03 04:00:00+00:00,2024-12-03 04:00:00+00:00,1,2.2573189522342143,13.031852492198299,61.01261316033525,False,False,,False
621,UP_TREND_PULLBACK,3129,3130,2024-12-03 12:00:00+00:00,2024-12-03 16:00:00+00:00,2,7.420384645332083,4.104239621358621,48.47359033403747,False,False,,False
622,UP_TREND_PULLBACK,3134,3138,2024-12-04 08:00:00+00:00,2024-12-05 00:00:00+00:00,5,3.8004557291666643,1.2546703363787832,42.16168922049554,False,False,4.0,True
623,UP_TREND_PULLBACK,3141,3143,2024-12-05 12:00:00+00:00,2024-12-05 20:00:00+00:00,3,5.23004004249408,0.9595639476773917,36.5370554191207,True,False,,False
624,UP_TREND_PULLBACK,3146,3146,2024-12-06 08:00:00+00:00,2024-12-06 08:00:00+00:00,1,2.2547534915026213,1.2715234244806515,35.230951199736054,True,False,1.0,True
