entry_variant,signal_time,entry_time,direction,scope,executed,blocked,block_reason,move_id,zone,signal_number_in_move
ENTRY_T4,2024-11-15 00:00:00,2024-11-15 04:00:00,LONG,VALIDATION,False,True,CHOP_BLOCK,M11,ZONE_4_MATURE_MOVE,21.0
ENTRY_T1,2024-11-15 04:00:00,2024-11-15 08:00:00,LONG,VALIDATION,False,True,CHOP_BLOCK,M11,ZONE_4_MATURE_MOVE,22.0
ENTRY_T4,2024-11-16 08:00:00,2024-11-16 12:00:00,LONG,VALIDATION,False,True,LATE_ENTRY_BLOCK,M11,ZONE_4_MATURE_MOVE,23.0
ENTRY_T1,2024-11-24 12:00:00,2024-11-24 16:00:00,LONG,VALIDATION,False,True,LATE_ENTRY_BLOCK,M11,ZONE_5_LATE_MOVE,24.0
ENTRY_T1,2024-11-25 00:00:00,2024-11-25 04:00:00,LONG,VALIDATION,False,True,CHOP_BLOCK,M11,ZONE_5_LATE_MOVE,25.0
ENTRY_T4,2024-11-25 04:00:00,2024-11-25 08:00:00,LONG,VALIDATION,False,True,CHOP_BLOCK,M11,ZONE_5_LATE_MOVE,26.0
ENTRY_T4,2024-11-25 08:00:00,2024-11-25 12:00:00,LONG,VALIDATION,True,False,,M11,ZONE_5_LATE_MOVE,27.0
ENTRY_T1,2024-11-25 12:00:00,2024-11-25 16:00:00,LONG,VALIDATION,False,True,LATE_ENTRY_BLOCK|CHOP_BLOCK,M11,ZONE_5_LATE_MOVE,28.0
ENTRY_T1,2024-11-25 16:00:00,2024-11-25 20:00:00,LONG,VALIDATION,True,False,,M11,ZONE_5_LATE_MOVE,29.0
ENTRY_T1,2024-11-26 20:00:00,2024-11-27 00:00:00,LONG,VALIDATION,False,True,CHOP_BLOCK,M11,ZONE_5_LATE_MOVE,30.0
ENTRY_T1,2024-11-27 04:00:00,2024-11-27 08:00:00,LONG,VALIDATION,False,True,CHOP_BLOCK,M11,ZONE_5_LATE_MOVE,31.0
ENTRY_T1,2024-11-27 08:00:00,2024-11-27 12:00:00,LONG,VALIDATION,False,True,CHOP_BLOCK,M11,ZONE_5_LATE_MOVE,32.0
ENTRY_T4,2024-11-27 08:00:00,2024-11-27 12:00:00,LONG,VALIDATION,False,True,CHOP_BLOCK,M11,ZONE_5_LATE_MOVE,33.0
ENTRY_T4,2024-11-27 12:00:00,2024-11-27 16:00:00,LONG,VALIDATION,False,True,LATE_ENTRY_BLOCK|CHOP_BLOCK,M11,ZONE_5_LATE_MOVE,34.0
ENTRY_T1,2024-11-27 16:00:00,2024-11-27 20:00:00,LONG,VALIDATION,True,False,,M11,ZONE_6_EXHAUSTION_OR_CHOP,35.0
ENTRY_T1,2024-11-27 20:00:00,2024-11-28 00:00:00,LONG,VALIDATION,False,False,,M11,ZONE_6_EXHAUSTION_OR_CHOP,36.0
ENTRY_T1,2024-11-28 00:00:00,2024-11-28 04:00:00,LONG,VALIDATION,False,False,,M11,ZONE_6_EXHAUSTION_OR_CHOP,37.0
ENTRY_T1,2024-11-28 04:00:00,2024-11-28 08:00:00,LONG,VALIDATION,False,False,,M11,ZONE_6_EXHAUSTION_OR_CHOP,38.0
ENTRY_T1,2024-11-28 08:00:00,2024-11-28 12:00:00,LONG,VALIDATION,False,False,,M11,ZONE_6_EXHAUSTION_OR_CHOP,39.0
ENTRY_T4,2024-11-28 08:00:00,2024-11-28 12:00:00,LONG,VALIDATION,True,False,,M11,ZONE_6_EXHAUSTION_OR_CHOP,40.0
ENTRY_T4,2024-11-29 08:00:00,2024-11-29 12:00:00,LONG,VALIDATION,False,True,LATE_ENTRY_BLOCK,M11,ZONE_6_EXHAUSTION_OR_CHOP,41.0
ENTRY_T4,2024-11-29 12:00:00,2024-11-29 16:00:00,LONG,VALIDATION,False,True,LATE_ENTRY_BLOCK,M11,ZONE_6_EXHAUSTION_OR_CHOP,42.0
ENTRY_T1,2024-12-01 00:00:00,2024-12-01 04:00:00,LONG,VALIDATION,False,True,LATE_ENTRY_BLOCK,M11,ZONE_6_EXHAUSTION_OR_CHOP,43.0
ENTRY_T1,2024-12-01 04:00:00,2024-12-01 08:00:00,LONG,VALIDATION,False,True,CHOP_BLOCK,M11,ZONE_6_EXHAUSTION_OR_CHOP,44.0
ENTRY_T1,2024-12-01 08:00:00,2024-12-01 12:00:00,LONG,VALIDATION,True,False,,M11,ZONE_6_EXHAUSTION_OR_CHOP,45.0
ENTRY_T4,2024-12-01 08:00:00,2024-12-01 12:00:00,LONG,VALIDATION,True,False,,M11,ZONE_6_EXHAUSTION_OR_CHOP,46.0
ENTRY_T1,2024-12-01 12:00:00,2024-12-01 16:00:00,LONG,VALIDATION,False,False,,M11,ZONE_6_EXHAUSTION_OR_CHOP,47.0
ENTRY_T4,2024-12-01 12:00:00,2024-12-01 16:00:00,LONG,VALIDATION,False,False,,M11,ZONE_6_EXHAUSTION_OR_CHOP,48.0
ENTRY_T4,2024-12-02 04:00:00,2024-12-02 08:00:00,LONG,VALIDATION,False,True,LATE_ENTRY_BLOCK,M11,ZONE_6_EXHAUSTION_OR_CHOP,49.0
ENTRY_T1,2024-12-02 08:00:00,2024-12-02 12:00:00,LONG,VALIDATION,False,True,LATE_ENTRY_BLOCK,M11,ZONE_6_EXHAUSTION_OR_CHOP,50.0
ENTRY_T1,2024-12-03 12:00:00,2024-12-03 16:00:00,LONG,VALIDATION,False,True,LATE_ENTRY_BLOCK|CHOP_BLOCK,M12,ZONE_3_EARLY_CONTINUATION,1.0
ENTRY_T1,2024-12-03 16:00:00,2024-12-03 20:00:00,LONG,VALIDATION,False,True,CHOP_BLOCK,M12,ZONE_3_EARLY_CONTINUATION,2.0
ENTRY_T1,2024-12-03 20:00:00,2024-12-04 00:00:00,LONG,VALIDATION,False,True,CHOP_BLOCK,M12,ZONE_3_EARLY_CONTINUATION,3.0
ENTRY_T4,2024-12-03 20:00:00,2024-12-04 00:00:00,LONG,VALIDATION,False,True,CHOP_BLOCK,M12,ZONE_3_EARLY_CONTINUATION,4.0
ENTRY_T1,2024-12-04 00:00:00,2024-12-04 04:00:00,LONG,VALIDATION,False,True,CHOP_BLOCK,M12,ZONE_3_EARLY_CONTINUATION,5.0
ENTRY_T4,2024-12-04 00:00:00,2024-12-04 04:00:00,LONG,VALIDATION,False,True,CHOP_BLOCK,M12,ZONE_3_EARLY_CONTINUATION,6.0
ENTRY_T4,2024-12-04 04:00:00,2024-12-04 08:00:00,LONG,VALIDATION,False,True,CHOP_BLOCK,M12,ZONE_3_EARLY_CONTINUATION,7.0
ENTRY_T1,2024-12-04 16:00:00,2024-12-04 20:00:00,LONG,VALIDATION,True,False,,M12,ZONE_3_EARLY_CONTINUATION,8.0
ENTRY_T1,2024-12-04 20:00:00,2024-12-05 00:00:00,LONG,VALIDATION,False,False,,M12,ZONE_3_EARLY_CONTINUATION,9.0
ENTRY_T1,2024-12-05 00:00:00,2024-12-05 04:00:00,LONG,VALIDATION,False,False,,M12,ZONE_3_EARLY_CONTINUATION,10.0
ENTRY_T1,2024-12-05 12:00:00,2024-12-05 16:00:00,LONG,VALIDATION,True,False,,M12,ZONE_3_EARLY_CONTINUATION,11.0
ENTRY_T1,2024-12-05 16:00:00,2024-12-05 20:00:00,LONG,VALIDATION,False,False,,M12,ZONE_3_EARLY_CONTINUATION,12.0
ENTRY_T1,2024-12-06 04:00:00,2024-12-06 08:00:00,LONG,VALIDATION,False,False,,M12,ZONE_3_EARLY_CONTINUATION,13.0
ENTRY_T1,2024-12-06 16:00:00,2024-12-06 20:00:00,LONG,VALIDATION,False,False,,M12,ZONE_3_EARLY_CONTINUATION,14.0
ENTRY_T1,2024-12-06 20:00:00,2024-12-07 00:00:00,LONG,VALIDATION,False,False,,M12,ZONE_3_EARLY_CONTINUATION,15.0
ENTRY_T4,2024-12-06 20:00:00,2024-12-07 00:00:00,LONG,VALIDATION,True,False,,M12,ZONE_3_EARLY_CONTINUATION,16.0
ENTRY_T1,2024-12-07 00:00:00,2024-12-07 04:00:00,LONG,VALIDATION,False,False,,M12,ZONE_3_EARLY_CONTINUATION,17.0
ENTRY_T1,2024-12-07 04:00:00,2024-12-07 08:00:00,LONG,VALIDATION,False,False,,M12,ZONE_3_EARLY_CONTINUATION,18.0
ENTRY_T4,2024-12-07 04:00:00,2024-12-07 08:00:00,LONG,VALIDATION,False,False,,M12,ZONE_3_EARLY_CONTINUATION,19.0
ENTRY_T1,2024-12-07 08:00:00,2024-12-07 12:00:00,LONG,VALIDATION,False,True,CHOP_BLOCK,M12,ZONE_3_EARLY_CONTINUATION,20.0
ENTRY_T1,2024-12-07 12:00:00,2024-12-07 16:00:00,LONG,VALIDATION,False,True,CHOP_BLOCK,M12,ZONE_3_EARLY_CONTINUATION,21.0
ENTRY_T4,2024-12-07 12:00:00,2024-12-07 16:00:00,LONG,VALIDATION,False,True,CHOP_BLOCK,M12,ZONE_3_EARLY_CONTINUATION,22.0
ENTRY_T1,2024-12-07 16:00:00,2024-12-07 20:00:00,LONG,VALIDATION,False,True,CHOP_BLOCK,M12,ZONE_3_EARLY_CONTINUATION,23.0
ENTRY_T1,2024-12-07 20:00:00,2024-12-08 00:00:00,LONG,VALIDATION,False,True,CHOP_BLOCK,M12,ZONE_3_EARLY_CONTINUATION,24.0
ENTRY_T4,2024-12-07 20:00:00,2024-12-08 00:00:00,LONG,VALIDATION,False,True,CHOP_BLOCK,M12,ZONE_3_EARLY_CONTINUATION,25.0
ENTRY_T1,2024-12-08 00:00:00,2024-12-08 04:00:00,LONG,VALIDATION,False,True,CHOP_BLOCK,M12,ZONE_3_EARLY_CONTINUATION,26.0
ENTRY_T1,2024-12-08 04:00:00,2024-12-08 08:00:00,LONG,VALIDATION,False,True,CHOP_BLOCK,M12,ZONE_3_EARLY_CONTINUATION,27.0
ENTRY_T1,2024-12-08 08:00:00,2024-12-08 12:00:00,LONG,VALIDATION,False,True,CHOP_BLOCK,M12,ZONE_3_EARLY_CONTINUATION,28.0
ENTRY_T4,2024-12-08 08:00:00,2024-12-08 12:00:00,LONG,VALIDATION,False,True,CHOP_BLOCK,M12,ZONE_3_EARLY_CONTINUATION,29.0
ENTRY_T1,2024-12-11 20:00:00,2024-12-12 00:00:00,LONG,VALIDATION,False,True,CHOP_BLOCK,M12,ZONE_4_MATURE_MOVE,30.0
ENTRY_T1,2024-12-12 08:00:00,2024-12-12 12:00:00,LONG,VALIDATION,False,True,CHOP_BLOCK,M12,ZONE_4_MATURE_MOVE,31.0
ENTRY_T1,2024-12-12 12:00:00,2024-12-12 16:00:00,LONG,VALIDATION,False,True,CHOP_BLOCK,M12,ZONE_4_MATURE_MOVE,32.0
ENTRY_T1,2024-12-12 16:00:00,2024-12-12 20:00:00,LONG,VALIDATION,False,True,LATE_ENTRY_BLOCK,M12,ZONE_4_MATURE_MOVE,33.0
ENTRY_T1,2024-12-12 20:00:00,2024-12-13 00:00:00,LONG,VALIDATION,True,False,,M12,ZONE_4_MATURE_MOVE,34.0
ENTRY_T1,2024-12-13 00:00:00,2024-12-13 04:00:00,LONG,VALIDATION,False,False,,M12,ZONE_4_MATURE_MOVE,35.0
ENTRY_T1,2024-12-13 16:00:00,2024-12-13 20:00:00,LONG,VALIDATION,False,True,CHOP_BLOCK,M12,ZONE_4_MATURE_MOVE,36.0
ENTRY_T1,2024-12-13 20:00:00,2024-12-14 00:00:00,LONG,VALIDATION,False,True,CHOP_BLOCK,M12,ZONE_4_MATURE_MOVE,37.0
ENTRY_T4,2024-12-13 20:00:00,2024-12-14 00:00:00,LONG,VALIDATION,False,True,CHOP_BLOCK,M12,ZONE_4_MATURE_MOVE,38.0
ENTRY_T1,2024-12-14 00:00:00,2024-12-14 04:00:00,LONG,VALIDATION,False,True,CHOP_BLOCK,M12,ZONE_4_MATURE_MOVE,39.0
ENTRY_T1,2024-12-14 04:00:00,2024-12-14 08:00:00,LONG,VALIDATION,False,True,CHOP_BLOCK,M12,ZONE_4_MATURE_MOVE,40.0
ENTRY_T4,2024-12-14 04:00:00,2024-12-14 08:00:00,LONG,VALIDATION,False,True,CHOP_BLOCK,M12,ZONE_4_MATURE_MOVE,41.0
ENTRY_T1,2024-12-15 20:00:00,2024-12-16 00:00:00,LONG,VALIDATION,False,True,CHOP_BLOCK,M12,ZONE_5_LATE_MOVE,42.0
ENTRY_T1,2024-12-16 04:00:00,2024-12-16 08:00:00,LONG,VALIDATION,False,True,CHOP_BLOCK,M12,ZONE_5_LATE_MOVE,43.0
ENTRY_T1,2023-08-07 00:00:00,2023-08-07 04:00:00,SHORT,DEVELOPMENT,False,True,LATE_ENTRY_BLOCK|CHOP_BLOCK,OUTSIDE_MAJOR_MOVE,OUTSIDE_MAJOR_MOVE,
ENTRY_T1,2023-08-07 08:00:00,2023-08-07 12:00:00,SHORT,DEVELOPMENT,False,True,CHOP_BLOCK,OUTSIDE_MAJOR_MOVE,OUTSIDE_MAJOR_MOVE,
ENTRY_T2,2023-08-07 16:00:00,2023-08-07 20:00:00,SHORT,DEVELOPMENT,False,True,CHOP_BLOCK,OUTSIDE_MAJOR_MOVE,OUTSIDE_MAJOR_MOVE,
ENTRY_T1,2023-08-07 20:00:00,2023-08-08 00:00:00,SHORT,DEVELOPMENT,False,True,LATE_ENTRY_BLOCK|CHOP_BLOCK,OUTSIDE_MAJOR_MOVE,OUTSIDE_MAJOR_MOVE,
ENTRY_T1,2023-08-08 00:00:00,2023-08-08 04:00:00,SHORT,DEVELOPMENT,False,True,CHOP_BLOCK,OUTSIDE_MAJOR_MOVE,OUTSIDE_MAJOR_MOVE,
ENTRY_T1,2023-08-08 04:00:00,2023-08-08 08:00:00,SHORT,DEVELOPMENT,False,True,CHOP_BLOCK,OUTSIDE_MAJOR_MOVE,OUTSIDE_MAJOR_MOVE,
ENTRY_T2,2023-08-08 04:00:00,2023-08-08 08:00:00,SHORT,DEVELOPMENT,False,True,CHOP_BLOCK,OUTSIDE_MAJOR_MOVE,OUTSIDE_MAJOR_MOVE,
ENTRY_T4,2023-08-08 04:00:00,2023-08-08 08:00:00,SHORT,DEVELOPMENT,False,True,CHOP_BLOCK,OUTSIDE_MAJOR_MOVE,OUTSIDE_MAJOR_MOVE,
ENTRY_T1,2023-08-08 08:00:00,2023-08-08 12:00:00,SHORT,DEVELOPMENT,False,True,LATE_ENTRY_BLOCK|CHOP_BLOCK,OUTSIDE_MAJOR_MOVE,OUTSIDE_MAJOR_MOVE,
ENTRY_T1,2023-08-11 00:00:00,2023-08-11 04:00:00,SHORT,DEVELOPMENT,False,True,CHOP_BLOCK,OUTSIDE_MAJOR_MOVE,OUTSIDE_MAJOR_MOVE,
ENTRY_T2,2023-08-11 00:00:00,2023-08-11 04:00:00,SHORT,DEVELOPMENT,False,True,CHOP_BLOCK,OUTSIDE_MAJOR_MOVE,OUTSIDE_MAJOR_MOVE,
ENTRY_T1,2023-08-11 04:00:00,2023-08-11 08:00:00,SHORT,DEVELOPMENT,False,True,CHOP_BLOCK,OUTSIDE_MAJOR_MOVE,OUTSIDE_MAJOR_MOVE,
ENTRY_T1,2023-08-11 08:00:00,2023-08-11 12:00:00,SHORT,DEVELOPMENT,False,True,CHOP_BLOCK,OUTSIDE_MAJOR_MOVE,OUTSIDE_MAJOR_MOVE,
ENTRY_T3,2023-08-11 12:00:00,2023-08-11 16:00:00,SHORT,DEVELOPMENT,False,True,LATE_ENTRY_BLOCK|CHOP_BLOCK,OUTSIDE_MAJOR_MOVE,OUTSIDE_MAJOR_MOVE,
ENTRY_T3,2023-08-11 16:00:00,2023-08-11 20:00:00,SHORT,DEVELOPMENT,False,True,LATE_ENTRY_BLOCK,OUTSIDE_MAJOR_MOVE,OUTSIDE_MAJOR_MOVE,
ENTRY_T2,2023-08-11 20:00:00,2023-08-12 00:00:00,SHORT,DEVELOPMENT,True,False,,OUTSIDE_MAJOR_MOVE,OUTSIDE_MAJOR_MOVE,
ENTRY_T1,2023-08-12 04:00:00,2023-08-12 08:00:00,SHORT,DEVELOPMENT,False,True,LATE_ENTRY_BLOCK,OUTSIDE_MAJOR_MOVE,OUTSIDE_MAJOR_MOVE,
ENTRY_T1,2023-08-12 08:00:00,2023-08-12 12:00:00,SHORT,DEVELOPMENT,True,False,,OUTSIDE_MAJOR_MOVE,OUTSIDE_MAJOR_MOVE,
ENTRY_T2,2023-08-13 00:00:00,2023-08-13 04:00:00,SHORT,DEVELOPMENT,False,True,LATE_ENTRY_BLOCK,OUTSIDE_MAJOR_MOVE,OUTSIDE_MAJOR_MOVE,
ENTRY_T4,2023-08-13 00:00:00,2023-08-13 04:00:00,SHORT,DEVELOPMENT,False,True,LATE_ENTRY_BLOCK,OUTSIDE_MAJOR_MOVE,OUTSIDE_MAJOR_MOVE,
ENTRY_T2,2023-08-13 04:00:00,2023-08-13 08:00:00,SHORT,DEVELOPMENT,False,True,LATE_ENTRY_BLOCK,OUTSIDE_MAJOR_MOVE,OUTSIDE_MAJOR_MOVE,
ENTRY_T4,2023-08-13 04:00:00,2023-08-13 08:00:00,SHORT,DEVELOPMENT,False,True,LATE_ENTRY_BLOCK,OUTSIDE_MAJOR_MOVE,OUTSIDE_MAJOR_MOVE,
ENTRY_T2,2023-08-14 08:00:00,2023-08-14 12:00:00,SHORT,DEVELOPMENT,False,True,CHOP_BLOCK,OUTSIDE_MAJOR_MOVE,OUTSIDE_MAJOR_MOVE,
ENTRY_T4,2023-08-14 08:00:00,2023-08-14 12:00:00,SHORT,DEVELOPMENT,False,True,CHOP_BLOCK,OUTSIDE_MAJOR_MOVE,OUTSIDE_MAJOR_MOVE,
ENTRY_T1,2023-08-14 12:00:00,2023-08-14 16:00:00,SHORT,DEVELOPMENT,False,True,LATE_ENTRY_BLOCK|CHOP_BLOCK,OUTSIDE_MAJOR_MOVE,OUTSIDE_MAJOR_MOVE,
ENTRY_T1,2023-08-14 20:00:00,2023-08-15 00:00:00,SHORT,DEVELOPMENT,False,True,CHOP_BLOCK,OUTSIDE_MAJOR_MOVE,OUTSIDE_MAJOR_MOVE,
ENTRY_T2,2023-08-15 00:00:00,2023-08-15 04:00:00,SHORT,DEVELOPMENT,False,True,CHOP_BLOCK,OUTSIDE_MAJOR_MOVE,OUTSIDE_MAJOR_MOVE,
ENTRY_T4,2023-08-15 00:00:00,2023-08-15 04:00:00,SHORT,DEVELOPMENT,False,True,CHOP_BLOCK,OUTSIDE_MAJOR_MOVE,OUTSIDE_MAJOR_MOVE,
ENTRY_T1,2023-08-15 04:00:00,2023-08-15 08:00:00,SHORT,DEVELOPMENT,False,True,CHOP_BLOCK,OUTSIDE_MAJOR_MOVE,OUTSIDE_MAJOR_MOVE,
ENTRY_T2,2023-08-15 12:00:00,2023-08-15 16:00:00,SHORT,DEVELOPMENT,False,True,CHOP_BLOCK,OUTSIDE_MAJOR_MOVE,OUTSIDE_MAJOR_MOVE,
ENTRY_A,2023-08-20 20:00:00,2023-08-21 00:00:00,SHORT,DEVELOPMENT,False,True,LATE_ENTRY_BLOCK,OUTSIDE_MAJOR_MOVE,OUTSIDE_MAJOR_MOVE,
ENTRY_A,2023-08-21 04:00:00,2023-08-21 08:00:00,SHORT,DEVELOPMENT,False,True,LATE_ENTRY_BLOCK|CHOP_BLOCK,OUTSIDE_MAJOR_MOVE,OUTSIDE_MAJOR_MOVE,
ENTRY_T1,2023-08-21 08:00:00,2023-08-21 12:00:00,SHORT,DEVELOPMENT,False,True,CHOP_BLOCK,OUTSIDE_MAJOR_MOVE,OUTSIDE_MAJOR_MOVE,
ENTRY_T2,2023-08-21 08:00:00,2023-08-21 12:00:00,SHORT,DEVELOPMENT,False,True,CHOP_BLOCK,OUTSIDE_MAJOR_MOVE,OUTSIDE_MAJOR_MOVE,
ENTRY_T2,2023-08-21 20:00:00,2023-08-22 00:00:00,SHORT,DEVELOPMENT,False,True,CHOP_BLOCK,OUTSIDE_MAJOR_MOVE,OUTSIDE_MAJOR_MOVE,
ENTRY_T2,2023-08-22 00:00:00,2023-08-22 04:00:00,SHORT,DEVELOPMENT,False,True,LATE_ENTRY_BLOCK,OUTSIDE_MAJOR_MOVE,OUTSIDE_MAJOR_MOVE,
ENTRY_T4,2023-08-22 00:00:00,2023-08-22 04:00:00,SHORT,DEVELOPMENT,False,True,LATE_ENTRY_BLOCK,OUTSIDE_MAJOR_MOVE,OUTSIDE_MAJOR_MOVE,
ENTRY_T2,2023-08-22 04:00:00,2023-08-22 08:00:00,SHORT,DEVELOPMENT,True,False,,OUTSIDE_MAJOR_MOVE,OUTSIDE_MAJOR_MOVE,
ENTRY_T4,2023-08-22 04:00:00,2023-08-22 08:00:00,SHORT,DEVELOPMENT,True,False,,OUTSIDE_MAJOR_MOVE,OUTSIDE_MAJOR_MOVE,
ENTRY_T2,2023-08-22 16:00:00,2023-08-22 20:00:00,SHORT,DEVELOPMENT,False,True,LATE_ENTRY_BLOCK,OUTSIDE_MAJOR_MOVE,OUTSIDE_MAJOR_MOVE,
ENTRY_T1,2023-08-24 16:00:00,2023-08-24 20:00:00,SHORT,DEVELOPMENT,False,True,LATE_ENTRY_BLOCK|CHOP_BLOCK,OUTSIDE_MAJOR_MOVE,OUTSIDE_MAJOR_MOVE,
ENTRY_T1,2023-08-25 04:00:00,2023-08-25 08:00:00,SHORT,DEVELOPMENT,False,True,CHOP_BLOCK,OUTSIDE_MAJOR_MOVE,OUTSIDE_MAJOR_MOVE,
ENTRY_T2,2023-08-25 04:00:00,2023-08-25 08:00:00,SHORT,DEVELOPMENT,False,True,CHOP_BLOCK,OUTSIDE_MAJOR_MOVE,OUTSIDE_MAJOR_MOVE,
ENTRY_T1,2023-08-25 08:00:00,2023-08-25 12:00:00,SHORT,DEVELOPMENT,False,True,CHOP_BLOCK,OUTSIDE_MAJOR_MOVE,OUTSIDE_MAJOR_MOVE,
ENTRY_T1,2023-08-25 16:00:00,2023-08-25 20:00:00,SHORT,DEVELOPMENT,True,False,,OUTSIDE_MAJOR_MOVE,OUTSIDE_MAJOR_MOVE,
ENTRY_T2,2023-08-25 16:00:00,2023-08-25 20:00:00,SHORT,DEVELOPMENT,True,False,,OUTSIDE_MAJOR_MOVE,OUTSIDE_MAJOR_MOVE,
ENTRY_T1,2023-08-25 20:00:00,2023-08-26 00:00:00,SHORT,DEVELOPMENT,False,True,CHOP_BLOCK,OUTSIDE_MAJOR_MOVE,OUTSIDE_MAJOR_MOVE,
ENTRY_T1,2023-08-26 00:00:00,2023-08-26 04:00:00,SHORT,DEVELOPMENT,False,True,CHOP_BLOCK,OUTSIDE_MAJOR_MOVE,OUTSIDE_MAJOR_MOVE,
ENTRY_T2,2023-08-26 00:00:00,2023-08-26 04:00:00,SHORT,DEVELOPMENT,False,True,CHOP_BLOCK,OUTSIDE_MAJOR_MOVE,OUTSIDE_MAJOR_MOVE,
ENTRY_T4,2023-08-26 00:00:00,2023-08-26 04:00:00,SHORT,DEVELOPMENT,False,True,CHOP_BLOCK,OUTSIDE_MAJOR_MOVE,OUTSIDE_MAJOR_MOVE,
ENTRY_T1,2023-08-26 04:00:00,2023-08-26 08:00:00,SHORT,DEVELOPMENT,False,True,CHOP_BLOCK,OUTSIDE_MAJOR_MOVE,OUTSIDE_MAJOR_MOVE,
ENTRY_T2,2023-08-26 04:00:00,2023-08-26 08:00:00,SHORT,DEVELOPMENT,False,True,CHOP_BLOCK,OUTSIDE_MAJOR_MOVE,OUTSIDE_MAJOR_MOVE,
ENTRY_T4,2023-08-26 04:00:00,2023-08-26 08:00:00,SHORT,DEVELOPMENT,False,True,CHOP_BLOCK,OUTSIDE_MAJOR_MOVE,OUTSIDE_MAJOR_MOVE,
ENTRY_T1,2023-08-26 08:00:00,2023-08-26 12:00:00,SHORT,DEVELOPMENT,False,False,,OUTSIDE_MAJOR_MOVE,OUTSIDE_MAJOR_MOVE,
ENTRY_T2,2023-08-26 08:00:00,2023-08-26 12:00:00,SHORT,DEVELOPMENT,False,False,,OUTSIDE_MAJOR_MOVE,OUTSIDE_MAJOR_MOVE,
ENTRY_T4,2023-08-26 08:00:00,2023-08-26 12:00:00,SHORT,DEVELOPMENT,True,False,,OUTSIDE_MAJOR_MOVE,OUTSIDE_MAJOR_MOVE,
ENTRY_T1,2023-08-26 12:00:00,2023-08-26 16:00:00,SHORT,DEVELOPMENT,False,True,CHOP_BLOCK,OUTSIDE_MAJOR_MOVE,OUTSIDE_MAJOR_MOVE,
ENTRY_T1,2023-08-26 16:00:00,2023-08-26 20:00:00,SHORT,DEVELOPMENT,False,False,,OUTSIDE_MAJOR_MOVE,OUTSIDE_MAJOR_MOVE,
ENTRY_T1,2023-08-26 20:00:00,2023-08-27 00:00:00,SHORT,DEVELOPMENT,False,False,,OUTSIDE_MAJOR_MOVE,OUTSIDE_MAJOR_MOVE,
ENTRY_T1,2023-08-27 00:00:00,2023-08-27 04:00:00,SHORT,DEVELOPMENT,False,False,,OUTSIDE_MAJOR_MOVE,OUTSIDE_MAJOR_MOVE,
ENTRY_A,2023-08-27 16:00:00,2023-08-27 20:00:00,SHORT,DEVELOPMENT,False,True,LATE_ENTRY_BLOCK,OUTSIDE_MAJOR_MOVE,OUTSIDE_MAJOR_MOVE,
ENTRY_A,2023-08-28 00:00:00,2023-08-28 04:00:00,SHORT,DEVELOPMENT,False,True,LATE_ENTRY_BLOCK,OUTSIDE_MAJOR_MOVE,OUTSIDE_MAJOR_MOVE,
ENTRY_T2,2023-08-28 04:00:00,2023-08-28 08:00:00,SHORT,DEVELOPMENT,True,False,,OUTSIDE_MAJOR_MOVE,OUTSIDE_MAJOR_MOVE,
ENTRY_T1,2023-08-28 08:00:00,2023-08-28 12:00:00,SHORT,DEVELOPMENT,True,False,,OUTSIDE_MAJOR_MOVE,OUTSIDE_MAJOR_MOVE,
ENTRY_T1,2023-08-29 08:00:00,2023-08-29 12:00:00,SHORT,DEVELOPMENT,False,True,LATE_ENTRY_BLOCK|CHOP_BLOCK,OUTSIDE_MAJOR_MOVE,OUTSIDE_MAJOR_MOVE,
ENTRY_T2,2023-08-29 08:00:00,2023-08-29 12:00:00,SHORT,DEVELOPMENT,False,True,LATE_ENTRY_BLOCK|CHOP_BLOCK,OUTSIDE_MAJOR_MOVE,OUTSIDE_MAJOR_MOVE,
ENTRY_T1,2023-08-30 08:00:00,2023-08-30 12:00:00,SHORT,DEVELOPMENT,False,True,LATE_ENTRY_BLOCK|CHOP_BLOCK,OUTSIDE_MAJOR_MOVE,OUTSIDE_MAJOR_MOVE,
ENTRY_T2,2023-08-30 08:00:00,2023-08-30 12:00:00,SHORT,DEVELOPMENT,False,True,LATE_ENTRY_BLOCK|CHOP_BLOCK,OUTSIDE_MAJOR_MOVE,OUTSIDE_MAJOR_MOVE,
ENTRY_T1,2023-08-30 12:00:00,2023-08-30 16:00:00,SHORT,DEVELOPMENT,False,True,LATE_ENTRY_BLOCK|CHOP_BLOCK,OUTSIDE_MAJOR_MOVE,OUTSIDE_MAJOR_MOVE,
ENTRY_T2,2023-08-30 12:00:00,2023-08-30 16:00:00,SHORT,DEVELOPMENT,False,True,LATE_ENTRY_BLOCK|CHOP_BLOCK,OUTSIDE_MAJOR_MOVE,OUTSIDE_MAJOR_MOVE,
ENTRY_T4,2023-08-30 12:00:00,2023-08-30 16:00:00,SHORT,DEVELOPMENT,False,True,LATE_ENTRY_BLOCK|CHOP_BLOCK,OUTSIDE_MAJOR_MOVE,OUTSIDE_MAJOR_MOVE,
ENTRY_T1,2023-08-30 16:00:00,2023-08-30 20:00:00,SHORT,DEVELOPMENT,False,True,CHOP_BLOCK,OUTSIDE_MAJOR_MOVE,OUTSIDE_MAJOR_MOVE,
