symbol,episode_view,episode_id,event_id,event_family,side,calendar_month,chronological_third,observation_role,observation_identity,observation_timestamp,available_history_status,scale,representation,volatility_regime,regime_reason,atr_to_prior_96_median,ohlc_closed_through
BTCUSDT,24H,BTCUSDT|OI|OI_EXPANSION_SHOCK|24H|00134,BTCUSDT-O045231,OI,OI_EXPANSION_SHOCK,10,3,CONTROL,BTCUSDT|OI|OI_EXPANSION_SHOCK|24H|00134|CONTROL,,AVAILABLE,1H,DIRECTION_RUN,UNKNOWN,NO_EXACT_STRATUM_SUPPORT,,
BTCUSDT,24H,BTCUSDT|OI|OI_EXPANSION_SHOCK|24H|00134,BTCUSDT-O045231,OI,OI_EXPANSION_SHOCK,10,3,CONTROL,BTCUSDT|OI|OI_EXPANSION_SHOCK|24H|00134|CONTROL,,AVAILABLE,1H,ATR_ORIGIN,UNKNOWN,NO_EXACT_STRATUM_SUPPORT,,
BTCUSDT,24H,BTCUSDT|OI|OI_EXPANSION_SHOCK|24H|00134,BTCUSDT-O045231,OI,OI_EXPANSION_SHOCK,10,3,CONTROL,BTCUSDT|OI|OI_EXPANSION_SHOCK|24H|00134|CONTROL,,AVAILABLE,1H,CONFIRMED_DIRECTION_CHANGE,UNKNOWN,NO_EXACT_STRATUM_SUPPORT,,
BTCUSDT,24H,BTCUSDT|OI|OI_EXPANSION_SHOCK|24H|00134,BTCUSDT-O045231,OI,OI_EXPANSION_SHOCK,10,3,CONTROL,BTCUSDT|OI|OI_EXPANSION_SHOCK|24H|00134|CONTROL,,AVAILABLE,1H,HYBRID_ORIGIN,UNKNOWN,NO_EXACT_STRATUM_SUPPORT,,
BTCUSDT,24H,BTCUSDT|OI|OI_EXPANSION_SHOCK|24H|00135,BTCUSDT-O045385,OI,OI_EXPANSION_SHOCK,10,3,EVENT,BTCUSDT-O045385,2024-10-15T18:15:00Z,AVAILABLE,15m,FIXED_8,HIGH,CAUSAL_PRIOR_96_CLOSED_BARS,2.537283382,2024-10-15T18:15:00Z
BTCUSDT,24H,BTCUSDT|OI|OI_EXPANSION_SHOCK|24H|00135,BTCUSDT-O045385,OI,OI_EXPANSION_SHOCK,10,3,EVENT,BTCUSDT-O045385,2024-10-15T18:15:00Z,AVAILABLE,15m,DIRECTION_RUN,HIGH,CAUSAL_PRIOR_96_CLOSED_BARS,2.537283382,2024-10-15T18:15:00Z
BTCUSDT,24H,BTCUSDT|OI|OI_EXPANSION_SHOCK|24H|00135,BTCUSDT-O045385,OI,OI_EXPANSION_SHOCK,10,3,EVENT,BTCUSDT-O045385,2024-10-15T18:15:00Z,AVAILABLE,15m,ATR_ORIGIN,HIGH,CAUSAL_PRIOR_96_CLOSED_BARS,2.537283382,2024-10-15T18:15:00Z
BTCUSDT,24H,BTCUSDT|OI|OI_EXPANSION_SHOCK|24H|00135,BTCUSDT-O045385,OI,OI_EXPANSION_SHOCK,10,3,EVENT,BTCUSDT-O045385,2024-10-15T18:15:00Z,AVAILABLE,15m,CONFIRMED_DIRECTION_CHANGE,HIGH,CAUSAL_PRIOR_96_CLOSED_BARS,2.537283382,2024-10-15T18:15:00Z
BTCUSDT,24H,BTCUSDT|OI|OI_EXPANSION_SHOCK|24H|00135,BTCUSDT-O045385,OI,OI_EXPANSION_SHOCK,10,3,EVENT,BTCUSDT-O045385,2024-10-15T18:15:00Z,AVAILABLE,15m,HYBRID_ORIGIN,HIGH,CAUSAL_PRIOR_96_CLOSED_BARS,2.537283382,2024-10-15T18:15:00Z
BTCUSDT,24H,BTCUSDT|OI|OI_EXPANSION_SHOCK|24H|00135,BTCUSDT-O045385,OI,OI_EXPANSION_SHOCK,10,3,EVENT,BTCUSDT-O045385,2024-10-15T18:15:00Z,AVAILABLE,1H,FIXED_8,HIGH,CAUSAL_PRIOR_96_CLOSED_BARS,2.121504069,2024-10-15T18:00:00Z
BTCUSDT,24H,BTCUSDT|OI|OI_EXPANSION_SHOCK|24H|00135,BTCUSDT-O045385,OI,OI_EXPANSION_SHOCK,10,3,EVENT,BTCUSDT-O045385,2024-10-15T18:15:00Z,AVAILABLE,1H,DIRECTION_RUN,HIGH,CAUSAL_PRIOR_96_CLOSED_BARS,2.121504069,2024-10-15T18:00:00Z
BTCUSDT,24H,BTCUSDT|OI|OI_EXPANSION_SHOCK|24H|00135,BTCUSDT-O045385,OI,OI_EXPANSION_SHOCK,10,3,EVENT,BTCUSDT-O045385,2024-10-15T18:15:00Z,AVAILABLE,1H,ATR_ORIGIN,HIGH,CAUSAL_PRIOR_96_CLOSED_BARS,2.121504069,2024-10-15T18:00:00Z
BTCUSDT,24H,BTCUSDT|OI|OI_EXPANSION_SHOCK|24H|00135,BTCUSDT-O045385,OI,OI_EXPANSION_SHOCK,10,3,EVENT,BTCUSDT-O045385,2024-10-15T18:15:00Z,AVAILABLE,1H,CONFIRMED_DIRECTION_CHANGE,HIGH,CAUSAL_PRIOR_96_CLOSED_BARS,2.121504069,2024-10-15T18:00:00Z
BTCUSDT,24H,BTCUSDT|OI|OI_EXPANSION_SHOCK|24H|00135,BTCUSDT-O045385,OI,OI_EXPANSION_SHOCK,10,3,EVENT,BTCUSDT-O045385,2024-10-15T18:15:00Z,AVAILABLE,1H,HYBRID_ORIGIN,HIGH,CAUSAL_PRIOR_96_CLOSED_BARS,2.121504069,2024-10-15T18:00:00Z
BTCUSDT,24H,BTCUSDT|OI|OI_EXPANSION_SHOCK|24H|00135,BTCUSDT-O045385,OI,OI_EXPANSION_SHOCK,10,3,CONTROL,BTCUSDT|OI|OI_EXPANSION_SHOCK|24H|00135|CONTROL,,AVAILABLE,15m,FIXED_8,UNKNOWN,NO_EXACT_STRATUM_SUPPORT,,
BTCUSDT,24H,BTCUSDT|OI|OI_EXPANSION_SHOCK|24H|00135,BTCUSDT-O045385,OI,OI_EXPANSION_SHOCK,10,3,CONTROL,BTCUSDT|OI|OI_EXPANSION_SHOCK|24H|00135|CONTROL,,AVAILABLE,15m,DIRECTION_RUN,UNKNOWN,NO_EXACT_STRATUM_SUPPORT,,
BTCUSDT,24H,BTCUSDT|OI|OI_EXPANSION_SHOCK|24H|00135,BTCUSDT-O045385,OI,OI_EXPANSION_SHOCK,10,3,CONTROL,BTCUSDT|OI|OI_EXPANSION_SHOCK|24H|00135|CONTROL,,AVAILABLE,15m,ATR_ORIGIN,UNKNOWN,NO_EXACT_STRATUM_SUPPORT,,
BTCUSDT,24H,BTCUSDT|OI|OI_EXPANSION_SHOCK|24H|00135,BTCUSDT-O045385,OI,OI_EXPANSION_SHOCK,10,3,CONTROL,BTCUSDT|OI|OI_EXPANSION_SHOCK|24H|00135|CONTROL,,AVAILABLE,15m,CONFIRMED_DIRECTION_CHANGE,UNKNOWN,NO_EXACT_STRATUM_SUPPORT,,
BTCUSDT,24H,BTCUSDT|OI|OI_EXPANSION_SHOCK|24H|00135,BTCUSDT-O045385,OI,OI_EXPANSION_SHOCK,10,3,CONTROL,BTCUSDT|OI|OI_EXPANSION_SHOCK|24H|00135|CONTROL,,AVAILABLE,15m,HYBRID_ORIGIN,UNKNOWN,NO_EXACT_STRATUM_SUPPORT,,
BTCUSDT,24H,BTCUSDT|OI|OI_EXPANSION_SHOCK|24H|00135,BTCUSDT-O045385,OI,OI_EXPANSION_SHOCK,10,3,CONTROL,BTCUSDT|OI|OI_EXPANSION_SHOCK|24H|00135|CONTROL,,AVAILABLE,1H,FIXED_8,UNKNOWN,NO_EXACT_STRATUM_SUPPORT,,
BTCUSDT,24H,BTCUSDT|OI|OI_EXPANSION_SHOCK|24H|00135,BTCUSDT-O045385,OI,OI_EXPANSION_SHOCK,10,3,CONTROL,BTCUSDT|OI|OI_EXPANSION_SHOCK|24H|00135|CONTROL,,AVAILABLE,1H,DIRECTION_RUN,UNKNOWN,NO_EXACT_STRATUM_SUPPORT,,
BTCUSDT,24H,BTCUSDT|OI|OI_EXPANSION_SHOCK|24H|00135,BTCUSDT-O045385,OI,OI_EXPANSION_SHOCK,10,3,CONTROL,BTCUSDT|OI|OI_EXPANSION_SHOCK|24H|00135|CONTROL,,AVAILABLE,1H,ATR_ORIGIN,UNKNOWN,NO_EXACT_STRATUM_SUPPORT,,
BTCUSDT,24H,BTCUSDT|OI|OI_EXPANSION_SHOCK|24H|00135,BTCUSDT-O045385,OI,OI_EXPANSION_SHOCK,10,3,CONTROL,BTCUSDT|OI|OI_EXPANSION_SHOCK|24H|00135|CONTROL,,AVAILABLE,1H,CONFIRMED_DIRECTION_CHANGE,UNKNOWN,NO_EXACT_STRATUM_SUPPORT,,
BTCUSDT,24H,BTCUSDT|OI|OI_EXPANSION_SHOCK|24H|00135,BTCUSDT-O045385,OI,OI_EXPANSION_SHOCK,10,3,CONTROL,BTCUSDT|OI|OI_EXPANSION_SHOCK|24H|00135|CONTROL,,AVAILABLE,1H,HYBRID_ORIGIN,UNKNOWN,NO_EXACT_STRATUM_SUPPORT,,
BTCUSDT,24H,BTCUSDT|OI|OI_EXPANSION_SHOCK|24H|00136,BTCUSDT-O045612,OI,OI_EXPANSION_SHOCK,10,3,EVENT,BTCUSDT-O045612,2024-10-18T03:00:00Z,AVAILABLE,15m,FIXED_8,HIGH,CAUSAL_PRIOR_96_CLOSED_BARS,1.300566726,2024-10-18T03:00:00Z
BTCUSDT,24H,BTCUSDT|OI|OI_EXPANSION_SHOCK|24H|00136,BTCUSDT-O045612,OI,OI_EXPANSION_SHOCK,10,3,EVENT,BTCUSDT-O045612,2024-10-18T03:00:00Z,AVAILABLE,15m,DIRECTION_RUN,HIGH,CAUSAL_PRIOR_96_CLOSED_BARS,1.300566726,2024-10-18T03:00:00Z
BTCUSDT,24H,BTCUSDT|OI|OI_EXPANSION_SHOCK|24H|00136,BTCUSDT-O045612,OI,OI_EXPANSION_SHOCK,10,3,EVENT,BTCUSDT-O045612,2024-10-18T03:00:00Z,AVAILABLE,15m,ATR_ORIGIN,HIGH,CAUSAL_PRIOR_96_CLOSED_BARS,1.300566726,2024-10-18T03:00:00Z
BTCUSDT,24H,BTCUSDT|OI|OI_EXPANSION_SHOCK|24H|00136,BTCUSDT-O045612,OI,OI_EXPANSION_SHOCK,10,3,EVENT,BTCUSDT-O045612,2024-10-18T03:00:00Z,AVAILABLE,15m,CONFIRMED_DIRECTION_CHANGE,HIGH,CAUSAL_PRIOR_96_CLOSED_BARS,1.300566726,2024-10-18T03:00:00Z
BTCUSDT,24H,BTCUSDT|OI|OI_EXPANSION_SHOCK|24H|00136,BTCUSDT-O045612,OI,OI_EXPANSION_SHOCK,10,3,EVENT,BTCUSDT-O045612,2024-10-18T03:00:00Z,AVAILABLE,15m,HYBRID_ORIGIN,HIGH,CAUSAL_PRIOR_96_CLOSED_BARS,1.300566726,2024-10-18T03:00:00Z
BTCUSDT,24H,BTCUSDT|OI|OI_EXPANSION_SHOCK|24H|00136,BTCUSDT-O045612,OI,OI_EXPANSION_SHOCK,10,3,EVENT,BTCUSDT-O045612,2024-10-18T03:00:00Z,AVAILABLE,1H,FIXED_8,NORMAL,CAUSAL_PRIOR_96_CLOSED_BARS,1.002170984,2024-10-18T03:00:00Z
BTCUSDT,24H,BTCUSDT|OI|OI_EXPANSION_SHOCK|24H|00136,BTCUSDT-O045612,OI,OI_EXPANSION_SHOCK,10,3,EVENT,BTCUSDT-O045612,2024-10-18T03:00:00Z,AVAILABLE,1H,DIRECTION_RUN,NORMAL,CAUSAL_PRIOR_96_CLOSED_BARS,1.002170984,2024-10-18T03:00:00Z
BTCUSDT,24H,BTCUSDT|OI|OI_EXPANSION_SHOCK|24H|00136,BTCUSDT-O045612,OI,OI_EXPANSION_SHOCK,10,3,EVENT,BTCUSDT-O045612,2024-10-18T03:00:00Z,AVAILABLE,1H,ATR_ORIGIN,NORMAL,CAUSAL_PRIOR_96_CLOSED_BARS,1.002170984,2024-10-18T03:00:00Z
BTCUSDT,24H,BTCUSDT|OI|OI_EXPANSION_SHOCK|24H|00136,BTCUSDT-O045612,OI,OI_EXPANSION_SHOCK,10,3,EVENT,BTCUSDT-O045612,2024-10-18T03:00:00Z,AVAILABLE,1H,CONFIRMED_DIRECTION_CHANGE,NORMAL,CAUSAL_PRIOR_96_CLOSED_BARS,1.002170984,2024-10-18T03:00:00Z
BTCUSDT,24H,BTCUSDT|OI|OI_EXPANSION_SHOCK|24H|00136,BTCUSDT-O045612,OI,OI_EXPANSION_SHOCK,10,3,EVENT,BTCUSDT-O045612,2024-10-18T03:00:00Z,AVAILABLE,1H,HYBRID_ORIGIN,NORMAL,CAUSAL_PRIOR_96_CLOSED_BARS,1.002170984,2024-10-18T03:00:00Z
BTCUSDT,24H,BTCUSDT|OI|OI_EXPANSION_SHOCK|24H|00136,BTCUSDT-O045612,OI,OI_EXPANSION_SHOCK,10,3,CONTROL,BTCUSDT|OI|OI_EXPANSION_SHOCK|24H|00136|CONTROL,,AVAILABLE,15m,FIXED_8,UNKNOWN,NO_EXACT_STRATUM_SUPPORT,,
BTCUSDT,24H,BTCUSDT|OI|OI_EXPANSION_SHOCK|24H|00136,BTCUSDT-O045612,OI,OI_EXPANSION_SHOCK,10,3,CONTROL,BTCUSDT|OI|OI_EXPANSION_SHOCK|24H|00136|CONTROL,,AVAILABLE,15m,DIRECTION_RUN,UNKNOWN,NO_EXACT_STRATUM_SUPPORT,,
BTCUSDT,24H,BTCUSDT|OI|OI_EXPANSION_SHOCK|24H|00136,BTCUSDT-O045612,OI,OI_EXPANSION_SHOCK,10,3,CONTROL,BTCUSDT|OI|OI_EXPANSION_SHOCK|24H|00136|CONTROL,,AVAILABLE,15m,ATR_ORIGIN,UNKNOWN,NO_EXACT_STRATUM_SUPPORT,,
BTCUSDT,24H,BTCUSDT|OI|OI_EXPANSION_SHOCK|24H|00136,BTCUSDT-O045612,OI,OI_EXPANSION_SHOCK,10,3,CONTROL,BTCUSDT|OI|OI_EXPANSION_SHOCK|24H|00136|CONTROL,,AVAILABLE,15m,CONFIRMED_DIRECTION_CHANGE,UNKNOWN,NO_EXACT_STRATUM_SUPPORT,,
BTCUSDT,24H,BTCUSDT|OI|OI_EXPANSION_SHOCK|24H|00136,BTCUSDT-O045612,OI,OI_EXPANSION_SHOCK,10,3,CONTROL,BTCUSDT|OI|OI_EXPANSION_SHOCK|24H|00136|CONTROL,,AVAILABLE,15m,HYBRID_ORIGIN,UNKNOWN,NO_EXACT_STRATUM_SUPPORT,,
BTCUSDT,24H,BTCUSDT|OI|OI_EXPANSION_SHOCK|24H|00136,BTCUSDT-O045612,OI,OI_EXPANSION_SHOCK,10,3,CONTROL,BTCUSDT|OI|OI_EXPANSION_SHOCK|24H|00136|CONTROL,,AVAILABLE,1H,FIXED_8,UNKNOWN,NO_EXACT_STRATUM_SUPPORT,,
BTCUSDT,24H,BTCUSDT|OI|OI_EXPANSION_SHOCK|24H|00136,BTCUSDT-O045612,OI,OI_EXPANSION_SHOCK,10,3,CONTROL,BTCUSDT|OI|OI_EXPANSION_SHOCK|24H|00136|CONTROL,,AVAILABLE,1H,DIRECTION_RUN,UNKNOWN,NO_EXACT_STRATUM_SUPPORT,,
BTCUSDT,24H,BTCUSDT|OI|OI_EXPANSION_SHOCK|24H|00136,BTCUSDT-O045612,OI,OI_EXPANSION_SHOCK,10,3,CONTROL,BTCUSDT|OI|OI_EXPANSION_SHOCK|24H|00136|CONTROL,,AVAILABLE,1H,ATR_ORIGIN,UNKNOWN,NO_EXACT_STRATUM_SUPPORT,,
BTCUSDT,24H,BTCUSDT|OI|OI_EXPANSION_SHOCK|24H|00136,BTCUSDT-O045612,OI,OI_EXPANSION_SHOCK,10,3,CONTROL,BTCUSDT|OI|OI_EXPANSION_SHOCK|24H|00136|CONTROL,,AVAILABLE,1H,CONFIRMED_DIRECTION_CHANGE,UNKNOWN,NO_EXACT_STRATUM_SUPPORT,,
BTCUSDT,24H,BTCUSDT|OI|OI_EXPANSION_SHOCK|24H|00136,BTCUSDT-O045612,OI,OI_EXPANSION_SHOCK,10,3,CONTROL,BTCUSDT|OI|OI_EXPANSION_SHOCK|24H|00136|CONTROL,,AVAILABLE,1H,HYBRID_ORIGIN,UNKNOWN,NO_EXACT_STRATUM_SUPPORT,,
BTCUSDT,24H,BTCUSDT|OI|OI_EXPANSION_SHOCK|24H|00137,BTCUSDT-O046043,OI,OI_EXPANSION_SHOCK,10,3,EVENT,BTCUSDT-O046043,2024-10-22T14:45:00Z,AVAILABLE,15m,FIXED_8,HIGH,CAUSAL_PRIOR_96_CLOSED_BARS,1.502882941,2024-10-22T14:45:00Z
BTCUSDT,24H,BTCUSDT|OI|OI_EXPANSION_SHOCK|24H|00137,BTCUSDT-O046043,OI,OI_EXPANSION_SHOCK,10,3,EVENT,BTCUSDT-O046043,2024-10-22T14:45:00Z,AVAILABLE,15m,DIRECTION_RUN,HIGH,CAUSAL_PRIOR_96_CLOSED_BARS,1.502882941,2024-10-22T14:45:00Z
BTCUSDT,24H,BTCUSDT|OI|OI_EXPANSION_SHOCK|24H|00137,BTCUSDT-O046043,OI,OI_EXPANSION_SHOCK,10,3,EVENT,BTCUSDT-O046043,2024-10-22T14:45:00Z,AVAILABLE,15m,ATR_ORIGIN,HIGH,CAUSAL_PRIOR_96_CLOSED_BARS,1.502882941,2024-10-22T14:45:00Z
BTCUSDT,24H,BTCUSDT|OI|OI_EXPANSION_SHOCK|24H|00137,BTCUSDT-O046043,OI,OI_EXPANSION_SHOCK,10,3,EVENT,BTCUSDT-O046043,2024-10-22T14:45:00Z,AVAILABLE,15m,CONFIRMED_DIRECTION_CHANGE,HIGH,CAUSAL_PRIOR_96_CLOSED_BARS,1.502882941,2024-10-22T14:45:00Z
BTCUSDT,24H,BTCUSDT|OI|OI_EXPANSION_SHOCK|24H|00137,BTCUSDT-O046043,OI,OI_EXPANSION_SHOCK,10,3,EVENT,BTCUSDT-O046043,2024-10-22T14:45:00Z,AVAILABLE,15m,HYBRID_ORIGIN,HIGH,CAUSAL_PRIOR_96_CLOSED_BARS,1.502882941,2024-10-22T14:45:00Z
BTCUSDT,24H,BTCUSDT|OI|OI_EXPANSION_SHOCK|24H|00137,BTCUSDT-O046043,OI,OI_EXPANSION_SHOCK,10,3,EVENT,BTCUSDT-O046043,2024-10-22T14:45:00Z,AVAILABLE,1H,FIXED_8,HIGH,CAUSAL_PRIOR_96_CLOSED_BARS,1.204234237,2024-10-22T14:00:00Z
BTCUSDT,24H,BTCUSDT|OI|OI_EXPANSION_SHOCK|24H|00137,BTCUSDT-O046043,OI,OI_EXPANSION_SHOCK,10,3,EVENT,BTCUSDT-O046043,2024-10-22T14:45:00Z,AVAILABLE,1H,DIRECTION_RUN,HIGH,CAUSAL_PRIOR_96_CLOSED_BARS,1.204234237,2024-10-22T14:00:00Z
BTCUSDT,24H,BTCUSDT|OI|OI_EXPANSION_SHOCK|24H|00137,BTCUSDT-O046043,OI,OI_EXPANSION_SHOCK,10,3,EVENT,BTCUSDT-O046043,2024-10-22T14:45:00Z,AVAILABLE,1H,ATR_ORIGIN,HIGH,CAUSAL_PRIOR_96_CLOSED_BARS,1.204234237,2024-10-22T14:00:00Z
BTCUSDT,24H,BTCUSDT|OI|OI_EXPANSION_SHOCK|24H|00137,BTCUSDT-O046043,OI,OI_EXPANSION_SHOCK,10,3,EVENT,BTCUSDT-O046043,2024-10-22T14:45:00Z,AVAILABLE,1H,CONFIRMED_DIRECTION_CHANGE,HIGH,CAUSAL_PRIOR_96_CLOSED_BARS,1.204234237,2024-10-22T14:00:00Z
BTCUSDT,24H,BTCUSDT|OI|OI_EXPANSION_SHOCK|24H|00137,BTCUSDT-O046043,OI,OI_EXPANSION_SHOCK,10,3,EVENT,BTCUSDT-O046043,2024-10-22T14:45:00Z,AVAILABLE,1H,HYBRID_ORIGIN,HIGH,CAUSAL_PRIOR_96_CLOSED_BARS,1.204234237,2024-10-22T14:00:00Z
BTCUSDT,24H,BTCUSDT|OI|OI_EXPANSION_SHOCK|24H|00137,BTCUSDT-O046043,OI,OI_EXPANSION_SHOCK,10,3,CONTROL,BTCUSDT|OI|OI_EXPANSION_SHOCK|24H|00137|CONTROL,,AVAILABLE,15m,FIXED_8,UNKNOWN,NO_EXACT_STRATUM_SUPPORT,,
BTCUSDT,24H,BTCUSDT|OI|OI_EXPANSION_SHOCK|24H|00137,BTCUSDT-O046043,OI,OI_EXPANSION_SHOCK,10,3,CONTROL,BTCUSDT|OI|OI_EXPANSION_SHOCK|24H|00137|CONTROL,,AVAILABLE,15m,DIRECTION_RUN,UNKNOWN,NO_EXACT_STRATUM_SUPPORT,,
BTCUSDT,24H,BTCUSDT|OI|OI_EXPANSION_SHOCK|24H|00137,BTCUSDT-O046043,OI,OI_EXPANSION_SHOCK,10,3,CONTROL,BTCUSDT|OI|OI_EXPANSION_SHOCK|24H|00137|CONTROL,,AVAILABLE,15m,ATR_ORIGIN,UNKNOWN,NO_EXACT_STRATUM_SUPPORT,,
BTCUSDT,24H,BTCUSDT|OI|OI_EXPANSION_SHOCK|24H|00137,BTCUSDT-O046043,OI,OI_EXPANSION_SHOCK,10,3,CONTROL,BTCUSDT|OI|OI_EXPANSION_SHOCK|24H|00137|CONTROL,,AVAILABLE,15m,CONFIRMED_DIRECTION_CHANGE,UNKNOWN,NO_EXACT_STRATUM_SUPPORT,,
BTCUSDT,24H,BTCUSDT|OI|OI_EXPANSION_SHOCK|24H|00137,BTCUSDT-O046043,OI,OI_EXPANSION_SHOCK,10,3,CONTROL,BTCUSDT|OI|OI_EXPANSION_SHOCK|24H|00137|CONTROL,,AVAILABLE,15m,HYBRID_ORIGIN,UNKNOWN,NO_EXACT_STRATUM_SUPPORT,,
BTCUSDT,24H,BTCUSDT|OI|OI_EXPANSION_SHOCK|24H|00137,BTCUSDT-O046043,OI,OI_EXPANSION_SHOCK,10,3,CONTROL,BTCUSDT|OI|OI_EXPANSION_SHOCK|24H|00137|CONTROL,,AVAILABLE,1H,FIXED_8,UNKNOWN,NO_EXACT_STRATUM_SUPPORT,,
BTCUSDT,24H,BTCUSDT|OI|OI_EXPANSION_SHOCK|24H|00137,BTCUSDT-O046043,OI,OI_EXPANSION_SHOCK,10,3,CONTROL,BTCUSDT|OI|OI_EXPANSION_SHOCK|24H|00137|CONTROL,,AVAILABLE,1H,DIRECTION_RUN,UNKNOWN,NO_EXACT_STRATUM_SUPPORT,,
BTCUSDT,24H,BTCUSDT|OI|OI_EXPANSION_SHOCK|24H|00137,BTCUSDT-O046043,OI,OI_EXPANSION_SHOCK,10,3,CONTROL,BTCUSDT|OI|OI_EXPANSION_SHOCK|24H|00137|CONTROL,,AVAILABLE,1H,ATR_ORIGIN,UNKNOWN,NO_EXACT_STRATUM_SUPPORT,,
BTCUSDT,24H,BTCUSDT|OI|OI_EXPANSION_SHOCK|24H|00137,BTCUSDT-O046043,OI,OI_EXPANSION_SHOCK,10,3,CONTROL,BTCUSDT|OI|OI_EXPANSION_SHOCK|24H|00137|CONTROL,,AVAILABLE,1H,CONFIRMED_DIRECTION_CHANGE,UNKNOWN,NO_EXACT_STRATUM_SUPPORT,,
BTCUSDT,24H,BTCUSDT|OI|OI_EXPANSION_SHOCK|24H|00137,BTCUSDT-O046043,OI,OI_EXPANSION_SHOCK,10,3,CONTROL,BTCUSDT|OI|OI_EXPANSION_SHOCK|24H|00137|CONTROL,,AVAILABLE,1H,HYBRID_ORIGIN,UNKNOWN,NO_EXACT_STRATUM_SUPPORT,,
BTCUSDT,24H,BTCUSDT|OI|OI_EXPANSION_SHOCK|24H|00138,BTCUSDT-O046346,OI,OI_EXPANSION_SHOCK,10,3,EVENT,BTCUSDT-O046346,2024-10-25T18:30:00Z,AVAILABLE,15m,FIXED_8,HIGH,CAUSAL_PRIOR_96_CLOSED_BARS,2.326901291,2024-10-25T18:30:00Z
BTCUSDT,24H,BTCUSDT|OI|OI_EXPANSION_SHOCK|24H|00138,BTCUSDT-O046346,OI,OI_EXPANSION_SHOCK,10,3,EVENT,BTCUSDT-O046346,2024-10-25T18:30:00Z,AVAILABLE,15m,DIRECTION_RUN,HIGH,CAUSAL_PRIOR_96_CLOSED_BARS,2.326901291,2024-10-25T18:30:00Z
BTCUSDT,24H,BTCUSDT|OI|OI_EXPANSION_SHOCK|24H|00138,BTCUSDT-O046346,OI,OI_EXPANSION_SHOCK,10,3,EVENT,BTCUSDT-O046346,2024-10-25T18:30:00Z,AVAILABLE,15m,ATR_ORIGIN,HIGH,CAUSAL_PRIOR_96_CLOSED_BARS,2.326901291,2024-10-25T18:30:00Z
BTCUSDT,24H,BTCUSDT|OI|OI_EXPANSION_SHOCK|24H|00138,BTCUSDT-O046346,OI,OI_EXPANSION_SHOCK,10,3,EVENT,BTCUSDT-O046346,2024-10-25T18:30:00Z,AVAILABLE,15m,CONFIRMED_DIRECTION_CHANGE,HIGH,CAUSAL_PRIOR_96_CLOSED_BARS,2.326901291,2024-10-25T18:30:00Z
BTCUSDT,24H,BTCUSDT|OI|OI_EXPANSION_SHOCK|24H|00138,BTCUSDT-O046346,OI,OI_EXPANSION_SHOCK,10,3,EVENT,BTCUSDT-O046346,2024-10-25T18:30:00Z,AVAILABLE,15m,HYBRID_ORIGIN,HIGH,CAUSAL_PRIOR_96_CLOSED_BARS,2.326901291,2024-10-25T18:30:00Z
BTCUSDT,24H,BTCUSDT|OI|OI_EXPANSION_SHOCK|24H|00138,BTCUSDT-O046346,OI,OI_EXPANSION_SHOCK,10,3,EVENT,BTCUSDT-O046346,2024-10-25T18:30:00Z,AVAILABLE,1H,FIXED_8,HIGH,CAUSAL_PRIOR_96_CLOSED_BARS,1.295937321,2024-10-25T18:00:00Z
BTCUSDT,24H,BTCUSDT|OI|OI_EXPANSION_SHOCK|24H|00138,BTCUSDT-O046346,OI,OI_EXPANSION_SHOCK,10,3,EVENT,BTCUSDT-O046346,2024-10-25T18:30:00Z,AVAILABLE,1H,DIRECTION_RUN,HIGH,CAUSAL_PRIOR_96_CLOSED_BARS,1.295937321,2024-10-25T18:00:00Z
BTCUSDT,24H,BTCUSDT|OI|OI_EXPANSION_SHOCK|24H|00138,BTCUSDT-O046346,OI,OI_EXPANSION_SHOCK,10,3,EVENT,BTCUSDT-O046346,2024-10-25T18:30:00Z,AVAILABLE,1H,ATR_ORIGIN,HIGH,CAUSAL_PRIOR_96_CLOSED_BARS,1.295937321,2024-10-25T18:00:00Z
BTCUSDT,24H,BTCUSDT|OI|OI_EXPANSION_SHOCK|24H|00138,BTCUSDT-O046346,OI,OI_EXPANSION_SHOCK,10,3,EVENT,BTCUSDT-O046346,2024-10-25T18:30:00Z,AVAILABLE,1H,CONFIRMED_DIRECTION_CHANGE,HIGH,CAUSAL_PRIOR_96_CLOSED_BARS,1.295937321,2024-10-25T18:00:00Z
BTCUSDT,24H,BTCUSDT|OI|OI_EXPANSION_SHOCK|24H|00138,BTCUSDT-O046346,OI,OI_EXPANSION_SHOCK,10,3,EVENT,BTCUSDT-O046346,2024-10-25T18:30:00Z,AVAILABLE,1H,HYBRID_ORIGIN,HIGH,CAUSAL_PRIOR_96_CLOSED_BARS,1.295937321,2024-10-25T18:00:00Z
BTCUSDT,24H,BTCUSDT|OI|OI_EXPANSION_SHOCK|24H|00138,BTCUSDT-O046346,OI,OI_EXPANSION_SHOCK,10,3,CONTROL,BTCUSDT|OI|OI_EXPANSION_SHOCK|24H|00138|CONTROL,,AVAILABLE,15m,FIXED_8,UNKNOWN,NO_EXACT_STRATUM_SUPPORT,,
BTCUSDT,24H,BTCUSDT|OI|OI_EXPANSION_SHOCK|24H|00138,BTCUSDT-O046346,OI,OI_EXPANSION_SHOCK,10,3,CONTROL,BTCUSDT|OI|OI_EXPANSION_SHOCK|24H|00138|CONTROL,,AVAILABLE,15m,DIRECTION_RUN,UNKNOWN,NO_EXACT_STRATUM_SUPPORT,,
