instrument,child_scale,parent_direction,parent_start,counter_start,balance_start,reassertion_time,end_time,parent_invalidation_boundary,parent_intact,child_counter_motion,counter_progress_decay,balance_or_overlap,failed_counter_extension,parent_reassertion,reassertion_atr,counter_displacement_atr,counter_efficiency,overlap_ratio,alternation_rate,parent_elapsed_bars,child_elapsed_bars,child_parent_amplitude_ratio,child_parent_duration_ratio,parameter_factor,diagnostic_flag,diagnostic_reason,interval_id,variant,boundary_margin_threshold_atr,boundary_distance_atr,gate_pass,counter_boundary_preserved,balance_boundary_preserved,reassertion_boundary_preserved
ADAUSDT,1H_FALLBACK,DOWN,2024-10-15 04:00:00,2024-10-16 12:00:00,2024-10-17 00:00:00,2024-10-17 04:00:00,2024-10-17 04:00:00,0.3711,1,1,1,1,1,1,0.552316,-0.096022,0.307692,0.667007,0.666667,8,4,0.605932,0.5,1.0,0,,ADA_2845,BOUNDARY_THROUGH_BALANCE,0.0,2.725557,1,1,1,1
ADAUSDT,1H_FALLBACK,DOWN,2024-10-15 08:00:00,2024-10-16 16:00:00,2024-10-17 04:00:00,2024-10-17 08:00:00,2024-10-17 08:00:00,0.3711,1,1,1,1,0,1,0.584327,-0.602099,0.735294,0.600392,0.666667,8,4,0.597458,0.5,1.0,0,,ADA_2846,BOUNDARY_THROUGH_BALANCE,0.0,3.291312,1,1,1,1
ADAUSDT,1H_FALLBACK,DOWN,2024-10-15 16:00:00,2024-10-17 00:00:00,2024-10-17 12:00:00,2024-10-17 16:00:00,2024-10-17 16:00:00,0.364,1,1,0,1,0,1,0.695872,-0.475624,0.266667,0.504783,0.666667,8,4,1.18797,0.5,1.0,0,,ADA_2848,BOUNDARY_THROUGH_BALANCE,0.0,2.465038,1,1,1,1
ADAUSDT,1H_FALLBACK,UP,2024-10-18 08:00:00,2024-10-19 16:00:00,2024-10-20 04:00:00,2024-10-20 08:00:00,2024-10-20 08:00:00,0.3439,1,1,1,1,0,1,0.521036,-0.204798,0.25,0.80212,0.666667,8,4,0.427481,0.5,1.0,0,,ADA_2864,BOUNDARY_THROUGH_BALANCE,0.0,2.061489,1,1,1,1
ADAUSDT,1H_FALLBACK,UP,2024-10-18 12:00:00,2024-10-19 20:00:00,2024-10-20 08:00:00,2024-10-20 12:00:00,2024-10-20 12:00:00,0.3439,1,1,1,1,0,1,1.423369,-0.361044,0.361702,0.617596,0.333333,8,4,0.900763,0.5,1.0,0,,ADA_2865,BOUNDARY_THROUGH_BALANCE,0.0,3.356601,1,1,1,1
ADAUSDT,1H_FALLBACK,UP,2024-10-20 00:00:00,2024-10-21 08:00:00,2024-10-21 20:00:00,2024-10-22 00:00:00,2024-10-22 00:00:00,0.3482,1,1,1,1,0,1,0.525597,0.197183,0.15942,0.512542,0.333333,8,4,0.607287,0.5,1.0,0,,ADA_2874,BOUNDARY_THROUGH_BALANCE,0.0,2.54835,1,1,1,1
ADAUSDT,1H_FALLBACK,DOWN,2024-10-22 04:00:00,2024-10-23 12:00:00,2024-10-24 00:00:00,2024-10-24 04:00:00,2024-10-24 04:00:00,0.3692,1,1,1,1,1,1,0.726115,0.150322,0.5,0.53197,0.666667,8,4,0.928571,0.5,1.0,0,,ADA_2887,BOUNDARY_THROUGH_BALANCE,0.0,2.993631,1,1,1,1
ADAUSDT,1H_FALLBACK,DOWN,2024-10-23 04:00:00,2024-10-24 12:00:00,2024-10-25 00:00:00,2024-10-25 04:00:00,2024-10-25 04:00:00,0.3692,1,1,1,1,0,1,0.739044,0.151784,0.120879,0.47435,0.333333,8,4,0.462838,0.5,1.0,0,,ADA_2893,BOUNDARY_THROUGH_BALANCE,0.0,4.183267,1,1,1,1
ADAUSDT,1H_FALLBACK,DOWN,2024-10-23 16:00:00,2024-10-25 00:00:00,2024-10-25 12:00:00,2024-10-25 16:00:00,2024-10-25 16:00:00,0.3551,1,1,1,1,0,1,0.77547,-0.34626,0.242718,0.587905,0.666667,8,4,1.0,0.5,1.0,0,,ADA_2896,BOUNDARY_THROUGH_BALANCE,0.0,2.589515,1,1,1,1
ADAUSDT,1H_FALLBACK,DOWN,2024-10-23 20:00:00,2024-10-25 04:00:00,2024-10-25 16:00:00,2024-10-25 20:00:00,2024-10-25 20:00:00,0.3551,1,1,1,1,0,1,1.147176,-0.367316,0.264151,0.591775,0.333333,8,4,2.135484,0.5,1.0,0,,ADA_2897,BOUNDARY_THROUGH_BALANCE,0.0,3.229912,1,1,1,1
ADAUSDT,1H_FALLBACK,DOWN,2024-10-24 12:00:00,2024-10-25 20:00:00,2024-10-26 08:00:00,2024-10-26 12:00:00,2024-10-26 12:00:00,0.351,1,1,1,1,0,1,0.574417,0.50893,0.605263,0.628668,0.333333,8,4,1.673575,0.5,1.0,0,,ADA_2901,BOUNDARY_THROUGH_BALANCE,0.0,2.860821,1,1,1,1
ADAUSDT,1H_FALLBACK,UP,2024-10-26 04:00:00,2024-10-27 12:00:00,2024-10-28 00:00:00,2024-10-28 04:00:00,2024-10-28 04:00:00,0.3237,1,1,0,1,0,1,0.583333,0.905966,0.888889,0.572188,1.0,8,4,1.070796,0.5,1.0,0,,ADA_2911,BOUNDARY_THROUGH_BALANCE,0.0,2.408602,1,1,1,1
ADAUSDT,1H_FALLBACK,UP,2024-10-26 08:00:00,2024-10-27 16:00:00,2024-10-28 04:00:00,2024-10-28 08:00:00,2024-10-28 08:00:00,0.3237,1,1,1,1,0,1,0.518519,0.466149,0.3,0.606911,0.666667,8,4,0.742331,0.5,1.0,0,,ADA_2912,BOUNDARY_THROUGH_BALANCE,0.0,3.173333,1,1,1,1
ADAUSDT,1H_FALLBACK,UP,2024-10-26 16:00:00,2024-10-28 00:00:00,2024-10-28 12:00:00,2024-10-28 16:00:00,2024-10-28 16:00:00,0.3251,1,1,0,1,0,1,1.520988,-0.017766,0.009009,0.64148,0.666667,8,4,0.774566,0.5,1.0,0,,ADA_2914,BOUNDARY_THROUGH_BALANCE,0.0,2.97284,1,1,1,1
ADAUSDT,1H_FALLBACK,UP,2024-10-27 00:00:00,2024-10-28 08:00:00,2024-10-28 20:00:00,2024-10-29 00:00:00,2024-10-29 00:00:00,0.3303,1,1,1,1,0,1,0.925337,-0.860356,0.299363,0.575437,0.333333,8,4,1.652893,0.5,1.0,0,,ADA_2916,BOUNDARY_THROUGH_BALANCE,0.0,3.221542,1,1,1,1
ADAUSDT,1H_FALLBACK,UP,2024-10-29 08:00:00,2024-10-30 16:00:00,2024-10-31 04:00:00,2024-10-31 08:00:00,2024-10-31 08:00:00,0.3454,1,1,0,1,0,1,0.541063,-0.097065,0.125,0.773121,1.0,8,4,0.473118,0.5,1.0,0,,ADA_2930,BOUNDARY_THROUGH_BALANCE,0.0,2.282609,1,1,1,1
ADAUSDT,1H_FALLBACK,DOWN,2024-10-31 04:00:00,2024-11-01 12:00:00,2024-11-02 00:00:00,2024-11-02 04:00:00,2024-11-02 04:00:00,0.3613,1,1,1,1,1,1,0.523598,1.127569,1.0,0.701123,0.333333,8,4,0.613971,0.5,1.0,0,,ADA_2941,BOUNDARY_THROUGH_BALANCE,0.0,0.548531,1,1,1,1
ADAUSDT,1H_FALLBACK,DOWN,2024-11-02 12:00:00,2024-11-03 20:00:00,2024-11-04 08:00:00,2024-11-04 12:00:00,2024-11-04 12:00:00,0.3589,1,1,0,1,0,1,0.659319,-0.167966,0.193548,0.740872,0.666667,8,4,0.375796,0.5,1.0,0,,ADA_2955,BOUNDARY_THROUGH_BALANCE,0.0,4.306613,1,1,1,1
ADAUSDT,1H_FALLBACK,DOWN,2024-11-03 16:00:00,2024-11-05 00:00:00,2024-11-05 12:00:00,2024-11-05 16:00:00,2024-11-05 16:00:00,0.3368,1,1,1,1,1,1,0.646396,0.579159,1.0,0.555557,0.333333,8,4,0.730539,0.5,1.0,0,,ADA_2962,BOUNDARY_THROUGH_BALANCE,0.0,1.103604,1,1,1,1
ADAUSDT,1H_FALLBACK,UP,2024-11-04 20:00:00,2024-11-06 04:00:00,2024-11-06 16:00:00,2024-11-06 20:00:00,2024-11-06 20:00:00,0.3201,1,1,1,1,0,1,0.668942,0.253099,0.203883,0.648239,0.333333,8,4,0.35109,0.5,1.0,0,,ADA_2969,BOUNDARY_THROUGH_BALANCE,0.0,5.124573,1,1,1,1
ADAUSDT,1H_FALLBACK,UP,2024-11-05 00:00:00,2024-11-06 08:00:00,2024-11-06 20:00:00,2024-11-07 00:00:00,2024-11-07 00:00:00,0.326,1,1,1,1,0,1,1.118697,-0.562814,0.328767,0.550611,0.333333,8,4,0.676692,0.5,1.0,0,,ADA_2970,BOUNDARY_THROUGH_BALANCE,0.0,5.137316,1,1,1,1
ADAUSDT,1H_FALLBACK,UP,2024-11-05 12:00:00,2024-11-06 20:00:00,2024-11-07 08:00:00,2024-11-07 12:00:00,2024-11-07 12:00:00,0.3287,1,1,1,1,0,1,1.80959,-0.737984,0.43038,0.608078,0.666667,8,4,0.844086,0.5,1.0,0,,ADA_2973,BOUNDARY_THROUGH_BALANCE,0.0,5.8082,1,1,1,1
ADAUSDT,1H_FALLBACK,UP,2024-11-07 20:00:00,2024-11-09 04:00:00,2024-11-09 16:00:00,2024-11-09 20:00:00,2024-11-09 20:00:00,0.3931,1,1,1,1,0,1,3.173999,-0.291047,0.365854,0.584621,0.666667,8,4,1.088415,0.5,1.0,0,,ADA_2987,BOUNDARY_THROUGH_BALANCE,0.0,5.748712,1,1,1,1
ADAUSDT,1H_FALLBACK,UP,2024-11-08 00:00:00,2024-11-09 08:00:00,2024-11-09 20:00:00,2024-11-10 00:00:00,2024-11-10 00:00:00,0.4038,1,1,1,1,0,1,1.71264,-3.311905,0.87619,0.455757,0.333333,8,4,1.994536,0.5,1.0,0,,ADA_2988,BOUNDARY_THROUGH_BALANCE,0.0,6.119959,1,1,1,1
ADAUSDT,1H_FALLBACK,UP,2024-11-09 08:00:00,2024-11-10 16:00:00,2024-11-11 04:00:00,2024-11-11 08:00:00,2024-11-11 08:00:00,0.4313,1,1,1,1,1,1,0.624833,1.132761,0.707581,0.656596,1.0,8,4,0.391076,0.5,1.0,0,,ADA_2996,BOUNDARY_THROUGH_BALANCE,0.0,4.419226,1,1,1,1
ADAUSDT,1H_FALLBACK,DOWN,2024-11-11 16:00:00,2024-11-13 00:00:00,2024-11-13 12:00:00,2024-11-13 16:00:00,2024-11-13 16:00:00,0.6541,1,1,0,1,0,1,0.639928,1.572033,0.961538,0.65155,0.666667,8,4,0.914228,0.5,1.0,0,,ADA_3010,BOUNDARY_THROUGH_BALANCE,0.0,2.12972,1,1,1,1
ADAUSDT,1H_FALLBACK,DOWN,2024-11-12 12:00:00,2024-11-13 20:00:00,2024-11-14 08:00:00,2024-11-14 12:00:00,2024-11-14 12:00:00,0.6098,1,1,1,1,0,1,0.53595,-0.275705,0.385185,0.671408,0.666667,8,4,0.610375,0.5,1.0,0,,ADA_3015,BOUNDARY_THROUGH_BALANCE,0.0,1.675865,1,1,1,1
ADAUSDT,1H_FALLBACK,UP,2024-11-12 16:00:00,2024-11-14 00:00:00,2024-11-14 12:00:00,2024-11-14 16:00:00,2024-11-14 16:00:00,0.5192,1,1,1,1,1,1,0.535275,0.673791,0.596107,0.684777,0.666667,8,4,0.610375,0.5,1.0,0,,ADA_3016,BOUNDARY_THROUGH_BALANCE,0.0,1.459263,1,1,1,1
ADAUSDT,1H_FALLBACK,UP,2024-11-13 08:00:00,2024-11-14 16:00:00,2024-11-15 04:00:00,2024-11-15 08:00:00,2024-11-15 08:00:00,0.5265,1,1,0,1,0,1,0.685174,-0.752361,0.728614,0.652022,0.666667,8,4,1.003601,0.5,1.0,0,,ADA_3020,BOUNDARY_THROUGH_BALANCE,0.0,2.504627,1,1,1,1
ADAUSDT,1H_FALLBACK,UP,2024-11-13 16:00:00,2024-11-15 00:00:00,2024-11-15 12:00:00,2024-11-15 16:00:00,2024-11-15 16:00:00,0.5417,1,1,1,1,0,1,0.760035,-1.470436,0.851852,0.660712,0.333333,8,4,2.089194,0.5,1.0,0,,ADA_3022,BOUNDARY_THROUGH_BALANCE,0.0,3.371883,1,1,1,1
ADAUSDT,1H_FALLBACK,UP,2024-11-14 08:00:00,2024-11-15 16:00:00,2024-11-16 04:00:00,2024-11-16 08:00:00,2024-11-16 08:00:00,0.5417,1,1,0,1,0,1,0.61165,-1.180921,0.536723,0.489303,0.666667,8,4,0.924419,0.5,1.0,0,,ADA_3026,BOUNDARY_THROUGH_BALANCE,0.0,4.773139,1,1,1,1
ADAUSDT,1H_FALLBACK,DOWN,2024-11-16 08:00:00,2024-11-17 16:00:00,2024-11-18 04:00:00,2024-11-18 08:00:00,2024-11-18 08:00:00,0.8193,1,1,1,1,1,1,0.568723,0.954025,0.623269,0.499373,0.666667,8,4,0.675385,0.5,1.0,0,,ADA_3038,BOUNDARY_THROUGH_BALANCE,0.0,1.810935,1,1,1,1
ADAUSDT,1H_FALLBACK,DOWN,2024-11-16 16:00:00,2024-11-18 00:00:00,2024-11-18 12:00:00,2024-11-18 16:00:00,2024-11-18 16:00:00,0.7798,1,1,0,1,0,1,0.632029,0.601719,0.34402,0.707926,1.0,8,4,0.924862,0.5,1.0,0,,ADA_3040,BOUNDARY_THROUGH_BALANCE,0.0,0.962458,1,1,1,1
ADAUSDT,1H_FALLBACK,UP,2024-11-17 00:00:00,2024-11-18 08:00:00,2024-11-18 20:00:00,2024-11-19 00:00:00,2024-11-19 00:00:00,0.6893,1,1,1,1,1,1,0.514182,0.048072,0.033493,0.869896,0.666667,8,4,0.734873,0.5,1.0,0,,ADA_3042,BOUNDARY_THROUGH_BALANCE,0.0,1.613818,1,1,1,1
ADAUSDT,1H_FALLBACK,UP,2024-11-18 00:00:00,2024-11-19 08:00:00,2024-11-19 20:00:00,2024-11-20 00:00:00,2024-11-20 00:00:00,0.7002,1,1,1,1,1,1,0.872059,-0.022724,0.024691,0.748654,1.0,8,4,0.684588,0.5,1.0,0,,ADA_3048,BOUNDARY_THROUGH_BALANCE,0.0,1.937908,1,1,1,1
ADAUSDT,1H_FALLBACK,UP,2024-11-19 20:00:00,2024-11-21 04:00:00,2024-11-21 16:00:00,2024-11-21 20:00:00,2024-11-21 20:00:00,0.72,1,1,1,1,0,1,0.650225,-0.284206,0.45082,0.801037,0.666667,8,4,0.419782,0.5,1.0,0,,ADA_3059,BOUNDARY_THROUGH_BALANCE,0.0,2.565617,1,1,1,1
ADAUSDT,1H_FALLBACK,UP,2024-11-20 00:00:00,2024-11-21 08:00:00,2024-11-21 20:00:00,2024-11-22 00:00:00,2024-11-22 00:00:00,0.7384,1,1,1,1,0,1,1.127501,-0.905823,0.728745,0.595801,0.333333,8,4,1.07,0.5,1.0,0,,ADA_3060,BOUNDARY_THROUGH_BALANCE,0.0,3.058376,1,1,1,1
ADAUSDT,1H_FALLBACK,UP,2024-11-20 16:00:00,2024-11-22 00:00:00,2024-11-22 12:00:00,2024-11-22 16:00:00,2024-11-22 16:00:00,0.7655,1,1,1,1,0,1,0.889949,-1.238604,0.648428,0.576786,0.333333,8,4,2.275194,0.5,1.0,0,,ADA_3064,BOUNDARY_THROUGH_BALANCE,0.0,4.352778,1,1,1,1
ADAUSDT,1H_FALLBACK,UP,2024-11-22 20:00:00,2024-11-24 04:00:00,2024-11-24 16:00:00,2024-11-24 20:00:00,2024-11-24 20:00:00,0.9665,0,1,1,1,0,1,0.543926,1.249975,0.571699,0.523611,0.333333,8,4,0.821524,0.5,1.0,1,PARENT_BOUNDARY_FAILURE,ADA_3077,BOUNDARY_THROUGH_BALANCE,0.0,0.759061,0,0,0,0
ADAUSDT,1H_FALLBACK,DOWN,2024-11-23 12:00:00,2024-11-24 20:00:00,2024-11-25 08:00:00,2024-11-25 12:00:00,2024-11-25 12:00:00,1.148,1,1,1,1,1,1,0.633957,0.368609,0.568282,0.583512,0.666667,8,4,0.504253,0.5,1.0,0,,ADA_3081,BOUNDARY_THROUGH_BALANCE,0.0,2.140927,1,1,1,1
ADAUSDT,1H_FALLBACK,DOWN,2024-11-23 20:00:00,2024-11-25 04:00:00,2024-11-25 16:00:00,2024-11-25 20:00:00,2024-11-25 20:00:00,1.0978,1,1,1,1,0,1,0.908833,-0.530484,0.644283,0.670454,0.333333,8,4,0.919455,0.5,1.0,0,,ADA_3083,BOUNDARY_THROUGH_BALANCE,0.0,2.352903,1,1,1,1
ADAUSDT,1H_FALLBACK,UP,2024-11-26 16:00:00,2024-11-28 00:00:00,2024-11-28 12:00:00,2024-11-28 16:00:00,2024-11-28 16:00:00,0.8928,1,1,1,1,1,1,0.600755,0.630063,0.953947,0.783568,1.0,8,4,0.413146,0.5,1.0,0,,ADA_3100,BOUNDARY_THROUGH_BALANCE,0.0,2.626502,1,1,1,1
ADAUSDT,1H_FALLBACK,UP,2024-11-26 20:00:00,2024-11-28 04:00:00,2024-11-28 16:00:00,2024-11-28 20:00:00,2024-11-28 20:00:00,0.9312,1,1,1,1,0,1,0.714164,-0.12403,0.119826,0.586371,0.666667,8,4,0.720867,0.5,1.0,0,,ADA_3101,BOUNDARY_THROUGH_BALANCE,0.0,2.401972,1,1,1,1
ADAUSDT,1H_FALLBACK,UP,2024-11-27 20:00:00,2024-11-29 04:00:00,2024-11-29 16:00:00,2024-11-29 20:00:00,2024-11-29 20:00:00,0.9693,1,1,0,1,0,1,0.625386,-0.131703,0.1,0.7705,0.666667,8,4,0.687097,0.5,1.0,0,,ADA_3107,BOUNDARY_THROUGH_BALANCE,0.0,2.699837,1,1,1,1
ADAUSDT,1H_FALLBACK,UP,2024-11-28 04:00:00,2024-11-29 12:00:00,2024-11-30 00:00:00,2024-11-30 04:00:00,2024-11-30 04:00:00,0.9693,1,1,1,1,1,1,1.399767,0.139296,0.103825,0.706231,1.0,8,4,0.915038,0.5,1.0,0,,ADA_3109,BOUNDARY_THROUGH_BALANCE,0.0,3.729613,1,1,1,1
ADAUSDT,1H_FALLBACK,DOWN,2024-11-30 08:00:00,2024-12-01 16:00:00,2024-12-02 04:00:00,2024-12-02 08:00:00,2024-12-02 08:00:00,1.1498,1,1,1,1,1,1,1.401842,1.083088,0.698671,0.520054,1.0,8,4,1.205699,0.5,1.0,0,,ADA_3122,BOUNDARY_THROUGH_BALANCE,0.0,1.577839,1,1,1,1
ADAUSDT,1H_FALLBACK,UP,2024-11-30 12:00:00,2024-12-01 20:00:00,2024-12-02 08:00:00,2024-12-02 12:00:00,2024-12-02 12:00:00,1.0375,1,1,1,1,1,1,2.468738,1.648294,0.95528,0.593969,1.0,8,4,2.778325,0.5,1.0,0,,ADA_3123,BOUNDARY_THROUGH_BALANCE,0.0,3.120159,1,1,1,1
ADAUSDT,1H_FALLBACK,UP,2024-12-01 00:00:00,2024-12-02 08:00:00,2024-12-02 20:00:00,2024-12-03 00:00:00,2024-12-03 00:00:00,1.0375,1,1,0,1,0,1,1.44557,-2.299477,0.796923,0.683006,0.666667,8,4,1.755859,0.5,1.0,0,,ADA_3126,BOUNDARY_THROUGH_BALANCE,0.0,3.930804,1,1,1,1
ADAUSDT,1H_FALLBACK,DOWN,2024-12-03 20:00:00,2024-12-05 04:00:00,2024-12-05 16:00:00,2024-12-05 20:00:00,2024-12-05 20:00:00,1.2417,1,1,1,1,0,1,0.558465,-0.290016,0.326996,0.472301,0.333333,8,4,0.810008,0.5,1.0,0,,ADA_3143,BOUNDARY_THROUGH_BALANCE,0.0,1.573681,1,1,1,1
ADAUSDT,1H_FALLBACK,DOWN,2024-12-04 08:00:00,2024-12-05 16:00:00,2024-12-06 04:00:00,2024-12-06 08:00:00,2024-12-06 08:00:00,1.2417,1,1,1,1,1,1,0.549341,-0.003857,0.003448,0.553182,0.666667,8,4,0.810008,0.5,1.0,0,,ADA_3146,BOUNDARY_THROUGH_BALANCE,0.0,1.637775,1,1,1,1
ADAUSDT,1H_FALLBACK,DOWN,2024-12-07 00:00:00,2024-12-08 08:00:00,2024-12-08 20:00:00,2024-12-09 00:00:00,2024-12-09 00:00:00,1.2369,1,1,0,1,0,1,1.009858,-0.422765,0.371274,0.760381,0.666667,8,4,1.222028,0.5,1.0,0,,ADA_3162,BOUNDARY_THROUGH_BALANCE,0.0,2.46742,1,1,1,1
ADAUSDT,1H_FALLBACK,DOWN,2024-12-07 08:00:00,2024-12-08 16:00:00,2024-12-09 04:00:00,2024-12-09 08:00:00,2024-12-09 08:00:00,1.228,1,1,1,1,0,1,1.670988,-0.812679,0.520661,0.575555,0.333333,8,4,1.789946,0.5,1.0,0,,ADA_3164,BOUNDARY_THROUGH_BALANCE,0.0,3.898972,1,1,1,1
ADAUSDT,1H_FALLBACK,DOWN,2024-12-07 20:00:00,2024-12-09 04:00:00,2024-12-09 16:00:00,2024-12-09 20:00:00,2024-12-09 20:00:00,1.224,1,1,1,1,0,1,2.185325,-1.38658,0.678474,0.556718,0.666667,8,4,3.638701,0.5,1.0,0,,ADA_3167,BOUNDARY_THROUGH_BALANCE,0.0,4.653307,1,1,1,1
ADAUSDT,1H_FALLBACK,DOWN,2024-12-08 12:00:00,2024-12-09 20:00:00,2024-12-10 08:00:00,2024-12-10 12:00:00,2024-12-10 12:00:00,1.2164,1,1,1,1,1,1,1.195663,0.287574,0.388889,0.741598,0.666667,8,4,1.621644,0.5,1.0,0,,ADA_3171,BOUNDARY_THROUGH_BALANCE,0.0,4.566033,1,1,1,1
ADAUSDT,1H_FALLBACK,UP,2024-12-10 00:00:00,2024-12-11 08:00:00,2024-12-11 20:00:00,2024-12-12 00:00:00,2024-12-12 00:00:00,0.91,1,1,0,1,0,1,0.666451,-0.963527,0.705028,0.608271,0.666667,8,4,1.12989,0.5,1.0,0,,ADA_3180,BOUNDARY_THROUGH_BALANCE,0.0,3.338299,1,1,1,1
ADAUSDT,1H_FALLBACK,DOWN,2024-12-12 08:00:00,2024-12-13 16:00:00,2024-12-14 04:00:00,2024-12-14 08:00:00,2024-12-14 08:00:00,1.1789,1,1,1,1,1,1,0.534626,0.352272,0.584746,0.665241,1.0,8,4,0.517241,0.5,1.0,0,,ADA_3194,BOUNDARY_THROUGH_BALANCE,0.0,2.240997,1,1,1,1
ADAUSDT,1H_FALLBACK,DOWN,2024-12-12 12:00:00,2024-12-13 20:00:00,2024-12-14 08:00:00,2024-12-14 12:00:00,2024-12-14 12:00:00,1.1604,1,1,1,1,0,1,0.547278,-0.623471,0.928287,0.561095,0.666667,8,4,0.836145,0.5,1.0,0,,ADA_3195,BOUNDARY_THROUGH_BALANCE,0.0,2.335244,1,1,1,1
ADAUSDT,1H_FALLBACK,DOWN,2024-12-14 00:00:00,2024-12-15 08:00:00,2024-12-15 20:00:00,2024-12-16 00:00:00,2024-12-16 00:00:00,1.1332,1,1,1,1,1,1,0.802051,0.694605,0.930736,0.760405,1.0,8,4,0.749735,0.5,1.0,0,,ADA_3204,BOUNDARY_THROUGH_BALANCE,0.0,1.850646,1,1,1,1
ADAUSDT,1H_FALLBACK,DOWN,2024-12-14 08:00:00,2024-12-15 16:00:00,2024-12-16 04:00:00,2024-12-16 08:00:00,2024-12-16 08:00:00,1.1256,1,1,1,1,1,1,1.033596,0.119096,0.068841,0.679811,1.0,8,4,0.800461,0.5,1.0,0,,ADA_3206,BOUNDARY_THROUGH_BALANCE,0.0,2.055579,1,1,1,1
ADAUSDT,1H_FALLBACK,UP,2024-12-14 16:00:00,2024-12-16 00:00:00,2024-12-16 12:00:00,2024-12-16 16:00:00,2024-12-16 16:00:00,1.0389,1,1,1,1,0,1,1.001764,0.19974,0.10559,0.691399,0.666667,8,4,1.002725,0.5,1.0,0,,ADA_3208,BOUNDARY_THROUGH_BALANCE,0.0,1.77573,1,1,1,1
ADAUSDT,1H_FALLBACK,DOWN,2024-12-15 20:00:00,2024-12-17 04:00:00,2024-12-17 16:00:00,2024-12-17 20:00:00,2024-12-17 20:00:00,1.121,1,1,1,1,1,1,0.525944,0.347281,0.188873,0.698339,1.0,8,4,0.952446,0.5,1.0,0,,ADA_3215,BOUNDARY_THROUGH_BALANCE,0.0,1.791333,1,1,1,1
ADAUSDT,1H_FALLBACK,UP,2024-12-16 08:00:00,2024-12-17 16:00:00,2024-12-18 04:00:00,2024-12-18 08:00:00,2024-12-18 08:00:00,1.0474,0,1,1,1,1,1,0.771965,1.328757,1.0,0.499962,0.333333,8,4,1.153533,0.5,1.0,1,PARENT_BOUNDARY_FAILURE,ADA_3218,BOUNDARY_THROUGH_BALANCE,0.0,0.079176,0,0,0,0
ADAUSDT,1H_FALLBACK,DOWN,2024-12-16 20:00:00,2024-12-18 04:00:00,2024-12-18 16:00:00,2024-12-18 20:00:00,2024-12-18 20:00:00,1.1119,1,1,1,1,0,1,1.083955,-0.363729,0.195876,0.607074,0.333333,8,4,1.324607,0.5,1.0,0,,ADA_3221,BOUNDARY_THROUGH_BALANCE,0.0,3.75597,1,1,1,1
ADAUSDT,1H_FALLBACK,DOWN,2024-12-17 12:00:00,2024-12-18 20:00:00,2024-12-19 08:00:00,2024-12-19 12:00:00,2024-12-19 12:00:00,1.1098,1,1,1,1,1,1,1.017135,0.44744,1.0,0.502822,0.333333,8,4,0.99504,0.5,1.0,0,,ADA_3225,BOUNDARY_THROUGH_BALANCE,0.0,3.996573,1,1,1,1
ADAUSDT,1H_FALLBACK,DOWN,2024-12-17 16:00:00,2024-12-19 00:00:00,2024-12-19 12:00:00,2024-12-19 16:00:00,2024-12-19 16:00:00,1.0988,1,1,1,1,0,1,1.484305,-0.854504,0.685885,0.488846,0.333333,8,4,0.9375,0.5,1.0,0,,ADA_3226,BOUNDARY_THROUGH_BALANCE,0.0,4.973094,1,1,1,1
ADAUSDT,1H_FALLBACK,DOWN,2024-12-18 08:00:00,2024-12-19 16:00:00,2024-12-20 04:00:00,2024-12-20 08:00:00,2024-12-20 08:00:00,1.0592,1,1,1,1,0,1,2.375906,0.253191,0.271071,0.659202,0.333333,8,4,1.326531,0.5,1.0,0,,ADA_3230,BOUNDARY_THROUGH_BALANCE,0.0,5.574457,1,1,1,1
ADAUSDT,1H_FALLBACK,DOWN,2024-12-19 12:00:00,2024-12-20 20:00:00,2024-12-21 08:00:00,2024-12-21 12:00:00,2024-12-21 12:00:00,0.9868,0,1,1,1,0,1,0.609453,0.155516,0.134454,0.592689,0.666667,8,4,0.471975,0.5,1.0,1,PARENT_BOUNDARY_FAILURE,ADA_3237,BOUNDARY_THROUGH_BALANCE,0.0,1.038444,0,0,0,0
ADAUSDT,1H_FALLBACK,DOWN,2024-12-21 04:00:00,2024-12-22 12:00:00,2024-12-23 00:00:00,2024-12-23 04:00:00,2024-12-23 04:00:00,0.9979,1,1,0,1,0,1,0.587767,0.478406,0.456103,0.803204,0.666667,8,4,0.465262,0.5,1.0,0,,ADA_3247,BOUNDARY_THROUGH_BALANCE,0.0,2.842562,1,1,1,1
ADAUSDT,1H_FALLBACK,DOWN,2024-12-21 12:00:00,2024-12-22 20:00:00,2024-12-23 08:00:00,2024-12-23 12:00:00,2024-12-23 12:00:00,0.9596,1,1,1,1,1,1,0.751557,0.287562,0.198618,0.801615,1.0,8,4,0.63029,0.5,1.0,0,,ADA_3249,BOUNDARY_THROUGH_BALANCE,0.0,2.41114,1,1,1,1
ADAUSDT,1H_FALLBACK,UP,2024-12-21 20:00:00,2024-12-23 04:00:00,2024-12-23 16:00:00,2024-12-23 20:00:00,2024-12-23 20:00:00,0.8589,1,1,1,1,0,1,0.949153,-0.131125,0.080063,0.699161,0.666667,8,4,1.193939,0.5,1.0,0,,ADA_3251,BOUNDARY_THROUGH_BALANCE,0.0,1.799657,1,1,1,1
