episode_id,event_id,control_timestamp,calendar_month,utc_hour,chronological_third,available_history_status,source_excluded,non_overlapping,control_status,tie_break
FUNDING|FUNDING_HIGH|8H|00169,F000397,2023-11-20T08:45:00Z,11,8,1,AVAILABLE,1,1,MATCHED,SHA256(episode_id|timestamp)
FUNDING|FUNDING_HIGH|8H|00170,F000398,2023-11-18T16:00:00Z,11,16,1,AVAILABLE,1,1,MATCHED,SHA256(episode_id|timestamp)
FUNDING|FUNDING_HIGH|8H|00171,F000399,2023-11-19T00:15:00Z,11,0,1,AVAILABLE,1,1,MATCHED,SHA256(episode_id|timestamp)
FUNDING|FUNDING_HIGH|8H|00172,F000400,2023-11-25T08:30:00Z,11,8,1,AVAILABLE,1,1,MATCHED,SHA256(episode_id|timestamp)
FUNDING|FUNDING_HIGH|8H|00173,F000401,2023-11-19T16:30:00Z,11,16,1,AVAILABLE,1,1,MATCHED,SHA256(episode_id|timestamp)
FUNDING|FUNDING_HIGH|8H|00174,F000402,2023-11-18T00:00:00Z,11,0,1,AVAILABLE,1,1,MATCHED,SHA256(episode_id|timestamp)
FUNDING|FUNDING_HIGH|8H|00175,F000404,2023-11-19T16:30:00Z,11,16,1,AVAILABLE,1,1,MATCHED,SHA256(episode_id|timestamp)
FUNDING|FUNDING_HIGH|8H|00176,F000405,2023-11-20T00:45:00Z,11,0,1,AVAILABLE,1,1,MATCHED,SHA256(episode_id|timestamp)
FUNDING|FUNDING_HIGH|8H|00177,F000406,2023-11-25T08:45:00Z,11,8,1,AVAILABLE,1,1,MATCHED,SHA256(episode_id|timestamp)
FUNDING|FUNDING_HIGH|8H|00178,F000407,2023-11-19T16:30:00Z,11,16,1,AVAILABLE,1,1,MATCHED,SHA256(episode_id|timestamp)
FUNDING|FUNDING_HIGH|8H|00179,F000413,2023-11-25T16:00:00Z,11,16,1,AVAILABLE,1,1,MATCHED,SHA256(episode_id|timestamp)
FUNDING|FUNDING_HIGH|8H|00180,F000415,2023-11-20T08:45:00Z,11,8,1,AVAILABLE,1,1,MATCHED,SHA256(episode_id|timestamp)
FUNDING|FUNDING_HIGH|8H|00181,F000416,2023-11-19T16:30:00Z,11,16,1,AVAILABLE,1,1,MATCHED,SHA256(episode_id|timestamp)
FUNDING|FUNDING_HIGH|8H|00182,F000466,2023-12-16T08:30:00Z,12,8,1,AVAILABLE,1,1,MATCHED,SHA256(episode_id|timestamp)
FUNDING|FUNDING_HIGH|8H|00183,F000467,2023-12-01T16:30:00Z,12,16,1,AVAILABLE,1,1,MATCHED,SHA256(episode_id|timestamp)
FUNDING|FUNDING_HIGH|8H|00184,F000469,2023-12-16T08:45:00Z,12,8,1,AVAILABLE,1,1,MATCHED,SHA256(episode_id|timestamp)
FUNDING|FUNDING_HIGH|8H|00185,F000475,2023-12-16T08:00:00Z,12,8,1,AVAILABLE,1,1,MATCHED,SHA256(episode_id|timestamp)
FUNDING|FUNDING_HIGH|8H|00186,F000479,2023-12-01T16:30:00Z,12,16,1,AVAILABLE,1,1,MATCHED,SHA256(episode_id|timestamp)
FUNDING|FUNDING_HIGH|8H|00187,F000480,2023-12-17T00:15:00Z,12,0,1,AVAILABLE,1,1,MATCHED,SHA256(episode_id|timestamp)
FUNDING|FUNDING_HIGH|8H|00188,F000481,2023-12-16T08:45:00Z,12,8,1,AVAILABLE,1,1,MATCHED,SHA256(episode_id|timestamp)
FUNDING|FUNDING_HIGH|8H|00189,F000482,2023-12-16T16:00:00Z,12,16,1,AVAILABLE,1,1,MATCHED,SHA256(episode_id|timestamp)
FUNDING|FUNDING_HIGH|8H|00190,F000483,2023-12-16T00:30:00Z,12,0,1,AVAILABLE,1,1,MATCHED,SHA256(episode_id|timestamp)
FUNDING|FUNDING_HIGH|8H|00191,F000484,2023-12-16T08:00:00Z,12,8,1,AVAILABLE,1,1,MATCHED,SHA256(episode_id|timestamp)
FUNDING|FUNDING_HIGH|8H|00192,F000485,2023-12-15T16:45:00Z,12,16,1,AVAILABLE,1,1,MATCHED,SHA256(episode_id|timestamp)
FUNDING|FUNDING_HIGH|8H|00193,F000486,2023-12-16T00:45:00Z,12,0,1,AVAILABLE,1,1,MATCHED,SHA256(episode_id|timestamp)
FUNDING|FUNDING_HIGH|8H|00194,F000522,2023-12-17T00:45:00Z,12,0,1,AVAILABLE,1,1,MATCHED,SHA256(episode_id|timestamp)
FUNDING|FUNDING_HIGH|8H|00195,F000523,2023-12-16T08:15:00Z,12,8,1,AVAILABLE,1,1,MATCHED,SHA256(episode_id|timestamp)
FUNDING|FUNDING_HIGH|8H|00196,F000524,2023-12-01T16:00:00Z,12,16,1,AVAILABLE,1,1,MATCHED,SHA256(episode_id|timestamp)
FUNDING|FUNDING_HIGH|8H|00197,F000529,2023-12-16T08:30:00Z,12,8,1,AVAILABLE,1,1,MATCHED,SHA256(episode_id|timestamp)
FUNDING|FUNDING_HIGH|8H|00198,F000533,2023-12-01T16:30:00Z,12,16,1,AVAILABLE,1,1,MATCHED,SHA256(episode_id|timestamp)
FUNDING|FUNDING_HIGH|8H|00199,F000534,2023-12-17T00:15:00Z,12,0,1,AVAILABLE,1,1,MATCHED,SHA256(episode_id|timestamp)
FUNDING|FUNDING_HIGH|8H|00200,F000535,2023-12-16T08:15:00Z,12,8,1,AVAILABLE,1,1,MATCHED,SHA256(episode_id|timestamp)
FUNDING|FUNDING_HIGH|8H|00201,F000536,2023-12-16T16:15:00Z,12,16,1,AVAILABLE,1,1,MATCHED,SHA256(episode_id|timestamp)
FUNDING|FUNDING_HIGH|8H|00202,F000539,2023-12-15T16:00:00Z,12,16,1,AVAILABLE,1,1,MATCHED,SHA256(episode_id|timestamp)
FUNDING|FUNDING_HIGH|8H|00203,F000540,2023-12-16T00:00:00Z,12,0,1,AVAILABLE,1,1,MATCHED,SHA256(episode_id|timestamp)
FUNDING|FUNDING_HIGH|8H|00204,F000541,2023-12-16T08:45:00Z,12,8,1,AVAILABLE,1,1,MATCHED,SHA256(episode_id|timestamp)
FUNDING|FUNDING_HIGH|8H|00205,F000542,2023-12-01T16:45:00Z,12,16,1,AVAILABLE,1,1,MATCHED,SHA256(episode_id|timestamp)
FUNDING|FUNDING_HIGH|8H|00206,F000543,2023-12-16T00:30:00Z,12,0,1,AVAILABLE,1,1,MATCHED,SHA256(episode_id|timestamp)
FUNDING|FUNDING_HIGH|8H|00207,F000545,2023-12-01T16:30:00Z,12,16,1,AVAILABLE,1,1,MATCHED,SHA256(episode_id|timestamp)
FUNDING|FUNDING_HIGH|8H|00208,F000551,,12,16,2,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
FUNDING|FUNDING_HIGH|8H|00209,F000555,,1,0,2,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
FUNDING|FUNDING_HIGH|8H|00210,F000556,2024-01-06T08:30:00Z,1,8,2,AVAILABLE,1,1,MATCHED,SHA256(episode_id|timestamp)
FUNDING|FUNDING_HIGH|8H|00211,F000557,2024-01-06T16:30:00Z,1,16,2,AVAILABLE,1,1,MATCHED,SHA256(episode_id|timestamp)
FUNDING|FUNDING_HIGH|8H|00212,F000724,2024-02-04T08:00:00Z,2,8,2,AVAILABLE,1,1,MATCHED,SHA256(episode_id|timestamp)
FUNDING|FUNDING_HIGH|8H|00213,F000728,2024-02-03T16:00:00Z,2,16,2,AVAILABLE,1,1,MATCHED,SHA256(episode_id|timestamp)
FUNDING|FUNDING_HIGH|8H|00214,F000730,2024-02-04T08:00:00Z,2,8,2,AVAILABLE,1,1,MATCHED,SHA256(episode_id|timestamp)
FUNDING|FUNDING_HIGH|8H|00215,F000731,2024-02-03T16:15:00Z,2,16,2,AVAILABLE,1,1,MATCHED,SHA256(episode_id|timestamp)
FUNDING|FUNDING_HIGH|8H|00216,F000735,2024-03-31T00:45:00Z,3,0,2,AVAILABLE,1,1,MATCHED,SHA256(episode_id|timestamp)
FUNDING|FUNDING_HIGH|8H|00217,F000736,2024-03-31T08:00:00Z,3,8,2,AVAILABLE,1,1,MATCHED,SHA256(episode_id|timestamp)
FUNDING|FUNDING_HIGH|8H|00218,F000741,2024-03-30T00:30:00Z,3,0,2,AVAILABLE,1,1,MATCHED,SHA256(episode_id|timestamp)
FUNDING|FUNDING_HIGH|8H|00219,F000742,2024-03-31T08:45:00Z,3,8,2,AVAILABLE,1,1,MATCHED,SHA256(episode_id|timestamp)
FUNDING|FUNDING_HIGH|8H|00220,F000743,2024-03-29T16:30:00Z,3,16,2,AVAILABLE,1,1,MATCHED,SHA256(episode_id|timestamp)
FUNDING|FUNDING_HIGH|8H|00221,F000745,2024-03-30T08:00:00Z,3,8,2,AVAILABLE,1,1,MATCHED,SHA256(episode_id|timestamp)
FUNDING|FUNDING_HIGH|8H|00222,F000746,2024-03-28T16:00:00Z,3,16,2,AVAILABLE,1,1,MATCHED,SHA256(episode_id|timestamp)
FUNDING|FUNDING_HIGH|8H|00223,F000759,2024-03-30T00:00:00Z,3,0,2,AVAILABLE,1,1,MATCHED,SHA256(episode_id|timestamp)
FUNDING|FUNDING_HIGH|8H|00224,F000760,2024-03-30T08:00:00Z,3,8,2,AVAILABLE,1,1,MATCHED,SHA256(episode_id|timestamp)
FUNDING|FUNDING_HIGH|8H|00225,F000765,2024-03-29T00:30:00Z,3,0,2,AVAILABLE,1,1,MATCHED,SHA256(episode_id|timestamp)
FUNDING|FUNDING_HIGH|8H|00226,F000769,2024-03-29T08:30:00Z,3,8,2,AVAILABLE,1,1,MATCHED,SHA256(episode_id|timestamp)
FUNDING|FUNDING_HIGH|8H|00227,F001127,,7,16,3,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
FUNDING|FUNDING_HIGH|8H|00228,F001128,,7,0,3,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
FUNDING|FUNDING_HIGH|8H|00229,F001137,,7,0,3,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
FUNDING|FUNDING_HIGH|8H|00230,F001140,,7,0,3,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
FUNDING|FUNDING_HIGH|8H|00231,F001143,,7,0,3,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
FUNDING|FUNDING_HIGH|8H|00232,F001145,,7,16,3,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
FUNDING|FUNDING_HIGH|8H|00233,F001147,,7,8,3,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
FUNDING|FUNDING_HIGH|8H|00234,F001148,,7,16,3,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
FUNDING|FUNDING_HIGH|8H|00235,F001154,,7,16,3,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
FUNDING|FUNDING_HIGH|8H|00236,F001155,,7,0,3,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
FUNDING|FUNDING_HIGH|8H|00237,F001156,,7,8,3,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
FUNDING|FUNDING_HIGH|8H|00238,F001158,,7,0,3,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
FUNDING|FUNDING_HIGH|8H|00239,F001159,,7,8,3,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
FUNDING|FUNDING_HIGH|8H|00240,F001160,,7,16,3,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
FUNDING|FUNDING_HIGH|8H|00241,F001163,,7,16,3,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
FUNDING|FUNDING_HIGH|8H|00242,F001164,,7,0,3,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
FUNDING|FUNDING_HIGH|8H|00243,F001167,,7,0,3,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
FUNDING|FUNDING_HIGH|8H|00244,F001169,,7,16,3,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
FUNDING|FUNDING_HIGH|8H|00245,F001170,,7,0,3,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
FUNDING|FUNDING_HIGH|8H|00246,F001171,,7,8,3,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
FUNDING|FUNDING_HIGH|8H|00247,F001174,,7,8,3,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
FUNDING|FUNDING_HIGH|8H|00248,F001175,,7,16,3,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
FUNDING|FUNDING_HIGH|8H|00249,F001176,,7,0,3,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
FUNDING|FUNDING_HIGH|8H|00250,F001177,,7,8,3,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
FUNDING|FUNDING_HIGH|8H|00251,F001178,,7,16,3,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
FUNDING|FUNDING_HIGH|8H|00252,F001179,,7,0,3,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
FUNDING|FUNDING_HIGH|8H|00253,F001180,,7,8,3,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
FUNDING|FUNDING_HIGH|8H|00254,F001182,,7,0,3,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
FUNDING|FUNDING_HIGH|8H|00255,F001183,,7,8,3,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
FUNDING|FUNDING_HIGH|8H|00256,F001184,,7,16,3,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
FUNDING|FUNDING_HIGH|8H|00257,F001195,2024-08-31T08:15:00Z,8,8,3,AVAILABLE,1,1,MATCHED,SHA256(episode_id|timestamp)
FUNDING|FUNDING_HIGH|8H|00258,F001208,2024-08-31T16:00:00Z,8,16,3,AVAILABLE,1,1,MATCHED,SHA256(episode_id|timestamp)
FUNDING|FUNDING_HIGH|8H|00259,F001211,2024-08-31T16:15:00Z,8,16,3,AVAILABLE,1,1,MATCHED,SHA256(episode_id|timestamp)
FUNDING|FUNDING_HIGH|8H|00260,F001212,,8,0,3,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
FUNDING|FUNDING_HIGH|8H|00261,F001219,2024-08-31T08:45:00Z,8,8,3,AVAILABLE,1,1,MATCHED,SHA256(episode_id|timestamp)
FUNDING|FUNDING_HIGH|8H|00262,F001221,,8,0,3,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
FUNDING|FUNDING_HIGH|8H|00263,F001230,,8,0,3,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
FUNDING|FUNDING_HIGH|8H|00264,F001235,2024-08-31T16:30:00Z,8,16,3,AVAILABLE,1,1,MATCHED,SHA256(episode_id|timestamp)
FUNDING|FUNDING_HIGH|8H|00265,F001239,,8,0,3,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
FUNDING|FUNDING_HIGH|8H|00266,F001243,2024-08-31T08:30:00Z,8,8,3,AVAILABLE,1,1,MATCHED,SHA256(episode_id|timestamp)
FUNDING|FUNDING_HIGH|8H|00267,F001244,2024-08-31T16:00:00Z,8,16,3,AVAILABLE,1,1,MATCHED,SHA256(episode_id|timestamp)
FUNDING|FUNDING_HIGH|8H|00268,F001248,,8,0,3,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
FUNDING|FUNDING_HIGH|8H|00269,F001256,2024-08-31T16:15:00Z,8,16,3,AVAILABLE,1,1,MATCHED,SHA256(episode_id|timestamp)
FUNDING|FUNDING_HIGH|8H|00270,F001260,,8,0,3,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
FUNDING|FUNDING_HIGH|8H|00271,F001262,2024-08-31T16:45:00Z,8,16,3,AVAILABLE,1,1,MATCHED,SHA256(episode_id|timestamp)
FUNDING|FUNDING_HIGH|8H|00272,F001271,2024-08-31T16:00:00Z,8,16,3,AVAILABLE,1,1,MATCHED,SHA256(episode_id|timestamp)
FUNDING|FUNDING_HIGH|8H|00273,F001279,2024-08-31T08:45:00Z,8,8,3,AVAILABLE,1,1,MATCHED,SHA256(episode_id|timestamp)
FUNDING|FUNDING_HIGH|8H|00274,F001299,,9,0,3,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
FUNDING|FUNDING_HIGH|8H|00275,F001300,,9,8,3,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
FUNDING|FUNDING_HIGH|8H|00276,F001304,,9,16,3,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
FUNDING|FUNDING_HIGH|8H|00277,F001311,,9,0,3,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
FUNDING|FUNDING_HIGH|8H|00278,F001312,,9,8,3,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
FUNDING|FUNDING_HIGH|8H|00279,F001314,,9,0,3,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
FUNDING|FUNDING_HIGH|8H|00280,F001320,,9,0,3,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
FUNDING|FUNDING_HIGH|8H|00281,F001322,,9,16,3,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
FUNDING|FUNDING_HIGH|8H|00282,F001338,,9,0,3,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
FUNDING|FUNDING_HIGH|8H|00283,F001339,,9,8,3,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
FUNDING|FUNDING_HIGH|8H|00284,F001340,,9,16,3,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
FUNDING|FUNDING_HIGH|8H|00285,F001341,,9,0,3,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
FUNDING|FUNDING_HIGH|8H|00286,F001342,,9,8,3,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
FUNDING|FUNDING_HIGH|8H|00287,F001343,,9,16,3,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
FUNDING|FUNDING_HIGH|8H|00288,F001344,,9,0,3,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
FUNDING|FUNDING_HIGH|8H|00289,F001346,,9,16,3,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
FUNDING|FUNDING_HIGH|8H|00290,F001347,,9,0,3,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
FUNDING|FUNDING_HIGH|8H|00291,F001349,,9,16,3,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
FUNDING|FUNDING_HIGH|8H|00292,F001351,,9,8,3,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
FUNDING|FUNDING_HIGH|8H|00293,F001352,,9,16,3,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
FUNDING|FUNDING_HIGH|8H|00294,F001353,,9,0,3,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
FUNDING|FUNDING_HIGH|8H|00295,F001354,,9,8,3,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
FUNDING|FUNDING_HIGH|8H|00296,F001355,,9,16,3,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
FUNDING|FUNDING_HIGH|8H|00297,F001357,,9,8,3,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
FUNDING|FUNDING_HIGH|8H|00298,F001358,,9,16,3,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
FUNDING|FUNDING_HIGH|8H|00299,F001359,,9,0,3,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
FUNDING|FUNDING_HIGH|8H|00300,F001360,,9,8,3,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
FUNDING|FUNDING_HIGH|8H|00301,F001361,,9,16,3,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
FUNDING|FUNDING_HIGH|8H|00302,F001362,,9,0,3,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
FUNDING|FUNDING_HIGH|8H|00303,F001363,,9,8,3,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
FUNDING|FUNDING_HIGH|8H|00304,F001365,,9,0,3,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
FUNDING|FUNDING_HIGH|8H|00305,F001366,,9,8,3,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
FUNDING|FUNDING_HIGH|8H|00306,F001367,,9,16,3,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
FUNDING|FUNDING_HIGH|8H|00307,F001368,,9,0,3,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
FUNDING|FUNDING_HIGH|8H|00308,F001369,,9,8,3,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
FUNDING|FUNDING_HIGH|8H|00309,F001370,,9,16,3,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
FUNDING|FUNDING_HIGH|8H|00310,F001371,,9,0,3,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
FUNDING|FUNDING_HIGH|8H|00311,F001372,,9,8,3,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
FUNDING|FUNDING_HIGH|8H|00312,F001373,,9,16,3,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
FUNDING|FUNDING_HIGH|8H|00313,F001386,2024-10-02T00:30:00Z,10,0,3,AVAILABLE,1,1,MATCHED,SHA256(episode_id|timestamp)
FUNDING|FUNDING_HIGH|8H|00314,F001397,,10,16,3,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
FUNDING|FUNDING_HIGH|8H|00315,F001398,2024-10-02T00:45:00Z,10,0,3,AVAILABLE,1,1,MATCHED,SHA256(episode_id|timestamp)
FUNDING|FUNDING_HIGH|8H|00316,F001400,,10,16,3,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
FUNDING|FUNDING_HIGH|8H|00317,F001402,,10,8,3,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
FUNDING|FUNDING_HIGH|8H|00318,F001404,2024-10-02T00:15:00Z,10,0,3,AVAILABLE,1,1,MATCHED,SHA256(episode_id|timestamp)
FUNDING|FUNDING_HIGH|8H|00319,F001407,2024-10-02T00:15:00Z,10,0,3,AVAILABLE,1,1,MATCHED,SHA256(episode_id|timestamp)
FUNDING|FUNDING_HIGH|8H|00320,F001408,,10,8,3,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
FUNDING|FUNDING_HIGH|8H|00321,F001409,,10,16,3,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
FUNDING|FUNDING_HIGH|8H|00322,F001410,2024-10-02T00:45:00Z,10,0,3,AVAILABLE,1,1,MATCHED,SHA256(episode_id|timestamp)
FUNDING|FUNDING_HIGH|8H|00323,F001411,,10,8,3,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
FUNDING|FUNDING_HIGH|8H|00324,F001412,,10,16,3,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
FUNDING|FUNDING_HIGH|8H|00325,F001413,2024-10-02T00:00:00Z,10,0,3,AVAILABLE,1,1,MATCHED,SHA256(episode_id|timestamp)
FUNDING|FUNDING_HIGH|8H|00326,F001415,,10,16,3,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
FUNDING|FUNDING_HIGH|8H|00327,F001416,2024-10-02T00:45:00Z,10,0,3,AVAILABLE,1,1,MATCHED,SHA256(episode_id|timestamp)
FUNDING|FUNDING_HIGH|8H|00328,F001417,,10,8,3,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
FUNDING|FUNDING_HIGH|8H|00329,F001418,,10,16,3,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
FUNDING|FUNDING_HIGH|8H|00330,F001419,2024-10-02T00:45:00Z,10,0,3,AVAILABLE,1,1,MATCHED,SHA256(episode_id|timestamp)
FUNDING|FUNDING_HIGH|8H|00331,F001420,,10,8,3,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
FUNDING|FUNDING_HIGH|8H|00332,F001421,,10,16,3,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
FUNDING|FUNDING_HIGH|8H|00333,F001422,2024-10-02T00:45:00Z,10,0,3,AVAILABLE,1,1,MATCHED,SHA256(episode_id|timestamp)
FUNDING|FUNDING_HIGH|8H|00334,F001423,,10,8,3,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
FUNDING|FUNDING_HIGH|8H|00335,F001424,,10,16,3,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
FUNDING|FUNDING_HIGH|8H|00336,F001425,2024-10-02T00:45:00Z,10,0,3,AVAILABLE,1,1,MATCHED,SHA256(episode_id|timestamp)
