event_id,event_family,side,timestamp,funding_rate,delta_log_oi,z_mad,oi_shock_side,qualification_reason
O000280,OI,INSUFFICIENT_HISTORY,2023-07-03T22:00:00Z,,0.00121328,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
O000281,OI,INSUFFICIENT_HISTORY,2023-07-03T22:15:00Z,,0.00163224,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
O000282,OI,INSUFFICIENT_HISTORY,2023-07-03T22:30:00Z,,0.01082415,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
O000283,OI,INSUFFICIENT_HISTORY,2023-07-03T22:45:00Z,,-0.00532037,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
O000284,OI,INSUFFICIENT_HISTORY,2023-07-03T23:00:00Z,,-0.00185894,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
O000285,OI,INSUFFICIENT_HISTORY,2023-07-03T23:15:00Z,,-0.00106010,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
O000286,OI,INSUFFICIENT_HISTORY,2023-07-03T23:30:00Z,,0.00308507,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
O000287,OI,INSUFFICIENT_HISTORY,2023-07-03T23:45:00Z,,0.00095259,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
O000288,OI,INSUFFICIENT_HISTORY,2023-07-04T00:00:00Z,,-0.00390295,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
O000289,OI,INSUFFICIENT_HISTORY,2023-07-04T00:15:00Z,,0.00143897,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
O000290,OI,INSUFFICIENT_HISTORY,2023-07-04T00:30:00Z,,0.00062187,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
O000291,OI,INSUFFICIENT_HISTORY,2023-07-04T00:45:00Z,,0.00161569,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
O000292,OI,INSUFFICIENT_HISTORY,2023-07-04T01:00:00Z,,-0.00379708,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
O000293,OI,INSUFFICIENT_HISTORY,2023-07-04T01:15:00Z,,0.00364904,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
O000294,OI,INSUFFICIENT_HISTORY,2023-07-04T01:30:00Z,,0.00740653,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
O000295,OI,INSUFFICIENT_HISTORY,2023-07-04T01:45:00Z,,-0.00263174,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
O000296,OI,INSUFFICIENT_HISTORY,2023-07-04T02:00:00Z,,-0.00148956,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
O000297,OI,INSUFFICIENT_HISTORY,2023-07-04T02:15:00Z,,0.01563165,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
O000298,OI,INSUFFICIENT_HISTORY,2023-07-04T02:30:00Z,,-0.01559044,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
O000299,OI,INSUFFICIENT_HISTORY,2023-07-04T02:45:00Z,,-0.00123390,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
O000300,OI,INSUFFICIENT_HISTORY,2023-07-04T03:00:00Z,,-0.00453274,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
O000301,OI,INSUFFICIENT_HISTORY,2023-07-04T03:15:00Z,,0.00522125,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
O000302,OI,INSUFFICIENT_HISTORY,2023-07-04T03:30:00Z,,-0.00152474,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
O000303,OI,INSUFFICIENT_HISTORY,2023-07-04T03:45:00Z,,-0.00153171,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
O000304,OI,INSUFFICIENT_HISTORY,2023-07-04T04:00:00Z,,0.00275182,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
O000305,OI,INSUFFICIENT_HISTORY,2023-07-04T04:15:00Z,,0.00358374,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
O000306,OI,INSUFFICIENT_HISTORY,2023-07-04T04:30:00Z,,-0.00624340,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
O000307,OI,INSUFFICIENT_HISTORY,2023-07-04T04:45:00Z,,0.00850168,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
O000308,OI,INSUFFICIENT_HISTORY,2023-07-04T05:00:00Z,,0.02701308,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
O000309,OI,INSUFFICIENT_HISTORY,2023-07-04T05:15:00Z,,-0.01582529,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
O000310,OI,INSUFFICIENT_HISTORY,2023-07-04T05:30:00Z,,-0.00355065,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
O000311,OI,INSUFFICIENT_HISTORY,2023-07-04T05:45:00Z,,-0.01480327,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
O000312,OI,INSUFFICIENT_HISTORY,2023-07-04T06:00:00Z,,-0.00551912,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
O000313,OI,INSUFFICIENT_HISTORY,2023-07-04T06:15:00Z,,0.01289802,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
O000314,OI,INSUFFICIENT_HISTORY,2023-07-04T06:30:00Z,,-0.00166718,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
O000315,OI,INSUFFICIENT_HISTORY,2023-07-04T06:45:00Z,,0.00442267,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
O000316,OI,INSUFFICIENT_HISTORY,2023-07-04T07:00:00Z,,0.00972230,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
O000317,OI,INSUFFICIENT_HISTORY,2023-07-04T07:15:00Z,,-0.00089061,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
O000318,OI,INSUFFICIENT_HISTORY,2023-07-04T07:30:00Z,,-0.00036840,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
O000319,OI,INSUFFICIENT_HISTORY,2023-07-04T07:45:00Z,,-0.00071257,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
O000320,OI,INSUFFICIENT_HISTORY,2023-07-04T08:00:00Z,,-0.00160523,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
O000321,OI,INSUFFICIENT_HISTORY,2023-07-04T08:15:00Z,,0.03179531,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
O000322,OI,INSUFFICIENT_HISTORY,2023-07-04T08:30:00Z,,-0.02791347,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
O000323,OI,INSUFFICIENT_HISTORY,2023-07-04T08:45:00Z,,-0.00094195,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
O000324,OI,INSUFFICIENT_HISTORY,2023-07-04T09:00:00Z,,0.05275783,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
O000325,OI,INSUFFICIENT_HISTORY,2023-07-04T09:15:00Z,,-0.01785048,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
O000326,OI,INSUFFICIENT_HISTORY,2023-07-04T09:30:00Z,,0.00124177,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
O000327,OI,INSUFFICIENT_HISTORY,2023-07-04T09:45:00Z,,-0.00322397,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
O000328,OI,INSUFFICIENT_HISTORY,2023-07-04T10:00:00Z,,-0.00199918,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
O000329,OI,INSUFFICIENT_HISTORY,2023-07-04T10:15:00Z,,-0.04178641,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
O000330,OI,INSUFFICIENT_HISTORY,2023-07-04T10:30:00Z,,-0.00161270,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
O000331,OI,INSUFFICIENT_HISTORY,2023-07-04T10:45:00Z,,-0.00431724,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
O000332,OI,INSUFFICIENT_HISTORY,2023-07-04T11:00:00Z,,-0.01222012,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
O000333,OI,INSUFFICIENT_HISTORY,2023-07-04T11:15:00Z,,-0.00107927,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
O000334,OI,INSUFFICIENT_HISTORY,2023-07-04T11:30:00Z,,-0.00262840,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
O000335,OI,INSUFFICIENT_HISTORY,2023-07-04T11:45:00Z,,-0.00188238,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
O000336,OI,INSUFFICIENT_HISTORY,2023-07-04T12:00:00Z,,0.00032275,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
O000337,OI,INSUFFICIENT_HISTORY,2023-07-04T12:15:00Z,,0.00113885,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
O000338,OI,INSUFFICIENT_HISTORY,2023-07-04T12:30:00Z,,0.00062896,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
O000339,OI,INSUFFICIENT_HISTORY,2023-07-04T12:45:00Z,,-0.00412937,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
O000340,OI,INSUFFICIENT_HISTORY,2023-07-04T13:00:00Z,,-0.00257892,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
O000341,OI,INSUFFICIENT_HISTORY,2023-07-04T13:15:00Z,,0.00503424,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
O000342,OI,INSUFFICIENT_HISTORY,2023-07-04T13:30:00Z,,-0.00313017,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
O000343,OI,INSUFFICIENT_HISTORY,2023-07-04T13:45:00Z,,-0.00581518,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
O000344,OI,INSUFFICIENT_HISTORY,2023-07-04T14:00:00Z,,0.00225215,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
O000345,OI,INSUFFICIENT_HISTORY,2023-07-04T14:15:00Z,,0.00450004,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
O000346,OI,INSUFFICIENT_HISTORY,2023-07-04T14:30:00Z,,0.00215090,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
O000347,OI,INSUFFICIENT_HISTORY,2023-07-04T14:45:00Z,,-0.00138016,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
O000348,OI,INSUFFICIENT_HISTORY,2023-07-04T15:00:00Z,,-0.00199643,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
O000349,OI,INSUFFICIENT_HISTORY,2023-07-04T15:15:00Z,,-0.00171991,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
O000350,OI,INSUFFICIENT_HISTORY,2023-07-04T15:30:00Z,,-0.00608661,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
O000351,OI,INSUFFICIENT_HISTORY,2023-07-04T15:45:00Z,,0.00084300,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
O000352,OI,INSUFFICIENT_HISTORY,2023-07-04T16:00:00Z,,0.00521206,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
O000353,OI,INSUFFICIENT_HISTORY,2023-07-04T16:15:00Z,,0.00412483,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
O000354,OI,INSUFFICIENT_HISTORY,2023-07-04T16:30:00Z,,-0.00744160,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
O000355,OI,INSUFFICIENT_HISTORY,2023-07-04T16:45:00Z,,0.00225876,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
O000356,OI,INSUFFICIENT_HISTORY,2023-07-04T17:00:00Z,,0.01408089,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
O000357,OI,INSUFFICIENT_HISTORY,2023-07-04T17:15:00Z,,-0.00769557,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
O000358,OI,INSUFFICIENT_HISTORY,2023-07-04T17:30:00Z,,-0.00365026,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
O000359,OI,INSUFFICIENT_HISTORY,2023-07-04T17:45:00Z,,-0.00028987,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
O000360,OI,INSUFFICIENT_HISTORY,2023-07-04T18:00:00Z,,-0.00046304,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
O000361,OI,INSUFFICIENT_HISTORY,2023-07-04T18:15:00Z,,0.00741843,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
O000362,OI,INSUFFICIENT_HISTORY,2023-07-04T18:30:00Z,,-0.00096496,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
O000363,OI,INSUFFICIENT_HISTORY,2023-07-04T18:45:00Z,,0.00004779,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
O000364,OI,INSUFFICIENT_HISTORY,2023-07-04T19:00:00Z,,0.00009230,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
O000365,OI,INSUFFICIENT_HISTORY,2023-07-04T19:15:00Z,,-0.01510137,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
O000366,OI,INSUFFICIENT_HISTORY,2023-07-04T19:30:00Z,,-0.01111975,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
O000367,OI,INSUFFICIENT_HISTORY,2023-07-04T19:45:00Z,,-0.00080344,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
O000368,OI,INSUFFICIENT_HISTORY,2023-07-04T20:00:00Z,,-0.00351598,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
O000369,OI,INSUFFICIENT_HISTORY,2023-07-04T20:15:00Z,,0.00169392,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
O000370,OI,INSUFFICIENT_HISTORY,2023-07-04T20:30:00Z,,0.00253536,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
O000371,OI,INSUFFICIENT_HISTORY,2023-07-04T20:45:00Z,,0.00183800,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
O000372,OI,INSUFFICIENT_HISTORY,2023-07-04T21:00:00Z,,-0.00362872,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
O000373,OI,INSUFFICIENT_HISTORY,2023-07-04T21:15:00Z,,-0.00238248,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
O000374,OI,INSUFFICIENT_HISTORY,2023-07-04T21:30:00Z,,-0.00142064,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
O000375,OI,INSUFFICIENT_HISTORY,2023-07-04T21:45:00Z,,-0.00024740,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
O000376,OI,INSUFFICIENT_HISTORY,2023-07-04T22:00:00Z,,0.00163312,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
O000377,OI,INSUFFICIENT_HISTORY,2023-07-04T22:15:00Z,,0.00143322,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
O000378,OI,INSUFFICIENT_HISTORY,2023-07-04T22:30:00Z,,0.00203276,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
O000379,OI,INSUFFICIENT_HISTORY,2023-07-04T22:45:00Z,,-0.00761329,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
O000380,OI,INSUFFICIENT_HISTORY,2023-07-04T23:00:00Z,,-0.00597416,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
O000381,OI,INSUFFICIENT_HISTORY,2023-07-04T23:15:00Z,,0.00664819,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
O000382,OI,INSUFFICIENT_HISTORY,2023-07-04T23:30:00Z,,-0.00003342,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
O000383,OI,INSUFFICIENT_HISTORY,2023-07-04T23:45:00Z,,0.00195343,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
O000384,OI,INSUFFICIENT_HISTORY,2023-07-05T00:00:00Z,,-0.00783323,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
O000385,OI,INSUFFICIENT_HISTORY,2023-07-05T00:15:00Z,,0.00348576,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
O000386,OI,INSUFFICIENT_HISTORY,2023-07-05T00:30:00Z,,-0.00172952,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
O000387,OI,INSUFFICIENT_HISTORY,2023-07-05T00:45:00Z,,-0.00011243,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
O000388,OI,INSUFFICIENT_HISTORY,2023-07-05T01:00:00Z,,-0.00681258,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
O000389,OI,INSUFFICIENT_HISTORY,2023-07-05T01:15:00Z,,0.01043137,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
O000390,OI,INSUFFICIENT_HISTORY,2023-07-05T01:30:00Z,,0.00809058,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
O000391,OI,INSUFFICIENT_HISTORY,2023-07-05T01:45:00Z,,0.00098649,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
O000392,OI,INSUFFICIENT_HISTORY,2023-07-05T02:00:00Z,,-0.00090765,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
O000393,OI,INSUFFICIENT_HISTORY,2023-07-05T02:15:00Z,,-0.00380199,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
O000394,OI,INSUFFICIENT_HISTORY,2023-07-05T02:30:00Z,,-0.00535355,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
O000395,OI,INSUFFICIENT_HISTORY,2023-07-05T02:45:00Z,,-0.00144471,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
O000396,OI,INSUFFICIENT_HISTORY,2023-07-05T03:00:00Z,,0.00022837,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
O000397,OI,INSUFFICIENT_HISTORY,2023-07-05T03:15:00Z,,0.00556937,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
O000398,OI,INSUFFICIENT_HISTORY,2023-07-05T03:30:00Z,,0.00222751,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
O000399,OI,INSUFFICIENT_HISTORY,2023-07-05T03:45:00Z,,-0.00013781,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
O000400,OI,INSUFFICIENT_HISTORY,2023-07-05T04:00:00Z,,-0.00188267,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
O000401,OI,INSUFFICIENT_HISTORY,2023-07-05T04:15:00Z,,0.00680138,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
O000402,OI,INSUFFICIENT_HISTORY,2023-07-05T04:30:00Z,,-0.00076060,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
O000403,OI,INSUFFICIENT_HISTORY,2023-07-05T04:45:00Z,,-0.00052440,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
O000404,OI,INSUFFICIENT_HISTORY,2023-07-05T05:00:00Z,,-0.00009857,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
O000405,OI,INSUFFICIENT_HISTORY,2023-07-05T05:15:00Z,,0.00056321,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
O000406,OI,INSUFFICIENT_HISTORY,2023-07-05T05:30:00Z,,-0.00144596,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
O000407,OI,INSUFFICIENT_HISTORY,2023-07-05T05:45:00Z,,-0.00071515,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
O000408,OI,INSUFFICIENT_HISTORY,2023-07-05T06:00:00Z,,-0.00069959,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
O000409,OI,INSUFFICIENT_HISTORY,2023-07-05T06:15:00Z,,-0.00099618,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
O000410,OI,INSUFFICIENT_HISTORY,2023-07-05T06:30:00Z,,-0.00146578,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
O000411,OI,INSUFFICIENT_HISTORY,2023-07-05T06:45:00Z,,0.00414874,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
O000412,OI,INSUFFICIENT_HISTORY,2023-07-05T07:00:00Z,,0.00162713,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
O000413,OI,INSUFFICIENT_HISTORY,2023-07-05T07:15:00Z,,-0.00303092,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
O000414,OI,INSUFFICIENT_HISTORY,2023-07-05T07:30:00Z,,0.00322304,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
O000415,OI,INSUFFICIENT_HISTORY,2023-07-05T07:45:00Z,,-0.00433948,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
O000416,OI,INSUFFICIENT_HISTORY,2023-07-05T08:00:00Z,,0.00097985,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
O000417,OI,INSUFFICIENT_HISTORY,2023-07-05T08:15:00Z,,0.00406508,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
O000418,OI,INSUFFICIENT_HISTORY,2023-07-05T08:30:00Z,,-0.00936076,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
O000419,OI,INSUFFICIENT_HISTORY,2023-07-05T08:45:00Z,,-0.00035713,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
O000420,OI,INSUFFICIENT_HISTORY,2023-07-05T09:00:00Z,,-0.00190333,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
O000421,OI,INSUFFICIENT_HISTORY,2023-07-05T09:15:00Z,,0.00306718,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
O000422,OI,INSUFFICIENT_HISTORY,2023-07-05T09:30:00Z,,-0.00755790,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
O000423,OI,INSUFFICIENT_HISTORY,2023-07-05T09:45:00Z,,-0.00163715,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
O000424,OI,INSUFFICIENT_HISTORY,2023-07-05T10:00:00Z,,0.00109426,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
O000425,OI,INSUFFICIENT_HISTORY,2023-07-05T10:15:00Z,,-0.01253524,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
O000426,OI,INSUFFICIENT_HISTORY,2023-07-05T10:30:00Z,,0.00150458,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
O000427,OI,INSUFFICIENT_HISTORY,2023-07-05T10:45:00Z,,-0.03346997,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
O000428,OI,INSUFFICIENT_HISTORY,2023-07-05T11:00:00Z,,0.02586010,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
O000429,OI,INSUFFICIENT_HISTORY,2023-07-05T11:15:00Z,,-0.01753474,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
O000430,OI,INSUFFICIENT_HISTORY,2023-07-05T11:30:00Z,,-0.00130982,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
O000431,OI,INSUFFICIENT_HISTORY,2023-07-05T11:45:00Z,,-0.00393204,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
O000432,OI,INSUFFICIENT_HISTORY,2023-07-05T12:00:00Z,,-0.00070747,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
O000433,OI,INSUFFICIENT_HISTORY,2023-07-05T12:15:00Z,,0.00777983,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
O000434,OI,INSUFFICIENT_HISTORY,2023-07-05T12:30:00Z,,0.00292317,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
O000435,OI,INSUFFICIENT_HISTORY,2023-07-05T12:45:00Z,,-0.00316802,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
O000436,OI,INSUFFICIENT_HISTORY,2023-07-05T13:00:00Z,,-0.00014234,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
O000437,OI,INSUFFICIENT_HISTORY,2023-07-05T13:15:00Z,,-0.00484945,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
O000438,OI,INSUFFICIENT_HISTORY,2023-07-05T13:30:00Z,,0.00109012,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
O000439,OI,INSUFFICIENT_HISTORY,2023-07-05T13:45:00Z,,-0.01096723,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
O000440,OI,INSUFFICIENT_HISTORY,2023-07-05T14:00:00Z,,0.00029711,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
O000441,OI,INSUFFICIENT_HISTORY,2023-07-05T14:15:00Z,,0.01366030,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
O000442,OI,INSUFFICIENT_HISTORY,2023-07-05T14:30:00Z,,-0.00021786,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
O000443,OI,INSUFFICIENT_HISTORY,2023-07-05T14:45:00Z,,0.01027545,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
O000444,OI,INSUFFICIENT_HISTORY,2023-07-05T15:00:00Z,,0.00936145,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
O000445,OI,INSUFFICIENT_HISTORY,2023-07-05T15:15:00Z,,0.00152770,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
O000446,OI,INSUFFICIENT_HISTORY,2023-07-05T15:30:00Z,,0.02212096,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
O000447,OI,INSUFFICIENT_HISTORY,2023-07-05T15:45:00Z,,0.03900795,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
O000448,OI,INSUFFICIENT_HISTORY,2023-07-05T16:00:00Z,,-0.02264477,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
O000449,OI,INSUFFICIENT_HISTORY,2023-07-05T16:15:00Z,,0.00400778,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
O000450,OI,INSUFFICIENT_HISTORY,2023-07-05T16:30:00Z,,0.01511352,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
O000451,OI,INSUFFICIENT_HISTORY,2023-07-05T16:45:00Z,,0.00713110,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
O000452,OI,INSUFFICIENT_HISTORY,2023-07-05T17:00:00Z,,-0.00475843,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
O000453,OI,INSUFFICIENT_HISTORY,2023-07-05T17:15:00Z,,-0.00189119,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
O000454,OI,INSUFFICIENT_HISTORY,2023-07-05T17:30:00Z,,-0.00552481,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
O000455,OI,INSUFFICIENT_HISTORY,2023-07-05T17:45:00Z,,-0.00185792,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
O000456,OI,INSUFFICIENT_HISTORY,2023-07-05T18:00:00Z,,0.00010026,,INSUFFICIENT_HISTORY,INSUFFICIENT_HISTORY
