event_id,symbol,timeframe,timestamp,direction,matched_group_id,event_type,horizon,signed_close_return_pct,signed_close_return_atr,mfe_pct,mfe_atr,mae_pct,mae_atr,final_direction,efficiency_ratio,signed_efficiency,total_path_pct,total_path_atr,net_to_path_ratio,return_sign_changes,swing_direction_changes,number_of_local_pivots,high_low_range_pct,high_low_range_atr,range_expansion_vs_pre_event,range_expansion_vs_pre10,range_expansion_vs_pre60,realized_volatility,realized_volatility_ratio,realized_volatility_ratio_pre10,realized_volatility_ratio_pre60,rolling_range_contraction,atr_decay,realized_volatility_decay,inside_bar_fraction,overlap_ratio,body_range_ratio,mean_body_to_range,median_body_to_range,upper_wick_fraction,lower_wick_fraction,directional_body_fraction,large_body_fraction,doji_fraction,outside_bar_fraction,fraction_bars_in_event_direction,longest_same_direction_run,close_above_or_below_event_price_fraction,time_to_mfe,time_to_mae,time_to_new_extreme,initial_move_in_expected_direction,initial_move_against_expected_direction,bars_until_first_favorable_break,bars_until_first_adverse_break,mfe_before_mae,mae_before_mfe,delayed_mfe_after_30,delayed_mae_after_30,delayed_major_move_flag
F025,ADAUSDT,4H,2024-08-28 16:00,LONG,M09,MATCHED_NON_MAJOR,60,-0.07055476529160737,-2.549192364170339,0.045234708392603205,1.6343612334801803,-0.13826458036984346,-4.99559471365639,AGAINST_EVENT_DIRECTION,0.1236291126620138,-0.1236291126620138,0.5706970128022765,20.61967694566817,-0.1236291126620138,27,26,26,0.18349928876244667,6.62995594713657,1.0785953177257532,2.073954983922832,0.8739837398373986,0.012781416285859094,0.9820238424363649,0.6956166553244179,0.8343298145817213,1.0768874478925436,1.0768874478925436,1.0520317830976023,0.1864406779661017,0.5551943633862012,0.4306379243503444,0.4306379243503444,0.4723846153846161,0.27061834167385845,0.29874373397579695,0.4666666666666667,0.25,0.13333333333333333,0.11864406779661017,0.4666666666666667,6,0.13333333333333333,5,55,5,0,1,1,1,1,0,-0.03328591749644378,-0.13826458036984346,0
F026,ADAUSDT,4H,2024-08-28 00:00,LONG,M09,MATCHED_NON_MAJOR,10,0.005396194262993346,0.2248520710059124,0.043453564328315764,1.8106508875739646,-0.0335132064754332,-1.3964497041420176,EVENT_DIRECTION,0.03792415169660595,0.03792415169660595,0.14228912240840663,5.928994082840242,0.03792415169660595,6,5,5,0.07696677080374896,3.207100591715982,0.4531772575250841,0.6809045226130666,0.36720867208672114,0.016894560991380893,1.3791714308614698,1.3423198250415,1.169446226298196,0.6996753246753253,0.6996753246753253,0.8841749977739648,0.1111111111111111,0.5974742650960411,0.49762741821523965,0.49762741821523965,0.5908780903665805,0.27641102812932183,0.22596155365543855,0.6,0.5,0.1,0.1111111111111111,0.6,4,0.6,9,4,9,0,1,1,1,0,1,0.0,-0.0,0
F026,ADAUSDT,4H,2024-08-28 00:00,LONG,M09,MATCHED_NON_MAJOR,20,-0.011928429423459348,-0.49704142011834823,0.043453564328315764,1.8106508875739646,-0.044305595001420055,-1.846153846153849,AGAINST_EVENT_DIRECTION,0.052500000000000525,-0.052500000000000525,0.2272081794944615,9.467455621301777,-0.052500000000000525,9,8,8,0.08775915932973581,3.6568047337278133,0.5167224080267558,0.7763819095477393,0.4186991869918698,0.015028140891961358,1.2268079997892871,1.1940275608870827,1.0402521061865921,0.663801337153771,0.663801337153771,0.7569408956454845,0.21052631578947367,0.5945978608979385,0.41663640695448684,0.41663640695448684,0.47631818181818053,0.3429721835313731,0.24039140951414004,0.6,0.3,0.15,0.15789473684210525,0.6,5,0.45,9,16,9,0,1,1,1,1,0,0.0,-0.0,0
F026,ADAUSDT,4H,2024-08-28 00:00,LONG,M09,MATCHED_NON_MAJOR,30,-0.05879011644419213,-2.4497041420118437,0.043453564328315764,1.8106508875739646,-0.07299062766259586,-3.0414201183431993,AGAINST_EVENT_DIRECTION,0.20679320679320762,-0.20679320679320762,0.2842942345924449,11.846153846153845,-0.20679320679320762,11,10,10,0.1164441919909116,4.852071005917164,0.6856187290969901,1.030150753768845,0.5555555555555555,0.013269577171542502,1.0832493217160013,1.0543047858045427,0.9185238347270416,0.595558546433377,0.595558546433377,0.5257091290622001,0.20689655172413793,0.6077749821841498,0.3812619751274081,0.3812619751274081,0.4305555555555626,0.2914426775497749,0.32729534732281684,0.4666666666666667,0.2,0.2,0.13793103448275862,0.4666666666666667,6,0.3,9,29,9,0,1,1,1,1,0,0.0,-0.0,0
F026,ADAUSDT,4H,2024-08-28 00:00,LONG,M09,MATCHED_NON_MAJOR,60,-0.0962794660607783,-4.0118343195266375,0.043453564328315764,1.8106508875739646,-0.13973303038909407,-5.822485207100602,AGAINST_EVENT_DIRECTION,0.15730858468677503,-0.15730858468677503,0.6120420335132069,25.502958579881707,-0.15730858468677503,31,30,30,0.1831865947174098,7.633136094674566,1.0785953177257532,1.6206030150753792,0.8739837398373986,0.013521041775187856,1.1037773956563368,1.0742843474481727,0.9359302847632787,1.0345845634753281,1.0345845634753281,1.036940523940767,0.1694915254237288,0.5717176827725771,0.43469314139971665,0.43469314139971665,0.4847027972027973,0.26743783471306143,0.29786902388722203,0.45,0.26666666666666666,0.13333333333333333,0.13559322033898305,0.45,6,0.15,9,59,9,0,1,1,1,1,0,-0.034933257597273594,-0.13973303038909407,0
F027,ADAUSDT,4H,2024-08-29 00:00,LONG,M09,MATCHED_NON_MAJOR,10,-0.02676810369118064,-0.9630702389572782,0.035221189067342944,1.2671976828385239,-0.05184559030712869,-1.8653149891383027,AGAINST_EVENT_DIRECTION,0.20084566596194542,-0.20084566596194542,0.13327697943082545,4.795076031860965,-0.20084566596194542,4,4,4,0.08706677937447163,3.132512671976827,0.50655737704918,1.0729166666666663,0.4186991869918698,0.016236335712029055,1.253081955053395,0.892005762387738,1.068192652500747,1.199999999999998,1.199999999999998,1.069751567310817,0.2222222222222222,0.5254930254930245,0.4652570735419278,0.4652570735419278,0.5151515151515158,0.31496528162764525,0.21977764483042694,0.5,0.3,0.1,0.1111111111111111,0.5,3,0.6,3,10,3,1,0,1,1,1,0,0.0,-0.0,0
F027,ADAUSDT,4H,2024-08-29 00:00,LONG,M09,MATCHED_NON_MAJOR,20,-0.03381234150464923,-1.216509775524983,0.035221189067342944,1.2671976828385239,-0.05184559030712869,-1.8653149891383027,AGAINST_EVENT_DIRECTION,0.21126760563380315,-0.21126760563380315,0.1600450831220061,5.758146270818243,-0.21126760563380315,5,5,5,0.08706677937447163,3.132512671976827,0.50655737704918,1.0729166666666663,0.4186991869918698,0.011748278503568084,0.9067043239846335,0.6454370191147701,0.7729222282430619,0.4339826839826836,0.4339826839826836,0.20150391078099034,0.21052631578947367,0.5648460774577946,0.3702697666816048,0.3702697666816048,0.4305555555555626,0.2956889029970531,0.33404133032134214,0.5,0.15,0.2,0.10526315789473684,0.5,6,0.3,3,10,3,1,0,1,1,1,0,0.0,-0.0,0
F027,ADAUSDT,4H,2024-08-29 00:00,LONG,M09,MATCHED_NON_MAJOR,30,-0.05607213299520984,-2.0173787110789254,0.035221189067342944,1.2671976828385239,-0.08509439278670049,-3.0615496017378714,AGAINST_EVENT_DIRECTION,0.2151351351351349,-0.2151351351351349,0.2606367990983375,9.377262853005066,-0.2151351351351349,11,11,11,0.12031558185404344,4.328747284576395,0.7000000000000003,1.4826388888888897,0.5785907859078595,0.012470478037010424,0.9624419743606422,0.685113837631588,0.8204359190748566,0.9592215013901769,0.9592215013901769,0.8447976592796189,0.2413793103448276,0.5896649593840727,0.3845160702490107,0.3845160702490107,0.37956621004566193,0.289965489888746,0.32551843986224316,0.43333333333333335,0.2,0.16666666666666666,0.10344827586206896,0.43333333333333335,6,0.2,3,25,3,1,0,1,1,1,0,0.0,-0.0,0
F027,ADAUSDT,4H,2024-08-29 00:00,LONG,M09,MATCHED_NON_MAJOR,60,-0.0698788391096083,-2.514120202751628,0.035221189067342944,1.2671976828385239,-0.1465201465201465,-5.271542360608254,AGAINST_EVENT_DIRECTION,0.12375249500997987,-0.12375249500997987,0.5646661031276421,20.315713251267216,-0.12375249500997987,28,28,28,0.18174133558748945,6.5387400434467775,1.0573770491803278,2.239583333333334,0.8739837398373986,0.012798510869617825,0.9877587718509063,0.7031355872509548,0.8420172824923812,1.1002838221381281,1.1002838221381281,1.0487869238225769,0.1694915254237288,0.555886394869445,0.4320720762704119,0.4320720762704119,0.4723846153846161,0.26265614112010877,0.30527178260947935,0.4666666666666667,0.25,0.13333333333333333,0.11864406779661017,0.4666666666666667,6,0.1,3,53,3,1,0,1,1,1,0,-0.042547196393350244,-0.1465201465201465,0
F028,ADAUSDT,4H,2025-05-11 04:00,SHORT,M10,MATCHED_NON_MAJOR,10,-0.03235182610893461,-0.845482425100258,0.015164918488563137,0.3963198867657469,-0.09301150006318716,-2.430761972163246,AGAINST_EVENT_DIRECTION,0.2644628099173558,-0.2644628099173558,0.12233034247440877,3.1969804199103447,-0.2644628099173558,6,5,5,0.1081764185517503,2.8270818589289926,0.4163424124513619,1.1102464332036326,0.4163424124513619,0.013747091675642972,0.6798220411894086,0.7294204925863398,0.7733084276796401,1.719480519480522,1.719480519480522,0.6549694923685019,0.3333333333333333,0.6423998019031444,0.356518215949168,0.356518215949168,0.3318584720143203,0.3095682580266197,0.3339135260242123,0.5,0.2,0.2,0.4444444444444444,0.5,3,0.1,9,8,9,0,1,1,1,0,1,0.0,-0.0,0
F028,ADAUSDT,4H,2025-05-11 04:00,SHORT,M10,MATCHED_NON_MAJOR,20,-0.01996714267660816,-0.5218211842415675,0.025527612789081253,0.6671384760556733,-0.09301150006318716,-2.430761972163246,AGAINST_EVENT_DIRECTION,0.06496710526315815,-0.06496710526315815,0.30734234803487887,8.032083038452452,-0.06496710526315815,11,10,10,0.11853911285226841,3.097900448218919,0.45622568093385213,1.2166018158236065,0.45622568093385213,0.019259670775752004,0.9524304491695581,1.0219178627571561,1.0834048449398805,0.8299904489016237,0.8299904489016237,1.6966459180508024,0.2631578947368421,0.6257554114932423,0.43461296962462137,0.43461296962462137,0.4090635350797923,0.2587804262624915,0.306606604112887,0.5,0.25,0.1,0.2631578947368421,0.5,3,0.1,12,8,12,0,1,1,1,0,1,0.0,-0.0,0
F028,ADAUSDT,4H,2025-05-11 04:00,SHORT,M10,MATCHED_NON_MAJOR,30,0.01706053329963346,0.4458598726114635,0.059648679388348315,1.558858221278604,-0.09301150006318716,-2.430761972163246,EVENT_DIRECTION,0.04132231404958669,0.04132231404958669,0.4128649058511306,10.789808917197439,0.04132231404958669,15,14,14,0.15266017945153548,3.9896201934418496,0.5875486381322957,1.56679636835279,0.5875486381322957,0.017708030742391093,0.8756986487597612,0.9395878642269133,0.9961211966720014,0.8016150152771724,0.8016150152771724,0.5896231827914299,0.20689655172413793,0.6231959731823971,0.39932992717058696,0.39932992717058696,0.3745336844415218,0.26219502586702964,0.3384750469623834,0.5666666666666667,0.23333333333333334,0.06666666666666667,0.20689655172413793,0.5666666666666667,6,0.3,26,8,26,0,1,1,1,0,1,0.0,-0.0,0
F028,ADAUSDT,4H,2025-05-11 04:00,SHORT,M10,MATCHED_NON_MAJOR,60,0.04903323644635417,1.2814343005425826,0.10350056868444328,2.7048832271762198,-0.09301150006318716,-2.430761972163246,EVENT_DIRECTION,0.0609871109713928,0.0609871109713928,0.8039934285353207,21.011559330030643,0.0609871109713928,30,29,29,0.19651206874763044,5.135645199339465,0.7563229571984434,2.0168612191958504,0.7563229571984434,0.01846833197896206,0.9132971132757353,0.9799294372358572,1.038890050454893,0.7487583282858871,0.7487583282858871,1.0839877497960104,0.1864406779661017,0.6014624455809627,0.41634957158836167,0.41634957158836167,0.36739439962031334,0.2512291266060299,0.33242130180560847,0.5166666666666667,0.2833333333333333,0.11666666666666667,0.11864406779661017,0.5166666666666667,6,0.65,48,8,48,0,1,1,1,0,1,0.10350056868444328,0.007329710602805545,0
F029,ADAUSDT,4H,2025-05-12 16:00,SHORT,M10,MATCHED_NON_MAJOR,10,-0.016850452236401865,-0.40338983050847316,0.044604138272828685,1.0677966101694931,-0.043117333663734284,-1.0322033898305072,AGAINST_EVENT_DIRECTION,0.09537166900420722,-0.09537166900420722,0.17668194771403783,4.229661016949153,-0.09537166900420722,5,4,4,0.08772147193656296,2.1000000000000005,0.33666191155492137,0.8438617401668652,0.3164953062136789,0.022986771270941373,1.1271474876391954,1.392162640806957,1.2656693028527108,0.9261233815689258,0.9261233815689258,0.6675518874788986,0.2222222222222222,0.5667589297482534,0.5105698130320833,0.5105698130320833,0.4099307935228088,0.21070262159863434,0.27872756536928245,0.4,0.3,0.0,0.0,0.4,2,0.4,3,6,3,0,1,1,1,1,0,0.0,-0.0,0
F029,ADAUSDT,4H,2025-05-12 16:00,SHORT,M10,MATCHED_NON_MAJOR,20,0.03221409986370961,0.7711864406779672,0.07805724197745019,1.8686440677966127,-0.043117333663734284,-1.0322033898305072,EVENT_DIRECTION,0.10998307952622687,0.10998307952622687,0.2929005079915747,7.011864406779663,0.10998307952622687,8,7,7,0.12117457564118447,2.90084745762712,0.46504992867332373,1.1656734207389754,0.4371926687527939,0.019368156664133843,0.9497101122582653,1.1730061525947917,1.066425599911251,1.0672202451561896,1.0672202451561896,0.6135615072277428,0.15789473684210525,0.6143035476986267,0.42815448196828826,0.42815448196828826,0.3857754692910531,0.23632806980201684,0.335517448229695,0.55,0.25,0.0,0.10526315789473684,0.55,6,0.7,17,6,17,0,1,1,1,0,1,0.0,-0.0,0
F029,ADAUSDT,4H,2025-05-12 16:00,SHORT,M10,MATCHED_NON_MAJOR,30,0.0900755792342956,2.1563559322033905,0.10048321149795572,2.405508474576274,-0.043117333663734284,-1.0322033898305072,EVENT_DIRECTION,0.22293774915670048,0.22293774915670048,0.40403915252137257,9.672457627118645,0.22293774915670048,13,12,12,0.14360054516169,3.4377118644067814,0.5511174512601045,1.3814064362336118,0.5181046043808673,0.017791208743002742,0.8723850775028306,1.0775004394861318,0.9795976347112783,0.941536008503853,0.941536008503853,0.6679773247911935,0.1724137931034483,0.5904452646384172,0.42357183048028557,0.42357183048028557,0.3857754692910531,0.21577617614474487,0.3606519933749696,0.6333333333333333,0.3,0.06666666666666667,0.06896551724137931,0.6333333333333333,6,0.8,30,6,30,0,1,1,1,0,1,0.0,-0.0,0
F029,ADAUSDT,4H,2025-05-12 16:00,SHORT,M10,MATCHED_NON_MAJOR,60,0.006566720356833208,0.157203389830511,0.1210506752570933,2.897881355932205,-0.043117333663734284,-1.0322033898305072,EVENT_DIRECTION,0.008701362666229001,0.008701362666229001,0.7546772394994421,18.066525423728816,0.008701362666229001,27,26,26,0.16416800892082759,3.9300847457627124,0.6300523062291961,1.5792610250297974,0.5923111309789895,0.01815655564814379,0.8902997224693927,1.0996271795261643,0.9997139162576918,0.8283602518477959,0.8283602518477959,1.0122426261758795,0.1864406779661017,0.5996025995975243,0.4133479836289423,0.4133479836289423,0.36865243708187007,0.2566952214099768,0.32995679496108093,0.4666666666666667,0.26666666666666666,0.11666666666666667,0.06779661016949153,0.4666666666666667,6,0.9,39,6,39,0,1,1,1,0,1,0.1210506752570933,-0.0044604138272827856,0
F030,ADAUSDT,4H,2023-07-14 16:00,SHORT,M10,MATCHED_NON_MAJOR,10,-0.00404858299595149,-0.08117752007136632,0.013702896293989459,0.2747546833184666,-0.050451572718779175,-1.011596788581623,AGAINST_EVENT_DIRECTION,0.03951367781155088,-0.03951367781155088,0.1024602927436935,2.0544157002676173,-0.03951367781155088,4,3,3,0.06415446901276863,1.2863514719000897,0.20295566502463067,0.21961620469083165,0.19903381642512089,0.012728592406614997,0.4711271896397928,0.29300412113927854,0.6193099020873812,0.8218085106383011,0.8218085106383011,0.609989244584873,0.2222222222222222,0.44444444444444464,0.42833295478975114,0.42833295478975114,0.3904739990796131,0.26783077955186696,0.30383626565838184,0.6,0.2,0.0,0.0,0.6,5,0.2,8,4,8,0,1,1,1,0,1,0.0,-0.0,0
F030,ADAUSDT,4H,2023-07-14 16:00,SHORT,M10,MATCHED_NON_MAJOR,20,0.03612581750233572,0.7243532560214094,0.05014014325755217,1.0053523639607496,-0.050451572718779175,-1.011596788581623,EVENT_DIRECTION,0.19269102990033266,0.19269102990033266,0.1874805356586729,3.7591436217662717,0.19269102990033266,11,10,10,0.10059171597633135,2.016949152542373,0.3182266009852217,0.34434968017057566,0.3120772946859903,0.011338431173135564,0.41967273700644564,0.2610034915766686,0.5516715812197578,1.1211678832116774,1.1211678832116774,0.7238938265283547,0.2631578947368421,0.5839098779295105,0.3926382182528022,0.3926382182528022,0.36997718898052245,0.2905471520007103,0.3168146297464875,0.65,0.15,0.05,0.05263157894736842,0.65,5,0.6,16,4,16,0,1,1,1,0,1,0.0,-0.0,0
F030,ADAUSDT,4H,2023-07-14 16:00,SHORT,M10,MATCHED_NON_MAJOR,30,-0.008720024914356975,-0.1748438893844797,0.06913734039240112,1.3862622658340766,-0.050451572718779175,-1.011596788581623,AGAINST_EVENT_DIRECTION,0.026565464895635924,-0.026565464895635924,0.3282466521332916,6.5816235504014236,-0.026565464895635924,18,17,17,0.11958891311118029,2.3978590544157,0.37832512315270933,0.40938166311300633,0.37101449275362314,0.014156855616793335,0.5239919221083671,0.3258818340304842,0.68880207534535,1.2906403940886677,1.2906403940886677,1.3392617061756922,0.20689655172413793,0.5713014460511678,0.42073133214428604,0.42073133214428604,0.4150943396226399,0.2632458482762129,0.3160228195795011,0.6,0.23333333333333334,0.03333333333333333,0.13793103448275862,0.6,5,0.7,24,4,24,0,1,1,1,0,1,0.0,-0.0,0
F030,ADAUSDT,4H,2023-07-14 16:00,SHORT,M10,MATCHED_NON_MAJOR,60,0.056057303020865826,1.1239964317573605,0.06913734039240112,1.3862622658340766,-0.050451572718779175,-1.011596788581623,EVENT_DIRECTION,0.10428736964078798,0.10428736964078798,0.5375272500778576,10.777876895628909,0.10428736964078798,36,35,35,0.11958891311118029,2.3978590544157,0.37832512315270933,0.40938166311300633,0.37101449275362314,0.01219735739063196,0.45146442944422943,0.28077542813033063,0.5934626524289772,0.7462365591397855,0.7462365591397855,0.6844141235551331,0.22033898305084745,0.5983969274442682,0.3886449408540471,0.3886449408540471,0.36997718898052245,0.2826695229440123,0.32868553620194046,0.5833333333333334,0.2,0.06666666666666667,0.13559322033898305,0.5833333333333334,5,0.7833333333333333,24,4,24,0,1,1,1,0,1,0.06664590470258479,-0.03456867019620056,0
F031,ADAUSDT,4H,2024-10-04 16:00,LONG,M11,MATCHED_NON_MAJOR,10,-0.010764872521246374,-0.43570843570843215,0.007082152974504256,0.2866502866502868,-0.022096317280453186,-0.894348894348891,AGAINST_EVENT_DIRECTION,0.17117117117116942,-0.17117117117116942,0.06288951841359788,2.5454545454545507,-0.17117117117116942,5,5,5,0.02917847025495744,1.1809991809991778,0.1414835164835161,0.41869918699186875,0.12203791469194279,0.008052388557541151,0.46008265971443224,0.8185043681724669,0.5494360692550936,0.9288702928870302,0.9288702928870302,0.8611671963065316,0.1111111111111111,0.7110147023379124,0.4475274053903105,0.4475274053903105,0.49264069264069593,0.26263753607503487,0.2898350585346547,0.4,0.3,0.3,0.1111111111111111,0.4,2,0.2,3,7,3,0,1,2,1,1,0,0.0,-0.0,0
F031,ADAUSDT,4H,2024-10-04 16:00,LONG,M11,MATCHED_NON_MAJOR,20,0.007082152974504256,0.2866502866502868,0.04305949008498597,1.7428337428337477,-0.022096317280453186,-0.894348894348891,EVENT_DIRECTION,0.042735042735042736,0.042735042735042736,0.16572237960339958,6.707616707616712,0.042735042735042736,9,9,9,0.06515580736543916,2.637182637182639,0.3159340659340661,0.9349593495934964,0.2725118483412324,0.010148975351811501,0.5798736039463392,1.0316169666393995,0.6924918096561494,1.7223427331887204,1.7223427331887204,1.4532292139027085,0.15789473684210525,0.6483539526106099,0.4724451005387339,0.4724451005387339,0.49621212121212416,0.2645251324220782,0.2630297670391879,0.5,0.4,0.2,0.05263157894736842,0.5,6,0.55,14,7,14,0,1,2,1,0,1,0.0,-0.0,0
F031,ADAUSDT,4H,2024-10-04 16:00,LONG,M11,MATCHED_NON_MAJOR,30,-0.03824362606232282,-1.5479115479115424,0.04305949008498597,1.7428337428337477,-0.0447592067988668,-1.8116298116298089,AGAINST_EVENT_DIRECTION,0.1741935483870962,-0.1741935483870962,0.21954674220963177,8.886158886158885,-0.1741935483870962,14,14,14,0.08781869688385277,3.5544635544635566,0.42582417582417603,1.2601626016260168,0.3672985781990523,0.009427759223278629,0.538666074991021,0.9583072216634507,0.6432812987732172,1.3228247162673388,1.3228247162673388,0.8512299700657766,0.20689655172413793,0.6559586656183306,0.40868421524747306,0.40868421524747306,0.4504846186262144,0.27529633976088813,0.31601944499163875,0.43333333333333335,0.3333333333333333,0.23333333333333334,0.06896551724137931,0.43333333333333335,6,0.36666666666666664,14,29,14,0,1,2,1,1,0,0.0,-0.0,0
F031,ADAUSDT,4H,2024-10-04 16:00,LONG,M11,MATCHED_NON_MAJOR,60,0.03031161473087831,1.2268632268632313,0.04305949008498597,1.7428337428337477,-0.062322946175637293,-2.5225225225225176,EVENT_DIRECTION,0.07273963290278745,0.07273963290278745,0.41671388101983037,16.866502866502874,0.07273963290278745,27,26,26,0.10538243626062327,4.2653562653562656,0.510989010989011,1.5121951219512193,0.4407582938388625,0.00927022615489132,0.5296652384592653,0.9422943947009627,0.6325323949847433,0.8935939196525509,0.8935939196525509,0.9280055968067613,0.22033898305084745,0.619849168092054,0.40083066024359815,0.40083066024359815,0.43461160275319727,0.2700568512610602,0.32911248849534175,0.5333333333333333,0.31666666666666665,0.21666666666666667,0.06779661016949153,0.5333333333333333,6,0.36666666666666664,14,36,14,0,1,2,1,1,0,0.034844192634561004,-0.062322946175637293,0
F032,ADAUSDT,4H,2025-05-18 20:00,LONG,M11,MATCHED_NON_MAJOR,10,-0.036222339304531045,-1.1340206185566997,0.007112750263435143,0.22268041237113237,-0.06559536354056897,-2.0536082474226784,AGAINST_EVENT_DIRECTION,0.3751705320600267,-0.3751705320600267,0.09654899894625926,3.0226804123711353,-0.3751705320600267,3,3,3,0.0727081138040041,2.276288659793811,0.499999999999999,1.0036363636363612,0.39740820734341187,0.014483910991657866,0.8200082377127877,0.5882118310243312,0.7198938861407034,0.5407079646017674,0.5407079646017674,0.3304631414900491,0.2222222222222222,0.4754611015380682,0.3455660499382377,0.3455660499382377,0.33595800524934494,0.26204569313931597,0.3923882569224463,0.6,0.2,0.2,0.0,0.6,5,0.0,1,2,1,0,1,1,1,1,0,0.0,-0.0,0
F032,ADAUSDT,4H,2025-05-18 20:00,LONG,M11,MATCHED_NON_MAJOR,20,0.045179135932560587,1.4144329896907215,0.0463645943097998,1.4515463917525777,-0.06559536354056897,-2.0536082474226784,EVENT_DIRECTION,0.23935799023028612,0.23935799023028612,0.18875131717597468,5.909278350515463,0.23935799023028612,5,5,5,0.11195995785036876,3.5051546391752564,0.7699275362318834,1.5454545454545434,0.6119510439164864,0.012987465901235758,0.7352868318619962,0.5274391082996794,0.6455160698063848,1.1769098219414154,1.1769098219414154,0.5284379520055651,0.15789473684210525,0.5463130120816551,0.35399301010950446,0.35399301010950446,0.3408889717187721,0.28679337970033336,0.3592136101901623,0.75,0.15,0.2,0.05263157894736842,0.75,7,0.25,20,2,20,0,1,1,1,0,1,0.0,-0.0,0
F032,ADAUSDT,4H,2025-05-18 20:00,LONG,M11,MATCHED_NON_MAJOR,30,-0.0163329820864067,-0.5113402061855656,0.10866701791359328,3.402061855670104,-0.06559536354056897,-2.0536082474226784,AGAINST_EVENT_DIRECTION,0.0440653873489693,-0.0440653873489693,0.3706533192834564,11.60412371134021,-0.0440653873489693,8,8,8,0.17426238145416226,5.455670103092782,1.1983695652173905,2.4054545454545426,0.9524838012958959,0.01687802684992966,0.9555513742974029,0.685440215919097,0.8388886362517084,1.4374273537388604,1.4374273537388604,1.564456082441791,0.20689655172413793,0.5265321559534965,0.39288939207728163,0.39288939207728163,0.35321198291188,0.2852573610232974,0.32185324689942096,0.6333333333333333,0.2,0.16666666666666666,0.10344827586206896,0.6333333333333333,7,0.4666666666666667,26,2,26,0,1,1,1,0,1,0.0,-0.0,0
F032,ADAUSDT,4H,2025-05-18 20:00,LONG,M11,MATCHED_NON_MAJOR,60,-0.01567439409905166,-0.49072164948453695,0.10866701791359328,3.402061855670104,-0.06559536354056897,-2.0536082474226784,AGAINST_EVENT_DIRECTION,0.024642783184924456,-0.024642783184924456,0.6360642781875661,19.913402061855674,-0.024642783184924456,23,23,23,0.17426238145416226,5.455670103092782,1.1983695652173905,2.4054545454545426,0.9524838012958959,0.014149381399987528,0.8010688075349602,0.5746261176240235,0.7032667605034824,0.7044984899062157,0.7044984899062157,0.6365427105386892,0.1694915254237288,0.5810731565445411,0.4206513398116379,0.4206513398116379,0.3706457925636,0.25095049970736016,0.3283981604810019,0.55,0.23333333333333334,0.13333333333333333,0.11864406779661017,0.55,7,0.43333333333333335,26,2,26,0,1,1,1,0,1,0.02305057955742882,-0.042017913593256115,0
F033,ADAUSDT,4H,2023-07-18 20:00,LONG,M11,MATCHED_NON_MAJOR,10,0.026179702650290872,1.0769230769230762,0.07369101486748542,3.031339031339029,-0.008726567550097077,-0.3589743589743637,EVENT_DIRECTION,0.16981132075471664,0.16981132075471664,0.15416936005171322,6.341880341880351,0.16981132075471664,7,6,6,0.08241758241758249,3.390313390313393,0.31755915317559186,1.2439024390243902,0.2512315270935963,0.019040502662043095,1.1028126862461558,2.4894350119046558,0.8254509417750705,0.7716981132075479,0.7716981132075479,0.5984953884492298,0.2222222222222222,0.5904626671399825,0.4375949678236587,0.4375949678236587,0.4775132275132312,0.27040520590158723,0.29199982627475396,0.4,0.4,0.1,0.3333333333333333,0.4,1,1.0,7,1,7,1,0,1,1,0,1,0.0,-0.0,0
F033,ADAUSDT,4H,2023-07-18 20:00,LONG,M11,MATCHED_NON_MAJOR,20,0.010665804783451744,0.43874643874643465,0.07369101486748542,3.031339031339029,-0.008726567550097077,-0.3589743589743637,EVENT_DIRECTION,0.055462184873948966,0.055462184873948966,0.19230769230769265,7.910731244064591,0.055462184873948966,13,12,12,0.08241758241758249,3.390313390313393,0.31755915317559186,1.2439024390243902,0.2512315270935963,0.01414147955549558,0.8190646713954844,1.848916226133238,0.6130666728902513,0.45580404685836096,0.45580404685836096,0.2793149216673766,0.21052631578947367,0.6183344242097558,0.3633145277141317,0.3633145277141317,0.3412698412698443,0.30940247647510455,0.3272829958107638,0.45,0.25,0.1,0.21052631578947367,0.45,3,1.0,7,1,7,1,0,1,1,0,1,0.0,-0.0,0
F033,ADAUSDT,4H,2023-07-18 20:00,LONG,M11,MATCHED_NON_MAJOR,30,0.024563671622495137,1.0104463437796765,0.07369101486748542,3.031339031339029,-0.011635423400129257,-0.47863247863247754,EVENT_DIRECTION,0.0992167101827675,0.0992167101827675,0.24757595345830657,10.184235517568858,0.0992167101827675,18,17,17,0.08532643826761467,3.509971509971507,0.32876712328767105,1.2878048780487783,0.2600985221674875,0.01217326439424136,0.705067016626623,1.5915835380023,0.5277398783559867,0.5410788381742742,0.5410788381742742,0.34853479051560016,0.2413793103448276,0.6111080162665032,0.3635619241128094,0.3635619241128094,0.3476800976800997,0.2970668898739293,0.3393711860132612,0.4666666666666667,0.2,0.1,0.1724137931034483,0.4666666666666667,3,1.0,7,24,7,1,0,1,1,1,0,0.0,-0.0,0
