instrument,child_scale,parent_direction,parent_start,counter_start,balance_start,reassertion_time,end_time,parent_invalidation_boundary,parent_intact,child_counter_motion,counter_progress_decay,balance_or_overlap,failed_counter_extension,parent_reassertion,reassertion_atr,counter_displacement_atr,counter_efficiency,overlap_ratio,alternation_rate,parent_elapsed_bars,child_elapsed_bars,child_parent_amplitude_ratio,child_parent_duration_ratio,parameter_factor,diagnostic_flag,diagnostic_reason,interval_id,parent_state_time,parent_origin_time,parent_age_bars,parent_full_executable_duration_bars,parent_state_causal_assertion,parent_displacement_atr,parent_efficiency,parent_extension_from_origin_atr,parent_close_location,parent_recent_slope_atr,parent_slope_change_atr,parent_range_expansion_ratio,parent_body_efficiency,distance_to_parent_boundary_atr,distance_from_parent_extreme_atr,parent_maturity_fraction,invalid_measurement_flags,mechanical_redundancy
ADAUSDT,1H_FALLBACK,UP,2024-09-06 04:00:00,2024-09-07 12:00:00,2024-09-08 00:00:00,2024-09-08 04:00:00,2024-09-08 04:00:00,0.3034,1,1,1,1,0,1,0.6125,-0.841214,0.628866,0.507729,0.666667,8,4,0.463158,0.5,1.0,0,,ADA_2611,2024-09-07 08:00:00,2024-09-06 04:00:00,8,8,1,0.4393592677345532,0.054878048780487784,1.4645308924485083,0.7052631578947378,0.3539282990083903,0.6346300533943539,0.47169811320754595,1.0,2.453089244851262,1.0251716247139553,1.0,NONE,parent_age_bars and parent_maturity_fraction are fixed at 8/1.0 by the committed EXP-014 executable parent window
ADAUSDT,1H_FALLBACK,UP,2024-09-06 08:00:00,2024-09-07 16:00:00,2024-09-08 04:00:00,2024-09-08 08:00:00,2024-09-08 08:00:00,0.3034,1,1,1,1,0,1,0.614286,-1.057828,0.675676,0.4529,0.333333,8,4,0.763948,0.5,1.0,0,,ADA_2612,2024-09-07 12:00:00,2024-09-06 08:00:00,8,8,1,0.3222308288148714,0.04710144927536223,0.6196746707978322,0.8969957081545058,0.24373870384714552,0.20242705912729003,0.5443037974683531,1.0,2.5902401239349335,0.29744384198296087,1.0,NONE,parent_age_bars and parent_maturity_fraction are fixed at 8/1.0 by the committed EXP-014 executable parent window
ADAUSDT,1H_FALLBACK,UP,2024-09-06 16:00:00,2024-09-08 00:00:00,2024-09-08 12:00:00,2024-09-08 16:00:00,2024-09-08 16:00:00,0.3034,1,1,0,1,0,1,0.594819,-0.247968,0.111111,0.551203,0.666667,8,4,0.704918,0.5,1.0,0,,ADA_2614,2024-09-07 20:00:00,2024-09-06 16:00:00,8,8,1,1.5403500795635392,0.2636165577342051,1.858604228233692,0.8975409836065572,0.07638099568083531,-0.29279381677654126,0.8266666666666668,0.3333333333333196,2.7879063423505346,0.318254148670153,1.0,NONE,parent_age_bars and parent_maturity_fraction are fixed at 8/1.0 by the committed EXP-014 executable parent window
ADAUSDT,1H_FALLBACK,UP,2024-09-07 00:00:00,2024-09-08 08:00:00,2024-09-08 20:00:00,2024-09-09 00:00:00,2024-09-09 00:00:00,0.3145,1,1,1,1,0,1,0.8403,-0.014849,0.007299,0.679689,0.333333,8,4,0.834906,0.5,1.0,0,,ADA_2616,2024-09-08 04:00:00,2024-09-07 00:00:00,8,8,1,2.1515474919957334,0.4029850746268659,2.2976402229337136,0.9481132075471703,0.33202893394995925,0.1726550456539793,1.5840707964601826,0.6727272727272703,2.669512628957671,0.1460927309379806,1.0,NONE,parent_age_bars and parent_maturity_fraction are fixed at 8/1.0 by the committed EXP-014 executable parent window
ADAUSDT,1H_FALLBACK,UP,2024-09-08 04:00:00,2024-09-09 12:00:00,2024-09-10 00:00:00,2024-09-10 04:00:00,2024-09-10 04:00:00,0.3303,1,1,0,1,0,1,0.500559,0.413824,0.302326,0.530227,0.666667,8,4,0.61828,0.5,1.0,0,,ADA_2623,2024-09-09 08:00:00,2024-09-08 04:00:00,8,8,1,0.9514563106796081,0.11229946524064113,2.1596548004314977,0.5698924731182793,0.0956490471053557,0.09061488673138726,0.8016528925619805,0.19148936170212388,1.6008629989212522,1.2081984897518896,1.0,NONE,parent_age_bars and parent_maturity_fraction are fixed at 8/1.0 by the committed EXP-014 executable parent window
ADAUSDT,1H_FALLBACK,DOWN,2024-09-09 00:00:00,2024-09-10 08:00:00,2024-09-10 20:00:00,2024-09-11 00:00:00,2024-09-11 00:00:00,0.3489,1,1,1,1,0,1,0.632138,-0.119775,0.127273,0.736517,0.666667,8,4,0.704348,0.5,1.0,0,,ADA_2628,2024-09-10 04:00:00,2024-09-09 00:00:00,8,8,1,0.36420189452849233,0.05066079295154233,1.1401102785239703,0.5739130434782599,0.1266789198359967,0.26919270465149114,1.3442622950819751,0.28735632183907667,1.0451010886469663,0.775908383995478,1.0,NONE,parent_age_bars and parent_maturity_fraction are fixed at 8/1.0 by the committed EXP-014 executable parent window
ADAUSDT,1H_FALLBACK,UP,2024-09-11 12:00:00,2024-09-12 20:00:00,2024-09-13 08:00:00,2024-09-13 12:00:00,2024-09-13 12:00:00,0.33,1,1,1,1,1,1,1.622129,0.550686,0.368421,0.721079,1.0,8,4,0.44164,0.5,1.0,0,,ADA_2643,2024-09-12 16:00:00,2024-09-11 12:00:00,8,8,1,2.7357268981753986,0.2842465753424655,3.9717480871100674,0.7634069400630913,-0.10986855012752612,-0.5823033156758879,0.7500000000000039,-0.42857142857144154,3.9882283696291947,1.2360211889346688,1.0,NONE,parent_age_bars and parent_maturity_fraction are fixed at 8/1.0 by the committed EXP-014 executable parent window
ADAUSDT,1H_FALLBACK,DOWN,2024-09-13 16:00:00,2024-09-15 00:00:00,2024-09-15 12:00:00,2024-09-15 16:00:00,2024-09-15 16:00:00,0.365,1,1,1,1,0,1,1.255689,-1.104225,0.666667,0.563779,0.333333,8,4,1.064286,0.5,1.0,0,,ADA_2656,2024-09-14 20:00:00,2024-09-13 16:00:00,8,8,1,0.8850956219377263,0.14925373134328357,1.3984510826616094,0.792857142857142,-0.011801274959168374,-0.4189452610505199,0.9075630252100892,0.0,1.9649122807017505,0.5133554607238833,1.0,NONE,parent_age_bars and parent_maturity_fraction are fixed at 8/1.0 by the committed EXP-014 executable parent window
ADAUSDT,1H_FALLBACK,DOWN,2024-09-14 08:00:00,2024-09-15 16:00:00,2024-09-16 04:00:00,2024-09-16 08:00:00,2024-09-16 08:00:00,0.3594,1,1,0,1,0,1,0.752688,-1.030269,0.557895,0.559706,0.666667,8,4,1.342857,0.5,1.0,0,,ADA_2660,2024-09-15 12:00:00,2024-09-14 08:00:00,8,8,1,0.9819393301770991,0.1358695652173912,1.630019288093989,0.7642857142857127,0.36659068326611627,0.3469518966625728,1.4727272727272758,0.6626506024096368,2.101350166578988,0.6480799579168898,1.0,NONE,parent_age_bars and parent_maturity_fraction are fixed at 8/1.0 by the committed EXP-014 executable parent window
ADAUSDT,1H_FALLBACK,DOWN,2024-09-15 16:00:00,2024-09-17 00:00:00,2024-09-17 12:00:00,2024-09-17 16:00:00,2024-09-17 16:00:00,0.3488,1,1,0,1,0,1,1.109375,1.411908,0.633588,0.570757,1.0,8,4,0.65625,0.5,1.0,0,,ADA_2668,2024-09-16 20:00:00,2024-09-15 16:00:00,8,8,1,2.216883776010833,0.2330677290836661,2.9558450346811003,0.8258928571428588,0.15158179665031365,-0.21474087858794408,0.8201058201058167,0.6097560975609855,3.5053290475384866,0.7389612586702672,1.0,NONE,parent_age_bars and parent_maturity_fraction are fixed at 8/1.0 by the committed EXP-014 executable parent window
ADAUSDT,1H_FALLBACK,UP,2024-09-16 16:00:00,2024-09-18 00:00:00,2024-09-18 12:00:00,2024-09-18 16:00:00,2024-09-18 16:00:00,0.3264,1,1,1,1,1,1,0.894619,1.326626,1.0,0.582592,0.333333,8,4,0.760479,0.5,1.0,0,,ADA_2674,2024-09-17 20:00:00,2024-09-16 16:00:00,8,8,1,0.7377450980392101,0.0912951167728232,2.3333333333333317,0.44311377245508776,0.14297385620915035,0.08578431372549021,1.992063492063493,0.1428571428571438,1.2696078431372475,1.5955882352941217,1.0,NONE,parent_age_bars and parent_maturity_fraction are fixed at 8/1.0 by the committed EXP-014 executable parent window
ADAUSDT,1H_FALLBACK,UP,2024-09-16 20:00:00,2024-09-18 04:00:00,2024-09-18 16:00:00,2024-09-18 20:00:00,2024-09-18 20:00:00,0.3264,1,1,1,1,0,1,1.446764,-0.048354,0.027027,0.495978,0.333333,8,4,1.023952,0.5,1.0,0,,ADA_2675,2024-09-18 00:00:00,2024-09-16 20:00:00,8,8,1,1.0599369085173542,0.12377210216110074,2.1535226077812877,0.6107784431137719,-0.22993340343498023,-0.6954083420960402,1.049019607843137,-0.3980582524271847,1.7160883280757067,1.0935856992639332,1.0,NONE,parent_age_bars and parent_maturity_fraction are fixed at 8/1.0 by the committed EXP-014 executable parent window
ADAUSDT,1H_FALLBACK,UP,2024-09-17 00:00:00,2024-09-18 08:00:00,2024-09-18 20:00:00,2024-09-19 00:00:00,2024-09-19 00:00:00,0.3284,1,1,1,1,0,1,0.695035,-2.091882,0.752809,0.47304,0.333333,8,4,1.659864,0.5,1.0,0,,ADA_2676,2024-09-18 04:00:00,2024-09-17 00:00:00,8,8,1,0.24966562639322348,0.029880478087649414,1.7809481349383331,0.3741496598639424,0.016644375092879717,0.022192500123839623,0.5992366412213724,0.06896551724137139,0.9154406301084769,1.5312825085451096,1.0,NONE,parent_age_bars and parent_maturity_fraction are fixed at 8/1.0 by the committed EXP-014 executable parent window
ADAUSDT,1H_FALLBACK,UP,2024-09-18 00:00:00,2024-09-19 08:00:00,2024-09-19 20:00:00,2024-09-20 00:00:00,2024-09-20 00:00:00,0.3272,1,1,1,1,1,1,1.174194,-0.260062,0.36,0.430991,0.666667,8,4,0.528689,0.5,1.0,0,,ADA_2682,2024-09-19 04:00:00,2024-09-18 00:00:00,8,8,1,1.7242718446601946,0.18107667210440448,2.3300970873786437,0.8401639344262292,0.6990291262135931,0.6834951456310677,1.0765957446808545,0.8500000000000023,3.1844660194174796,0.6058252427184491,1.0,NONE,parent_age_bars and parent_maturity_fraction are fixed at 8/1.0 by the committed EXP-014 executable parent window
ADAUSDT,1H_FALLBACK,DOWN,2024-09-20 00:00:00,2024-09-21 08:00:00,2024-09-21 20:00:00,2024-09-22 00:00:00,2024-09-22 00:00:00,0.3613,1,1,1,1,1,1,0.64,0.937322,1.0,0.682577,0.333333,8,4,0.576,0.5,1.0,0,,ADA_2694,2024-09-21 04:00:00,2024-09-20 00:00:00,8,8,1,0.7221754976170445,0.10430839002267578,1.5699467339501005,0.5679999999999991,-0.1308288944958417,-0.5442482011026991,0.7621951219512242,-0.6410256410256483,1.1146621811045696,0.847771236333056,1.0,NONE,parent_age_bars and parent_maturity_fraction are fixed at 8/1.0 by the committed EXP-014 executable parent window
ADAUSDT,1H_FALLBACK,UP,2024-09-20 16:00:00,2024-09-22 00:00:00,2024-09-22 12:00:00,2024-09-22 16:00:00,2024-09-22 16:00:00,0.3496,0,1,1,1,1,1,0.57478,1.554634,1.0,0.61098,0.333333,8,4,1.365385,0.5,1.0,1,PARENT_BOUNDARY_FAILURE,ADA_2698,2024-09-21 20:00:00,2024-09-20 16:00:00,8,8,1,1.203914647842128,0.194202898550724,1.4914166532969637,0.8461538461538466,0.28151238034119375,0.191668003636557,0.9999999999999954,1.0,1.5812610300016006,0.28750200545483556,1.0,NONE,parent_age_bars and parent_maturity_fraction are fixed at 8/1.0 by the committed EXP-014 executable parent window
ADAUSDT,1H_FALLBACK,DOWN,2024-09-21 04:00:00,2024-09-22 12:00:00,2024-09-23 00:00:00,2024-09-23 04:00:00,2024-09-23 04:00:00,0.36,1,1,1,1,1,1,0.646919,1.760771,1.0,0.711973,0.333333,8,4,1.826531,0.5,1.0,0,,ADA_2701,2024-09-22 08:00:00,2024-09-21 04:00:00,8,8,1,0.38061169737077716,0.05523255813953519,0.8012877839384736,0.7857142857142861,0.4073212901687233,0.721159005544624,1.12,1.0,1.5424789840815571,0.4206760865676964,1.0,NONE,parent_age_bars and parent_maturity_fraction are fixed at 8/1.0 by the committed EXP-014 executable parent window
ADAUSDT,1H_FALLBACK,UP,2024-09-22 04:00:00,2024-09-23 12:00:00,2024-09-24 00:00:00,2024-09-24 04:00:00,2024-09-24 04:00:00,0.3427,1,1,0,1,0,1,0.847222,-0.854207,0.670588,0.619397,0.666667,8,4,0.938547,0.5,1.0,0,,ADA_2707,2024-09-23 08:00:00,2024-09-22 04:00:00,8,8,1,0.03792753132408356,0.003472222222222801,1.34642736200474,0.614525139664806,0.1264251044135908,0.16435263573766734,1.0329218106995894,0.22448979591836712,2.0860142228242484,1.3084998306806566,1.0,NONE,parent_age_bars and parent_maturity_fraction are fixed at 8/1.0 by the committed EXP-014 executable parent window
ADAUSDT,1H_FALLBACK,UP,2024-09-24 00:00:00,2024-09-25 08:00:00,2024-09-25 20:00:00,2024-09-26 00:00:00,2024-09-26 00:00:00,0.3584,1,1,1,1,1,1,0.604224,0.242612,0.612903,0.688119,0.666667,8,4,0.266854,0.5,1.0,0,,ADA_2718,2024-09-25 04:00:00,2024-09-24 00:00:00,8,8,1,2.4236902050113827,0.26315789473684165,4.043735763097947,0.6432584269662911,-0.3018982536066838,-1.152315869400154,0.7832817337461311,-0.574803149606297,2.9211845102505642,1.6200455580865647,1.0,NONE,parent_age_bars and parent_maturity_fraction are fixed at 8/1.0 by the committed EXP-014 executable parent window
ADAUSDT,1H_FALLBACK,UP,2024-09-24 04:00:00,2024-09-25 12:00:00,2024-09-26 00:00:00,2024-09-26 04:00:00,2024-09-26 04:00:00,0.3605,1,1,1,1,0,1,1.215278,-0.277477,0.305556,0.633667,0.333333,8,4,0.552239,0.5,1.0,0,,ADA_2719,2024-09-25 08:00:00,2024-09-24 04:00:00,8,8,1,1.810101010101005,0.2057142857142854,3.2179573512906843,0.6656716417910438,-0.209502431724654,-0.9804713804713788,0.5906593406593399,-0.3777777777777754,2.803142536475866,1.4078563411896792,1.0,NONE,parent_age_bars and parent_maturity_fraction are fixed at 8/1.0 by the committed EXP-014 executable parent window
ADAUSDT,1H_FALLBACK,UP,2024-09-25 00:00:00,2024-09-26 08:00:00,2024-09-26 20:00:00,2024-09-27 00:00:00,2024-09-27 00:00:00,0.3779,1,1,1,1,0,1,1.065924,-0.571876,0.376,0.605467,0.666667,8,4,0.940541,0.5,1.0,0,,ADA_2724,2024-09-26 04:00:00,2024-09-25 00:00:00,8,8,1,0.6328384666518936,0.08374384236453206,0.7321072457345397,0.9567567567567584,0.5087524927985831,0.426028510229708,1.7564102564102513,0.7192982456140392,2.1963217372036326,0.09926877908264606,1.0,NONE,parent_age_bars and parent_maturity_fraction are fixed at 8/1.0 by the committed EXP-014 executable parent window
ADAUSDT,1H_FALLBACK,DOWN,2024-09-27 20:00:00,2024-09-29 04:00:00,2024-09-29 16:00:00,2024-09-29 20:00:00,2024-09-29 20:00:00,0.4059,1,1,1,1,1,1,1.003468,1.46702,1.0,0.604216,0.333333,8,4,0.846715,0.5,1.0,0,,ADA_2741,2024-09-29 00:00:00,2024-09-27 20:00:00,8,8,1,0.1838433579552132,0.02953586497890318,1.2475085004103654,0.4087591240875911,0.05690389650994746,-0.0437722280845718,0.6462882096069876,1.0,0.7353734318208456,1.0636651424551522,1.0,NONE,parent_age_bars and parent_maturity_fraction are fixed at 8/1.0 by the committed EXP-014 executable parent window
ADAUSDT,1H_FALLBACK,DOWN,2024-09-28 00:00:00,2024-09-29 08:00:00,2024-09-29 20:00:00,2024-09-30 00:00:00,2024-09-30 00:00:00,0.4059,1,1,1,1,0,1,1.196057,0.046865,0.023622,0.391173,0.333333,8,4,1.313869,0.5,1.0,0,,ADA_2742,2024-09-29 04:00:00,2024-09-28 00:00:00,8,8,1,1.2947205339053727,0.19399999999999956,1.561673221308543,0.8540145985401457,0.3025463790569273,0.48051483732570743,0.9675675675675682,1.0,1.561673221308543,0.26695268740317024,1.0,NONE,parent_age_bars and parent_maturity_fraction are fixed at 8/1.0 by the committed EXP-014 executable parent window
ADAUSDT,1H_FALLBACK,DOWN,2024-09-28 08:00:00,2024-09-29 16:00:00,2024-09-30 04:00:00,2024-09-30 08:00:00,2024-09-30 08:00:00,0.4043,1,1,0,1,0,1,0.763103,-2.045153,0.891892,0.509554,0.666667,8,4,1.867769,0.5,1.0,0,,ADA_2744,2024-09-29 12:00:00,2024-09-28 08:00:00,8,8,1,0.06999125109361332,0.010266940451745385,1.2178477690288687,0.32231404958677806,-0.00466608340624037,-0.06532516768737295,1.317567567567562,0.0,0.5459317585301854,1.1478565179352553,1.0,NONE,parent_age_bars and parent_maturity_fraction are fixed at 8/1.0 by the committed EXP-014 executable parent window
ADAUSDT,1H_FALLBACK,DOWN,2024-09-28 20:00:00,2024-09-30 04:00:00,2024-09-30 16:00:00,2024-09-30 20:00:00,2024-09-30 20:00:00,0.4042,1,1,0,1,0,1,0.855072,-1.692341,0.875969,0.546784,0.666667,8,4,1.222222,0.5,1.0,0,,ADA_2747,2024-09-30 00:00:00,2024-09-28 20:00:00,8,8,1,1.6446180789438256,0.1996336996337001,2.1727064529166134,0.8055555555555556,0.5381472001436967,0.5431766132291512,1.2512820512820526,0.6279069767441882,2.187794692172977,0.5280883739727875,1.0,NONE,parent_age_bars and parent_maturity_fraction are fixed at 8/1.0 by the committed EXP-014 executable parent window
ADAUSDT,1H_FALLBACK,DOWN,2024-09-29 12:00:00,2024-09-30 20:00:00,2024-10-01 08:00:00,2024-10-01 12:00:00,2024-10-01 12:00:00,0.4042,1,1,1,1,1,1,2.006405,1.450914,1.0,0.591185,0.333333,8,4,1.175573,0.5,1.0,0,,ADA_2751,2024-09-30 16:00:00,2024-09-29 12:00:00,8,8,1,3.266474067959829,0.360544217687075,3.4513688265235896,0.9541984732824436,0.580364103269594,-0.09758334479753983,0.8724279835390949,0.8897637795275624,3.8519741367450853,0.18489475856376067,1.0,NONE,parent_age_bars and parent_maturity_fraction are fixed at 8/1.0 by the committed EXP-014 executable parent window
ADAUSDT,1H_FALLBACK,DOWN,2024-09-29 16:00:00,2024-10-01 00:00:00,2024-10-01 12:00:00,2024-10-01 16:00:00,2024-10-01 16:00:00,0.4042,1,1,1,1,0,1,1.261433,-1.880813,0.772277,0.466185,0.333333,8,4,1.301493,0.5,1.0,0,,ADA_2752,2024-09-30 20:00:00,2024-09-29 16:00:00,8,8,1,4.650095602294452,0.48874598070739494,5.0478011472275375,0.9223880597014912,0.611854684512426,-0.01019757807521171,0.9563492063492046,0.8962962962962987,4.726577437858506,0.3977055449330855,1.0,NONE,parent_age_bars and parent_maturity_fraction are fixed at 8/1.0 by the committed EXP-014 executable parent window
ADAUSDT,1H_FALLBACK,DOWN,2024-09-30 08:00:00,2024-10-01 16:00:00,2024-10-02 04:00:00,2024-10-02 08:00:00,2024-10-02 08:00:00,0.3904,1,1,1,1,0,1,0.781311,0.555262,0.434783,0.668993,0.666667,8,4,0.727273,0.5,1.0,0,,ADA_2756,2024-10-01 12:00:00,2024-09-30 08:00:00,8,8,1,2.6136560069144306,0.2271634615384612,4.162489196197057,0.6818181818181822,0.7191011235955058,0.8850475367329298,1.418181818181816,0.7560975609756145,3.318928262748491,1.548833189282626,1.0,NONE,parent_age_bars and parent_maturity_fraction are fixed at 8/1.0 by the committed EXP-014 executable parent window
ADAUSDT,1H_FALLBACK,DOWN,2024-09-30 16:00:00,2024-10-02 00:00:00,2024-10-02 12:00:00,2024-10-02 16:00:00,2024-10-02 16:00:00,0.386,1,1,0,1,0,1,1.050207,-0.885403,0.793651,0.57541,0.666667,8,4,0.630734,0.5,1.0,0,,ADA_2758,2024-10-01 20:00:00,2024-09-30 16:00:00,8,8,1,3.336326798817217,0.2698412698412699,4.513853904282117,0.7798165137614681,1.320629357865148,1.770379293980212,3.1881188118811865,1.0,4.170408498521525,1.1775271054648997,1.0,NONE,parent_age_bars and parent_maturity_fraction are fixed at 8/1.0 by the committed EXP-014 executable parent window
ADAUSDT,1H_FALLBACK,DOWN,2024-10-01 04:00:00,2024-10-02 12:00:00,2024-10-03 00:00:00,2024-10-03 04:00:00,2024-10-03 04:00:00,0.386,1,1,0,1,0,1,0.547069,-0.225107,0.118943,0.755988,0.666667,8,4,0.456422,0.5,1.0,0,,ADA_2761,2024-10-02 08:00:00,2024-10-01 04:00:00,8,8,1,3.452654826539062,0.319351763584366,4.297782276617285,0.8119266055045864,0.048096684150791456,-1.0615625287567885,0.4906832298136643,0.06603773584905458,3.6484770405815774,0.845127450078223,1.0,NONE,parent_age_bars and parent_maturity_fraction are fixed at 8/1.0 by the committed EXP-014 executable parent window
ADAUSDT,1H_FALLBACK,UP,2024-10-03 04:00:00,2024-10-04 12:00:00,2024-10-05 00:00:00,2024-10-05 04:00:00,2024-10-05 04:00:00,0.3318,1,1,1,1,1,1,0.798427,0.404129,0.804878,0.796527,0.666667,8,4,0.385321,0.5,1.0,0,,ADA_2773,2024-10-04 08:00:00,2024-10-03 04:00:00,8,8,1,0.9562719438238104,0.17092651757188482,0.9830833067347604,0.9862385321100907,0.23832322587509341,0.05660176614533502,0.565371024734983,1.0,1.9214810086179408,0.026811362910949994,1.0,NONE,parent_age_bars and parent_maturity_fraction are fixed at 8/1.0 by the committed EXP-014 executable parent window
ADAUSDT,1H_FALLBACK,UP,2024-10-03 20:00:00,2024-10-05 04:00:00,2024-10-05 16:00:00,2024-10-05 20:00:00,2024-10-05 20:00:00,0.3389,1,1,1,1,1,1,0.508475,1.13661,1.0,0.67241,0.333333,8,4,0.604651,0.5,1.0,0,,ADA_2777,2024-10-05 00:00:00,2024-10-03 20:00:00,8,8,1,0.47849305757840743,0.0928270042194096,1.1744829595106359,0.6279069767441862,-0.11962326439460035,-0.3914943198368766,0.8097826086956493,-0.7999999999999945,1.1744829595106359,0.6959899019322284,1.0,NONE,parent_age_bars and parent_maturity_fraction are fixed at 8/1.0 by the committed EXP-014 executable parent window
ADAUSDT,1H_FALLBACK,DOWN,2024-10-05 04:00:00,2024-10-06 12:00:00,2024-10-07 00:00:00,2024-10-07 04:00:00,2024-10-07 04:00:00,0.3558,0,1,0,1,0,1,0.517834,2.316463,1.0,0.610316,0.333333,8,4,1.894231,0.5,1.0,1,PARENT_BOUNDARY_FAILURE,ADA_2785,2024-10-06 08:00:00,2024-10-05 04:00:00,8,8,1,1.0024944974321337,0.16804407713498556,1.659867938371239,0.6153846153846158,0.08764979212521344,-0.027390560039132428,0.664556962025319,0.5714285714285743,1.0517975055025703,0.6573734409391052,1.0,NONE,parent_age_bars and parent_maturity_fraction are fixed at 8/1.0 by the committed EXP-014 executable parent window
ADAUSDT,1H_FALLBACK,UP,2024-10-06 00:00:00,2024-10-07 08:00:00,2024-10-07 20:00:00,2024-10-08 00:00:00,2024-10-08 00:00:00,0.3479,1,1,0,1,0,1,0.665962,1.035642,0.868421,0.866303,0.666667,8,4,0.737864,0.5,1.0,0,,ADA_2790,2024-10-07 04:00:00,2024-10-06 00:00:00,8,8,1,2.668508287292812,0.31651376146788923,3.8093922651933667,0.7135922330097081,0.5092081031307523,0.15469613259668225,1.538461538461542,0.5912408759124048,2.8425414364640846,1.1408839779005548,1.0,NONE,parent_age_bars and parent_maturity_fraction are fixed at 8/1.0 by the committed EXP-014 executable parent window
ADAUSDT,1H_FALLBACK,DOWN,2024-10-07 16:00:00,2024-10-09 00:00:00,2024-10-09 12:00:00,2024-10-09 16:00:00,2024-10-09 16:00:00,0.3613,1,1,1,1,1,1,0.587097,-0.21131,0.454545,0.660714,0.666667,8,4,0.517073,0.5,1.0,0,,ADA_2800,2024-10-08 20:00:00,2024-10-07 16:00:00,8,8,1,1.7577521832679432,0.2190812720848059,2.3247690165801824,0.8048780487804879,0.3307598194321396,0.359110661097751,1.3113772455089845,0.85542168674699,2.338944437412987,0.5670168333122393,1.0,NONE,parent_age_bars and parent_maturity_fraction are fixed at 8/1.0 by the committed EXP-014 executable parent window
ADAUSDT,1H_FALLBACK,UP,2024-10-11 04:00:00,2024-10-12 12:00:00,2024-10-13 00:00:00,2024-10-13 04:00:00,2024-10-13 04:00:00,0.3401,1,1,1,1,0,1,0.895623,-0.112685,0.111111,0.620185,0.333333,8,4,0.49697,0.5,1.0,0,,ADA_2821,2024-10-12 08:00:00,2024-10-11 04:00:00,8,8,1,1.8544325629527412,0.2758620689655172,2.2600896860986515,0.872727272727273,0.18029205473151458,-0.18029205473151813,0.6666666666666703,0.8749999999999805,2.7816488444291063,0.40565712314591046,1.0,NONE,parent_age_bars and parent_maturity_fraction are fixed at 8/1.0 by the committed EXP-014 executable parent window
ADAUSDT,1H_FALLBACK,UP,2024-10-12 00:00:00,2024-10-13 08:00:00,2024-10-13 20:00:00,2024-10-14 00:00:00,2024-10-14 00:00:00,0.3509,0,1,1,1,0,1,1.369973,0.704559,0.354167,0.576637,0.333333,8,4,1.954023,0.5,1.0,1,PARENT_BOUNDARY_FAILURE,ADA_2826,2024-10-13 04:00:00,2024-10-12 00:00:00,8,8,1,1.5881895881895938,0.23701298701298798,1.7622377622377607,0.9080459770114978,0.4568764568764587,0.5148925148925184,0.9527559055118076,1.0,1.7187257187257219,0.1740481740481669,1.0,NONE,parent_age_bars and parent_maturity_fraction are fixed at 8/1.0 by the committed EXP-014 executable parent window
ADAUSDT,1H_FALLBACK,DOWN,2024-10-14 12:00:00,2024-10-15 20:00:00,2024-10-16 08:00:00,2024-10-16 12:00:00,2024-10-16 12:00:00,0.3711,1,1,0,1,0,1,0.621961,0.0,0.0,0.671866,0.666667,8,4,0.440678,0.5,1.0,0,,ADA_2841,2024-10-15 16:00:00,2024-10-14 12:00:00,8,8,1,0.8350687749068045,0.07581699346405268,2.2748425247461173,0.5762711864406778,0.09598491665595418,-0.11518189998714554,2.9805194805194866,0.3043478260869593,1.9580922997814636,1.4397737498393126,1.0,NONE,parent_age_bars and parent_maturity_fraction are fixed at 8/1.0 by the committed EXP-014 executable parent window
ADAUSDT,1H_FALLBACK,DOWN,2024-10-15 04:00:00,2024-10-16 12:00:00,2024-10-17 00:00:00,2024-10-17 04:00:00,2024-10-17 04:00:00,0.3711,1,1,1,1,1,1,0.552316,-0.096022,0.307692,0.667007,0.666667,8,4,0.605932,0.5,1.0,0,,ADA_2845,2024-10-16 08:00:00,2024-10-15 04:00:00,8,8,1,0.049312052834343735,0.00486618004866194,1.479361585030271,0.5084745762711866,-0.0,0.1643735094478056,0.5388349514563104,0.007299270072991932,1.479361585030271,1.4300495321959272,1.0,NONE,parent_age_bars and parent_maturity_fraction are fixed at 8/1.0 by the committed EXP-014 executable parent window
ADAUSDT,1H_FALLBACK,DOWN,2024-10-15 08:00:00,2024-10-16 16:00:00,2024-10-17 04:00:00,2024-10-17 08:00:00,2024-10-17 08:00:00,0.3711,1,1,1,1,0,1,0.584327,-0.602099,0.735294,0.600392,0.666667,8,4,0.597458,0.5,1.0,0,,ADA_2846,2024-10-16 12:00:00,2024-10-15 08:00:00,8,8,1,0.15538954108858338,0.015366430260047555,0.9084311632870927,0.733050847457626,0.07171824973319199,0.07171824973319199,1.07391304347826,0.11688311688311548,2.0678762006403395,0.7530416221985092,1.0,NONE,parent_age_bars and parent_maturity_fraction are fixed at 8/1.0 by the committed EXP-014 executable parent window
ADAUSDT,1H_FALLBACK,DOWN,2024-10-15 16:00:00,2024-10-17 00:00:00,2024-10-17 12:00:00,2024-10-17 16:00:00,2024-10-17 16:00:00,0.364,1,1,0,1,0,1,0.695872,-0.475624,0.266667,0.504783,0.666667,8,4,1.18797,0.5,1.0,0,,ADA_2848,2024-10-16 20:00:00,2024-10-15 16:00:00,8,8,1,0.6351606805292961,0.09507042253521054,0.7998319680739311,0.894736842105262,0.2744521459077206,0.2744521459077206,0.7657657657657665,1.0,1.399705944129381,0.16467128754463498,1.0,NONE,parent_age_bars and parent_maturity_fraction are fixed at 8/1.0 by the committed EXP-014 executable parent window
