control_id,matched_move_id,direction,control_event_time,window_bars,net_return,abs_path_pct,efficiency_ratio,up_candle_share,down_candle_share,direction_changes,max_directional_run,range_pct,close_position_in_range,avg_body_change_first_to_last_third,avg_true_range_change_first_to_last_third,new_high_count,new_low_count,max_pullback_pct,failed_previous_direction_attempt,last5_directions,last5_bodies,last5_extremes,last5_acceleration,window_start_time,window_end_time,window_bars_available,assigned_state
M03_C3,M03,LONG,2025-06-27 16:00,30,0.059137733689431565,0.29874093857306405,0.19795657726692203,0.5333333333333333,0.4666666666666667,18,3,0.1596718809614651,0.5448028673835122,-0.4504623513870537,-0.3982002249718777,6,1,0.057711950970378005,False,DUDUU,0.001400;0.005600;0.006100;0.000400;0.001300,H=0.563700;L=0.546500,false,2025-06-22 16:00,2025-06-27 12:00,30,CHOP
M03_C3,M03,LONG,2025-06-27 16:00,20,-0.05012831479897347,0.13601368691189092,0.36855345911949566,0.45,0.55,13,3,0.07869974337040211,0.1891304347826094,0.0965517241379199,0.056776556776552356,2,8,0.057711950970378005,False,DUDUU,0.001400;0.005600;0.006100;0.000400;0.001300,H=0.563700;L=0.546500,false,2025-06-24 08:00,2025-06-27 12:00,20,OPPOSITE_TREND
M03_C3,M03,LONG,2025-06-27 16:00,10,-0.031740495291245195,0.06103941402162525,0.520000000000001,0.5,0.5,5,3,0.060690617370073335,0.2500000000000008,-0.5357142857142849,-0.3181818181818178,0,4,0.03470526682943849,False,DUDUU,0.001400;0.005600;0.006100;0.000400;0.001300,H=0.563700;L=0.546500,false,2025-06-26 00:00,2025-06-27 12:00,10,UNKNOWN
M03_C3,M03,LONG,2025-06-27 16:00,5,0.0021660649819494203,0.02418772563176889,0.08955223880596878,0.6,0.4,2,2,0.03104693140794222,0.5058139534883747,-0.07142857142848646,-0.27819548872179933,0,2,0.010900643316654744,False,DUDUU,0.001400;0.005600;0.006100;0.000400;0.001300,H=0.563700;L=0.546500,false,2025-06-26 20:00,2025-06-27 12:00,5,UNKNOWN
M03_C4,M03,LONG,2025-06-23 16:00,50,-0.13377017740131053,0.5039156145117472,0.2654614652711701,0.44,0.56,27,4,0.23589579670768732,0.2195121951219512,-0.036630036630032725,0.06214689265536566,5,13,0.2011608370245913,False,UUUDD,0.017100;0.003800;0.003000;0.005200;0.000900,H=0.556600;L=0.509600,false,2025-06-15 08:00,2025-06-23 12:00,50,OPPOSITE_TREND
M03_C4,M03,LONG,2025-06-23 16:00,30,-0.08197831978319782,0.2991192411924128,0.2740656851642121,0.4,0.6,15,4,0.17225609756097543,0.31858407079646034,0.3326653306613132,0.4450171821305817,2,7,0.13367566672188172,False,UUUDD,0.017100;0.003800;0.003000;0.005200;0.000900,H=0.556600;L=0.509600,false,2025-06-18 16:00,2025-06-23 12:00,30,OPPOSITE_TREND
M03_C4,M03,LONG,2025-06-23 16:00,20,-0.09981730609533289,0.2164092343464544,0.4612432847275506,0.35,0.65,8,4,0.16110280684271713,0.33402061855670095,-0.10601719197708392,0.1016355140186882,0,6,0.13137352599236,False,UUUDD,0.017100;0.003800;0.003000;0.005200;0.000900,H=0.556600;L=0.509600,false,2025-06-20 08:00,2025-06-23 12:00,20,OPPOSITE_TREND
M03_C4,M03,LONG,2025-06-23 16:00,10,-0.009683902795541698,0.1057920701626164,0.09153713298790978,0.5,0.5,3,4,0.09903160972044567,0.5977859778597793,-0.2661290322580562,-0.11368909512761038,0,3,0.04649042844120322,False,UUUDD,0.017100;0.003800;0.003000;0.005200;0.000900,H=0.556600;L=0.509600,false,2025-06-22 00:00,2025-06-23 12:00,10,RANGE
M03_C4,M03,LONG,2025-06-23 16:00,5,0.0012931830777757878,0.02383151671900983,0.0542635658914754,0.6,0.4,1,2,0.0868280066506557,0.6893617021276602,-0.9473684210526309,-0.40809968847351796,3,0,0.011129355956942153,False,UUUDD,0.017100;0.003800;0.003000;0.005200;0.000900,H=0.556600;L=0.509600,false,2025-06-22 20:00,2025-06-23 12:00,5,UNKNOWN
M03_C5,M03,LONG,2025-06-09 04:00,50,-0.03253574555004375,0.47840676976947716,0.0680085391887771,0.48,0.52,22,4,0.12897578056609285,0.5067873303167426,-0.21640316205533439,-0.20294380017841096,1,5,0.1016242633318959,False,UUUDD,0.001800;0.005600;0.004500;0.004200;0.006700,H=0.679200;L=0.651500,true,2025-05-31 20:00,2025-06-09 00:00,50,CHOP
M03_C5,M03,LONG,2025-06-09 04:00,30,-0.046859278424608256,0.2969670835130083,0.15779283639883823,0.5,0.5,10,4,0.11930429782952433,0.5397590361445785,-0.5577596266044325,-0.35892388451443435,1,5,0.1016242633318959,False,UUUDD,0.001800;0.005600;0.004500;0.004200;0.006700,H=0.679200;L=0.651500,true,2025-06-04 04:00,2025-06-09 00:00,30,TRANSITION
M03_C5,M03,LONG,2025-06-09 04:00,20,0.060960000000000035,0.16752000000000003,0.363896848137536,0.55,0.45,7,4,0.09744000000000011,0.7356321839080462,-0.5638126009693054,-0.26261585993820746,4,0,0.01681176823776642,False,UUUDD,0.001800;0.005600;0.004500;0.004200;0.006700,H=0.679200;L=0.651500,true,2025-06-05 20:00,2025-06-09 00:00,20,SAME_TREND
M03_C5,M03,LONG,2025-06-09 04:00,10,-0.004204835560895066,0.054362516894428774,0.07734806629834297,0.5,0.5,4,4,0.041597837513140196,0.41877256317689643,2.2765957446808422,0.8749999999999878,1,3,0.016172106824925845,False,UUUDD,0.001800;0.005600;0.004500;0.004200;0.006700,H=0.679200;L=0.651500,true,2025-06-07 12:00,2025-06-09 00:00,10,RANGE
M03_C5,M03,LONG,2025-06-09 04:00,5,-0.0012050007531255052,0.031631269769543634,0.03809523809523915,0.6,0.4,1,2,0.04172315107696951,0.41877256317689643,2.722222222222133,-0.1343283582089645,1,0,0.016172106824925845,False,UUUDD,0.001800;0.005600;0.004500;0.004200;0.006700,H=0.679200;L=0.651500,true,2025-06-08 08:00,2025-06-09 00:00,5,UNKNOWN
M04_C1,M04,SHORT,2023-08-21 20:00,50,-0.09047127622979012,0.4000687994496039,0.22613929492691337,0.52,0.48,30,4,0.2146542827657378,0.5352564102564106,0.31779661016949246,0.14113597246127352,1,5,0.06590819929384065,True,UDDDU,0.000100;0.002800;0.000200;0.006100;0.003300,H=0.272500;L=0.258300,true,2023-08-13 12:00,2023-08-21 16:00,50,SAME_TREND
M04_C1,M04,SHORT,2023-08-21 20:00,30,-0.03679417122040072,0.30418943533697596,0.12095808383233543,0.5666666666666667,0.43333333333333335,16,3,0.17194899817850634,0.7076271186440682,-0.5389610389610402,-0.5714285714285714,2,1,0.06590819929384065,True,UDDDU,0.000100;0.002800;0.000200;0.006100;0.003300,H=0.272500;L=0.258300,true,2023-08-16 20:00,2023-08-21 16:00,30,CHOP
M04_C1,M04,SHORT,2023-08-21 20:00,20,0.006471259992386885,0.12904453749524147,0.05014749262536986,0.55,0.45,10,3,0.05748001522649411,0.42384105960265006,0.8076923076923268,0.143426294820719,3,1,0.037418862161130106,True,UDDDU,0.000100;0.002800;0.000200;0.006100;0.003300,H=0.272500;L=0.258300,true,2023-08-18 12:00,2023-08-21 16:00,20,RANGE
M04_C1,M04,SHORT,2023-08-21 20:00,10,-0.0037678975131876444,0.07686510926902777,0.04901960784313736,0.5,0.5,4,3,0.055764883195177216,0.41216216216216456,1.2857142857143384,0.7596153846153944,3,3,0.023737754333082034,True,UDDDU,0.000100;0.002800;0.000200;0.006100;0.003300,H=0.272500;L=0.258300,true,2023-08-20 04:00,2023-08-21 16:00,10,RANGE
M04_C1,M04,SHORT,2023-08-21 20:00,5,-0.021465581051073174,0.04589193190229468,0.4677419354838679,0.4,0.6,1,3,0.05255366395262785,0.4295774647887345,32.00000000000389,0.5517241379310285,0,3,0.012638835695136059,False,UDDDU,0.000100;0.002800;0.000200;0.006100;0.003300,H=0.272500;L=0.258300,true,2023-08-21 00:00,2023-08-21 16:00,5,UNKNOWN
M04_C2,M04,SHORT,2025-06-08 20:00,50,-0.007802149271308658,0.48594141027528265,0.016055740684640954,0.52,0.48,22,4,0.1301339614308848,0.6300904977375572,-0.3429487179487172,-0.2730612244897951,3,3,0.07840000000000007,False,DUUUU,0.006200;0.004200;0.001800;0.005600;0.004500,H=0.679200;L=0.651500,false,2025-05-31 12:00,2025-06-08 16:00,50,CHOP
M04_C2,M04,SHORT,2025-06-08 20:00,30,-0.013610420020488767,0.3045514415337331,0.04469005285920222,0.5333333333333333,0.4666666666666667,10,4,0.12293282599151188,0.6630952380952385,-0.4712121212121192,-0.2564302416211972,1,4,0.07840000000000007,False,DUUUU,0.006200;0.004200;0.001800;0.005600;0.004500,H=0.679200;L=0.651500,false,2025-06-03 20:00,2025-06-08 16:00,30,RANGE
M04_C2,M04,SHORT,2025-06-08 20:00,20,0.00044530206323300874,0.21151848003562412,0.0021052631578952845,0.55,0.45,7,4,0.10598189104942857,0.7801120448179282,-0.7176325524044385,-0.49245432883240536,0,2,0.07840000000000007,False,DUUUU,0.006200;0.004200;0.001800;0.005600;0.004500,H=0.679200;L=0.651500,false,2025-06-05 12:00,2025-06-08 16:00,20,RANGE
M04_C2,M04,SHORT,2025-06-08 20:00,10,0.008227374719521407,0.04173522812266273,0.1971326164874571,0.6,0.4,3,4,0.041436050860134716,0.8122743682310479,0.23958333333334303,0.4863813229571936,3,2,0.024471804225566197,False,DUUUU,0.006200;0.004200;0.001800;0.005600;0.004500,H=0.679200;L=0.651500,false,2025-06-07 04:00,2025-06-08 16:00,10,RANGE
M04_C2,M04,SHORT,2025-06-08 20:00,5,0.024471804225566197,0.024471804225566197,1.0,0.8,0.2,0,4,0.04210366317069472,0.8122743682310479,-0.2741935483870852,-0.09677419354838868,2,1,0.024471804225566197,False,DUUUU,0.006200;0.004200;0.001800;0.005600;0.004500,H=0.679200;L=0.651500,false,2025-06-08 00:00,2025-06-08 16:00,5,UNKNOWN
M04_C3,M04,SHORT,2023-07-20 00:00,50,0.11329879101899827,0.82279792746114,0.13769941225860619,0.42,0.58,25,5,0.3264248704663212,0.3978835978835977,-0.3958333333333336,-0.2737341772151902,5,1,0.2620545073375262,False,DUDUD,0.004200;0.000800;0.003900;0.011200;0.001600,H=0.326000;L=0.309900,true,2023-07-11 16:00,2023-07-19 20:00,50,CHOP
M04_C3,M04,SHORT,2023-07-20 00:00,30,-0.011955855303494833,0.30318822808093193,0.03943377148635,0.36666666666666664,0.6333333333333333,17,5,0.11771919068056404,0.6093749999999996,0.564748201438855,0.40255591054313,2,8,0.0672158154859968,False,DUDUD,0.004200;0.000800;0.003900;0.011200;0.001600,H=0.326000;L=0.309900,true,2023-07-15 00:00,2023-07-19 20:00,30,CHOP
M04_C3,M04,SHORT,2023-07-20 00:00,20,0.02317460317460309,0.21174603174603168,0.10944527736131897,0.4,0.6,14,3,0.08603174603174607,0.8634686346863456,0.7365591397849536,0.22085889570551953,3,6,0.0672158154859968,False,DUDUD,0.004200;0.000800;0.003900;0.011200;0.001600,H=0.326000;L=0.309900,true,2023-07-16 16:00,2023-07-19 20:00,20,CHOP
M04_C3,M04,SHORT,2023-07-20 00:00,10,0.06194398682042828,0.1344316309719938,0.4607843137254885,0.5,0.5,7,2,0.0892915980230643,0.8634686346863456,2.0925925925925712,0.527093596059109,4,2,0.0672158154859968,False,DUDUD,0.004200;0.000800;0.003900;0.011200;0.001600,H=0.326000;L=0.309900,true,2023-07-18 08:00,2023-07-19 20:00,10,UNKNOWN
M04_C3,M04,SHORT,2023-07-20 00:00,5,0.02058264724509167,0.055414819506016684,0.37142857142856706,0.4,0.6,3,1,0.050981633945535156,0.7701863354037245,-0.6190476190476064,0.11666666666668246,2,3,0.035817077070674906,False,DUDUD,0.004200;0.000800;0.003900;0.011200;0.001600,H=0.326000;L=0.309900,true,2023-07-19 04:00,2023-07-19 20:00,5,UNKNOWN
M04_C4,M04,SHORT,2025-06-23 12:00,50,-0.13482071713147395,0.5039043824701198,0.2675521821631874,0.46,0.54,28,4,0.23521912350597604,0.225609756097561,0.039643211100103715,0.06759176365263952,5,14,0.04799235181644362,True,UUUUD,0.001200;0.017100;0.003800;0.003000;0.005200,H=0.551900;L=0.509600,false,2025-06-15 04:00,2025-06-23 08:00,50,SAME_TREND
M04_C4,M04,SHORT,2025-06-23 12:00,30,-0.08648830556957765,0.3022042739357236,0.28619153674832876,0.4,0.6,16,4,0.1711256940938918,0.32743362831858436,0.27902946273829676,0.48346055979643476,2,8,0.04799235181644362,True,UUUUD,0.001200;0.017100;0.003800;0.003000;0.005200,H=0.551900;L=0.509600,false,2025-06-18 12:00,2025-06-23 08:00,30,SAME_TREND
M04_C4,M04,SHORT,2025-06-23 12:00,20,-0.0987715803452855,0.2153054448871186,0.458750963762528,0.4,0.6,8,4,0.16102257636122172,0.343298969072165,0.43010752688171205,0.1121593291404579,1,6,0.04799235181644362,True,UUUUD,0.001200;0.017100;0.003800;0.003000;0.005200,H=0.551900;L=0.509600,false,2025-06-20 04:00,2025-06-23 08:00,20,SAME_TREND
M04_C4,M04,SHORT,2025-06-23 12:00,10,-0.023385500989386403,0.11800683576182747,0.19817073170731592,0.5,0.5,4,4,0.10757330455117821,0.5568561872909702,-0.33333333333333337,-0.5079365079365099,0,3,0.04799235181644362,True,UUUUD,0.001200;0.017100;0.003800;0.003000;0.005200,H=0.551900;L=0.509600,false,2025-06-21 20:00,2025-06-23 08:00,10,RANGE
M04_C4,M04,SHORT,2025-06-23 12:00,5,0.03567340709652814,0.055513162914918,0.6426116838487986,0.8,0.2,1,3,0.08069439145364345,0.7872340425531934,3.333333333333395,-0.3006535947712381,3,1,0.045593285005723065,False,UUUUD,0.001200;0.017100;0.003800;0.003000;0.005200,H=0.551900;L=0.509600,false,2025-06-22 16:00,2025-06-23 08:00,5,UNKNOWN
M04_C5,M04,SHORT,2025-06-05 20:00,50,-0.13387314439946013,0.5670715249662611,0.23607805806758705,0.42,0.58,26,5,0.17705802968960863,0.06173780487804876,-0.4380081300813019,-0.34142857142857186,1,10,0.0520187509451081,True,UUUDD,0.010300;0.000700;0.004600;0.007000;0.031900,H=0.689700;L=0.633700,true,2025-05-28 12:00,2025-06-05 16:00,50,SAME_TREND
M04_C5,M04,SHORT,2025-06-05 20:00,30,-0.06361248905748464,0.3011380215932296,0.21124031007751967,0.43333333333333335,0.5666666666666667,14,4,0.10650714911000869,0.11095890410958906,0.2295552367288367,0.04240766073871227,1,4,0.04884667571234733,True,UUUDD,0.010300;0.000700;0.004600;0.007000;0.031900,H=0.689700;L=0.633700,true,2025-05-31 20:00,2025-06-05 16:00,30,CHOP
M04_C5,M04,SHORT,2025-06-05 20:00,20,-0.04791573950452454,0.19596499035751322,0.2445117335352012,0.45,0.55,8,4,0.10829253819908018,0.11095890410958906,0.9873015873015853,0.3141025641025623,3,2,0.03372956909361061,True,UUUDD,0.010300;0.000700;0.004600;0.007000;0.031900,H=0.689700;L=0.633700,true,2025-06-02 12:00,2025-06-05 16:00,20,UNKNOWN
M04_C5,M04,SHORT,2025-06-05 20:00,10,-0.07747592353025722,0.12232284030472883,0.6333725029377208,0.4,0.6,2,4,0.09716831967802213,0.11982248520710055,4.178571428571436,1.195652173913039,1,4,0.02345511953089753,True,UUUDD,0.010300;0.000700;0.004600;0.007000;0.031900,H=0.689700;L=0.633700,true,2025-06-04 04:00,2025-06-05 16:00,10,SAME_TREND
M04_C5,M04,SHORT,2025-06-05 20:00,5,-0.04974829730530051,0.06544270062185358,0.7601809954751139,0.6,0.4,1,2,0.08291382884216751,0.14464285714285724,2.097087378640777,2.7830188679245405,3,1,0.007847201658276534,False,UUUDD,0.010300;0.000700;0.004600;0.007000;0.031900,H=0.689700;L=0.633700,true,2025-06-05 00:00,2025-06-05 16:00,5,UNKNOWN
M05_C1,M05,LONG,2023-08-22 04:00,50,-0.09574835810577256,0.39094365710335266,0.24491600353669338,0.48,0.52,29,4,0.21569305219495327,0.4903846153846153,0.3374485596707837,0.07766990291262288,0,4,0.12495708891177476,False,DDUDD,0.000200;0.006100;0.003300;0.001700;0.001100,H=0.268900;L=0.258300,false,2023-08-13 20:00,2023-08-22 00:00,50,OPPOSITE_TREND
M05_C1,M05,LONG,2023-08-22 04:00,30,-0.05457173834477774,0.30393928442356327,0.17954815695600487,0.5333333333333333,0.4666666666666667,16,3,0.17058185760751712,0.6483050847457625,-0.5669456066945608,-0.5610997963340113,0,4,0.07878568847126848,False,DDUDD,0.000200;0.006100;0.003300;0.001700;0.001100,H=0.268900;L=0.258300,false,2023-08-17 04:00,2023-08-22 00:00,30,CHOP
M05_C1,M05,LONG,2023-08-22 04:00,20,-0.007963594994311683,0.13538111490329904,0.058823529411764525,0.5,0.5,10,3,0.0561243837694351,0.22297297297297414,0.6000000000000034,0.3380952380952402,3,3,0.039013617960986374,False,DDUDD,0.000200;0.006100;0.003300;0.001700;0.001100,H=0.268900;L=0.258300,false,2023-08-18 20:00,2023-08-22 00:00,20,RANGE
M05_C1,M05,LONG,2023-08-22 04:00,10,-0.026423520655005566,0.07406029028656505,0.3567839195979892,0.4,0.6,5,3,0.05508001488649064,0.22297297297297414,0.1296296296296473,-0.1983471074380131,1,2,0.039013617960986374,False,DDUDD,0.000200;0.006100;0.003300;0.001700;0.001100,H=0.268900;L=0.258300,false,2023-08-20 12:00,2023-08-22 00:00,10,UNKNOWN
M05_C1,M05,LONG,2023-08-22 04:00,5,-0.020958083832335307,0.045658682634730705,0.4590163934426208,0.2,0.8,2,2,0.039670658682634724,0.31132075471698356,4.499999999999028,-0.28125000000000056,1,1,0.022829341317365248,False,DDUDD,0.000200;0.006100;0.003300;0.001700;0.001100,H=0.268900;L=0.258300,false,2023-08-21 08:00,2023-08-22 00:00,5,UNKNOWN
M05_C2,M05,LONG,2023-07-20 00:00,50,0.11329879101899827,0.82279792746114,0.13769941225860619,0.42,0.58,25,5,0.3264248704663212,0.3978835978835977,-0.3958333333333336,-0.2737341772151902,5,1,0.15974529346622376,True,DUDUD,0.004200;0.000800;0.003900;0.011200;0.001600,H=0.326000;L=0.309900,true,2023-07-11 16:00,2023-07-19 20:00,50,CHOP
M05_C2,M05,LONG,2023-07-20 00:00,30,-0.011955855303494833,0.30318822808093193,0.03943377148635,0.36666666666666664,0.6333333333333333,17,5,0.11771919068056404,0.6093749999999996,0.564748201438855,0.40255591054313,2,8,0.09240430622009566,True,DUDUD,0.004200;0.000800;0.003900;0.011200;0.001600,H=0.326000;L=0.309900,true,2023-07-15 00:00,2023-07-19 20:00,30,CHOP
M05_C2,M05,LONG,2023-07-20 00:00,20,0.02317460317460309,0.21174603174603168,0.10944527736131897,0.4,0.6,14,3,0.08603174603174607,0.8634686346863456,0.7365591397849536,0.22085889570551953,3,6,0.04589751650424396,True,DUDUD,0.004200;0.000800;0.003900;0.011200;0.001600,H=0.326000;L=0.309900,true,2023-07-16 16:00,2023-07-19 20:00,20,CHOP
M05_C2,M05,LONG,2023-07-20 00:00,10,0.06194398682042828,0.1344316309719938,0.4607843137254885,0.5,0.5,7,2,0.0892915980230643,0.8634686346863456,2.0925925925925712,0.527093596059109,4,2,0.02281250000000009,True,DUDUD,0.004200;0.000800;0.003900;0.011200;0.001600,H=0.326000;L=0.309900,true,2023-07-18 08:00,2023-07-19 20:00,10,UNKNOWN
M05_C2,M05,LONG,2023-07-20 00:00,5,0.02058264724509167,0.055414819506016684,0.37142857142856706,0.4,0.6,3,1,0.050981633945535156,0.7701863354037245,-0.6190476190476064,0.11666666666668246,2,3,0.012318382817435296,False,DUDUD,0.004200;0.000800;0.003900;0.011200;0.001600,H=0.326000;L=0.309900,true,2023-07-19 04:00,2023-07-19 20:00,5,UNKNOWN
M05_C3,M05,LONG,2025-06-08 20:00,50,-0.007802149271308658,0.48594141027528265,0.016055740684640954,0.52,0.48,22,4,0.1301339614308848,0.6300904977375572,-0.3429487179487172,-0.2730612244897951,3,3,0.1016242633318959,False,DUUUU,0.006200;0.004200;0.001800;0.005600;0.004500,H=0.679200;L=0.651500,false,2025-05-31 12:00,2025-06-08 16:00,50,CHOP
M05_C3,M05,LONG,2025-06-08 20:00,30,-0.013610420020488767,0.3045514415337331,0.04469005285920222,0.5333333333333333,0.4666666666666667,10,4,0.12293282599151188,0.6630952380952385,-0.4712121212121192,-0.2564302416211972,1,4,0.1016242633318959,False,DUUUU,0.006200;0.004200;0.001800;0.005600;0.004500,H=0.679200;L=0.651500,false,2025-06-03 20:00,2025-06-08 16:00,30,RANGE
M05_C3,M05,LONG,2025-06-08 20:00,20,0.00044530206323300874,0.21151848003562412,0.0021052631578952845,0.55,0.45,7,4,0.10598189104942857,0.7801120448179282,-0.7176325524044385,-0.49245432883240536,0,2,0.07228736826480625,False,DUUUU,0.006200;0.004200;0.001800;0.005600;0.004500,H=0.679200;L=0.651500,false,2025-06-05 12:00,2025-06-08 16:00,20,RANGE
M05_C3,M05,LONG,2025-06-08 20:00,10,0.008227374719521407,0.04173522812266273,0.1971326164874571,0.6,0.4,3,4,0.041436050860134716,0.8122743682310479,0.23958333333334303,0.4863813229571936,3,2,0.015856394913986452,False,DUUUU,0.006200;0.004200;0.001800;0.005600;0.004500,H=0.679200;L=0.651500,false,2025-06-07 04:00,2025-06-08 16:00,10,RANGE
M05_C3,M05,LONG,2025-06-08 20:00,5,0.024471804225566197,0.024471804225566197,1.0,0.8,0.2,0,4,0.04210366317069472,0.8122743682310479,-0.2741935483870852,-0.09677419354838868,2,1,0,False,DUUUU,0.006200;0.004200;0.001800;0.005600;0.004500,H=0.679200;L=0.651500,false,2025-06-08 00:00,2025-06-08 16:00,5,UNKNOWN
M05_C4,M05,LONG,2025-06-23 12:00,50,-0.13482071713147395,0.5039043824701198,0.2675521821631874,0.46,0.54,28,4,0.23521912350597604,0.225609756097561,0.039643211100103715,0.06759176365263952,5,14,0.2011608370245913,False,UUUUD,0.001200;0.017100;0.003800;0.003000;0.005200,H=0.551900;L=0.509600,false,2025-06-15 04:00,2025-06-23 08:00,50,OPPOSITE_TREND
M05_C4,M05,LONG,2025-06-23 12:00,30,-0.08648830556957765,0.3022042739357236,0.28619153674832876,0.4,0.6,16,4,0.1711256940938918,0.32743362831858436,0.27902946273829676,0.48346055979643476,2,8,0.13367566672188172,False,UUUUD,0.001200;0.017100;0.003800;0.003000;0.005200,H=0.551900;L=0.509600,false,2025-06-18 12:00,2025-06-23 08:00,30,OPPOSITE_TREND
M05_C4,M05,LONG,2025-06-23 12:00,20,-0.0987715803452855,0.2153054448871186,0.458750963762528,0.4,0.6,8,4,0.16102257636122172,0.343298969072165,0.43010752688171205,0.1121593291404579,1,6,0.13180610889774239,False,UUUUD,0.001200;0.017100;0.003800;0.003000;0.005200,H=0.551900;L=0.509600,false,2025-06-20 04:00,2025-06-23 08:00,20,OPPOSITE_TREND
M05_C4,M05,LONG,2025-06-23 12:00,10,-0.023385500989386403,0.11800683576182747,0.19817073170731592,0.5,0.5,4,4,0.10757330455117821,0.5568561872909702,-0.33333333333333337,-0.5079365079365099,0,3,0.05918330635006284,False,UUUUD,0.001200;0.017100;0.003800;0.003000;0.005200,H=0.551900;L=0.509600,false,2025-06-21 20:00,2025-06-23 08:00,10,RANGE
M05_C4,M05,LONG,2025-06-23 12:00,5,0.03567340709652814,0.055513162914918,0.6426116838487986,0.8,0.2,1,3,0.08069439145364345,0.7872340425531934,3.333333333333395,-0.3006535947712381,3,1,0.009487319832147385,False,UUUUD,0.001200;0.017100;0.003800;0.003000;0.005200,H=0.551900;L=0.509600,false,2025-06-22 16:00,2025-06-23 08:00,5,UNKNOWN
M05_C5,M05,LONG,2025-06-05 20:00,50,-0.13387314439946013,0.5670715249662611,0.23607805806758705,0.42,0.58,26,5,0.17705802968960863,0.06173780487804876,-0.4380081300813019,-0.34142857142857186,1,10,0.15285110876451954,False,UUUDD,0.010300;0.000700;0.004600;0.007000;0.031900,H=0.689700;L=0.633700,true,2025-05-28 12:00,2025-06-05 16:00,50,OPPOSITE_TREND
M05_C5,M05,LONG,2025-06-05 20:00,30,-0.06361248905748464,0.3011380215932296,0.21124031007751967,0.43333333333333335,0.5666666666666667,14,4,0.10650714911000869,0.11095890410958906,0.2295552367288367,0.04240766073871227,1,4,0.07747592353025722,False,UUUDD,0.010300;0.000700;0.004600;0.007000;0.031900,H=0.689700;L=0.633700,true,2025-05-31 20:00,2025-06-05 16:00,30,CHOP
M05_C5,M05,LONG,2025-06-05 20:00,20,-0.04791573950452454,0.19596499035751322,0.2445117335352012,0.45,0.55,8,4,0.10829253819908018,0.11095890410958906,0.9873015873015853,0.3141025641025623,3,2,0.07747592353025722,False,UUUDD,0.010300;0.000700;0.004600;0.007000;0.031900,H=0.689700;L=0.633700,true,2025-06-02 12:00,2025-06-05 16:00,20,UNKNOWN
M05_C5,M05,LONG,2025-06-05 20:00,10,-0.07747592353025722,0.12232284030472883,0.6333725029377208,0.4,0.6,2,4,0.09716831967802213,0.11982248520710055,4.178571428571436,1.195652173913039,1,4,0.07747592353025722,False,UUUDD,0.010300;0.000700;0.004600;0.007000;0.031900,H=0.689700;L=0.633700,true,2025-06-04 04:00,2025-06-05 16:00,10,OPPOSITE_TREND
M05_C5,M05,LONG,2025-06-05 20:00,5,-0.04974829730530051,0.06544270062185358,0.7601809954751139,0.6,0.4,1,2,0.08291382884216751,0.14464285714285724,2.097087378640777,2.7830188679245405,3,1,0.0571470545027177,False,UUUDD,0.010300;0.000700;0.004600;0.007000;0.031900,H=0.689700;L=0.633700,true,2025-06-05 00:00,2025-06-05 16:00,5,UNKNOWN
M06_C1,M06,SHORT,2025-06-24 08:00,50,-0.08578161822466612,0.5451688923802046,0.15734870317002866,0.46,0.54,28,4,0.23189316575019633,0.4898373983739834,0.039043824701196383,0.1814874696847204,3,12,0.11261950286806874,False,DUUDU,0.000900;0.012800;0.026900;0.002300;0.002500,H=0.593300;L=0.528400,false,2025-06-16 00:00,2025-06-24 04:00,50,CHOP
M06_C1,M06,SHORT,2025-06-24 08:00,30,-0.02757352941176482,0.33773395721925176,0.08164275111331047,0.4666666666666667,0.5333333333333333,15,4,0.16209893048128338,0.7453608247422674,0.4391634980988486,0.39779874213836175,2,9,0.11261950286806874,False,DUUDU,0.000900;0.012800;0.026900;0.002300;0.002500,H=0.593300;L=0.528400,false,2025-06-19 08:00,2025-06-24 04:00,30,CHOP
M06_C1,M06,SHORT,2025-06-24 08:00,20,-0.004107479034742545,0.2437104227280506,0.016853932584270148,0.5,0.5,9,4,0.1432483313366421,0.8637992831541209,0.3074935400516663,0.4855643044619409,2,6,0.11261950286806874,False,DUUDU,0.000900;0.012800;0.026900;0.002300;0.002500,H=0.593300;L=0.528400,false,2025-06-21 00:00,2025-06-24 04:00,20,RANGE
M06_C1,M06,SHORT,2025-06-24 08:00,10,0.11007249141549022,0.14212132773750458,0.7744966442953027,0.7,0.3,4,3,0.1596718809614651,0.8637992831541209,0.43438914027149034,1.9984014443252818e-15,6,1,0.11007249141549022,False,DUUDU,0.000900;0.012800;0.026900;0.002300;0.002500,H=0.593300;L=0.528400,false,2025-06-22 16:00,2025-06-24 04:00,10,OPPOSITE_TREND
M06_C1,M06,SHORT,2025-06-24 08:00,5,0.0736162361623615,0.0821033210332101,0.8966292134831472,0.6,0.4,2,2,0.11974169741697428,0.8243451463790437,1.7777777777776818,-0.21578947368420998,2,1,0.0736162361623615,False,DUUDU,0.000900;0.012800;0.026900;0.002300;0.002500,H=0.593300;L=0.528400,false,2025-06-23 12:00,2025-06-24 04:00,5,UNKNOWN
