instrument,child_scale,parent_direction,parent_start,counter_start,balance_start,reassertion_time,end_time,parent_invalidation_boundary,parent_intact,child_counter_motion,counter_progress_decay,balance_or_overlap,failed_counter_extension,parent_reassertion,reassertion_atr,counter_displacement_atr,counter_efficiency,overlap_ratio,alternation_rate,parent_elapsed_bars,child_elapsed_bars,child_parent_amplitude_ratio,child_parent_duration_ratio,parameter_factor,diagnostic_flag,diagnostic_reason,interval_id,source_end_time,representation,origin_time,age_bars,duration_hours,validity,invalid_reason,minimum_history_flag,cap_hit_flag,zero_denominator_flag,origin_reason,causal_end_assertion,displacement_atr,extension_atr,efficiency,close_location,distance_to_boundary_atr,distance_from_extreme_atr,recent_slope_atr,whole_slope_atr,origin_disagreement_bars,origin_disagreement_hours,symbol,factor,chronological_third
ADAUSDT,1H_FALLBACK,UP,2023-07-08 08:00:00,2023-07-09 16:00:00,2023-07-10 04:00:00,2023-07-10 08:00:00,2023-07-09 12:00:00,0.2841,0,1,1,1,1,1,0.422222,0.506198,1.0,0.687336,0.333333,8,4,0.944444,0.5,0.8,1,PARENT_BOUNDARY_FAILURE,ADA_0056,2023-07-10 08:00:00,CONFIRMED_DIRECTION_CHANGE,2023-07-08 04:00:00,9,32,VALID,,0,0,0,TWO_BAR_CHANGE_CONFIRMED,1,0.38687392055267467,2.031088082901559,0.042328042328042007,0.4035087719298232,1.1122625215889448,1.6442141623488842,-0.2982153137593537,0.04835924006908433,1,4,ADAUSDT,0.8,1
ADAUSDT,1H_FALLBACK,UP,2023-07-08 08:00:00,2023-07-09 16:00:00,2023-07-10 04:00:00,2023-07-10 08:00:00,2023-07-09 12:00:00,0.2841,0,1,1,1,1,1,0.422222,0.506198,1.0,0.687336,0.333333,8,4,0.944444,0.5,0.8,1,PARENT_BOUNDARY_FAILURE,ADA_0056,2023-07-10 08:00:00,HYBRID_ORIGIN,2023-07-09 12:00:00,1,0,VALID,,0,0,0,LATER_OF_DIRECTION_RUN_AND_ATR_ORIGIN,1,0.0,0.6044905008635584,0.0,0.39024390243902274,0.38687392055267467,0.6044905008635584,0,0.0,-7,-28,ADAUSDT,0.8,1
ADAUSDT,1H_FALLBACK,DOWN,2023-07-08 20:00:00,2023-07-10 04:00:00,2023-07-10 16:00:00,2023-07-10 20:00:00,2023-07-10 00:00:00,0.2918,1,1,1,1,1,1,0.766823,1.822565,1.0,0.63984,0.333333,8,4,0.912409,0.5,0.8,0,,ADA_0059,2023-07-10 20:00:00,FIXED_8,2023-07-08 20:00:00,8,28,VALID,,0,0,0,FIXED_8,1,1.5743944636678178,3.0519031141868442,0.2173913043478256,0.5547445255474454,1.8408304498269843,1.4775086505190265,0.1695501730103795,0.22491349480968828,0,0,ADAUSDT,0.8,1
ADAUSDT,1H_FALLBACK,DOWN,2023-07-08 20:00:00,2023-07-10 04:00:00,2023-07-10 16:00:00,2023-07-10 20:00:00,2023-07-10 00:00:00,0.2918,1,1,1,1,1,1,0.766823,1.822565,1.0,0.63984,0.333333,8,4,0.912409,0.5,0.8,0,,ADA_0059,2023-07-10 20:00:00,DIRECTION_RUN,2023-07-09 08:00:00,5,16,VALID,,0,0,0,OPPOSITE_CLOSE_STEP,1,0.5570934256055274,2.034602076124554,0.11734693877550824,0.42990654205607465,1.1141868512110684,1.4775086505190265,0.1695501730103795,0.13927335640138186,-3,-12,ADAUSDT,0.8,1
ADAUSDT,1H_FALLBACK,DOWN,2023-07-08 20:00:00,2023-07-10 04:00:00,2023-07-10 16:00:00,2023-07-10 20:00:00,2023-07-10 00:00:00,0.2918,1,1,1,1,1,1,0.766823,1.822565,1.0,0.63984,0.333333,8,4,0.912409,0.5,0.8,0,,ADA_0059,2023-07-10 20:00:00,ATR_ORIGIN,2023-07-09 00:00:00,7,24,VALID,,0,0,0,ATR_1_REACHED,1,1.4048442906574294,2.882352941176456,0.21561338289962648,0.5547445255474454,1.8408304498269843,1.4775086505190265,0.1695501730103795,0.23414071510957157,-1,-4,ADAUSDT,0.8,1
ADAUSDT,1H_FALLBACK,DOWN,2023-07-08 20:00:00,2023-07-10 04:00:00,2023-07-10 16:00:00,2023-07-10 20:00:00,2023-07-10 00:00:00,0.2918,1,1,1,1,1,1,0.766823,1.822565,1.0,0.63984,0.333333,8,4,0.912409,0.5,0.8,0,,ADA_0059,2023-07-10 20:00:00,CONFIRMED_DIRECTION_CHANGE,2023-07-09 12:00:00,4,12,VALID,,0,0,0,TWO_BAR_CHANGE_CONFIRMED,1,0.5086505190311384,1.9861591695501648,0.11731843575418925,0.42990654205607465,1.1141868512110684,1.4775086505190265,0.1695501730103795,0.1695501730103795,-4,-16,ADAUSDT,0.8,1
ADAUSDT,1H_FALLBACK,DOWN,2023-07-08 20:00:00,2023-07-10 04:00:00,2023-07-10 16:00:00,2023-07-10 20:00:00,2023-07-10 00:00:00,0.2918,1,1,1,1,1,1,0.766823,1.822565,1.0,0.63984,0.333333,8,4,0.912409,0.5,0.8,0,,ADA_0059,2023-07-10 20:00:00,HYBRID_ORIGIN,2023-07-09 08:00:00,5,16,VALID,,0,0,0,LATER_OF_DIRECTION_RUN_AND_ATR_ORIGIN,1,0.5570934256055274,2.034602076124554,0.11734693877550824,0.42990654205607465,1.1141868512110684,1.4775086505190265,0.1695501730103795,0.13927335640138186,-3,-12,ADAUSDT,0.8,1
ADAUSDT,1H_FALLBACK,UP,2023-07-09 20:00:00,2023-07-11 04:00:00,2023-07-11 16:00:00,2023-07-11 20:00:00,2023-07-11 00:00:00,0.2781,1,1,1,1,1,1,0.654206,0.394366,1.0,0.845971,0.333333,8,4,0.39726,0.5,0.8,0,,ADA_0065,2023-07-11 20:00:00,FIXED_8,2023-07-09 20:00:00,8,28,VALID,,0,0,0,FIXED_8,1,1.322475570032578,1.8925081433224802,0.13615023474178478,0.8287671232876711,2.758957654723124,0.5700325732899022,0.17480998914223836,0.18892508143322545,0,0,ADAUSDT,0.8,1
ADAUSDT,1H_FALLBACK,UP,2023-07-09 20:00:00,2023-07-11 04:00:00,2023-07-11 16:00:00,2023-07-11 20:00:00,2023-07-11 00:00:00,0.2781,1,1,1,1,1,1,0.654206,0.394366,1.0,0.845971,0.333333,8,4,0.39726,0.5,0.8,0,,ADA_0065,2023-07-11 20:00:00,DIRECTION_RUN,2023-07-10 20:00:00,2,4,VALID,,0,0,0,OPPOSITE_CLOSE_STEP,1,0.5472312703583087,1.1172638436482107,0.22857142857142962,0.6093750000000007,0.88925081433225,0.5700325732899022,0.5472312703583087,0.5472312703583087,-6,-24,ADAUSDT,0.8,1
ADAUSDT,1H_FALLBACK,UP,2023-07-09 20:00:00,2023-07-11 04:00:00,2023-07-11 16:00:00,2023-07-11 20:00:00,2023-07-11 00:00:00,0.2781,1,1,1,1,1,1,0.654206,0.394366,1.0,0.845971,0.333333,8,4,0.39726,0.5,0.8,0,,ADA_0065,2023-07-11 20:00:00,ATR_ORIGIN,2023-07-10 08:00:00,5,16,VALID,,0,0,0,ATR_1_REACHED,1,1.1628664495113978,1.7328990228013001,0.19245283018867923,0.8,2.280130293159609,0.5700325732899022,0.17480998914223836,0.29071661237784946,-3,-12,ADAUSDT,0.8,1
ADAUSDT,1H_FALLBACK,UP,2023-07-09 20:00:00,2023-07-11 04:00:00,2023-07-11 16:00:00,2023-07-11 20:00:00,2023-07-11 00:00:00,0.2781,1,1,1,1,1,1,0.654206,0.394366,1.0,0.845971,0.333333,8,4,0.39726,0.5,0.8,0,,ADA_0065,2023-07-11 20:00:00,CONFIRMED_DIRECTION_CHANGE,2023-07-10 08:00:00,5,16,VALID,,0,0,0,TWO_BAR_CHANGE_CONFIRMED,1,1.1628664495113978,1.7328990228013001,0.19245283018867923,0.8,2.280130293159609,0.5700325732899022,0.17480998914223836,0.29071661237784946,-3,-12,ADAUSDT,0.8,1
ADAUSDT,1H_FALLBACK,UP,2023-07-09 20:00:00,2023-07-11 04:00:00,2023-07-11 16:00:00,2023-07-11 20:00:00,2023-07-11 00:00:00,0.2781,1,1,1,1,1,1,0.654206,0.394366,1.0,0.845971,0.333333,8,4,0.39726,0.5,0.8,0,,ADA_0065,2023-07-11 20:00:00,HYBRID_ORIGIN,2023-07-10 20:00:00,2,4,VALID,,0,0,0,LATER_OF_DIRECTION_RUN_AND_ATR_ORIGIN,1,0.5472312703583087,1.1172638436482107,0.22857142857142962,0.6093750000000007,0.88925081433225,0.5700325732899022,0.5472312703583087,0.5472312703583087,-6,-24,ADAUSDT,0.8,1
ADAUSDT,1H_FALLBACK,UP,2023-07-10 20:00:00,2023-07-12 04:00:00,2023-07-12 16:00:00,2023-07-12 20:00:00,2023-07-12 00:00:00,0.2863,0,1,1,1,1,1,0.707317,1.770658,1.0,0.551911,0.333333,8,4,1.164835,0.5,0.8,1,PARENT_BOUNDARY_FAILURE,ADA_0071,2023-07-12 20:00:00,FIXED_8,2023-07-10 20:00:00,8,28,VALID,,0,0,0,FIXED_8,1,1.1702786377709025,1.6470588235294126,0.1661538461538468,0.7582417582417604,1.495356037151708,0.47678018575851,0.19504643962848575,0.16718266253870034,0,0,ADAUSDT,0.8,1
ADAUSDT,1H_FALLBACK,UP,2023-07-10 20:00:00,2023-07-12 04:00:00,2023-07-12 16:00:00,2023-07-12 20:00:00,2023-07-12 00:00:00,0.2863,0,1,1,1,1,1,0.707317,1.770658,1.0,0.551911,0.333333,8,4,1.164835,0.5,0.8,1,PARENT_BOUNDARY_FAILURE,ADA_0071,2023-07-12 20:00:00,DIRECTION_RUN,2023-07-11 16:00:00,3,8,VALID,,0,0,0,OPPOSITE_CLOSE_STEP,1,0.7585139318885463,1.2352941176470564,0.3333333333333333,0.6901408450704252,1.0619195046439673,0.47678018575851,0.37925696594427316,0.37925696594427316,-5,-20,ADAUSDT,0.8,1
ADAUSDT,1H_FALLBACK,UP,2023-07-10 20:00:00,2023-07-12 04:00:00,2023-07-12 16:00:00,2023-07-12 20:00:00,2023-07-12 00:00:00,0.2863,0,1,1,1,1,1,0.707317,1.770658,1.0,0.551911,0.333333,8,4,1.164835,0.5,0.8,1,PARENT_BOUNDARY_FAILURE,ADA_0071,2023-07-12 20:00:00,ATR_ORIGIN,2023-07-10 20:00:00,8,28,VALID,,0,0,0,ATR_1_REACHED,1,1.1702786377709025,1.6470588235294126,0.1661538461538468,0.7582417582417604,1.495356037151708,0.47678018575851,0.19504643962848575,0.16718266253870034,0,0,ADAUSDT,0.8,1
ADAUSDT,1H_FALLBACK,UP,2023-07-10 20:00:00,2023-07-12 04:00:00,2023-07-12 16:00:00,2023-07-12 20:00:00,2023-07-12 00:00:00,0.2863,0,1,1,1,1,1,0.707317,1.770658,1.0,0.551911,0.333333,8,4,1.164835,0.5,0.8,1,PARENT_BOUNDARY_FAILURE,ADA_0071,2023-07-12 20:00:00,CONFIRMED_DIRECTION_CHANGE,2023-07-11 00:00:00,7,24,VALID,,0,0,0,TWO_BAR_CHANGE_CONFIRMED,1,0.6501547987616111,1.126934984520121,0.11494252873563247,0.7250000000000028,1.256965944272453,0.47678018575851,0.19504643962848575,0.1083591331269352,-1,-4,ADAUSDT,0.8,1
ADAUSDT,1H_FALLBACK,UP,2023-07-10 20:00:00,2023-07-12 04:00:00,2023-07-12 16:00:00,2023-07-12 20:00:00,2023-07-12 00:00:00,0.2863,0,1,1,1,1,1,0.707317,1.770658,1.0,0.551911,0.333333,8,4,1.164835,0.5,0.8,1,PARENT_BOUNDARY_FAILURE,ADA_0071,2023-07-12 20:00:00,HYBRID_ORIGIN,2023-07-11 16:00:00,3,8,VALID,,0,0,0,LATER_OF_DIRECTION_RUN_AND_ATR_ORIGIN,1,0.7585139318885463,1.2352941176470564,0.3333333333333333,0.6901408450704252,1.0619195046439673,0.47678018575851,0.37925696594427316,0.37925696594427316,-5,-20,ADAUSDT,0.8,1
ADAUSDT,1H_FALLBACK,DOWN,2023-07-12 04:00:00,2023-07-13 12:00:00,2023-07-14 00:00:00,2023-07-14 04:00:00,2023-07-13 08:00:00,0.2954,0,1,1,1,1,1,0.651698,4.996424,1.0,0.538963,0.333333,8,4,8.650943,0.5,0.8,1,PARENT_BOUNDARY_FAILURE,ADA_0079,2023-07-14 04:00:00,FIXED_8,2023-07-12 04:00:00,8,28,VALID,,0,0,0,FIXED_8,1,1.2952755905511912,2.4251968503937085,0.16319444444444547,0.613207547169812,1.7913385826771666,1.1299212598425175,0.00918635170603573,0.18503937007874158,0,0,ADAUSDT,0.8,1
ADAUSDT,1H_FALLBACK,DOWN,2023-07-12 04:00:00,2023-07-13 12:00:00,2023-07-14 00:00:00,2023-07-14 04:00:00,2023-07-13 08:00:00,0.2954,0,1,1,1,1,1,0.651698,4.996424,1.0,0.538963,0.333333,8,4,8.650943,0.5,0.8,1,PARENT_BOUNDARY_FAILURE,ADA_0079,2023-07-14 04:00:00,DIRECTION_RUN,2023-07-13 08:00:00,1,0,VALID,,0,0,0,OPPOSITE_CLOSE_STEP,1,-0.0,0.8267716535433076,0.0,0.1666666666666641,0.16535433070865846,0.8267716535433076,0,-0.0,-7,-28,ADAUSDT,0.8,1
ADAUSDT,1H_FALLBACK,DOWN,2023-07-12 04:00:00,2023-07-13 12:00:00,2023-07-14 00:00:00,2023-07-14 04:00:00,2023-07-13 08:00:00,0.2954,0,1,1,1,1,1,0.651698,4.996424,1.0,0.538963,0.333333,8,4,8.650943,0.5,0.8,1,PARENT_BOUNDARY_FAILURE,ADA_0079,2023-07-14 04:00:00,ATR_ORIGIN,2023-07-12 04:00:00,8,28,VALID,,0,0,0,ATR_1_REACHED,1,1.2952755905511912,2.4251968503937085,0.16319444444444547,0.613207547169812,1.7913385826771666,1.1299212598425175,0.00918635170603573,0.18503937007874158,0,0,ADAUSDT,0.8,1
ADAUSDT,1H_FALLBACK,DOWN,2023-07-12 04:00:00,2023-07-13 12:00:00,2023-07-14 00:00:00,2023-07-14 04:00:00,2023-07-13 08:00:00,0.2954,0,1,1,1,1,1,0.651698,4.996424,1.0,0.538963,0.333333,8,4,8.650943,0.5,0.8,1,PARENT_BOUNDARY_FAILURE,ADA_0079,2023-07-14 04:00:00,CONFIRMED_DIRECTION_CHANGE,2023-07-13 00:00:00,3,8,VALID,,0,0,0,TWO_BAR_CHANGE_CONFIRMED,1,-0.6062992125984195,0.27559055118110254,0.23655913978494328,0.15789473684210373,0.16535433070865846,0.881889763779522,-0.30314960629920973,-0.30314960629920973,-5,-20,ADAUSDT,0.8,1
ADAUSDT,1H_FALLBACK,DOWN,2023-07-12 04:00:00,2023-07-13 12:00:00,2023-07-14 00:00:00,2023-07-14 04:00:00,2023-07-13 08:00:00,0.2954,0,1,1,1,1,1,0.651698,4.996424,1.0,0.538963,0.333333,8,4,8.650943,0.5,0.8,1,PARENT_BOUNDARY_FAILURE,ADA_0079,2023-07-14 04:00:00,HYBRID_ORIGIN,2023-07-13 08:00:00,1,0,VALID,,0,0,0,LATER_OF_DIRECTION_RUN_AND_ATR_ORIGIN,1,-0.0,0.8267716535433076,0.0,0.1666666666666641,0.16535433070865846,0.8267716535433076,0,-0.0,-7,-28,ADAUSDT,0.8,1
ADAUSDT,1H_FALLBACK,UP,2023-07-13 04:00:00,2023-07-14 12:00:00,2023-07-15 00:00:00,2023-07-15 04:00:00,2023-07-14 08:00:00,0.2858,1,1,1,1,1,1,0.505308,1.31305,0.623881,0.577955,1.0,8,4,0.37861,0.5,0.8,0,,ADA_0085,2023-07-15 04:00:00,FIXED_8,2023-07-13 04:00:00,8,28,VALID,,0,0,0,FIXED_8,1,4.769716088328077,6.845425867507887,0.38732815301852974,0.6983957219251338,4.806519453207152,2.0757097791798107,-0.13739922888187855,0.6813880126182966,0,0,ADAUSDT,0.8,1
ADAUSDT,1H_FALLBACK,UP,2023-07-13 04:00:00,2023-07-14 12:00:00,2023-07-15 00:00:00,2023-07-15 04:00:00,2023-07-14 08:00:00,0.2858,1,1,1,1,1,1,0.505308,1.31305,0.623881,0.577955,1.0,8,4,0.37861,0.5,0.8,0,,ADA_0085,2023-07-15 04:00:00,DIRECTION_RUN,2023-07-14 08:00:00,1,0,VALID,,0,0,0,OPPOSITE_CLOSE_STEP,1,0.0,0.27970557308096516,0.0,0.6448598130841146,0.5078864353312315,0.27970557308096516,0,0.0,-7,-28,ADAUSDT,0.8,1
ADAUSDT,1H_FALLBACK,UP,2023-07-13 04:00:00,2023-07-14 12:00:00,2023-07-15 00:00:00,2023-07-15 04:00:00,2023-07-14 08:00:00,0.2858,1,1,1,1,1,1,0.505308,1.31305,0.623881,0.577955,1.0,8,4,0.37861,0.5,0.8,0,,ADA_0085,2023-07-15 04:00:00,ATR_ORIGIN,2023-07-13 12:00:00,6,20,VALID,,0,0,0,ATR_1_REACHED,1,2.936908517350161,5.012618296529971,0.24721189591078097,0.6924754634678298,4.674027339642481,2.0757097791798107,-0.13739922888187855,0.5873817034700322,-2,-8,ADAUSDT,0.8,1
ADAUSDT,1H_FALLBACK,UP,2023-07-13 04:00:00,2023-07-14 12:00:00,2023-07-15 00:00:00,2023-07-15 04:00:00,2023-07-14 08:00:00,0.2858,1,1,1,1,1,1,0.505308,1.31305,0.623881,0.577955,1.0,8,4,0.37861,0.5,0.8,0,,ADA_0085,2023-07-15 04:00:00,CONFIRMED_DIRECTION_CHANGE,2023-07-13 08:00:00,7,24,VALID,,0,0,0,TWO_BAR_CHANGE_CONFIRMED,1,4.578338590956889,6.6540483701366995,0.37696969696969723,0.6980728051391863,4.799158780231338,2.0757097791798107,-0.13739922888187855,0.7630564318261481,-1,-4,ADAUSDT,0.8,1
ADAUSDT,1H_FALLBACK,UP,2023-07-13 04:00:00,2023-07-14 12:00:00,2023-07-15 00:00:00,2023-07-15 04:00:00,2023-07-14 08:00:00,0.2858,1,1,1,1,1,1,0.505308,1.31305,0.623881,0.577955,1.0,8,4,0.37861,0.5,0.8,0,,ADA_0085,2023-07-15 04:00:00,HYBRID_ORIGIN,2023-07-14 08:00:00,1,0,VALID,,0,0,0,LATER_OF_DIRECTION_RUN_AND_ATR_ORIGIN,1,0.0,0.27970557308096516,0.0,0.6448598130841146,0.5078864353312315,0.27970557308096516,0,0.0,-7,-28,ADAUSDT,0.8,1
ADAUSDT,1H_FALLBACK,DOWN,2023-07-15 08:00:00,2023-07-16 16:00:00,2023-07-17 04:00:00,2023-07-17 08:00:00,2023-07-16 12:00:00,0.3376,1,1,1,1,0,1,0.761329,0.210764,0.266667,0.656066,0.666667,8,4,0.858537,0.5,0.8,0,,ADA_0098,2023-07-17 08:00:00,FIXED_8,2023-07-15 08:00:00,8,28,VALID,,0,0,0,FIXED_8,1,1.2768361581920882,1.7288135593220324,0.23347107438016454,0.8048780487804879,1.8644067796610193,0.45197740112994406,-0.03766478342749534,0.1824051654560126,0,0,ADAUSDT,0.8,1
ADAUSDT,1H_FALLBACK,DOWN,2023-07-15 08:00:00,2023-07-16 16:00:00,2023-07-17 04:00:00,2023-07-17 08:00:00,2023-07-16 12:00:00,0.3376,1,1,1,1,0,1,0.761329,0.210764,0.266667,0.656066,0.666667,8,4,0.858537,0.5,0.8,0,,ADA_0098,2023-07-17 08:00:00,DIRECTION_RUN,2023-07-16 08:00:00,2,4,VALID,,0,0,0,OPPOSITE_CLOSE_STEP,1,0.15819209039548168,0.42937853107344937,0.1138211382113823,0.6883116883116882,0.5988700564971784,0.2711864406779677,0.15819209039548168,0.15819209039548168,-6,-24,ADAUSDT,0.8,1
ADAUSDT,1H_FALLBACK,DOWN,2023-07-15 08:00:00,2023-07-16 16:00:00,2023-07-17 04:00:00,2023-07-17 08:00:00,2023-07-16 12:00:00,0.3376,1,1,1,1,0,1,0.761329,0.210764,0.266667,0.656066,0.666667,8,4,0.858537,0.5,0.8,0,,ADA_0098,2023-07-17 08:00:00,ATR_ORIGIN,2023-07-15 12:00:00,7,24,VALID,,0,0,0,ATR_1_REACHED,1,1.1073446327683656,1.5593220338983096,0.227378190255221,0.781420765027322,1.6158192090395462,0.45197740112994406,-0.03766478342749534,0.18455743879472758,-1,-4,ADAUSDT,0.8,1
ADAUSDT,1H_FALLBACK,DOWN,2023-07-15 08:00:00,2023-07-16 16:00:00,2023-07-17 04:00:00,2023-07-17 08:00:00,2023-07-16 12:00:00,0.3376,1,1,1,1,0,1,0.761329,0.210764,0.266667,0.656066,0.666667,8,4,0.858537,0.5,0.8,0,,ADA_0098,2023-07-17 08:00:00,CONFIRMED_DIRECTION_CHANGE,2023-07-15 08:00:00,8,28,VALID,,0,0,0,TWO_BAR_CHANGE_CONFIRMED,1,1.2768361581920882,1.7288135593220324,0.23347107438016454,0.8048780487804879,1.8644067796610193,0.45197740112994406,-0.03766478342749534,0.1824051654560126,0,0,ADAUSDT,0.8,1
ADAUSDT,1H_FALLBACK,DOWN,2023-07-15 08:00:00,2023-07-16 16:00:00,2023-07-17 04:00:00,2023-07-17 08:00:00,2023-07-16 12:00:00,0.3376,1,1,1,1,0,1,0.761329,0.210764,0.266667,0.656066,0.666667,8,4,0.858537,0.5,0.8,0,,ADA_0098,2023-07-17 08:00:00,HYBRID_ORIGIN,2023-07-16 08:00:00,2,4,VALID,,0,0,0,LATER_OF_DIRECTION_RUN_AND_ATR_ORIGIN,1,0.15819209039548168,0.42937853107344937,0.1138211382113823,0.6883116883116882,0.5988700564971784,0.2711864406779677,0.15819209039548168,0.15819209039548168,-6,-24,ADAUSDT,0.8,1
ADAUSDT,1H_FALLBACK,DOWN,2023-07-15 16:00:00,2023-07-17 00:00:00,2023-07-17 12:00:00,2023-07-17 16:00:00,2023-07-16 20:00:00,0.3323,1,1,0,1,0,1,0.481336,-0.735779,0.56044,0.660885,0.666667,8,4,0.699507,0.5,0.8,0,,ADA_0100,2023-07-17 16:00:00,FIXED_8,2023-07-15 16:00:00,8,28,VALID,,0,0,0,FIXED_8,1,1.6928104575163447,1.9901960784313764,0.27977315689981164,0.8719211822660102,2.024509803921569,0.2973856209150318,0.3011982570806108,0.2418300653594778,0,0,ADAUSDT,0.8,1
ADAUSDT,1H_FALLBACK,DOWN,2023-07-15 16:00:00,2023-07-17 00:00:00,2023-07-17 12:00:00,2023-07-17 16:00:00,2023-07-16 20:00:00,0.3323,1,1,0,1,0,1,0.481336,-0.735779,0.56044,0.660885,0.666667,8,4,0.699507,0.5,0.8,0,,ADA_0100,2023-07-17 16:00:00,DIRECTION_RUN,2023-07-16 08:00:00,4,12,VALID,,0,0,0,OPPOSITE_CLOSE_STEP,1,0.9035947712418325,1.2009803921568643,0.27430555555555575,0.8194444444444453,1.3496732026143834,0.2973856209150318,0.3011982570806108,0.3011982570806108,-4,-16,ADAUSDT,0.8,1
ADAUSDT,1H_FALLBACK,DOWN,2023-07-15 16:00:00,2023-07-17 00:00:00,2023-07-17 12:00:00,2023-07-17 16:00:00,2023-07-16 20:00:00,0.3323,1,1,0,1,0,1,0.481336,-0.735779,0.56044,0.660885,0.666667,8,4,0.699507,0.5,0.8,0,,ADA_0100,2023-07-17 16:00:00,ATR_ORIGIN,2023-07-15 20:00:00,7,24,VALID,,0,0,0,ATR_1_REACHED,1,1.303921568627454,1.6013071895424857,0.234086242299795,0.8514285714285721,1.7042483660130754,0.2973856209150318,0.3011982570806108,0.217320261437909,-1,-4,ADAUSDT,0.8,1
ADAUSDT,1H_FALLBACK,DOWN,2023-07-15 16:00:00,2023-07-17 00:00:00,2023-07-17 12:00:00,2023-07-17 16:00:00,2023-07-16 20:00:00,0.3323,1,1,0,1,0,1,0.481336,-0.735779,0.56044,0.660885,0.666667,8,4,0.699507,0.5,0.8,0,,ADA_0100,2023-07-17 16:00:00,CONFIRMED_DIRECTION_CHANGE,2023-07-16 12:00:00,3,8,VALID,,0,0,0,TWO_BAR_CHANGE_CONFIRMED,1,0.7434640522875827,1.0408496732026145,0.2927927927927931,0.7903225806451624,1.1209150326797426,0.2973856209150318,0.37173202614379136,0.37173202614379136,-5,-20,ADAUSDT,0.8,1
ADAUSDT,1H_FALLBACK,DOWN,2023-07-15 16:00:00,2023-07-17 00:00:00,2023-07-17 12:00:00,2023-07-17 16:00:00,2023-07-16 20:00:00,0.3323,1,1,0,1,0,1,0.481336,-0.735779,0.56044,0.660885,0.666667,8,4,0.699507,0.5,0.8,0,,ADA_0100,2023-07-17 16:00:00,HYBRID_ORIGIN,2023-07-16 08:00:00,4,12,VALID,,0,0,0,LATER_OF_DIRECTION_RUN_AND_ATR_ORIGIN,1,0.9035947712418325,1.2009803921568643,0.27430555555555575,0.8194444444444453,1.3496732026143834,0.2973856209150318,0.3011982570806108,0.3011982570806108,-4,-16,ADAUSDT,0.8,1
ADAUSDT,1H_FALLBACK,DOWN,2023-07-16 04:00:00,2023-07-17 12:00:00,2023-07-18 00:00:00,2023-07-18 04:00:00,2023-07-17 08:00:00,0.3264,1,1,1,1,0,1,0.40619,-0.554455,0.5,0.733871,0.666667,8,4,0.564593,0.5,0.8,0,,ADA_0103,2023-07-18 04:00:00,FIXED_8,2023-07-16 04:00:00,8,28,VALID,,0,0,0,FIXED_8,1,1.3534743202416923,2.171198388721052,0.16842105263157892,0.7224880382775111,2.128902316213496,0.8177240684793599,0.15508559919435919,0.19335347432024175,0,0,ADAUSDT,0.8,1
ADAUSDT,1H_FALLBACK,DOWN,2023-07-16 04:00:00,2023-07-17 12:00:00,2023-07-18 00:00:00,2023-07-18 04:00:00,2023-07-17 08:00:00,0.3264,1,1,1,1,0,1,0.40619,-0.554455,0.5,0.733871,0.666667,8,4,0.564593,0.5,0.8,0,,ADA_0103,2023-07-18 04:00:00,DIRECTION_RUN,2023-07-17 00:00:00,3,8,VALID,,0,0,0,OPPOSITE_CLOSE_STEP,1,1.001007049345418,1.8187311178247776,0.29460580912863105,0.5915492957746457,1.1842900302114758,0.8177240684793599,0.500503524672709,0.500503524672709,-5,-20,ADAUSDT,0.8,1
ADAUSDT,1H_FALLBACK,DOWN,2023-07-16 04:00:00,2023-07-17 12:00:00,2023-07-18 00:00:00,2023-07-18 04:00:00,2023-07-17 08:00:00,0.3264,1,1,1,1,0,1,0.40619,-0.554455,0.5,0.733871,0.666667,8,4,0.564593,0.5,0.8,0,,ADA_0103,2023-07-18 04:00:00,ATR_ORIGIN,2023-07-17 00:00:00,3,8,VALID,,0,0,0,ATR_1_REACHED,1,1.001007049345418,1.8187311178247776,0.29460580912863105,0.5915492957746457,1.1842900302114758,0.8177240684793599,0.500503524672709,0.500503524672709,-5,-20,ADAUSDT,0.8,1
ADAUSDT,1H_FALLBACK,DOWN,2023-07-16 04:00:00,2023-07-17 12:00:00,2023-07-18 00:00:00,2023-07-18 04:00:00,2023-07-17 08:00:00,0.3264,1,1,1,1,0,1,0.40619,-0.554455,0.5,0.733871,0.666667,8,4,0.564593,0.5,0.8,0,,ADA_0103,2023-07-18 04:00:00,CONFIRMED_DIRECTION_CHANGE,2023-07-16 12:00:00,6,20,VALID,,0,0,0,TWO_BAR_CHANGE_CONFIRMED,1,1.381671701913391,2.199395770392751,0.21166306695464332,0.6931216931216921,1.8469284994964765,0.8177240684793599,0.15508559919435919,0.27633434038267823,-2,-8,ADAUSDT,0.8,1
ADAUSDT,1H_FALLBACK,DOWN,2023-07-16 04:00:00,2023-07-17 12:00:00,2023-07-18 00:00:00,2023-07-18 04:00:00,2023-07-17 08:00:00,0.3264,1,1,1,1,0,1,0.40619,-0.554455,0.5,0.733871,0.666667,8,4,0.564593,0.5,0.8,0,,ADA_0103,2023-07-18 04:00:00,HYBRID_ORIGIN,2023-07-17 00:00:00,3,8,VALID,,0,0,0,LATER_OF_DIRECTION_RUN_AND_ATR_ORIGIN,1,1.001007049345418,1.8187311178247776,0.29460580912863105,0.5915492957746457,1.1842900302114758,0.8177240684793599,0.500503524672709,0.500503524672709,-5,-20,ADAUSDT,0.8,1
