window_id,move_id,sample_type,control_id,direction,event_time,window_bars_requested,window_bars_available,window_start_time,window_end_time,price_slope_pct,price_acceleration_pct,direction_changes,range_pct,range_compression_ratio,range_state,directional_candle_share,avg_body,avg_body_change_ratio,max_pullback_pct,local_extreme_update_last5,failed_continuation_attempt,ema27_slope_state,ema27_slope_change,price_vs_ema27,distance_to_ema27_pct,ema27_crosses,ema27_aligned_to_move,ema200_slope_state,price_vs_ema200,distance_to_ema200_pct,ema200_crosses,ema200_aligned_to_move,last5_directions,last5_body_sequence,last5_acceleration,last5_tempo_change_candle,last5_false_attempt,uses_post_start_data
M01_real_50,M01,real,,LONG,2023-09-11 16:00,50,50,2023-09-03 08:00,2023-09-11 12:00,-4.7918,-4.3313,24,8.9552,2.3351,expanded,0.5000,0.001078,0.2181,2.6403,false,false,falling,-0.00031830,below,-3.3844,10,false,falling,below,-8.9689,0,false,UDDDD,0.000800;0.001000;0.001500;0.003200;0.000700,true,false,false,false
M01_real_30,M01,real,,LONG,2023-09-11 16:00,30,30,2023-09-06 16:00,2023-09-11 12:00,-5.5707,-4.0501,13,8.8820,1.9228,expanded,0.4333,0.001183,-0.0278,2.6403,false,false,falling,-0.00043575,below,-3.3844,3,false,falling,below,-8.9689,0,false,UDDDD,0.000800;0.001000;0.001500;0.003200;0.000700,true,false,false,false
M01_real_20,M01,real,,LONG,2023-09-11 16:00,20,20,2023-09-08 08:00,2023-09-11 12:00,-4.4164,-4.0304,7,7.8470,2.6443,expanded,0.3500,0.001225,0.4500,2.6403,false,false,falling,-0.00030736,below,-3.3844,0,false,falling,below,-8.9689,0,false,UDDDD,0.000800;0.001000;0.001500;0.003200;0.000700,true,false,false,false
M01_real_10,M01,real,,LONG,2023-09-11 16:00,10,10,2023-09-10 00:00,2023-09-11 12:00,-3.3107,-1.1811,4,5.9434,1.0076,neutral,0.3000,0.001450,-0.0137,2.6403,false,false,falling,0.00000000,below,-3.3844,0,false,falling,below,-8.9689,0,false,UDDDD,0.000800;0.001000;0.001500;0.003200;0.000700,true,false,false,false
M01_real_5,M01,real,,LONG,2023-09-11 16:00,5,5,2023-09-10 20:00,2023-09-11 12:00,-2.5723,-1.7772,0,4.7830,2.6011,expanded,0.2000,0.001440,1.0000,2.6403,false,false,falling,0.00000000,below,-3.3844,0,false,falling,below,-8.9689,0,false,UDDDD,0.000800;0.001000;0.001500;0.003200;0.000700,true,false,false,false
M02_real_50,M02,real,,SHORT,2023-12-13 20:00,50,50,2023-12-05 12:00,2023-12-13 16:00,59.7473,-46.7254,18,63.2153,0.3982,compressed,0.4000,0.012590,0.0465,20.6520,false,false,rising,0.00014173,above,13.2944,4,false,rising,above,48.6452,0,false,DUUUU,0.022100;0.001500;0.020300;0.047900;0.018400,true,false,false,false
M02_real_30,M02,real,,SHORT,2023-12-13 20:00,30,30,2023-12-08 20:00,2023-12-13 16:00,18.0271,14.3498,10,26.9583,0.8912,neutral,0.5000,0.014177,0.0616,13.6610,false,false,rising,-0.00503959,above,13.2944,4,false,rising,above,48.6452,0,false,DUUUU,0.022100;0.001500;0.020300;0.047900;0.018400,true,false,false,false
M02_real_20,M02,real,,SHORT,2023-12-13 20:00,20,20,2023-12-10 12:00,2023-12-13 16:00,8.4230,19.8191,6,24.7646,1.0058,neutral,0.5000,0.013605,0.5718,13.6610,false,false,rising,0.00091815,above,13.2944,4,false,rising,above,48.6452,0,false,DUUUU,0.022100;0.001500;0.020300;0.047900;0.018400,true,false,false,false
M02_real_10,M02,real,,SHORT,2023-12-13 20:00,10,10,2023-12-12 04:00,2023-12-13 16:00,8.6605,13.8609,3,18.6184,2.2782,expanded,0.4000,0.016630,0.9643,13.6610,true,false,rising,0.00000000,above,13.2944,2,false,rising,above,48.6452,0,false,DUUUU,0.022100;0.001500;0.020300;0.047900;0.018400,true,false,false,false
M02_real_5,M02,real,,SHORT,2023-12-13 20:00,5,5,2023-12-13 00:00,2023-12-13 16:00,15.8226,15.2420,0,19.8455,1.9875,expanded,0.2000,0.022040,1.4463,13.6610,false,false,rising,0.00000000,above,13.2944,1,false,rising,above,48.6452,0,false,DUUUU,0.022100;0.001500;0.020300;0.047900;0.018400,true,false,false,false
M03_real_50,M03,real,,LONG,2024-01-23 08:00,50,50,2024-01-15 00:00,2024-01-23 04:00,-11.6914,4.1623,30,14.4424,0.8670,neutral,0.4800,0.005248,-0.1676,4.2259,false,false,falling,-0.00073283,below,-5.3709,4,false,falling,below,-11.2953,0,false,UDDUD,0.002100;0.013500;0.003400;0.004200;0.007800,false,false,false,false
M03_real_30,M03,real,,LONG,2024-01-23 08:00,30,30,2024-01-18 08:00,2024-01-23 04:00,-8.1755,-5.7510,17,10.6881,0.8792,neutral,0.5000,0.005407,-0.2854,4.2259,false,false,falling,0.00042605,below,-5.3709,2,false,falling,below,-11.2953,0,false,UDDUD,0.002100;0.013500;0.003400;0.004200;0.007800,false,false,false,false
M03_real_20,M03,real,,LONG,2024-01-23 08:00,20,20,2024-01-20 00:00,2024-01-23 04:00,-6.0882,-9.2069,11,9.5869,1.9147,expanded,0.4500,0.004255,0.7720,4.2086,false,false,falling,-0.00130033,below,-5.3709,2,false,falling,below,-11.2953,0,false,UDDUD,0.002100;0.013500;0.003400;0.004200;0.007800,false,false,false,false
M03_real_10,M03,real,,LONG,2024-01-23 08:00,10,10,2024-01-21 16:00,2024-01-23 04:00,-7.1526,-0.1717,6,8.3643,0.9738,neutral,0.3000,0.005440,0.3248,3.5304,false,false,falling,0.00000000,below,-5.3709,0,false,falling,below,-11.2953,0,false,UDDUD,0.002100;0.013500;0.003400;0.004200;0.007800,false,false,false,false
M03_real_5,M03,real,,LONG,2024-01-23 08:00,5,5,2024-01-22 12:00,2024-01-23 04:00,-4.1364,1.2720,2,5.6901,0.7569,neutral,0.4000,0.006200,-0.3419,3.5304,false,false,falling,0.00000000,below,-5.3709,0,false,falling,below,-11.2953,0,false,UDDUD,0.002100;0.013500;0.003400;0.004200;0.007800,false,false,false,false
M04_real_50,M04,real,,SHORT,2024-03-14 08:00,50,50,2024-03-06 00:00,2024-03-14 04:00,15.8493,-2.2694,22,18.9808,1.1064,neutral,0.4200,0.008466,-0.0618,8.3649,false,false,rising,0.00027567,above,4.4074,9,false,rising,above,17.7635,0,false,DUUDU,0.012600;0.005800;0.011800;0.004300;0.023900,true,true,false,false
M04_real_30,M04,real,,SHORT,2024-03-14 08:00,30,30,2024-03-09 08:00,2024-03-14 04:00,7.2327,-4.6275,12,15.2447,0.8835,neutral,0.4333,0.007607,-0.0726,8.1241,false,false,rising,0.00106877,above,4.4074,2,false,rising,above,17.7635,0,false,DUUDU,0.012600;0.005800;0.011800;0.004300;0.023900,true,true,false,false
M04_real_20,M04,real,,SHORT,2024-03-14 08:00,20,20,2024-03-11 00:00,2024-03-14 04:00,9.9075,0.0323,6,15.6250,0.8160,neutral,0.4000,0.008725,-0.1747,8.1241,false,false,rising,-0.00045493,above,4.4074,1,false,rising,above,17.7635,0,false,DUUDU,0.012600;0.005800;0.011800;0.004300;0.023900,true,true,false,false
M04_real_10,M04,real,,SHORT,2024-03-14 08:00,10,10,2024-03-12 16:00,2024-03-14 04:00,4.8389,1.6875,4,12.1775,0.8081,neutral,0.3000,0.007890,1.8488,3.0473,false,false,rising,0.00000000,above,4.4074,0,false,rising,above,17.7635,0,false,DUUDU,0.012600;0.005800;0.011800;0.004300;0.023900,true,true,false,false
M04_real_5,M04,real,,SHORT,2024-03-14 08:00,5,5,2024-03-13 12:00,2024-03-14 04:00,4.9793,3.3942,2,7.7232,1.6845,expanded,0.4000,0.011680,0.4493,3.0473,false,false,rising,0.00000000,above,4.4074,0,false,rising,above,17.7635,0,false,DUUDU,0.012600;0.005800;0.011800;0.004300;0.023900,true,true,false,false
M05_real_50,M05,real,,LONG,2024-07-05 00:00,50,50,2024-06-26 16:00,2024-07-04 20:00,-7.1795,-5.4415,22,15.9231,2.3308,expanded,0.4800,0.004054,0.0983,12.3481,false,false,rising,-0.00063140,below,-8.5715,7,false,falling,below,-11.9527,2,false,DDDDD,0.003700;0.003500;0.003600;0.008700;0.015400,true,true,false,false
M05_real_30,M05,real,,LONG,2024-07-05 00:00,30,30,2024-06-30 00:00,2024-07-04 20:00,-5.0865,-21.7224,13,16.2821,1.5172,expanded,0.4333,0.003950,0.4283,12.3481,false,false,rising,-0.00094945,below,-8.5715,2,false,falling,below,-11.9527,2,false,DDDDD,0.003700;0.003500;0.003600;0.008700;0.015400,true,true,false,false
M05_real_20,M05,real,,LONG,2024-07-05 00:00,20,20,2024-07-01 16:00,2024-07-04 20:00,-10.4625,-15.3719,8,15.3599,2.5762,expanded,0.3000,0.004320,1.1882,12.3481,false,false,rising,-0.00177920,below,-8.5715,1,false,falling,below,-11.9527,2,false,DDDDD,0.003700;0.003500;0.003600;0.008700;0.015400,true,true,false,false
M05_real_10,M05,real,,LONG,2024-07-05 00:00,10,10,2024-07-03 08:00,2024-07-04 20:00,-11.1874,-6.1680,2,13.7635,1.1744,neutral,0.1000,0.005930,0.4303,12.3481,false,false,falling,0.00000000,below,-8.5715,1,false,falling,below,-11.9527,0,false,DDDDD,0.003700;0.003500;0.003600;0.008700;0.015400,true,true,false,false
M05_real_5,M05,real,,LONG,2024-07-05 00:00,5,5,2024-07-04 04:00,2024-07-04 20:00,-7.9349,-6.2179,0,9.1048,3.4223,expanded,0.0000,0.006980,1.5648,8.6188,false,false,falling,0.00000000,below,-8.5715,0,false,falling,below,-11.9527,0,false,DDDDD,0.003700;0.003500;0.003600;0.008700;0.015400,true,true,false,false
M06_real_50,M06,real,,SHORT,2024-07-16 00:00,50,50,2024-07-07 16:00,2024-07-15 20:00,24.9578,1.3132,21,32.6588,0.6610,compressed,0.2800,0.004616,0.0755,8.7868,false,false,rising,0.00168855,above,5.3125,3,false,rising,above,10.2692,1,false,UDUUU,0.003600;0.006600;0.003500;0.000400;0.009400,false,true,false,false
M06_real_30,M06,real,,SHORT,2024-07-16 00:00,30,30,2024-07-11 00:00,2024-07-15 20:00,14.5286,-2.2326,16,16.0227,0.5804,compressed,0.3000,0.004373,0.4029,5.7265,false,false,rising,0.00015946,above,5.3125,0,false,rising,above,10.2692,1,false,UDUUU,0.003600;0.006600;0.003500;0.000400;0.009400,false,true,false,false
M06_real_20,M06,real,,SHORT,2024-07-16 00:00,20,20,2024-07-12 16:00,2024-07-15 20:00,7.1067,-0.4347,12,9.2508,0.5333,compressed,0.3500,0.005270,-0.5699,5.7265,false,false,rising,-0.00081125,above,5.3125,0,false,rising,above,10.2692,0,false,UDUUU,0.003600;0.006600;0.003500;0.000400;0.009400,false,true,false,false
M06_real_10,M06,real,,SHORT,2024-07-16 00:00,10,10,2024-07-14 08:00,2024-07-15 20:00,3.4675,1.3011,4,4.9337,0.9878,neutral,0.3000,0.003170,1.8659,2.9915,false,false,rising,0.00000000,above,5.3125,0,false,rising,above,10.2692,0,false,UDUUU,0.003600;0.006600;0.003500;0.000400;0.009400,false,true,false,false
M06_real_5,M06,real,,SHORT,2024-07-16 00:00,5,5,2024-07-15 04:00,2024-07-15 20:00,1.5300,4.5909,1,3.4483,1.4213,expanded,0.2000,0.004700,-0.1307,2.9915,false,false,rising,0.00000000,above,5.3125,0,false,rising,above,10.2692,0,false,UDUUU,0.003600;0.006600;0.003500;0.000400;0.009400,false,true,false,false
M07_real_50,M07,real,,LONG,2024-08-05 08:00,50,50,2024-07-28 00:00,2024-08-05 04:00,-25.8500,-13.7291,26,36.7012,3.0376,expanded,0.3400,0.005086,0.9129,13.9512,false,false,falling,-0.00213429,below,-14.9147,2,false,falling,below,-23.2401,3,false,DUDDD,0.010400;0.003200;0.006400;0.036400;0.000100,true,false,false,false
M07_real_30,M07,real,,LONG,2024-08-05 08:00,30,30,2024-07-31 08:00,2024-08-05 04:00,-23.6783,-6.8250,14,32.7873,2.2049,expanded,0.3333,0.006160,0.2731,13.9512,false,false,falling,-0.00109808,below,-14.9147,0,false,falling,below,-23.2401,0,false,DUDDD,0.010400;0.003200;0.006400;0.036400;0.000100,true,false,false,false
M07_real_20,M07,real,,LONG,2024-08-05 08:00,20,20,2024-08-02 00:00,2024-08-05 04:00,-20.1713,-7.6931,10,31.2046,2.4717,expanded,0.3000,0.006540,0.8684,13.9512,false,false,falling,-0.00066585,below,-14.9147,0,false,falling,below,-23.2401,0,false,DUDDD,0.010400;0.003200;0.006400;0.036400;0.000100,true,false,false,false
M07_real_10,M07,real,,LONG,2024-08-05 08:00,10,10,2024-08-03 16:00,2024-08-05 04:00,-12.4929,-15.7744,5,26.4371,4.5491,expanded,0.3000,0.008520,0.9686,13.9512,false,false,falling,0.00000000,below,-14.9147,0,false,falling,below,-23.2401,0,false,DUDDD,0.010400;0.003200;0.006400;0.036400;0.000100,true,false,false,false
M07_real_5,M07,real,,LONG,2024-08-05 08:00,5,5,2024-08-04 12:00,2024-08-05 04:00,-11.4343,-13.1648,1,24.5968,3.0127,expanded,0.2000,0.011300,1.1029,13.9512,false,false,falling,0.00000000,below,-14.9147,0,false,falling,below,-23.2401,0,false,DUDDD,0.010400;0.003200;0.006400;0.036400;0.000100,true,false,false,false
M08_real_50,M08,real,,LONG,2024-09-06 16:00,50,50,2024-08-29 08:00,2024-09-06 12:00,-12.0111,2.5458,25,17.4202,0.8946,neutral,0.4200,0.003456,0.1493,5.5354,false,false,falling,0.00019260,below,-2.8953,2,false,falling,below,-10.0453,0,false,UUDUD,0.003300;0.002500;0.007700;0.001500;0.004100,false,false,false,false
M08_real_30,M08,real,,LONG,2024-09-06 16:00,30,30,2024-09-01 16:00,2024-09-06 12:00,-6.5960,7.5741,20,10.9835,0.7802,neutral,0.4000,0.003877,-0.1028,4.9344,false,false,falling,0.00050498,below,-2.8953,0,false,falling,below,-10.0453,0,false,UUDUD,0.003300;0.002500;0.007700;0.001500;0.004100,false,false,false,false
M08_real_20,M08,real,,LONG,2024-09-06 16:00,20,20,2024-09-03 08:00,2024-09-06 12:00,-3.8497,0.2352,14,10.6699,0.9597,neutral,0.4500,0.004075,-0.2511,3.0294,false,false,falling,0.00060243,below,-2.8953,0,false,falling,below,-10.0453,0,false,UUDUD,0.003300;0.002500;0.007700;0.001500;0.004100,false,false,false,false
M08_real_10,M08,real,,LONG,2024-09-06 16:00,10,10,2024-09-05 00:00,2024-09-06 12:00,-0.8130,-1.9929,5,8.3490,0.8842,neutral,0.5000,0.003490,0.2089,2.4078,false,false,falling,0.00000000,below,-2.8953,0,false,falling,below,-10.0453,0,false,UUDUD,0.003300;0.002500;0.007700;0.001500;0.004100,false,false,false,false
M08_real_5,M08,real,,LONG,2024-09-06 16:00,5,5,2024-09-05 20:00,2024-09-06 12:00,-2.4000,-3.9143,3,5.7231,2.3336,expanded,0.6000,0.003820,0.5287,2.4078,false,false,falling,0.00000000,below,-2.8953,0,false,falling,below,-10.0453,0,false,UUDUD,0.003300;0.002500;0.007700;0.001500;0.004100,false,false,false,false
M09_real_50,M09,real,,LONG,2024-10-26 12:00,50,50,2024-10-18 04:00,2024-10-26 08:00,-4.9482,-14.8599,24,17.3188,1.8489,expanded,0.5400,0.002766,0.3283,5.3423,false,false,falling,-0.00091836,below,-4.0768,8,false,falling,below,-6.5995,2,false,DDUUD,0.005500;0.010600;0.005600;0.000800;0.001700,false,false,false,false
M09_real_30,M09,real,,LONG,2024-10-26 12:00,30,30,2024-10-21 12:00,2024-10-26 08:00,-7.7353,-3.1184,13,15.7498,1.5916,expanded,0.5000,0.003017,0.4795,5.3423,false,false,falling,-0.00134651,below,-4.0768,1,false,falling,below,-6.5995,1,false,DDUUD,0.005500;0.010600;0.005600;0.000800;0.001700,false,false,false,false
M09_real_20,M09,real,,LONG,2024-10-26 12:00,20,20,2024-10-23 04:00,2024-10-26 08:00,-9.4298,-0.6709,8,15.4605,1.3581,expanded,0.4000,0.003560,0.1707,5.3423,false,false,falling,-0.00030036,below,-4.0768,1,false,falling,below,-6.5995,1,false,DDUUD,0.005500;0.010600;0.005600;0.000800;0.001700,false,false,false,false
M09_real_10,M09,real,,LONG,2024-10-26 12:00,10,10,2024-10-24 20:00,2024-10-26 08:00,-4.6189,-2.0073,4,11.0566,2.3792,expanded,0.3000,0.003840,0.7042,5.3423,false,false,falling,0.00000000,below,-4.0768,0,false,falling,below,-6.5995,0,false,DDUUD,0.005500;0.010600;0.005600;0.000800;0.001700,false,false,false,false
M09_real_5,M09,real,,LONG,2024-10-26 12:00,5,5,2024-10-25 16:00,2024-10-26 08:00,-1.7544,4.5950,2,9.7532,0.4085,compressed,0.4000,0.004840,-0.6646,3.2545,false,false,falling,0.00000000,below,-4.0768,0,false,falling,below,-6.5995,0,false,DDUUD,0.005500;0.010600;0.005600;0.000800;0.001700,false,false,false,false
M10_real_50,M10,real,,SHORT,2024-12-03 00:00,50,50,2024-11-24 16:00,2024-12-02 20:00,22.4471,17.9497,25,37.6424,1.1633,neutral,0.4600,0.023466,0.1152,11.9990,false,false,rising,0.00280166,above,9.6420,6,false,rising,above,54.6236,0,false,UDUUD,0.002300;0.069000;0.134800;0.011600;0.016200,false,false,false,false
M10_real_30,M10,real,,SHORT,2024-12-03 00:00,30,30,2024-11-28 00:00,2024-12-02 20:00,19.5531,1.0267,16,27.1797,1.0652,neutral,0.4667,0.022640,0.3372,11.9990,false,false,rising,0.00248017,above,9.6420,2,false,rising,above,54.6236,0,false,UDUUD,0.002300;0.069000;0.134800;0.011600;0.016200,false,false,false,false
M10_real_20,M10,real,,SHORT,2024-12-03 00:00,20,20,2024-11-29 16:00,2024-12-02 20:00,14.4392,13.4428,9,19.7719,1.6213,expanded,0.5000,0.026910,0.7127,11.9990,false,false,rising,0.00157716,above,9.6420,0,false,rising,above,54.6236,0,false,UDUUD,0.002300;0.069000;0.134800;0.011600;0.016200,false,false,false,false
M10_real_10,M10,real,,SHORT,2024-12-03 00:00,10,10,2024-12-01 08:00,2024-12-02 20:00,12.2308,-0.7430,5,17.6004,1.2679,expanded,0.3000,0.033980,1.2087,11.9990,false,false,rising,0.00000000,above,9.6420,0,false,rising,above,54.6236,0,false,UDUUD,0.002300;0.069000;0.134800;0.011600;0.016200,false,false,false,false
M10_real_5,M10,real,,SHORT,2024-12-03 00:00,5,5,2024-12-02 04:00,2024-12-02 20:00,5.3557,18.1646,2,16.3823,1.4867,expanded,0.4000,0.046780,0.5203,11.9990,false,false,rising,0.00000000,above,9.6420,0,false,rising,above,54.6236,0,false,UDUUD,0.002300;0.069000;0.134800;0.011600;0.016200,false,false,false,false
M11_real_50,M11,real,,LONG,2024-12-20 08:00,50,50,2024-12-12 00:00,2024-12-20 04:00,-21.4292,-12.2501,29,29.6896,1.9846,expanded,0.4600,0.018548,0.4412,12.4772,false,false,falling,-0.00839473,below,-10.9051,11,false,rising,below,-9.1102,3,false,DDUUD,0.042800;0.066500;0.004100;0.024500;0.016200,false,false,false,false
M11_real_30,M11,real,,LONG,2024-12-20 08:00,30,30,2024-12-15 08:00,2024-12-20 04:00,-17.5881,-16.7063,17,25.5195,3.2546,expanded,0.4667,0.020867,0.1149,12.4772,false,false,falling,-0.00669701,below,-10.9051,8,false,rising,below,-9.1102,3,false,DDUUD,0.042800;0.066500;0.004100;0.024500;0.016200,false,false,false,false
M11_real_20,M11,real,,LONG,2024-12-20 08:00,20,20,2024-12-17 00:00,2024-12-20 04:00,-17.4426,-8.1162,10,24.6910,2.1838,expanded,0.4000,0.020920,0.1701,12.4772,false,false,falling,-0.00521957,below,-10.9051,2,false,rising,below,-9.1102,3,false,DDUUD,0.042800;0.066500;0.004100;0.024500;0.016200,false,false,false,false
M11_real_10,M11,real,,LONG,2024-12-20 08:00,10,10,2024-12-18 16:00,2024-12-20 04:00,-11.9786,-7.4567,4,21.0443,1.0282,neutral,0.5000,0.022560,1.1552,12.4772,false,false,falling,0.00000000,below,-10.9051,0,false,falling,below,-9.1102,3,false,DDUUD,0.042800;0.066500;0.004100;0.024500;0.016200,false,false,false,false
M11_real_5,M11,real,,LONG,2024-12-20 08:00,5,5,2024-12-19 12:00,2024-12-20 04:00,-5.7401,8.4712,2,14.8223,0.5910,compressed,0.4000,0.030820,-0.7267,7.5913,false,false,falling,0.00000000,below,-10.9051,0,false,falling,below,-9.1102,0,false,DDUUD,0.042800;0.066500;0.004100;0.024500;0.016200,false,false,false,false
M12_real_50,M12,real,,SHORT,2025-01-17 16:00,50,50,2025-01-09 08:00,2025-01-17 12:00,21.8102,26.2389,25,29.6544,1.6994,expanded,0.4200,0.019386,0.1535,13.2095,false,true,rising,0.00941744,above,5.7525,3,false,rising,above,13.3596,3,false,DUDUD,0.047700;0.028300;0.002200;0.009600;0.014400,false,false,true,false
M12_real_30,M12,real,,SHORT,2025-01-17 16:00,30,30,2025-01-12 16:00,2025-01-17 12:00,12.6636,4.8324,14,27.4277,0.9084,neutral,0.4000,0.020617,0.4151,13.2095,false,true,rising,0.00753819,above,5.7525,2,false,rising,above,13.3596,2,false,DUDUD,0.047700;0.028300;0.002200;0.009600;0.014400,false,false,true,false
M12_real_20,M12,real,,SHORT,2025-01-17 16:00,20,20,2025-01-14 08:00,2025-01-17 12:00,15.0570,-8.2151,11,19.7513,0.8098,neutral,0.3000,0.021495,-0.0271,8.0952,false,true,rising,0.00141869,above,5.7525,0,false,rising,above,13.3596,0,false,DUDUD,0.047700;0.028300;0.002200;0.009600;0.014400,false,false,true,false
M12_real_10,M12,real,,SHORT,2025-01-17 16:00,10,10,2025-01-16 00:00,2025-01-17 12:00,5.6221,-10.4561,5,11.3204,0.4826,compressed,0.4000,0.021200,-0.0692,7.5218,false,true,rising,0.00000000,above,5.7525,0,false,rising,above,13.3596,0,false,DUDUD,0.047700;0.028300;0.002200;0.009600;0.014400,false,false,true,false
M12_real_5,M12,real,,SHORT,2025-01-17 16:00,5,5,2025-01-16 20:00,2025-01-17 12:00,1.9559,-3.2252,3,5.4637,0.6237,compressed,0.6000,0.020440,-0.7702,2.5329,false,false,rising,0.00000000,above,5.7525,0,false,rising,above,13.3596,0,false,DUDUD,0.047700;0.028300;0.002200;0.009600;0.014400,false,false,false,false
M13_real_50,M13,real,,LONG,2025-02-28 04:00,50,50,2025-02-19 20:00,2025-02-28 00:00,-22.1288,-21.3221,23,28.5178,2.7876,expanded,0.4600,0.010942,0.4767,12.1741,false,false,falling,-0.00457104,below,-11.6650,6,false,falling,below,-23.9064,0,false,UDDDD,0.007100;0.009700;0.019200;0.001800;0.042600,true,true,false,false
M13_real_30,M13,real,,LONG,2025-02-28 04:00,30,30,2025-02-23 04:00,2025-02-28 00:00,-23.5429,9.0702,10,24.2540,0.7172,compressed,0.4000,0.012597,0.0538,12.1741,false,false,falling,-0.00159137,below,-11.6650,1,false,falling,below,-23.9064,0,false,UDDDD,0.007100;0.009700;0.019200;0.001800;0.042600,true,true,false,false
M13_real_20,M13,real,,LONG,2025-02-28 04:00,20,20,2025-02-24 20:00,2025-02-28 00:00,-11.5729,-11.2683,6,19.0336,0.9272,neutral,0.4000,0.012895,0.3531,12.1741,false,false,falling,0.00088151,below,-11.6650,0,false,falling,below,-23.9064,0,false,UDDDD,0.007100;0.009700;0.019200;0.001800;0.042600,true,true,false,false
M13_real_10,M13,real,,LONG,2025-02-28 04:00,10,10,2025-02-26 12:00,2025-02-28 00:00,-11.0635,-8.6206,2,13.2496,1.4134,expanded,0.4000,0.014830,0.1841,12.1741,false,false,falling,0.00000000,below,-11.6650,0,false,falling,below,-23.9064,0,false,UDDDD,0.007100;0.009700;0.019200;0.001800;0.042600,true,true,false,false
M13_real_5,M13,real,,LONG,2025-02-28 04:00,5,5,2025-02-27 08:00,2025-02-28 00:00,-10.8528,-8.1177,0,12.0669,3.3374,expanded,0.2000,0.016080,1.5238,12.1741,false,false,falling,0.00000000,below,-11.6650,0,false,falling,below,-23.9064,0,false,UDDDD,0.007100;0.009700;0.019200;0.001800;0.042600,true,true,false,false
M14_real_50,M14,real,,SHORT,2025-03-02 20:00,50,50,2025-02-22 12:00,2025-03-02 16:00,34.4453,66.0538,20,74.6961,4.3983,expanded,0.5200,0.018008,1.5338,36.3051,false,false,falling,0.00435432,above,48.8390,5,false,falling,above,34.1610,1,false,UDDUU,0.012900;0.009400;0.000200;0.202800;0.174700,true,true,false,false
M14_real_30,M14,real,,SHORT,2025-03-02 20:00,30,30,2025-02-25 20:00,2025-03-02 16:00,52.2401,88.7440,10,84.5827,5.7530,expanded,0.5000,0.022417,1.6951,36.3051,false,false,falling,0.00684038,above,48.8390,1,false,falling,above,34.1610,1,false,UDDUU,0.012900;0.009400;0.000200;0.202800;0.174700,true,true,false,false
M14_real_20,M14,real,,SHORT,2025-03-02 20:00,20,20,2025-02-27 12:00,2025-03-02 16:00,56.1965,64.3989,7,86.7808,5.5644,expanded,0.5500,0.028670,2.1311,36.3051,false,false,rising,0.00745131,above,48.8390,1,false,falling,above,34.1610,1,false,UDDUU,0.012900;0.009400;0.000200;0.202800;0.174700,true,true,false,false
M14_real_10,M14,real,,SHORT,2025-03-02 20:00,10,10,2025-03-01 04:00,2025-03-02 16:00,62.6975,54.6708,3,83.3359,9.4565,expanded,0.5000,0.043460,10.5607,36.3051,false,false,rising,0.00000000,above,48.8390,1,false,falling,above,34.1610,1,false,UDDUU,0.012900;0.009400;0.000200;0.202800;0.174700,true,true,false,false
M14_real_5,M14,real,,SHORT,2025-03-02 20:00,5,5,2025-03-02 00:00,2025-03-02 16:00,54.7552,58.3500,1,76.3506,23.7642,expanded,0.4000,0.080000,10.2915,36.3051,false,false,rising,0.00000000,above,48.8390,0,false,rising,above,34.1610,1,false,UDDUU,0.012900;0.009400;0.000200;0.202800;0.174700,true,true,false,false
M15_real_50,M15,real,,LONG,2025-04-07 04:00,50,50,2025-03-29 20:00,2025-04-07 00:00,-17.2588,-8.0279,17,24.1564,1.5859,expanded,0.3800,0.008780,0.3314,17.5889,false,false,falling,0.00013163,below,-12.5692,6,false,falling,below,-21.5433,0,false,DDDDD,0.000100;0.011000;0.038300;0.015500;0.016600,false,false,false,false
M15_real_30,M15,real,,LONG,2025-04-07 04:00,30,30,2025-04-02 04:00,2025-04-07 00:00,-17.0986,-12.9700,11,24.2032,1.2625,expanded,0.3667,0.010820,-0.3023,17.5889,false,false,falling,-0.00104055,below,-12.5692,4,false,falling,below,-21.5433,0,false,DDDDD,0.000100;0.011000;0.038300;0.015500;0.016600,false,false,false,false
M15_real_20,M15,real,,LONG,2025-04-07 04:00,20,20,2025-04-03 20:00,2025-04-07 00:00,-14.4219,-17.3678,7,19.0806,2.6080,expanded,0.3500,0.010270,0.4165,17.5889,false,false,falling,-0.00192867,below,-12.5692,2,false,falling,below,-21.5433,0,false,DDDDD,0.000100;0.011000;0.038300;0.015500;0.016600,false,false,false,false
M15_real_10,M15,real,,LONG,2025-04-07 04:00,10,10,2025-04-05 12:00,2025-04-07 00:00,-14.0253,-11.3358,2,17.7634,3.8164,expanded,0.1000,0.012040,1.0951,17.5889,false,false,falling,0.00000000,below,-12.5692,0,false,falling,below,-21.5433,0,false,DDDDD,0.000100;0.011000;0.038300;0.015500;0.016600,false,false,false,false
M15_real_5,M15,real,,LONG,2025-04-07 04:00,5,5,2025-04-06 08:00,2025-04-07 00:00,-12.7586,-9.5039,0,14.7962,3.7216,expanded,0.0000,0.016300,3.2282,14.6245,false,false,falling,0.00000000,below,-12.5692,0,false,falling,below,-21.5433,0,false,DDDDD,0.000100;0.011000;0.038300;0.015500;0.016600,false,false,false,false
